step,time_s,rx,ry,speed_mps,d1_linear,d2_triangle,dmin,goals
1,1757688396.161334,-18.277988686803052,-22.813923443511097,nan,8.887541044970309,2.141097658981269,2.141097658981269,0
2,1757688397.1649241,-18.329361328328705,-22.818186774139846,0.05136483610981411,7.909052238090823,2.7108593002414687,2.7108593002414687,1
3,1757688398.1612628,-18.363009568302527,-22.449698013666115,0.37138162608460124,6.552012945629963,2.509377795840245,2.509377795840245,1
4,1757688399.1638064,-18.175036203385858,-22.589915309012703,0.2339148566029294,5.695757463110269,1.9257703915636681,1.9257703915636681,1
5,1757688400.166212,-17.58565144093589,-22.75693157148683,0.6111217542074578,4.965313616556247,2.2444037686799323,2.2444037686799323,1
6,1757688401.1651464,-16.927819578530517,-22.87666326952309,0.6693525939116826,4.324889803571616,3.660354745741302,3.660354745741302,1
7,1757688402.1609962,-16.311362567757836,-22.95066307911888,0.6234701078979338,3.8034405465063674,5.377333391021903,3.8034405465063674,1
8,1757688403.1620853,-15.816582516815952,-23.288503612629004,0.5984671689720354,3.671032492470754,6.937741802274892,3.671032492470754,1
9,1757688404.162762,-15.584601192784392,-23.59472853755251,0.3839134211787698,3.5404699810347036,8.287045076508907,3.5404699810347036,1
10,1757688405.1637537,-15.530493948549497,-23.184712113449965,0.41316132645367876,3.13833228504537,9.286804843523342,3.13833228504537,1
11,1757688406.1673994,-15.790470308311257,-23.45229409810272,0.3717236695366588,2.9555880223092585,9.717812921111436,2.9555880223092585,1
12,1757688407.163459,-16.078066615713976,-23.78864984864077,0.44429652838404077,2.8917866019364205,9.649356807801416,2.8917866019364205,1
13,1757688408.1678386,-16.04934286869747,-24.342366208389265,0.5520431947315851,3.166992860785504,10.010488392028376,3.166992860785504,1
14,1757688409.1595564,-15.968406799499293,-24.83294801199295,0.5013657921617439,3.49743969079353,10.603104984284293,3.49743969079353,1
15,1757688410.1596127,-15.78289863640073,-24.49669350041264,0.38401013012932006,3.5395672113079675,11.087825748981142,3.5395672113079675,2
16,1757688411.1598215,-15.663753221380725,-24.278042743834913,0.24895359371550474,3.4181572370276627,11.089998742169525,3.4181572370276627,2
17,1757688412.159765,-15.979680778571517,-24.251752566011945,0.3170374638882842,2.891295560986263,9.795783400455646,2.891295560986263,2
18,1757688413.1625297,-15.972307411485668,-24.262638827453298,0.01311202776062752,2.9483328270928775,8.924618381840114,2.9483328270928775,2
19,1757688414.160015,-16.255267651294417,-24.563015849499678,0.4137058508391122,3.3338950518714885,7.750843148619493,3.3338950518714885,2
20,1757688415.1600108,-16.232409279081047,-24.17905682358898,0.3846404926763838,3.8418496154978437,6.600375497858512,3.8418496154978437,2
21,1757688416.162523,-16.221682209829456,-23.529706992754807,0.647810987317731,4.26479088801364,5.416709377293483,4.26479088801364,2
22,1757688417.1651218,-16.02887156084405,-22.986841156734997,0.574596390861697,4.93412278196673,4.574491792753543,4.574491792753543,2
23,1757688418.16596,-15.602661947495918,-22.500278282959957,0.6462951929842081,5.720570963356347,4.137287188932506,4.137287188932506,2
