step,time_s,rx,ry,speed_mps,d1_linear,d2_triangle,dmin,goals
1,1757685948.405289,-24.814404029343628,-19.61503065284055,nan,10.61118997111014,4.366843469407228,4.366843469407228,0
2,1757685949.409179,-25.361405809884054,-19.867160190449283,0.5999784814871348,11.62619271720113,4.05804087809334,4.05804087809334,0
3,1757685950.4018672,-25.78456674114662,-20.362767692130667,0.6564840428659127,11.581617055006927,2.810231802694882,2.810231802694882,1
4,1757685951.4070096,-25.898078754792884,-20.481533644854085,0.1634468188470415,10.992862394058863,1.7270581625325954,1.7270581625325954,1
5,1757685952.4062583,-25.650811131656813,-20.120055884160113,0.43828753960105515,9.87653187646406,1.1642033662008184,1.1642033662008184,1
6,1757685953.4089694,-25.399485421711912,-20.479727925879757,0.4375944557706004,9.274270030102901,0.6613371141142701,0.6613371141142701,1
7,1757685954.4007208,-24.968975022914606,-21.0016481952856,0.6821919377029347,8.569997761929503,1.4399076965506568,1.4399076965506568,1
8,1757685955.4039645,-24.45784154641875,-21.385726854323575,0.6372870838741059,7.737379671018605,1.1774163000822866,1.1774163000822866,1
9,1757685956.4031296,-23.866705871223875,-21.470384980478872,0.5976659819559931,6.702853797752226,0.7963109375127083,0.7963109375127083,1
10,1757685957.4076743,-23.247506271288884,-21.334404877579626,0.6310867132527566,5.546861682127028,0.09276246252542455,0.09276246252542455,1
11,1757685958.4019156,-22.651920027352887,-21.15515905396891,0.6255768559976477,4.458673950668359,0.5613722069385072,0.5613722069385072,1
12,1757685959.4085538,-21.96868361152238,-21.090876641522772,0.6817282550656115,3.5145184389653115,1.1118014899686022,1.1118014899686022,1
13,1757685960.410103,-21.322855557595823,-21.00873366918906,0.6500239391389344,2.8094197481401015,1.6862761517585945,1.6862761517585945,1
14,1757685961.4029,-20.70437222760956,-21.10940344262154,0.6311690950694897,2.5164114777996858,2.108718143490145,2.108718143490145,1
15,1757685962.4078095,-20.048048635967092,-21.26451916298334,0.6711097608478069,2.5624143708647598,2.413784956645399,2.413784956645399,1
16,1757685963.4033172,-19.408687570401824,-21.272361839278783,0.6422945332947345,3.238255633331638,2.8628976020959804,2.8628976020959804,1
17,1757685964.4054494,-18.792838687946592,-21.11820911898343,0.6334979977212967,4.315991467665253,3.4789671910234468,3.4789671910234468,1
18,1757685965.4005842,-18.23009351860234,-21.055790045930483,0.5689644226471485,5.416038832049797,4.027155563886937,4.027155563886937,1
19,1757685966.402791,-17.668630026609186,-21.25990328047634,0.5960985099520162,5.138194774103153,3.4651505524869073,3.4651505524869073,1
20,1757685967.4100354,-17.743030976699483,-21.037401834851714,0.23292377533192024,4.628735169899396,3.4925111747531496,3.4925111747531496,2
21,1757685968.4038439,-17.901692292706294,-21.006050230820385,0.1627367901626301,3.7839904566522344,3.518467985302961,3.518467985302961,2
22,1757685969.4005628,-18.46991086955482,-21.09934257493528,0.5777217723791478,2.6445072221484147,3.5287540096991696,2.6445072221484147,2
23,1757685970.4053223,-19.09982536470643,-20.923663499042345,0.6508558936647558,1.7138893861590143,3.875434699607816,1.7138893861590143,2
24,1757685971.4022877,-19.72527514907847,-20.670113468365777,0.6769431634865852,1.3196790404075582,4.36173552316219,1.3196790404075582,2
25,1757685972.4043195,-20.32666571271737,-20.388510033577198,0.6627100558327091,1.738506948323747,4.832266239294971,1.738506948323747,2
26,1757685973.4046533,-20.981544446765707,-20.3155502227311,0.6587105454930692,2.7737370176664777,5.063762980388461,2.7737370176664777,2
27,1757685974.4034393,-21.6258160435381,-20.336256978320996,0.6453877847593893,4.075595918343771,5.1123050471584826,4.075595918343771,2
28,1757685975.4007742,-22.230099963647064,-20.53367404614975,0.637412941227281,5.53513323882923,4.513762444519973,4.513762444519973,2
29,1757685976.4032996,-22.77510222440458,-20.86627085578281,0.6368649647081217,7.104959752303035,3.4396387723152344,3.4396387723152344,2
30,1757685977.402823,-23.296547659131807,-21.303611402255335,0.6808919923779436,8.663921392942182,2.594407360648632,2.594407360648632,2
31,1757685978.4064987,-23.83775225645879,-21.73309542401655,0.6883813909375874,10.206495184304373,2.462053386077896,2.462053386077896,2
32,1757685979.4017487,-24.371616232180507,-22.092156154733704,0.6464487193422859,11.624195198543244,2.8546340551987455,2.8546340551987455,2
33,1757685980.4038763,-24.976538708460435,-22.30641168733442,0.6403824844964469,12.799330268106658,2.101197940070264,2.101197940070264,2
34,1757685981.401072,-25.60023404146747,-22.433926511491382,0.6383873408228862,13.782004318980986,2.1263191954406153,2.1263191954406153,2
35,1757685982.4016724,-26.136668269803234,-22.469287697724432,0.5372759041509365,13.56187531629127,2.916941904505196,2.916941904505196,2
