step,time_s,rx,ry,speed_mps,d1_linear,d2_triangle,dmin,goals
1,1757760045.2659006,-15.354056616824609,-23.7581503315538,nan,4.2475425716903485,9.473361807244817,4.2475425716903485,0
2,1757760046.2676432,-15.139709439901617,-23.834761053200378,0.22723072823577828,4.036751759998715,10.368583962101816,4.036751759998715,0
3,1757760047.2679513,-15.38385632572419,-23.673000714660482,0.29278198411618506,3.536292889633084,10.346382816791987,3.536292889633084,1
4,1757760048.2623193,-15.696175665461588,-23.27626570650645,0.5077776161850273,3.1001973411590686,10.191946057984918,3.1001973411590686,1
5,1757760049.2626464,-15.819914438670283,-23.078861872857722,0.2329035511688598,3.0182569092193723,10.294234429279284,3.0182569092193723,1
6,1757760050.2612767,-16.388834732039346,-22.852246370266997,0.6132327087518769,2.859989786522246,9.996706162931016,2.859989786522246,1
7,1757760051.2681339,-16.870999304447086,-22.517582039198103,0.5829294090207113,3.1619476494128813,9.30037750452649,3.1619476494128813,1
8,1757760052.2622952,-17.30515643601667,-22.16912115758125,0.5599717243242504,3.71168101053153,7.830099068717404,3.71168101053153,1
9,1757760053.264267,-17.817413195275666,-21.70484477275453,0.6899857262186906,4.32767401598058,6.306441210772598,4.32767401598058,1
10,1757760054.2643108,-18.30388547599929,-21.207581326134754,0.6956175381013354,5.040884757582265,4.961126214922123,4.961126214922123,1
11,1757760055.2693362,-18.644123461107885,-21.058678398152523,0.3695375571718659,6.0467123812422825,3.718101134038255,3.718101134038255,1
12,1757760056.264314,-19.20626294709961,-21.32354824165545,0.6245518668160598,7.436377202857147,2.359699045174293,2.359699045174293,2
13,1757760057.2675486,-19.41215877464056,-21.23590594447696,0.2230513082989049,8.411927193439064,1.7588168879679889,1.7588168879679889,2
14,1757760058.264075,-19.297635353045575,-21.13511519949252,0.15309122393983737,9.134746758818812,1.9129495761608515,1.9129495761608515,2
15,1757760059.2694876,-18.874050435588288,-21.139418512676475,0.4213263143662294,9.836304659686796,2.2894059229490917,2.2894059229490917,2
16,1757760060.2651644,-18.37060426220023,-21.158225680143623,0.5059848352126614,10.269707452148412,2.7035259719143574,2.7035259719143574,2
17,1757760061.2622018,-17.8602268138559,-21.49496596975487,0.6132734681871178,9.619302181169989,2.8703184504805646,2.8703184504805646,2
18,1757760062.2621133,-17.326511908597833,-21.89042836786095,0.6643193339075246,9.061129518206618,2.9675439215955453,2.9675439215955453,2
19,1757760063.2604651,-16.780375790505857,-22.254014826357174,0.6571774836546258,8.518023910920778,2.3312317856117266,2.3312317856117266,2
20,1757760064.2639017,-16.49111280121318,-22.737103808514625,0.561141792010877,8.08823701540906,2.161663758550505,2.161663758550505,2
21,1757760065.262063,-16.364270082356736,-23.25796284376847,0.5370688463148205,7.699518039244441,2.7129779704789807,2.7129779704789807,2
22,1757760066.265243,-16.264261276637917,-23.872995107515052,0.6211350742534987,7.349801843325563,3.7453690021528243,3.7453690021528243,2
23,1757760067.2637255,-16.254771756929056,-24.11763694860938,0.2451979147231043,6.67756949595584,4.96914388757168,4.96914388757168,2
24,1757760068.261068,-16.30955160091489,-23.921165433737766,0.2045088721499098,5.567312223801324,6.098630968376733,5.567312223801324,2
25,1757760069.261548,-16.168248443804195,-23.98169432728171,0.15364785505164616,4.842312875556581,7.426323782411942,4.842312875556581,2
26,1757760070.261474,-16.09873194276543,-24.136510955707365,0.1697203696452101,4.173426706721422,8.469793869141416,4.173426706721422,3
27,1757760071.2644424,-16.20722509269482,-24.21435327086791,0.13313451662712655,3.506109960091975,9.114759749969041,3.506109960091975,3
28,1757760072.2623856,-15.975975623801629,-24.163978115272347,0.23716051372041635,3.037332994116223,9.713256739667967,3.037332994116223,3
29,1757760073.262785,-16.378374719356465,-24.209394960960434,0.4047923208657872,2.41095129358267,9.580310408434686,2.41095129358267,3
30,1757760074.2610307,-16.675997183990173,-24.195565806047348,0.2984671763600752,2.176479064974986,9.610780876035776,2.176479064974986,3
31,1757760075.266065,-17.3441570634624,-24.26425599825456,0.6683170006039224,2.0706174892476827,9.444146393999459,2.0706174892476827,3
32,1757760076.2648356,-18.01006253388614,-24.338936772962857,0.670904814054019,2.450205262585696,9.255459486816292,2.450205262585696,3
33,1757760077.2630513,-18.322793150029792,-24.32407542205901,0.31364317326755625,1.9061176515231348,7.981218844549273,1.9061176515231348,4
34,1757760078.268269,-18.4374635284575,-24.18315851430373,0.1807348940788201,1.2751575142002,6.876583345738895,1.2751575142002,4
35,1757760079.2671158,-18.531530825003518,-23.87638452631215,0.3212426158109814,0.7282453205577577,5.658325409635712,0.7282453205577577,4
36,1757760080.261467,-18.22514308213531,-23.350439167169174,0.6121383941858198,0.6064714317963064,4.688111808689419,0.6064714317963064,4
37,1757760081.2626412,-17.77341807156022,-22.88299244984159,0.6492852298541858,1.0717427772260055,3.998835886220763,1.0717427772260055,4
38,1757760082.2687905,-17.14970983523014,-22.582410119306314,0.68812801740967,2.0161925960331657,3.6595941725853733,2.0161925960331657,4
39,1757760083.2631567,-16.568236039516524,-22.26078686093524,0.6682596288718083,2.9704431649220115,3.4285806107522694,2.9704431649220115,4
40,1757760084.2644124,-15.942866930942092,-22.038094590898243,0.663003533954446,4.1359730978455165,3.327739570876083,3.327739570876083,4
41,1757760085.2623007,-15.307934427457017,-21.978179765898737,0.6391027182641807,5.402269199657292,3.33536648529223,3.33536648529223,5
42,1757760086.2657423,-15.48580990604802,-21.912038521720874,0.18912358910042754,6.232823533868331,2.8292366186635625,2.8292366186635625,5
43,1757760087.2614753,-15.475048610171427,-21.7036552703096,0.20955509984969478,7.06018512972627,2.9749725807015195,2.9749725807015195,5
44,1757760088.261291,-15.484254566420097,-21.273532864321375,0.4303002160260669,7.6544407541054555,3.5076663658323644,3.5076663658323644,5
45,1757760089.2626622,-15.831650095521812,-20.745925580199902,0.6308415228669989,8.012256821454738,4.100468304483578,4.100468304483578,5
46,1757760090.266885,-16.366584020895164,-20.327513432701235,0.676278194440176,8.301843240331937,4.626195983435498,4.626195983435498,5
47,1757760091.267918,-16.942575999668673,-19.983953513095386,0.669979304184517,8.627361808972914,5.1350245935534815,5.1350245935534815,5
