step,time_s,rx,ry,speed_mps,d1_linear,d2_triangle,dmin,goals
1,1757764282.506675,-23.77057868179419,-21.74684389910437,nan,10.58887615821044,2.306224328290389,2.306224328290389,0
2,1757764283.5070233,-24.15797409366371,-21.470388651440476,0.47575728721322125,9.722718997092183,2.621893090089061,2.621893090089061,0
3,1757764284.500438,-24.61175765672894,-21.078205285941365,0.6037486206133832,8.980278230234305,2.9441179635923156,2.9441179635923156,0
4,1757764285.501936,-25.066610725711545,-20.692515954622625,0.595469944959835,8.396938747637792,2.3109583988524847,2.3109583988524847,0
5,1757764286.5053725,-25.39045791722132,-20.540707425360726,0.35643809316978253,8.037912382559425,1.439504348372347,1.439504348372347,0
6,1757764287.4997144,-25.51014025361715,-20.592856595362445,0.13129324095423675,7.70512385249548,0.5758422338819629,0.5758422338819629,0
7,1757764288.5032983,-25.467860290139633,-20.570814991608113,0.04751020187548545,7.2861449132947,0.8372411917083915,0.8372411917083915,0
8,1757764289.5036929,-25.83681987733763,-20.6289296848745,0.37336103759850064,7.424868500120053,0.6072174613426979,0.6072174613426979,0
9,1757764290.5028627,-25.991042228906597,-20.724241257069327,0.18144826043092976,7.474323120072957,1.2180784203563697,1.2180784203563697,1
10,1757764291.5058622,-25.84928937150343,-20.777064094516305,0.15082259802731574,7.328938116471653,1.964941639858923,1.964941639858923,1
11,1757764292.5044076,-25.394302680412334,-20.891104707966363,0.46974421022638785,6.982576213686289,2.3962182076551692,2.3962182076551692,1
12,1757764293.5069556,-24.912621939363117,-20.7835848836147,0.4922807322491219,6.804449201656025,2.948824733458692,2.948824733458692,1
13,1757764294.5022995,-24.343907565793906,-20.495311762850246,0.6405854936667147,6.8594642954864105,3.5297661614938045,3.5297661614938045,1
14,1757764295.5005417,-23.713349901908376,-20.399336354561736,0.6389430895847283,7.021578062878724,4.0613744301736885,4.0613744301736885,1
15,1757764296.4997568,-23.000472134776413,-20.404217669161948,0.713454450761866,7.32582973790743,4.414990401859373,4.414990401859373,1
16,1757764297.5053413,-22.355356807901313,-20.50860856328045,0.6498776534713797,6.5918100019649035,4.774086752291075,4.774086752291075,1
17,1757764298.5063014,-21.77451201746191,-20.69131381009952,0.6083181373531845,5.540606798989822,5.1742659852151816,5.1742659852151816,1
18,1757764299.5069838,-21.31673201923576,-20.612455284241715,0.4642057913253863,4.647852924501976,5.833890817526254,4.647852924501976,1
19,1757764300.507281,-21.224691711766326,-20.49217583398679,0.1514098107690662,3.9212690415652793,6.464163001646222,3.9212690415652793,1
20,1757764301.5011015,-21.25982195653934,-20.351239193572546,0.14615215318225902,3.331506073789139,6.038523286198987,3.331506073789139,1
21,1757764302.5003424,-21.44126294596467,-20.186343511157023,0.24536256210275204,3.01798174369805,5.576649819429004,3.01798174369805,1
22,1757764303.5010407,-21.237007780182783,-20.274018870481232,0.22212205836809906,2.6500263714375705,4.717675061734071,2.6500263714375705,2
23,1757764304.5047414,-21.686688704761785,-20.299333517752384,0.4487322626528054,3.4615307718855837,4.301788153913073,3.4615307718855837,2
24,1757764305.5052626,-22.225534899373148,-20.492402959681055,0.5720924629787696,4.70401048836505,3.826034803536539,3.826034803536539,2
25,1757764306.5086603,-22.598751684941718,-20.917369383283052,0.5636705555862761,6.1693309887508425,3.223337015581115,3.223337015581115,2
26,1757764307.5018768,-22.936545262246394,-21.454716251662315,0.6390365239144877,7.7058300873724495,2.725833241391378,2.725833241391378,2
27,1757764308.5028362,-23.316451465228507,-21.986597535311102,0.6529991134843851,9.317103808006992,2.4365824373275324,2.4365824373275324,2
28,1757764309.5055463,-23.644234664992634,-22.405404944178752,0.5303910084562947,10.736228742132203,2.3445477614349355,2.3445477614349355,2
29,1757764310.5036726,-23.765422023270112,-22.586624624847612,0.21841601542932232,11.769809865293187,2.0301104869897575,2.0301104869897575,3
30,1757764311.5012715,-23.52992399406674,-22.391158988449142,0.30678586681835907,12.192169306368939,2.284640700732453,2.284640700732453,3
31,1757764312.509144,-23.373562852807087,-22.69517101917172,0.33919530537517606,12.967026133494805,2.9102012099641827,2.9102012099641827,3
32,1757764313.5061088,-22.880244059764543,-22.564045124930885,0.5120023497389399,11.929080395354221,3.889769204372603,3.889769204372603,3
33,1757764314.5080721,-22.519651555552706,-22.262481696443597,0.46915063611914387,10.55850098390524,4.127655095308417,4.127655095308417,3
34,1757764315.50337,-22.31693181332953,-22.249870290547666,0.20407120917550375,9.567959433804493,3.3420913727898687,3.3420913727898687,3
35,1757764316.506834,-21.72288493722357,-22.020730308598733,0.6345098680736453,8.19675716207249,2.7544233716745383,2.7544233716745383,3
36,1757764317.5051806,-21.167288152977253,-21.655992792389295,0.6657218533340568,6.711075801278959,2.2224062657365864,2.2224062657365864,3
37,1757764318.5053804,-20.620913010984175,-21.26304068097708,0.6728716244039173,5.199277719676042,1.843985876474334,1.843985876474334,3
38,1757764319.50287,-20.10961334537156,-20.981376183018153,0.5852175137196649,3.837778920096336,1.8167081950349433,1.8167081950349433,3
39,1757764320.5028238,-19.45886907241303,-20.826238662972287,0.6690120788988949,2.51321592852263,2.0879106098150695,2.0879106098150695,3
40,1757764321.5070157,-18.81110077080444,-20.813485195420906,0.645189283476361,1.344840593602832,2.347568276258758,1.344840593602832,3
41,1757764322.506797,-18.17749270073712,-20.95013534026997,0.6483179897107044,0.6318035524051892,2.51614500634468,0.6318035524051892,3
42,1757764323.5069687,-17.57438899325109,-21.20406313688115,0.6542678582319231,1.0344213317882478,2.589105089052632,1.0344213317882478,3
