step,time_s,rx,ry,speed_mps,d1_linear,d2_triangle,dmin,goals
1,1757711792.1840985,-24.40422226197608,-23.523123311172835,nan,6.968097580239801,5.4279943126678,5.4279943126678,0
2,1757711793.183687,-24.9100211323501,-23.781983772061974,0.568425109121291,8.33060915214857,4.636971545113104,4.636971545113104,0
3,1757711794.1837673,-25.47026843774709,-23.983124424819593,0.5952122921862225,9.756168186514556,3.9546254877343245,3.9546254877343245,0
4,1757711795.1877365,-25.845993024146836,-24.20058183028663,0.4323997068467116,11.120627884210368,3.132431360338975,3.132431360338975,0
5,1757711796.1842928,-26.171153425577305,-24.483907114910934,0.43277041479786627,12.433470408631225,2.3881552476907104,2.3881552476907104,0
6,1757711797.1849537,-26.46075596235362,-24.740628023878795,0.3867524772651238,13.70387991260485,1.8617319556095873,1.8617319556095873,1
7,1757711798.1906357,-26.192309693743237,-24.608927487583525,0.2973230381469003,14.276899179457436,0.996706626946134,0.996706626946134,1
8,1757711799.185373,-26.096280391104766,-24.2818859205185,0.3426519111485422,14.668338860645052,1.2061076217388693,1.2061076217388693,1
9,1757711800.1855257,-25.751351361439582,-24.044394228765697,0.418718079599212,14.93794300483515,1.8646472386508037,1.8646472386508037,1
10,1757711801.1836355,-25.186289871631136,-23.67459318964862,0.6765916208905739,14.541273557344295,2.562508289889168,2.562508289889168,1
11,1757711802.1854672,-24.649235193260402,-23.250165301555565,0.6832677746710425,13.020003947324529,3.3218016556643706,3.3218016556643706,1
12,1757711803.1887312,-24.15632442608169,-22.776746110927395,0.6812140059854355,11.473060361854982,3.3138597533914678,3.3138597533914678,1
13,1757711804.1868773,-23.69970450831236,-22.38038811476282,0.6057728929682183,10.024869086450044,2.3912021404388195,2.3912021404388195,1
14,1757711805.1914473,-23.21144255585479,-21.99434177958281,0.6196083479775494,8.598016662379479,1.4779536525930321,1.4779536525930321,2
15,1757711806.184087,-22.76371209522395,-21.48283517336149,0.6848209663388004,7.103377943867026,0.5400198505558904,0.5400198505558904,2
16,1757711807.1866844,-22.222028622144073,-21.118437105323505,0.6511539995549384,5.69781656444321,0.5799532355734898,0.5799532355734898,2
17,1757711808.1915925,-21.6820486215597,-20.750820100194762,0.6500481048751259,4.33431409461216,1.3967531507806445,1.3967531507806445,2
18,1757711809.1888595,-21.1783059004101,-20.344622884740716,0.6488845979085962,3.078096557444121,2.301861914054057,2.301861914054057,2
19,1757711810.186815,-20.680540748063788,-19.911368088097188,0.6612608906574472,2.196677268739694,3.228605470980803,2.196677268739694,2
20,1757711811.187058,-20.19035030610309,-19.582000049931636,0.5904240589488265,2.104816221547584,4.047523668592997,2.104816221547584,2
21,1757711812.1915717,-19.60211794724792,-19.27482492914392,0.6606248189226624,2.779971825741927,4.802198222550735,2.779971825741927,2
22,1757711813.186341,-19.002387514792275,-19.037165593000722,0.6484955834035827,3.825999336665046,5.530729823140591,3.825999336665046,2
23,1757711814.1875627,-18.37194184307523,-18.87480060539754,0.6502234180898605,4.960678716102051,6.098980434953119,4.960678716102051,2
24,1757711815.1829205,-17.831239906993748,-18.844422947014582,0.5440803569835707,6.0075868586828785,5.839643316874909,5.839643316874909,3
25,1757711816.182761,-17.370251920668764,-19.234602440631345,0.6040416751661809,6.700310320893629,5.29453046110476,5.29453046110476,3
26,1757711817.1910255,-16.838363796787892,-19.64614048405054,0.6669967135274096,7.275497441314967,5.143777895154507,5.143777895154507,3
27,1757711818.1851811,-16.25478408110609,-19.984681627655956,0.6786330458840343,6.596687493101877,5.679304084578892,5.679304084578892,3
28,1757711819.1865747,-15.69265168865253,-20.349240285316117,0.6690645173793617,5.866187167002069,6.708031392730545,5.866187167002069,3
29,1757711820.182437,-15.115182437239953,-20.69146036153977,0.6740455559268311,5.258821549955348,8.028898548704332,5.258821549955348,3
30,1757711821.18868,-14.64850800098791,-20.999885379983795,0.5559139369122004,4.766805039164964,9.37174137358297,4.766805039164964,3
31,1757711822.185212,-14.520794534730351,-21.567091469981765,0.5834298213916607,4.25927908432792,10.270622802397106,4.25927908432792,3
32,1757711823.184526,-14.659700963884601,-21.99841756426237,0.4534525110256408,4.093954990704691,10.80096986085388,4.093954990704691,3
33,1757711824.18729,-14.99375151851782,-22.40664794799746,0.5260323749626175,4.396721715245302,10.709967704636748,4.396721715245302,3
34,1757711825.1821055,-15.375144051583593,-22.81889522926994,0.5645388434891117,5.219238667682535,10.424691565164922,5.219238667682535,3
35,1757711826.1857936,-15.770716928632865,-23.223885490932762,0.5640425461491877,6.396557698384478,10.259590943229973,6.396557698384478,3
36,1757711827.1861038,-16.17871943745492,-23.717482496683484,0.6401950916370602,7.8310229899828565,10.318802412451015,7.8310229899828565,3
37,1757711828.1841285,-16.54907888272766,-24.13072064518931,0.5560144013428138,9.267586940300673,10.45915937647672,9.267586940300673,3
38,1757711829.1852036,-16.981422611145874,-24.487146336656696,0.559719953867286,10.617324622516099,9.295063416029393,9.295063416029393,4
39,1757711830.1854985,-16.928029661202803,-24.4436980847888,0.06881688675955337,11.594308931716428,8.351700974611097,8.351700974611097,4
40,1757711831.1857035,-17.281226040050274,-23.950758392984955,0.6062890948143168,11.908072549032862,6.850688306694549,6.850688306694549,4
41,1757711832.1873746,-17.617955674302923,-23.33734281473058,0.6985936407218692,12.00878080562801,5.2925469477716955,5.2925469477716955,4
42,1757711833.189848,-17.990882351379472,-22.74808122856082,0.6956341114894034,11.83457817336802,3.8286293444418837,3.8286293444418837,4
43,1757711834.1865864,-18.416296348781383,-22.23421182508273,0.6692952599199334,10.38269012905892,2.5264985480576074,2.5264985480576074,4
44,1757711835.1895056,-18.72961244440238,-21.656819212374142,0.6550119391684742,8.798297783338235,1.732038917380663,1.732038917380663,4
45,1757711836.1875045,-19.07530756130509,-21.072096091510982,0.6806308769797862,7.25121916805125,2.1947914491034677,2.1947914491034677,4
46,1757711837.1919405,-19.32278703916036,-20.50587116201109,0.6152164882968305,5.813391893704642,3.3455537779849522,3.3455537779849522,4
47,1757711838.1863532,-19.665978514347014,-19.923254533427016,0.6799816040619887,4.300177221660314,4.774973559454317,4.300177221660314,4
48,1757711839.1906369,-19.952577490918095,-19.334030037944697,0.6524337616638562,2.9650982792457676,6.254400197642741,2.9650982792457676,4
49,1757711840.1847315,-20.343866096653052,-18.840294579208972,0.633727707523702,2.219208291792086,6.918825597591041,2.219208291792086,4
50,1757711841.1824367,-20.788989366295308,-18.427694742634998,0.6083336736327477,2.3827740024947244,7.019657868299837,2.3827740024947244,4
51,1757711842.1866887,-21.001532491861212,-18.049708458451363,0.4318092254625513,3.03808447547789,6.939390778898212,3.03808447547789,5
52,1757711843.1839445,-20.99498428597462,-17.959379298229994,0.0908154132762554,3.706902159479727,6.599846057610047,3.706902159479727,5
53,1757711844.1876495,-21.446861116381186,-17.706376415367057,0.5159716279816587,4.960298682353864,6.623258505587829,4.960298682353864,5
54,1757711845.1860862,-22.02103782689821,-17.552523261378177,0.5953629772173463,6.160806414278692,6.64019996327078,6.160806414278692,5
55,1757711846.1827188,-22.483605063291282,-17.628953509023873,0.4704231387211822,7.108798169940772,6.505244402584756,6.505244402584756,5
56,1757711847.188148,-23.04096727137632,-17.94515573749498,0.6373489006958004,7.899557070870292,6.183284738490204,6.183284738490204,5
57,1757711848.1848419,-23.5902152126068,-18.255035691724213,0.6327256045891518,8.70214788478521,5.88363283585431,5.88363283585431,5
58,1757711849.183621,-24.144616757063826,-18.55411113368073,0.6306963823446441,9.535755327945303,5.411416344379863,5.411416344379863,5
59,1757711850.1842332,-24.68047900692598,-18.78128234320538,0.581670592554756,9.28505942004997,4.198194571645531,4.198194571645531,5
60,1757711851.1871629,-25.14811825505291,-18.741013542926424,0.4679987456244817,9.11773017871585,3.1534515998416355,3.1534515998416355,5
61,1757711852.189975,-25.45271792584075,-18.565959223645475,0.35033371665238955,8.870190014670603,2.336789248949099,2.336789248949099,6
62,1757711853.1827133,-25.51062282392298,-18.250983993217147,0.3225962214312706,8.527004593415016,1.7059062702107228,1.7059062702107228,6
63,1757711854.1865637,-25.238681280490724,-18.044558284806453,0.3401048159890141,7.844051899550099,2.067951509281757,2.067951509281757,6
64,1757711855.1857886,-24.66872216423804,-18.202885884654492,0.5920000854146281,6.759368920293368,2.3357960283343338,2.3357960283343338,6
65,1757711856.1890657,-24.029747356356705,-18.46155391982501,0.6870943842901032,5.66922122974366,2.5183940368215354,2.5183940368215354,6
66,1757711857.190132,-23.43806779069113,-18.74873369317025,0.6569901159992367,4.930995641126254,2.695690485597187,2.695690485597187,6
67,1757711858.1832652,-22.847492860990773,-19.00429122324482,0.6479462559248654,4.637994798469759,2.95158550996252,2.95158550996252,6
68,1757711859.1915948,-22.223115576139318,-19.26665478577822,0.6716656613523705,4.806353537490431,3.2034755507050274,3.2034755507050274,6
69,1757711860.1912196,-21.56995933312667,-19.401497104799112,0.6671803012568805,5.3411154620753,3.5391955162738733,3.5391955162738733,6
70,1757711861.1821547,-20.93060678032846,-19.59386789609405,0.6737739420871299,6.131864699796523,3.842246559399187,3.842246559399187,6
71,1757711862.182174,-20.430808229821427,-19.963313849418753,0.621509439992649,7.2211256800657235,4.052105027518987,4.052105027518987,6
72,1757711863.1875176,-19.91937912973971,-20.34516732583427,0.6348643372328585,8.350581049027829,4.259544057254656,4.259544057254656,6
73,1757711864.1863527,-19.470033898185946,-20.697112373847254,0.5714339724152753,9.366581254811223,4.549602530817082,4.549602530817082,6
74,1757711865.1905937,-19.08941561647735,-21.023784929199895,0.49946450594019637,10.22157221053427,4.534005805454863,4.534005805454863,6
75,1757711866.1853447,-18.62985690208212,-21.415096066629065,0.6067730858569632,9.720440075366222,3.5258753757954975,3.5258753757954975,6
76,1757711867.1835096,-18.27672279858076,-21.79215021860422,0.5175477898374712,9.06392524639877,2.7169664626516,2.7169664626516,6
77,1757711868.1851687,-17.91160428503845,-22.154639466043385,0.5136475201568479,8.443254060185073,2.5512406243858483,2.5512406243858483,6
78,1757711869.1839337,-17.403259577283272,-22.429109553117762,0.5784237752243924,7.794250531879466,3.4821248347628346,3.4821248347628346,6
79,1757711870.1831043,-16.897620169045112,-22.80265604385067,0.6291777379216419,7.233517770624105,4.891924564387295,4.891924564387295,6
80,1757711871.188657,-16.425067916308226,-22.972962327490922,0.49953077202020085,6.571612956547747,6.481283228630192,6.481283228630192,6
81,1757711872.1821425,-16.04846443354724,-22.78956038552487,0.4216339181885056,5.640787818513357,7.931634968750981,5.640787818513357,6
82,1757711873.1841624,-15.773384231174406,-22.348067350713286,0.5191294828835356,4.564138392898308,9.180238534243689,4.564138392898308,6
83,1757711874.1821735,-15.529344828265069,-21.760986039902832,0.6370497630046258,3.637571149860216,10.198986740142015,3.637571149860216,6
84,1757711875.188295,-15.19970986148251,-21.238816079665707,0.6137546471798988,3.376091523572235,10.67389285770292,3.376091523572235,6
85,1757711876.1847322,-15.011261762012111,-21.02387366601805,0.28687678396428457,3.59492212057417,10.866214421600517,3.59492212057417,7
86,1757711877.1818604,-15.276271766246031,-21.188967079500266,0.31312692419997756,3.6176559425733203,10.648681394942574,3.6176559425733203,7
87,1757711878.1860113,-15.023529127435163,-20.6847295351952,0.5617024382325729,4.6660626536829035,11.009064164245837,4.6660626536829035,7
88,1757711879.1818454,-15.167946445875403,-20.101078550589165,0.6037679498801889,5.702701603867481,10.777799558862883,5.702701603867481,7
89,1757711880.186357,-15.373699445564712,-19.488268293973814,0.6435258696385622,6.925060388060673,9.614730521228124,6.925060388060673,7
90,1757711881.18489,-15.584319748463187,-18.952587265406255,0.5764453929625004,8.25916023694678,8.72899567130227,8.25916023694678,7
91,1757711882.1867323,-15.6658446342543,-18.56726343469965,0.39312948425011884,8.304691196461022,8.020675754188867,8.020675754188867,7
92,1757711883.191093,-15.772529125801293,-18.235472701456768,0.34700750283958387,7.9054920195527885,7.4326417827625075,7.4326417827625075,8
93,1757711884.1844041,-16.177081237317196,-17.84506321213366,0.5659975495866774,7.319068201697822,6.7946395068042715,6.7946395068042715,8
94,1757711885.1896343,-16.64679975592693,-17.867709809000004,0.46781736038906496,6.197972264431052,6.129344359826106,6.129344359826106,8
95,1757711886.1839185,-17.23782087072332,-18.001348019491818,0.6094249026288366,4.878654283985157,5.562235238202646,4.878654283985157,8
96,1757711887.1829436,-17.17713188750818,-17.966012138297568,0.07029514335452065,3.781414343742064,5.673247837363269,3.781414343742064,8
97,1757711888.1861336,-17.659203550675322,-18.328051170532145,0.6009637760373256,2.1374374124904922,5.461750983352283,2.1374374124904922,8
98,1757711889.1857467,-17.783110563674665,-18.512259665027436,0.22208980618744179,0.8927509767401479,5.746455303345948,0.8927509767401479,9
99,1757711890.191359,-17.87289209944732,-18.53444841231295,0.09196662934710735,0.9357090295444974,6.290161447696141,0.9357090295444974,9
100,1757711891.184242,-18.30846863413715,-18.925508039946052,0.5895629606149875,2.324209984502076,5.8661188581789,2.324209984502076,9
101,1757711892.1899948,-18.646219303770504,-19.52437829117346,0.6836144581183038,4.159010917150395,5.102344862254467,4.159010917150395,9
102,1757711893.1860247,-18.900415869738037,-20.131742009411074,0.6610365778776095,5.8721383370153015,4.314876854981176,4.314876854981176,9
103,1757711894.1848834,-18.96058384185986,-20.705696614864664,0.5777591109807625,7.489248303735928,3.7662895854707172,3.7662895854707172,9
104,1757711895.1855123,-18.89783230391074,-20.96926706072963,0.27076721351852034,8.650847483426071,3.981193076061908,3.981193076061908,9
105,1757711896.1859767,-18.540772138729928,-21.43050245075908,0.5830216412220007,9.89757408549412,4.682333229452252,4.682333229452252,10
