step,time_s,rx,ry,speed_mps,d1_linear,d2_triangle,d3_diag,dmin,goals
1,1757783538.1257925,-19.277282970072903,-22.416676703350028,nan,1.1324814112653772,5.9269783027242795,2.358463028533788,1.1324814112653772,0
2,1757783539.1255105,-19.330440961621928,-22.19742962398717,0.22566296958503929,0.613736983852716,6.470179350026337,3.077630685788086,0.613736983852716,0
3,1757783540.1251352,-18.99084698487258,-22.693581578620623,0.6014667886675371,1.542675622561843,6.755289172084002,4.616430427214697,1.542675622561843,0
4,1757783541.127127,-18.988425316855746,-22.543715653392034,0.14958754887088815,2.599445115646685,6.880564644711978,5.462144675958534,2.599445115646685,1
5,1757783542.1286042,-19.463465172629242,-22.54786952789375,0.4743572764543196,3.9258792666331677,6.68722108163249,6.012856976735371,3.9258792666331677,1
6,1757783543.1317856,-20.111650625759015,-22.52588459819036,0.6465013679395827,5.320094167364509,6.465214339228502,6.395916820617989,5.320094167364509,1
7,1757783544.1277342,-20.66921237383575,-22.663090022125115,0.5765312501004174,6.779946209925667,5.605690304360664,6.951194549470122,5.605690304360664,1
8,1757783545.1278687,-20.795908455896157,-23.112480889927365,0.4668462615527232,8.374710901918924,4.760152601188483,6.69844221482904,4.760152601188483,1
9,1757783546.1285849,-20.91114482996529,-22.896878006175616,0.24429185446292492,9.239782294633331,3.5894662933233388,5.733725130964867,3.5894662933233388,2
10,1757783547.1268628,-20.548345180465827,-22.910303233842086,0.3636742440592397,10.14452714454368,2.8889677052625733,5.1548494773627,2.8889677052625733,2
11,1757783548.1318378,-19.99720622669094,-22.782656937015442,0.5629269982295738,10.813704006205592,2.4340940441665664,4.536001651500812,2.4340940441665664,2
12,1757783549.1341188,-19.43072375115674,-22.46296656007861,0.6489844034725467,11.157735793187339,1.8356980521726505,3.6794749596273424,1.8356980521726505,2
13,1757783550.1307797,-18.871124756007113,-22.241387642604522,0.603887037670926,11.460269960388658,1.5596660263334452,2.813745789740657,1.5596660263334452,2
14,1757783551.1330388,-18.32478409992721,-22.255526418712765,0.5452917516802495,10.478163355484778,1.4289080939487933,2.1306851639264877,1.4289080939487933,2
15,1757783552.1275814,-17.66544066058864,-22.34035512673618,0.6684257860710077,9.58206974596298,1.4893450921685232,1.494944821404066,1.4893450921685232,2
16,1757783553.129795,-16.994497670724463,-22.396742506133016,0.6718210529174231,8.756463436161706,1.6629603968821651,0.9051166920818201,0.9051166920818201,2
17,1757783554.1251304,-16.32262608035144,-22.373526181012558,0.6754232066275546,7.858995294496023,2.0084809333928524,0.3838414472532725,0.3838414472532725,2
18,1757783555.129468,-15.640889980026827,-22.38193078864087,0.6788433887702835,7.153853721954408,2.326388086359713,0.251967877390758,0.251967877390758,2
19,1757783556.128717,-15.803682344799407,-22.28279703593751,0.19074455109528016,6.129875102423451,2.557394674348811,1.219935020847997,1.219935020847997,3
20,1757783557.1329703,-16.067697298716418,-21.85640867428623,0.4993845787037791,4.763767048791524,3.209744741970471,2.430183041868562,2.430183041868562,3
21,1757783558.12545,-16.311548839098283,-21.81842512951536,0.24866211296255697,3.791240660911766,3.730005861558676,3.1650053352294294,3.1650053352294294,3
22,1757783559.1307244,-16.8650073097581,-21.826290171345992,0.5506101397544828,2.6976852723273765,4.1291726528693,2.6271347793923376,2.6271347793923376,3
23,1757783560.1271017,-17.537311830619107,-21.74287544433325,0.6799227121635604,1.4954095922391217,4.625295515827387,2.291231432181509,1.4954095922391217,3
24,1757783561.1250033,-18.144296771904507,-21.781562552712845,0.6094955003260921,0.4610003184908003,5.084607222989073,1.8690605072293014,0.4610003184908003,3
25,1757783562.125222,-18.027879858682983,-21.679621927967535,0.1547072137930828,1.109966549649512,6.199668093730975,0.8284135237055646,0.8284135237055646,3
26,1757783563.1310291,-18.349878425081627,-21.83031229418596,0.353462034537802,1.7542555367681074,6.719592166966923,0.24359283637882828,0.24359283637882828,3
27,1757783564.1308002,-18.997927124534467,-21.865503899982834,0.6491520968191815,2.6846630145410555,6.763638149155236,0.5448759541623005,0.5448759541623005,3
28,1757783565.13096,-19.629734783393157,-21.82380575169825,0.6330810357900967,3.7680110900445247,6.218939318235854,0.9438956981272242,0.9438956981272242,3
29,1757783566.1321077,-20.09299467540675,-21.6519124073758,0.4935560269475649,4.976811531319667,5.747867355522464,1.3310134476376934,1.3310134476376934,3
30,1757783567.1263602,-20.10354539059405,-21.68242805267405,0.032474762887569564,4.6179139847743045,5.8238524265049,2.263906581048656,2.263906581048656,3
31,1757783568.133905,-20.527117209635644,-21.863209701367577,0.45708920085645877,3.9221298933124755,5.708288609139299,2.9967810791634757,2.9967810791634757,3
32,1757783569.1283891,-21.063348636521194,-21.85272969617437,0.5393085522941836,3.5012417393086115,5.270889507566342,3.4895830214342904,3.4895830214342904,3
33,1757783570.1264594,-21.690377412750067,-21.935902287706366,0.6337439347589571,3.3415862840657384,3.698471418253251,3.9527049877340263,3.3415862840657384,3
