step,time_s,rx,ry,speed_mps,d1_linear,d2_triangle,d3_diag,dmin,goals
1,1766521731.6681492,-18.820122393056433,-19.006007679526245,nan,6.897715372412974,7.786837189764824,2.669107000154011,2.669107000154011,0
2,1766521732.6617484,-19.387156123639784,-18.765230798580898,0.6200048702896657,7.568385722281228,7.9984261615102,2.5250140383050987,2.5250140383050987,0
3,1766521733.663935,-19.930973018538705,-18.72444122103056,0.5441546685011152,6.65867488399792,7.23023591972496,2.2535983160405775,2.2535983160405775,0
4,1766521734.6676917,-20.46820532356196,-18.939631235739032,0.5765613003259173,5.643032109806247,6.212673368880626,1.809621537672427,1.809621537672427,0
5,1766521735.6667025,-20.971688014842243,-19.194553973912633,0.5648994953395243,4.800341101702929,5.311837620229885,1.5519576881330484,1.5519576881330484,0
6,1766521736.6708627,-21.257203620892795,-19.690449011634875,0.5698452610576835,3.756115263231694,4.7882655691053735,1.7950365301490312,1.7950365301490312,0
7,1766521737.670747,-21.530062105755295,-20.282831699786676,0.6522786156587671,3.1704170528044453,4.239721564079905,2.478258926014351,2.478258926014351,0
8,1766521738.6635342,-21.744423434679316,-20.880978416027887,0.6400140715341534,3.268608403854206,3.200894330189815,3.4997447945025075,3.200894330189815,0
9,1766521739.6623242,-21.932900921296614,-21.530719794638866,0.6773457138085716,4.072284553266528,2.1787886206674627,4.627629194937338,2.1787886206674627,0
10,1766521740.6621683,-22.136552258801085,-22.153782292355732,0.6556026016271529,5.273151919175152,1.309278157954518,5.2870757987600525,1.309278157954518,0
11,1766521741.663395,-22.529216093987998,-22.52931101508169,0.5426636166472874,6.598641679008161,0.8292971947470124,4.350656013056247,0.8292971947470124,0
12,1766521742.6699083,-23.045384569729706,-22.693303879313063,0.5380887685553346,7.814973181598499,1.7552519198524024,3.451185916271223,1.7552519198524024,0
13,1766521743.6658087,-23.514174444948708,-22.867999028735987,0.5023416663140654,9.085176898417739,3.051316957587209,3.054768256655453,3.051316957587209,1
14,1766521744.6658123,-23.942132304223136,-22.91571865176817,0.43060859893944625,10.205296227972518,4.386193571198675,3.130085726155178,3.130085726155178,1
15,1766521745.6714249,-24.17243011915203,-22.497413090420924,0.4748457402321849,10.837417876080167,5.579957184680086,3.3150654305970937,3.3150654305970937,1
16,1766521746.6707988,-24.058154451369166,-21.986456719311246,0.5239073671132692,11.209405609184872,6.534942129123043,3.643816191258075,3.643816191258075,1
17,1766521747.6624305,-23.846044070317813,-21.4964473385651,0.5384534848656445,11.550708835423352,7.473832598569231,4.165271793386541,4.165271793386541,1
18,1766521748.6658647,-23.757858303216327,-20.95176171113433,0.5498897610199346,11.450094836856135,8.388876126943552,5.011260206431505,5.011260206431505,1
19,1766521749.661602,-23.707355749663577,-20.367517249034822,0.5889335790304974,10.089490295634628,8.016011976705446,6.030453325961781,6.030453325961781,1
20,1766521750.6648057,-23.729467159111515,-19.743457854593515,0.6224568708636371,8.857396670637382,7.607362789200244,7.207218360749231,7.207218360749231,1
21,1766521751.6626081,-23.887390410230577,-19.227251305166863,0.5410119533749675,7.7251904605272,7.1802403283570655,8.530289513560941,7.1802403283570655,1
22,1766521752.6653082,-24.156995796670305,-18.776907890499505,0.5234639718494773,7.0403656063335855,6.857673506092659,9.948823221050988,6.857673506092659,1
23,1766521753.6695507,-24.146125089703116,-18.331543700209256,0.44361483923651723,6.3315664191996595,6.543041695805066,11.142868830947497,6.3315664191996595,1
24,1766521754.6650321,-23.936547364651634,-18.03651791190509,0.36353077463238725,5.696742258213092,6.252646900180717,11.445455966301443,5.696742258213092,2
25,1766521755.6628249,-23.51084529168616,-18.100880948815544,0.43149261495752356,5.123244329728118,5.9604833267310555,10.089039938256363,5.123244329728118,2
26,1766521756.6664422,-23.167713986276333,-18.492110999530606,0.5185089213932961,4.748841334916427,5.689993057560419,8.591853510341148,4.748841334916427,2
27,1766521757.66772,-23.00332431374495,-19.06425739097222,0.5945346595370506,4.597546803949213,5.425534818965676,7.195644848248802,4.597546803949213,2
28,1766521758.663736,-22.972881498750446,-19.721810049428548,0.6608899577563487,4.594666049107673,4.455264618058463,5.952493263208177,4.455264618058463,2
29,1766521759.665996,-23.080469986503342,-20.376636058922553,0.6621092479216764,4.730211032975138,3.327142271351114,4.831097257932625,3.327142271351114,2
30,1766521760.6694555,-23.208601134891783,-21.04271412958673,0.6759517703225768,4.907996833041134,2.710715966832469,3.8593038990452566,2.710715966832469,2
31,1766521761.6659753,-23.283460709582034,-21.690508438803118,0.6543827574565468,5.030697575819514,3.055526967739425,3.0993266318936668,3.055526967739425,2
32,1766521762.6630945,-23.256054014719634,-22.34888972919275,0.6608552776860919,5.066259948726157,3.6289012662818076,2.712004516726171,2.712004516726171,2
33,1766521763.665789,-23.390117109367456,-22.881552963186323,0.5477990354112524,5.319708911222523,3.0423538465918774,2.90024262601161,2.90024262601161,2
34,1766521764.6686323,-23.33866205235149,-22.839102813518046,0.06651647608953519,5.641178683601665,2.2253991845121464,2.9151557691565877,2.2253991845121464,2
35,1766521765.6634915,-23.342048362614253,-23.343496746601723,0.5070117366660689,4.9189324102897345,2.1256739356567005,3.816560821038616,2.1256739356567005,2
36,1766521766.6626525,-23.307531246929408,-23.7776860399123,0.43592488942751306,4.558777503319827,2.298626830869708,4.779595055960931,2.298626830869708,3
