step,time_s,rx,ry,speed_mps,d1_triangle,d2_triangle2,d3_triangle3,dmin,goals
1,1767018229.8583364,-4.420109061066134,-4.85179538386218,nan,5.257158562486041,5.8797740554478315,5.317002290339052,5.257158562486041,1
2,1767018230.858767,-3.9979667289250984,-4.890165251317727,0.4237000869113048,5.394239736254224,5.918178320702954,5.867494793675533,5.394239736254224,1
3,1767018231.8595967,-3.611653618144723,-4.668275289778727,0.4451337319251188,5.385949629587885,5.786983267289457,5.389354989672485,5.385949629587885,2
4,1767018232.860522,-3.864227861306342,-5.019610118379367,0.43230070761474804,5.986365088554397,6.128929935366316,4.329176642149755,4.329176642149755,2
5,1767018233.8642852,-4.196303631186101,-4.889580911973364,0.35528870816791835,6.4057078569468,6.327585324743018,2.7198930315232643,2.7198930315232643,2
6,1767018234.860118,-4.6260076728356765,-4.843798614801374,0.4339444536979027,7.037510574249986,6.784179082749082,1.3376219367293622,1.3376219367293622,2
7,1767018235.8580093,-4.1636606677382195,-4.946996551927911,0.4747251399394686,7.185647428002901,6.9678566891162435,1.5042135095361204,1.5042135095361204,2
8,1767018236.860441,-4.452750315343547,-4.802639583133463,0.32234426186141735,6.59562642392949,6.4436190821576185,2.036611481171747,2.036611481171747,2
9,1767018237.864178,-5.075055648974946,-4.542142038156039,0.6721162906602015,5.823518560832658,5.711008367764262,2.6019913188558803,2.6019913188558803,2
10,1767018238.8626819,-5.706493931287127,-4.281302401622707,0.6842158673056162,4.995668322068113,4.947744654039084,3.202852927878863,3.202852927878863,2
11,1767018239.8618653,-6.361913424601925,-4.115595019959136,0.6765951346323396,4.247211147097904,4.294990340073414,3.590350650897749,3.590350650897749,2
12,1767018240.8578799,-6.9979785405867405,-3.9052532657936285,0.6726228250739362,3.5463390653270035,3.6940479247163562,3.2490082468292583,3.2490082468292583,2
13,1767018241.8572822,-7.540242174990614,-3.7859476277902844,0.5555650699363157,3.0415571863405333,3.3122881643301954,3.3728208025659225,3.0415571863405333,2
14,1767018242.8592174,-7.98412581123302,-3.584743284412967,0.4864146686930961,2.5868268079491723,2.9111052405856803,4.070043528595965,2.5868268079491723,3
15,1767018243.8608227,-7.7193224960650175,-3.7783514565962033,0.3275061522333742,2.1296022894708124,2.397302169443594,5.119795699532962,2.1296022894708124,3
16,1767018244.8603165,-7.712336423024247,-4.132747302850232,0.3546442041391039,1.7278462119616729,1.625269937058974,6.425497780633996,1.625269937058974,3
17,1767018245.8579617,-7.9180762141997105,-4.572801686603886,0.48692098420774704,2.029965943864142,1.295046579174332,7.868493682351982,1.295046579174332,3
18,1767018246.8671193,-8.184600519238275,-4.975807206996413,0.4787807356368899,2.7249228679451956,1.7949834664125992,9.10540276501646,1.7949834664125992,3
19,1767018247.8583302,-8.37145891897606,-5.180743907536878,0.2797948748216073,2.940237912770257,2.033135217948126,9.327260843126368,2.033135217948126,3
20,1767018248.8582428,-7.907067149345018,-4.834235287199058,0.5794710514899398,2.167212780742348,1.5680810858408765,7.988153187861998,1.5680810858408765,3
21,1767018249.857772,-7.388356609818582,-4.5085786547065245,0.6127529685494807,2.065199230924575,2.1697659948454353,6.471261794879567,2.065199230924575,3
22,1767018250.8571503,-6.9096040687963365,-4.059697240226435,0.656684576272304,2.6235512574365067,3.1274169097446762,4.8932884779870545,2.6235512574365067,3
23,1767018251.8584394,-6.592067612458941,-3.484102964385454,0.6565258245636251,3.247251669085923,3.7366757539389788,3.486539928679698,3.247251669085923,3
24,1767018252.860932,-6.2572868982091885,-2.8978940226101724,0.6733911237859593,2.678242977720335,3.367438637254451,2.630307544613633,2.630307544613633,3
25,1767018253.8577664,-5.889305673760539,-2.333410988413109,0.6759732144539725,2.2756674784233946,2.8824663879241474,2.6428283499354897,2.2756674784233946,3
26,1767018254.8647804,-5.442145673025033,-1.8632901086446167,0.644299561402418,2.0796287658432413,2.501590431237257,2.9189897545831394,2.0796287658432413,3
27,1767018255.8603542,-4.968676471157918,-1.4094060842597569,0.6587999855396672,2.105084925910245,2.2558589639399838,2.713905454417792,2.105084925910245,3
28,1767018256.8586643,-5.026725501207362,-1.5725261860619948,0.17343423747746078,3.0712341886058923,2.791273562108304,2.171021639953794,2.171021639953794,4
29,1767018257.861723,-5.254472834788978,-1.2327484232393953,0.4077976368469849,3.803624183301807,3.238237699489338,2.5642425488781795,2.5642425488781795,4
30,1767018258.8592265,-5.655975534983504,-0.7015873553913351,0.6675015935189554,4.458700408528028,3.705277983496064,3.6340461670135715,3.6340461670135715,4
31,1767018259.8656602,-6.050297515043604,-0.1574853230250661,0.6676693129638771,4.114613399306043,3.2695444825290285,3.828624323197121,3.2695444825290285,4
32,1767018260.8625221,-6.273226203992814,0.45947923940010754,0.6580699992926275,3.1438429173940334,2.210368303756769,3.610295570458334,2.210368303756769,4
33,1767018261.8598516,-6.510299412753246,1.0976472899164398,0.6826034678163327,2.203072255280138,1.2093648002035606,3.4499771465612477,1.2093648002035606,4
34,1767018262.8592067,-6.773697099913416,1.6369292902154542,0.6005568030492018,1.8266990645466794,1.2936157525619878,3.310452661711057,1.2936157525619878,4
35,1767018263.8577442,-7.027932766260062,2.0282866908079566,0.4673701167773883,2.2041749178592664,2.196245185472293,3.274998772273185,2.196245185472293,5
36,1767018264.8613765,-6.836591175125577,1.9956746825589098,0.19339838727506117,2.648767474212772,3.0523256231898466,2.761050470300692,2.648767474212772,5
37,1767018265.858781,-6.965973574819598,1.9048172553140967,0.15850908158717567,3.089634133118096,3.6140024680029117,2.1253196459203108,2.1253196459203108,5
38,1767018266.8587964,-6.072375119122765,-1.4064633049462802,3.429684850793447,2.0796382743548993,3.078486621850332,1.7746981703539106,1.7746981703539106,5
39,1767018267.860502,-6.026947805694858,-1.3369213534280078,0.08292313867941128,1.597465335958118,2.53872313139916,2.668066757184391,1.597465335958118,5
40,1767018268.8629,-6.048710867330496,-1.6572159290725343,0.3202650916176958,1.4674746479170777,2.0784380475431217,3.9824677593499347,1.4674746479170777,5
41,1767018269.8569803,-6.343964229318076,-1.228056592283642,0.5240168730515372,2.7099081533568024,2.691191076349496,4.802344693787287,2.691191076349496,6
42,1767018270.866016,-6.278840509464946,-1.467558202976813,0.2459752140521719,3.0538048036926035,2.9289879077575307,5.992735898599004,2.9289879077575307,6
43,1767018271.8610039,-6.2777800844806215,-1.7905077850178068,0.32457812003983333,2.0603103892455263,2.1074641809332006,5.066246530283125,2.0603103892455263,6
