step,time_s,rx,ry,speed_mps,d1_lower,d2_upper,dmin,goals
1,1767301680.42928,-6.532349397009353,-4.08421262274152,nan,5.609558982955579,7.364506940598063,5.609558982955579,0
2,1767301681.4294338,-6.715482448688255,-4.529622080543977,0.48151426210977755,6.819078858167929,7.047758431297412,6.819078858167929,0
3,1767301682.4280248,-6.803980370099009,-4.915033295327601,0.39599911314494435,7.941728697279326,6.623168360605022,6.623168360605022,0
4,1767301683.4290683,-6.879313649906938,-5.295393450397645,0.38734434988571803,9.056787222609724,6.217439491806835,6.217439491806835,0
5,1767301684.4257567,-6.975766707406482,-5.648622339113123,0.3673775684576538,10.008375681231565,5.874114742861526,5.874114742861526,0
6,1767301685.4333942,-7.029279330292166,-5.844229134217872,0.20125742062892818,10.03458709473341,5.536364201483531,5.536364201483531,1
7,1767301686.4295487,-6.894852270900543,-5.543784361268412,0.3304175265893281,8.926257921840328,4.387579268359705,4.387579268359705,1
8,1767301687.426633,-6.957181849055719,-5.339073380559565,0.21461541878798676,8.028677507322225,3.4825990821455926,3.4825990821455926,1
9,1767301688.4277844,-7.2312214128666765,-5.013355897545213,0.4251740573709785,7.180655142341074,2.761841715600301,2.761841715600301,2
10,1767301689.425267,-7.417524449525505,-4.612924530174549,0.44276393817958754,6.284590112669143,2.1680784557933643,2.1680784557933643,3
11,1767301690.4324446,-7.58922649300727,-4.15654164616048,0.4841385545664063,5.272871519869499,1.8988370605380813,1.8988370605380813,3
12,1767301691.434007,-7.686963288918012,-3.60877348768012,0.555551329896894,4.083310705272588,2.2302217957026307,2.2302217957026307,3
13,1767301692.4245226,-7.688304212372064,-3.044517257286612,0.5696606511364485,2.806153735958789,3.0963651235183267,2.806153735958789,3
14,1767301693.4264665,-7.687502056965862,-3.034321422016506,0.010207499693919668,2.0188061415100758,3.3181870813130554,2.0188061415100758,3
15,1767301694.4282284,-7.711525330514012,-3.4030744521310994,0.36888478457616114,1.6537284113438715,2.5263626620508943,1.6537284113438715,3
16,1767301695.4315512,-7.768660359473714,-3.8032952146798777,0.4029395528424595,1.5173493989417477,2.1216570003881796,1.5173493989417477,3
17,1767301696.4275546,-7.777232142939563,-4.116531374433255,0.314610799138572,1.7304635966256765,2.2901885254776575,1.7304635966256765,3
18,1767301697.4306228,-7.7729797024810035,-3.8624387765485917,0.2533508461006947,1.9544260334997146,2.7413534862100506,1.9544260334997146,3
19,1767301698.4267147,-7.673410827154244,-3.3035424277775944,0.5699236518097428,2.0437696041688715,3.0612525835084927,2.0437696041688715,3
20,1767301699.4254024,-7.60432697334528,-2.764525550729837,0.5441400096255216,2.248065760547036,3.4149983470618013,2.248065760547036,3
21,1767301700.4320972,-7.576332621646976,-2.1883180059474316,0.573050723575797,2.565226963472637,3.8462702438502614,2.565226963472637,3
22,1767301701.4272277,-7.464327893899975,-1.662649182482739,0.5400988461419097,2.90194064332252,4.116752087314286,2.90194064332252,3
23,1767301702.4302082,-7.325396469767816,-1.2634216845757855,0.42145480266135127,3.129332720625189,4.349843946508491,3.129332720625189,3
24,1767301703.43298,-7.127068420324509,-0.7384936269923505,0.5595936826800249,3.476260701185932,4.6080900776375175,3.476260701185932,4
25,1767301704.4323328,-6.953615415458867,-0.2635586984447238,0.5059450756194281,3.876989930225774,4.889290247790143,3.876989930225774,4
26,1767301705.4244382,-6.997873319304328,0.18554599081362624,0.45487114884037805,4.457560135612569,5.384599017411577,4.457560135612569,4
27,1767301706.4247284,-7.138141979899299,0.47067646992847917,0.31767297029337355,5.081994210413411,5.8998630137480585,5.081994210413411,4
28,1767301707.427972,-7.115201508059259,0.46717376903258057,0.023131308156265556,5.671426258371045,5.383449720646412,5.383449720646412,4
29,1767301708.428344,-7.220906544597075,0.396484676497454,0.12711601226382552,5.058011585140521,4.934760376963623,4.934760376963623,4
30,1767301709.424648,-7.374389938458183,0.10989985606286792,0.3263029304570219,4.629343058380826,4.677074191389263,4.629343058380826,4
31,1767301710.4342928,-7.573780185982142,-0.30059376104738417,0.45199734700275923,4.197973866068299,4.435046481334311,4.197973866068299,4
32,1767301711.4252503,-7.912985839956161,-0.6806959701996654,0.5140976120899994,3.917521718874608,4.373653778201716,3.917521718874608,4
33,1767301712.4265275,-8.177261241809573,-1.0448531394590446,0.4493726453980695,3.5555592205178446,4.254546823794761,3.5555592205178446,4
34,1767301713.4311795,-8.311311108947763,-1.4301831648791712,0.4060919720182051,3.1260073719773045,4.032240167142769,3.1260073719773045,4
35,1767301714.4267452,-8.268069204728015,-1.8797119694261946,0.45361530570145175,2.5469039023073066,3.668637193083688,2.5469039023073066,4
36,1767301715.425249,-8.112439189128319,-2.233682032687546,0.3872517097489818,2.080433205642064,3.2698127257601763,2.080433205642064,4
37,1767301716.424542,-7.897727207907385,-2.551573941899964,0.38388129035667135,1.5450341362102178,2.871673326741146,1.5450341362102178,4
38,1767301717.4289532,-7.563891198492514,-2.8699187643962194,0.459265642150498,1.1157599426888756,2.443476403801245,1.1157599426888756,4
39,1767301718.4277968,-7.082571756465929,-3.151003099822224,0.5580291631558707,1.3370420044198954,2.2506492202172512,1.3370420044198954,4
40,1767301719.4250238,-6.592921838287518,-3.377245220834906,0.5408908123018188,1.8718617618899984,2.524366702180918,1.8718617618899984,4
41,1767301720.4320464,-6.169068161878575,-3.6660047202436883,0.5092918293881116,2.326457837607739,2.692975507757759,2.326457837607739,4
42,1767301721.4337578,-5.743835613169571,-3.969198277702775,0.5213615793921227,2.972675487696379,1.690422180415068,1.690422180415068,4
43,1767301722.4271705,-5.405710633789374,-4.353272664919937,0.515097724245846,3.7725972287609992,0.7107578000032614,0.7107578000032614,4
44,1767301723.4252467,-5.266510462395251,-4.697348765262122,0.3718825738830179,4.558517459731539,0.5636093249756867,0.5636093249756867,5
45,1767301724.4312012,-5.318260260387025,-4.628475894630467,0.08563827547147629,4.9546461480083,1.1147656027128634,1.1147656027128634,5
46,1767301725.4275405,-5.31342378448065,-4.539491997652373,0.08944265759386502,5.462528746970049,1.8156999610761186,1.8156999610761186,5
47,1767301726.42594,-5.4071231268742705,-4.353269595692689,0.20880084999722887,5.954671204510819,2.466528706064842,2.466528706064842,5
48,1767301727.4262862,-5.2348616432456465,-3.9152874544711755,0.470477516267757,6.242578075607546,2.851509448379643,2.851509448379643,5
49,1767301728.4320815,-4.995784840101933,-3.5307919932559146,0.4501544052842236,6.378457625029301,3.126618463494068,3.126618463494068,5
50,1767301729.4253197,-5.064461230301505,-3.653302641945319,0.1414029439759268,7.043144834930501,3.825187014715072,3.825187014715072,5
51,1767301730.4251869,-5.247790738538936,-3.898500599240314,0.3061970718418049,7.532276278071354,5.055566352396554,5.055566352396554,5
52,1767301731.4253051,-5.566352896223261,-4.1513151898485745,0.4066422926937969,7.140004673941925,6.2918966095172975,6.2918966095172975,5
53,1767301732.4279313,-5.357840700977461,-4.0048253201355495,0.25415917413786954,6.171307360812724,6.886627450462766,6.171307360812724,5
54,1767301733.4322946,-5.09482149900223,-3.6937497615971404,0.40559631840633537,5.173922530017463,7.097692208801251,5.173922530017463,5
55,1767301734.4271412,-5.291052622628793,-3.8965105951489276,0.2836293580039221,4.8558772555093865,6.6839912910052295,4.8558772555093865,5
56,1767301735.4299533,-5.585118229603189,-4.085302586487574,0.34847246894324935,4.478106469354205,6.167723106677816,4.478106469354205,5
57,1767301736.4257312,-5.326157069045217,-3.763237375399676,0.4150159580748335,3.615634824631887,4.964145676658619,3.615634824631887,5
58,1767301737.4308019,-5.259887574966967,-3.6543467028826253,0.12682777284441255,3.127111499750166,3.9809712775574844,3.127111499750166,5
59,1767301738.4330583,-5.4897421633386125,-3.930277401501114,0.3583166589975604,3.059136843484151,3.6124542257999135,3.059136843484151,5
60,1767301739.425886,-5.811764106990714,-4.1900745782944755,0.4167434302302424,2.9544698223129022,3.146824305838531,2.9544698223129022,5
