step,time_s,rx,ry,speed_mps,d1_lower,d2_upper,dmin,goals
1,1767475585.0692244,-7.8744056767725406,-1.3453871397237402,nan,4.444705312880061,3.5114809508886626,3.5114809508886626,0
2,1767475586.0712035,-7.923060094523809,-1.856035910319537,0.5119482176663397,5.659517233782677,3.2453208465088594,3.2453208465088594,0
3,1767475587.069209,-7.796751661418318,-2.409685713287492,0.5690097366078164,6.806511153875645,2.8525860358928803,2.8525860358928803,0
4,1767475588.0766659,-7.767991930980605,-2.8402670127389618,0.4283466158023344,7.760359275767352,2.655553858372994,2.655553858372994,0
5,1767475589.0693557,-7.888485675438993,-3.2242559637595454,0.4054139537848073,8.597986168332621,2.6366492619939423,2.6366492619939423,0
6,1767475590.067733,-7.998518792025183,-3.4833128670894715,0.28191396328484125,8.145297683555162,2.75828858350559,2.75828858350559,1
7,1767475591.0667894,-8.033205731975663,-3.8845660134818187,0.40313005648225714,7.596561181596624,2.7101315770591166,2.7101315770591166,1
8,1767475592.0729575,-7.879804813232562,-4.466676972104084,0.5982938747455938,7.177698451753702,1.8912463263419488,1.8912463263419488,1
9,1767475593.07091,-7.802090013876613,-4.843997097246743,0.3860306844062234,6.633739065403949,1.890141154067082,1.890141154067082,2
10,1767475594.0689275,-7.960264925207104,-4.543553565321869,0.34021181250455446,5.602179340699936,2.5474966648246733,2.5474966648246733,2
11,1767475595.0743825,-8.121387467061089,-4.443242076642963,0.18876718496478576,4.836793516008592,3.2414560075272214,3.2414560075272214,2
12,1767475596.0702286,-7.932852296980014,-4.283468468778174,0.24816060659660585,4.050123106446569,3.475662482943377,3.475662482943377,2
13,1767475597.0686746,-7.786710373860813,-4.013963237838356,0.3070559207081627,3.1787532559328806,3.7443622788753466,3.1787532559328806,2
14,1767475598.0670848,-7.658127983512282,-3.5186229461733873,0.5125720781322896,1.9410704097753675,4.133168561432058,1.9410704097753675,2
15,1767475599.0671499,-7.685872049823465,-3.6802924950732403,0.16402217523174578,1.5337574244741055,4.967032314264645,1.5337574244741055,2
16,1767475600.070245,-7.64091829406465,-3.53761972377912,0.14912573183505387,1.2186054973923683,5.598381571903457,1.2186054973923683,2
17,1767475601.072942,-7.66583212451088,-3.5811282722385678,0.050001885751987905,1.6248297497534014,6.479624524221334,1.6248297497534014,2
18,1767475602.070193,-7.389540906106583,-3.1203880617036295,0.5387130502320294,1.7721022704437612,6.779925930711452,1.7721022704437612,2
19,1767475603.0731485,-7.245981121092401,-2.6748079807571234,0.46675621743829054,2.0702740753693245,7.22860732875658,2.0702740753693245,2
20,1767475604.0698023,-7.327642338041999,-2.2277362441039164,0.45599443278746626,2.4432399307139936,7.237573600025485,2.4432399307139936,2
21,1767475605.0724864,-7.466475066786779,-1.7549921760957565,0.49138936545253,2.9311296296891975,6.37656391084662,2.9311296296891975,2
22,1767475606.07224,-7.633537661482681,-1.2395491737168751,0.5419742316969981,3.4931298093815353,5.625102400516422,3.4931298093815353,2
23,1767475607.06901,-7.690449457674023,-0.6584489152011496,0.5857726223279118,4.094387112906679,4.840096984077637,4.094387112906679,2
24,1767475608.0670629,-7.4848959846528675,-0.20436796073769795,0.49941174455471665,4.495462057587698,4.138167564668841,4.138167564668841,2
25,1767475609.0696597,-7.160858464888184,0.17158944681040758,0.49504526280354155,4.796840507476197,3.6427676679564645,3.6427676679564645,2
26,1767475610.0752642,-6.7220194725420175,0.44750516871611246,0.5154826048946,5.114358219791004,3.4366677265453944,3.4366677265453944,2
27,1767475611.0736732,-6.285974346871875,0.6118500901892245,0.4667303258970233,4.5564971155406875,3.54523249710254,3.54523249710254,2
28,1767475612.0681388,-5.765725986409364,0.6720895111503769,0.5266389379566342,3.244793163034924,3.937192814646693,3.244793163034924,2
29,1767475613.0714934,-5.4885403409826985,0.6547586779073484,0.27679838204449153,2.2414928701077588,4.549322585949013,2.2414928701077588,2
30,1767475614.0683844,-5.832499828105969,0.7883476825046521,0.3701414811247262,1.7219077410596613,5.369776337357318,1.7219077410596613,2
31,1767475615.0728223,-6.044140813670679,1.0431717408936998,0.32978740235024917,1.2590379080578236,6.334398606360357,1.2590379080578236,2
32,1767475616.067967,-6.164617642654326,1.1330454487985284,0.1510395430270517,1.170389174974261,7.148057171415498,1.170389174974261,2
33,1767475617.068767,-6.308109292830608,1.2184909397876305,0.16687182641064705,1.5074361505377634,7.477926078037223,1.5074361505377634,2
34,1767475618.073857,-6.386926388973651,1.4319311213155845,0.22637543070517868,2.170537974782205,7.054667098882818,2.170537974782205,2
35,1767475619.0677361,-6.324879799367283,1.843045522805635,0.4183307343834977,3.2827081521211734,6.706671279137404,3.2827081521211734,2
36,1767475620.073079,-6.290908470595293,1.7939650911863745,0.05937313895598569,3.936739742916152,6.008937101422638,3.936739742916152,2
37,1767475621.069175,-6.196543006081661,1.5412429346158572,0.27082264249355487,4.4087309416656,5.1877677567091425,4.4087309416656,2
38,1767475622.072476,-6.08936774092905,1.386073823667985,0.1879637229534859,4.264782541012585,4.44597740477067,4.264782541012585,2
39,1767475623.0684783,-6.109502612181529,1.535180233266906,0.1510636301095388,3.6449482812669634,4.099504793224904,3.6449482812669634,2
40,1767475624.0763142,-6.026608370094371,1.3045395321120319,0.2431793391132124,2.7401925688791167,3.46168941301851,2.7401925688791167,2
41,1767475625.0689356,-5.987656221448776,1.284031218479805,0.04434836841771306,2.017315440294943,3.1945582188427903,2.017315440294943,2
42,1767475626.0732791,-5.837903271400636,1.1858699691623655,0.1782830938501218,1.313057987500463,2.986609942789675,1.313057987500463,2
43,1767475627.0736778,-5.9749087436823265,1.3644869573811196,0.225020333953006,1.220120274650814,3.319396133045692,1.220120274650814,2
44,1767475628.072384,-6.009576451883557,1.4386400947308133,0.08196284459917423,1.433249974537451,3.6829175637933735,1.433249974537451,2
45,1767475629.072293,-6.167408532385096,1.6442825684929645,0.25925283968688084,2.1031527552961395,4.2725997958654105,2.1031527552961395,2
46,1767475630.0749469,-6.162275036953787,1.9665583648967246,0.321463567275864,2.6713836251197787,4.515436652077296,2.6713836251197787,2
47,1767475631.0738208,-6.0615676783243675,2.19049760582667,0.24581856383307693,3.1944143174476287,4.000209205826637,3.1944143174476287,2
48,1767475632.0751526,-6.135909449177545,1.7872953794763227,0.4094531441430872,4.120273064310705,3.704158720138013,3.704158720138013,2
49,1767475633.0672839,-5.953202106644027,1.4296302380856243,0.40481498322256226,3.6002919745621447,3.2273297721356164,3.2273297721356164,2
50,1767475634.068725,-5.853499998329788,1.19242269581604,0.2569387032458406,2.890111707641487,2.9884525388464196,2.890111707641487,2
51,1767475635.0747414,-5.943873136320742,1.6118133196976956,0.426451607084799,2.178160776414272,3.4980970903492996,2.178160776414272,2
52,1767475636.0686336,-5.9136993986094435,1.4993402397707127,0.11716582227947349,1.5874701982250197,3.7360058777855243,1.5874701982250197,2
53,1767475637.0671623,-5.898440446509584,1.41368564714698,0.08713132597303641,1.2244803197610024,4.052708664504622,1.2244803197610024,2
54,1767475638.0687332,-5.883750166989002,1.37941590223337,0.037227168792177884,1.2577738231235234,4.582214201946993,1.2577738231235234,2
55,1767475639.0720253,-5.864550557017927,1.2885102034756073,0.09260622494570825,1.6442108299890221,5.099900448421239,1.6442108299890221,2
56,1767475640.071787,-5.864527308774536,1.1438054201156747,0.1447392592474633,2.223141715306724,5.665615615181363,2.223141715306724,2
57,1767475641.0712864,-5.860438675579131,0.7802068931634355,0.36380366324462715,2.6067239705117924,5.966447005292823,2.6067239705117924,2
