sequence,timestamp,concat_min,concat_max,concat_mean,concat_std
88,1732072352521,0.0,0.5363233089447021,0.03003961592912674,0.0570819228887558
89,1732072352570,0.0,0.23465800285339355,0.027936633676290512,0.0422014556825161
90,1732072352616,0.0,0.35694921016693115,0.03358469158411026,0.05403737723827362
91,1732072352661,0.0,1.292414665222168,0.07881543785333633,0.1544060856103897
92,1732072352718,0.0,1.0356533527374268,0.09757084399461746,0.15938206017017365
93,1732072352770,0.0,1.0341200828552246,0.11046109348535538,0.17344778776168823
94,1732072352816,0.0,0.9590557813644409,0.10080397129058838,0.160459965467453
95,1732072352866,0.0,1.1164674758911133,0.08248796314001083,0.1440218836069107
96,1732072352921,0.0,1.093639612197876,0.07355678826570511,0.13493865728378296
97,1732072352971,0.0,1.2884089946746826,0.07626818120479584,0.14920270442962646
98,1732072353019,0.0,0.812741756439209,0.07950262725353241,0.13154733180999756
99,1732072353074,0.0,0.8352768421173096,0.07945292443037033,0.13420653343200684
100,1732072353125,0.0,0.7597452402114868,0.07300571352243423,0.12190806120634079
101,1732072353172,0.0,1.414320707321167,0.07341257482767105,0.15132823586463928
102,1732072353223,0.0,1.4883655309677124,0.07167193293571472,0.1547737717628479
103,1732072353275,0.0,1.1074645519256592,0.07114875316619873,0.13330216705799103
104,1732072353320,0.0,0.7585997581481934,0.08000706136226654,0.12809273600578308
105,1732072353372,0.0,0.8871765732765198,0.08275201916694641,0.13633057475090027
106,1732072353421,0.0,0.8675181865692139,0.08403415232896805,0.13693074882030487
107,1732072353469,0.0,0.8851058483123779,0.08759962767362595,0.14350442588329315
108,1732072353520,0.0,0.8700782060623169,0.08381912112236023,0.13099581003189087
109,1732072353572,0.0,0.8056979775428772,0.07863237708806992,0.12034133076667786
110,1732072353627,0.0,0.8518440127372742,0.07035603374242783,0.12009075284004211
111,1732072353678,0.0,0.891487717628479,0.06613369286060333,0.11864166706800461
112,1732072353729,0.0,0.8165243268013,0.06349746882915497,0.11255748569965363
113,1732072353774,0.0,1.1708847284317017,0.059574928134679794,0.12402260303497314
114,1732072353825,0.0,1.20377516746521,0.05838533863425255,0.12505386769771576
115,1732072353879,0.0,0.4309598207473755,0.04873846471309662,0.0772622674703598
116,1732072353925,0.0,1.466483473777771,0.05029166489839554,0.13534867763519287
117,1732072353973,0.0,0.8790082931518555,0.0436384379863739,0.09079630672931671
118,1732072354026,0.0,0.21149423718452454,0.034735456109046936,0.04860483482480049
119,1732072354070,0.0,0.3855665326118469,0.03889107704162598,0.061132270842790604
120,1732072354120,0.0,1.2918553352355957,0.052630066871643066,0.12667985260486603
121,1732072354173,0.0,0.9634050726890564,0.058385394513607025,0.11366759240627289
122,1732072354221,0.0,1.4997438192367554,0.05570482462644577,0.1416471302509308
123,1732072354276,0.0,1.4566279649734497,0.05685236304998398,0.13849952816963196
124,1732072354330,0.0,0.44418850541114807,0.05236177518963814,0.07994601130485535
125,1732072354381,0.0,1.8304903507232666,0.059914443641901016,0.1663808971643448
126,1732072354431,0.0,0.7291039824485779,0.04964941367506981,0.08597163110971451
127,1732072354477,0.0,1.8533822298049927,0.0602186843752861,0.16849838197231293
128,1732072354524,0.0,0.5562584400177002,0.047538962215185165,0.07849898934364319
129,1732072354583,0.0,0.7058214545249939,0.054617032408714294,0.09845129400491714
130,1732072354630,0.0,0.7355151176452637,0.056392524391412735,0.10267806053161621
131,1732072354678,0.0,0.6943825483322144,0.0617121122777462,0.10799650102853775
132,1732072354733,0.0,0.6742981672286987,0.06117543205618858,0.10156133770942688
133,1732072354779,0.0,0.9246178865432739,0.06653126329183578,0.12115945667028427
134,1732072354830,0.0,0.5372019410133362,0.05209694802761078,0.0876394510269165
135,1732072354880,0.0,0.8284129500389099,0.05186918377876282,0.10086369514465332
136,1732072354930,0.0,0.7090371251106262,0.05437007546424866,0.1009887158870697
137,1732072354982,0.0,0.5386126637458801,0.04325511306524277,0.07489623874425888
138,1732072355030,0.0,0.9509549736976624,0.04428521543741226,0.09908550977706909
139,1732072355078,0.0,0.6166422367095947,0.04602176696062088,0.08473587036132812
140,1732072355132,0.0,0.9754768013954163,0.040232542902231216,0.09497174620628357
141,1732072355184,0.0,0.6939852237701416,0.03596479073166847,0.07348087430000305
142,1732072355232,0.0,0.18715085089206696,0.027752656489610672,0.04027049243450165
143,1732072355275,0.0,0.8831332921981812,0.03116750344634056,0.08160003274679184
144,1732072355328,0.0,0.14603175222873688,0.02418467029929161,0.03411022573709488
145,1732072355377,0.0,0.6367681622505188,0.029891446232795715,0.06354063004255295
146,1732072355430,0.0,0.39996930956840515,0.028384428471326828,0.049518048763275146
147,1732072355487,0.0,0.25676900148391724,0.027688339352607727,0.04089198634028435
148,1732072355535,0.0,0.33057788014411926,0.02910587750375271,0.04574010893702507
149,1732072355587,0.0,0.3130589425563812,0.028367601335048676,0.04335954412817955
150,1732072355638,0.0,0.27277645468711853,0.028314128518104553,0.0429040789604187
151,1732072355687,0.0,0.13787148892879486,0.025732513517141342,0.03675759956240654
152,1732072355737,0.0,0.485807865858078,0.03448931500315666,0.05801839753985405
153,1732072355788,0.0,0.5148627161979675,0.04081639274954796,0.07270282506942749
154,1732072355836,0.0,1.018339991569519,0.050080545246601105,0.10641328245401382
155,1732072355886,0.0,0.5801800489425659,0.04443163797259331,0.078303761780262
156,1732072355939,0.0,0.6648273468017578,0.04537779465317726,0.07872795313596725
157,1732072355986,0.0,1.0225340127944946,0.04829738289117813,0.09995798021554947
158,1732072356033,0.0,1.5635744333267212,0.0563170425593853,0.1451112926006317
159,1732072356082,0.0,1.5342581272125244,0.050324805080890656,0.13936792314052582
160,1732072356136,0.0,0.7423461675643921,0.03814326226711273,0.07725851982831955
161,1732072356184,0.0,0.5873948931694031,0.03410438820719719,0.07546684145927429
162,1732072356233,0.0,0.6565126180648804,0.033078234642744064,0.0667472705245018
163,1732072356289,0.0,0.18477819859981537,0.025469576939940453,0.03584183752536774
164,1732072356334,0.0,0.960291862487793,0.03763873875141144,0.10842692106962204
165,1732072356383,0.0,0.9119017124176025,0.034400902688503265,0.08560524135828018
166,1732072356436,0.0,1.7192107439041138,0.047545790672302246,0.1524440348148346
167,1732072356485,0.0,2.5260636806488037,0.0638422816991806,0.2232879400253296
168,1732072356537,0.0,2.381718635559082,0.0625932365655899,0.21196165680885315
169,1732072356589,0.0,2.802171230316162,0.06848178058862686,0.24577301740646362
170,1732072356637,0.0,2.071915626525879,0.05893433839082718,0.18459968268871307
171,1732072356695,0.0,1.2068918943405151,0.04071097448468208,0.11219795048236847
172,1732072356739,0.0,1.5236022472381592,0.04638582468032837,0.13662660121917725
173,1732072356788,0.0,1.4736248254776,0.049484822899103165,0.13495689630508423
174,1732072356845,0.0,1.8310506343841553,0.053460732102394104,0.16461676359176636
175,1732072356893,0.0,3.0804691314697266,0.06985326111316681,0.27529042959213257
176,1732072356939,0.0,5.342687606811523,0.12443570792675018,0.47341158986091614
177,1732072356988,0.0,8.445971488952637,0.19345296919345856,0.7411027550697327
178,1732072357041,0.0,9.445318222045898,0.21386712789535522,0.8289054036140442
179,1732072357091,0.0,10.107242584228516,0.2704068422317505,0.906623899936676
180,1732072357139,0.0,9.591737747192383,0.2692050039768219,0.8671137094497681
181,1732072357193,0.0,8.010139465332031,0.2703590393066406,0.7541041374206543
182,1732072357237,0.0,8.343539237976074,0.2734373211860657,0.7763481736183167
183,1732072357290,0.0,8.747906684875488,0.2713214159011841,0.790465235710144
184,1732072357344,0.0,8.260472297668457,0.2559184432029724,0.7526608109474182
185,1732072357391,0.0,8.947041511535645,0.2583991289138794,0.8188525438308716
186,1732072357440,0.0,9.99026870727539,0.27513042092323303,0.89030522108078
187,1732072357493,0.0,10.747173309326172,0.2900197505950928,0.9663286209106445
188,1732072357536,0.0,10.658507347106934,0.28093087673187256,0.9445322155952454
189,1732072357590,0.0,10.677041053771973,0.28121426701545715,0.950947105884552
190,1732072357643,0.0,10.660333633422852,0.2757109999656677,0.9393045902252197
191,1732072357695,0.0,11.00144100189209,0.2695450484752655,0.9657544493675232
192,1732072357749,0.0,10.582182884216309,0.25798627734184265,0.9263861775398254
193,1732072357799,0.0,9.930261611938477,0.24424923956394196,0.8711329698562622
194,1732072357847,0.0,8.793903350830078,0.2188892811536789,0.7748420238494873
195,1732072357891,0.0,7.462057113647461,0.19245852530002594,0.6623889207839966
196,1732072357947,0.0,6.601495742797852,0.16903817653656006,0.5845017433166504
197,1732072357994,0.0,6.2817063331604,0.1983732134103775,0.569172203540802
198,1732072358051,0.0,6.851191520690918,0.22861118614673615,0.6209453344345093
199,1732072358102,0.0,6.181597709655762,0.22323817014694214,0.5711796879768372
200,1732072358145,0.0,5.34907341003418,0.201265349984169,0.5009552836418152
201,1732072358202,0.0,5.374452590942383,0.20545436441898346,0.5135416984558105
202,1732072358251,0.0,5.478793621063232,0.2234548181295395,0.5289372801780701
203,1732072358294,0.0,5.966748237609863,0.25946685671806335,0.5944592356681824
204,1732072358354,0.0,5.740848541259766,0.2652237117290497,0.5700128078460693
205,1732072358405,0.0,5.53237771987915,0.2442672997713089,0.5481337904930115
