sequence,timestamp,lidar_min,lidar_max,lidar_mean,lidar_std,pose_min,pose_max,pose_mean,pose_std,imu_min,imu_max,imu_mean,imu_std,target_min,target_max,target_mean,target_std
11,1732072348772,0.0016718133119866252,0.003004687139764428,0.0026664973702281713,0.0005130800418555737,-0.03556610643863678,0.09124284237623215,0.014894798398017883,0.0672512874007225,-0.0023774835281074047,5.009242158848792e-06,-0.0007933953311294317,0.0013718752888962626,-0.00655563035979867,-0.001096302061341703,-0.0038259662687778473,0.0038603281136602163
12,1732072348777,0.0016005844809114933,0.0028767678886651993,0.002552959369495511,0.000491259153932333,-0.0836801752448082,0.034562479704618454,-0.022478729486465454,0.05923100560903549,-0.002276224549859762,4.795746463059913e-06,-0.0007596039213240147,0.0013134460896253586,-0.0041717467829585075,0.011285089887678623,0.003556671552360058,0.010929633863270283
13,1732072348782,0.0015377389499917626,0.0027639081235975027,0.002452787244692445,0.000472008076030761,-0.08037400245666504,0.03320366144180298,-0.021589694544672966,0.056893911212682724,-0.0021868846379220486,4.6073755584075116e-06,-0.0007297901320271194,0.0012618943583220243,-0.004008058924227953,0.010842311196029186,0.0034171261359006166,0.010500798001885414
14,1732072348787,-0.5579035878181458,0.3366823196411133,-0.01640693098306656,0.07005131989717484,-0.077430859208107,0.03199326992034912,-0.020798377692699432,0.05481307953596115,-0.10189971327781677,-0.00460402388125658,-0.045113325119018555,0.050648994743824005,0.010447869077324867,0.011336137540638447,0.010892003774642944,0.0006281006499193609
15,1732072348839,-1.634323000907898,1.0744574069976807,-0.2294929474592209,0.45067936182022095,-0.4851069152355194,0.2035589963197708,-0.09495094418525696,0.3533616065979004,-0.8006545305252075,1.0251609086990356,0.05992704629898071,0.9173955321311951,0.013090039603412151,0.053018633276224136,0.03305433690547943,0.028233777731657028
16,1732072348899,-1.6143079996109009,1.2678321599960327,-0.2744171619415283,0.5430511832237244,-0.6325898170471191,0.2677510380744934,-0.1295190155506134,0.4594004154205322,-0.5782141089439392,0.8850899934768677,0.08526714891195297,0.7411184310913086,0.013955257833003998,0.06920865923166275,0.041581958532333374,0.03907005488872528
17,1732072348943,-1.9504139423370361,1.354864239692688,-0.17744432389736176,0.39484336972236633,-0.3406561017036438,0.14439840614795685,-0.0682392418384552,0.24799120426177979,-0.6764816045761108,0.945375382900238,0.057821452617645264,0.8217173218727112,0.03837359696626663,0.04467195272445679,0.04152277484536171,0.00445361016318202
18,1732072348993,-1.3971055746078491,1.12360680103302,-0.09718038886785507,0.27061018347740173,-0.3295113742351532,0.1394537091255188,-0.0607939176261425,0.2418639063835144,-0.11186619848012924,0.123835489153862,-0.027658190578222275,0.1314699351787567,0.03720856085419655,0.04467901214957237,0.04094378650188446,0.005282406695187092
19,1732072349043,-1.7094415426254272,1.205440640449524,-0.07036241143941879,0.27092790603637695,-0.13810978829860687,0.05739445239305496,-0.024231670424342155,0.10166426002979279,-0.40591511130332947,0.5085071325302124,-0.005639444105327129,0.46772530674934387,0.016724441200494766,0.06229819729924202,0.03951131924986839,0.032225511968135834
20,1732072349095,-2.998035430908203,2.637843132019043,-0.24856619536876678,0.700569212436676,-0.6922940611839294,0.2654420733451843,-0.13961434364318848,0.4956401288509369,-0.30991604924201965,0.03867486119270325,-0.09187135100364685,0.1900549829006195,0.07499458640813828,0.1599864363670349,0.11749051511287689,0.0600983127951622
21,1732072349257,-4.463876247406006,3.3373982906341553,-0.104644775390625,0.9812336564064026,-0.09725940227508545,0.24967829883098602,0.051953256130218506,0.1784839779138565,-1.1040982007980347,1.3203771114349365,-0.1498948186635971,1.2920005321502686,-0.024446312338113785,0.38452211022377014,0.18003790080547333,0.2891843318939209
22,1732072349262,-4.578956604003906,4.58257532119751,0.44090309739112854,1.2726902961730957,-0.09499895572662354,0.24358826875686646,0.05065029859542847,0.17417661845684052,-1.0499728918075562,1.241713523864746,-0.15081295371055603,1.222912311553955,-0.023883923888206482,0.3744230270385742,0.17526954412460327,0.2816455662250519
23,1732072349267,-3.2390334606170654,3.2403740882873535,0.39554598927497864,1.1242762804031372,-0.5930412411689758,1.3681670427322388,0.24034300446510315,1.0132155418395996,-0.7276918292045593,0.024752745404839516,-0.2393007129430771,0.42342501878738403,-0.1517883539199829,0.44826629757881165,0.14823897182941437,0.42430269718170166
24,1732072349294,-2.6450743675231934,2.6457552909851074,0.32976311445236206,1.006663203239441,-0.5221173167228699,1.186076045036316,0.2071962207555771,0.8810185194015503,-0.7226057648658752,0.06386564671993256,-0.2391299307346344,0.42315974831581116,-0.13529686629772186,0.44558095932006836,0.15514203906059265,0.4107426702976227
25,1732072349350,-2.2912609577178955,2.2912917137145996,0.30953559279441833,1.009678602218628,-0.5496701598167419,1.2242375612258911,0.206905335187912,0.9152500629425049,-0.7826263904571533,0.349854975938797,-0.24328379333019257,0.5681540369987488,-0.14412862062454224,0.48607003688812256,0.17097070813179016,0.4456177353858948
