step,time_s,rx,ry,speed_mps,d1_triangle,d2_triangle2,d3_triangle3,dmin,goals
1,1767660260.0108953,-4.795547558077579,-1.99735292604449,nan,1.784559301677834,2.1715732562981156,4.161803932366456,1.784559301677834,0
2,1767660261.0068536,-5.108902194217593,-2.2268759207267044,0.3899986106554056,0.8471332620830434,0.8104246810003297,3.5507538266945127,0.8104246810003297,0
3,1767660262.0089502,-5.546149190263704,-2.0090080991476804,0.48749740895496146,1.4968386682068822,0.53904632660819,2.6524155151246687,0.53904632660819,0
4,1767660263.0115023,-5.933877568959897,-1.687165322880556,0.5026181537893699,2.6302111674786026,1.765285207124062,2.0045206829763496,1.765285207124062,0
5,1767660264.0103052,-6.393408852475502,-1.5802194180348956,0.47237733837180346,3.960741570991829,3.1162722778137883,2.202242581081872,2.202242581081872,0
6,1767660265.0076783,-6.7459133251229675,-1.943965351064937,0.5078619942297411,5.361000856865976,4.591341937051049,2.429671064862484,2.429671064862484,0
7,1767660266.0072823,-6.93343994238863,-2.450046571595916,0.5399215462171085,6.53147218743634,5.822855227463013,2.4347303323639697,2.4347303323639697,0
8,1767660267.0094714,-7.114856161586655,-3.038109748840222,0.6140662610500786,6.77200602386566,6.1168454661278915,1.7140380038269654,1.7140380038269654,1
9,1767660268.0065987,-7.436026187064598,-3.4025625143338893,0.487173118344555,6.408634934737071,5.800404755749001,1.013525057760826,1.013525057760826,1
10,1767660269.0096197,-7.416220909653784,-3.46407869467763,0.06443111813136487,5.422693336979255,4.90765043582659,1.1902770320316056,1.1902770320316056,1
11,1767660270.0081694,-7.649590720953682,-3.341783482470428,0.2638548451732882,4.388495318285368,3.965130248671968,1.9041022759365023,1.9041022759365023,1
12,1767660271.0066376,-7.631816530264158,-3.515030010842446,0.1744230994907469,3.6242882855279155,3.4137739574016295,2.635148667580022,2.635148667580022,1
13,1767660272.0054944,-7.341095249685962,-3.27416075257734,0.3779726490481775,2.7260529787544727,2.937468935177785,2.6224299743501627,2.6224299743501627,1
14,1767660273.0074332,-6.761559699254833,-3.2393114761339925,0.5794589361550622,2.7423665232618664,3.3716108230557573,2.993580005552317,2.7423665232618664,1
15,1767660274.0089145,-6.1025990479969545,-3.2527281775394736,0.6581223486964394,2.855314533483612,3.6686879743179275,3.5360534360730917,2.855314533483612,1
16,1767660275.01251,-5.440652814008683,-3.2340734501916275,0.6598365401234874,2.3913921836486685,3.292199520824277,4.117346925254822,2.3913921836486685,1
