step,time_s,rx,ry,speed_mps,d1_linear,d2_triangle,dmin,goals
1,1756741978.4821377,-15.341803425546725,-18.6400709189092,nan,7.127490302326267,5.997332975169967,5.997332975169967,0,23.117830320230784,-97.1764085726099,-24.84197509366711
2,1756741979.4855447,-15.095014334998941,-18.547982562855008,0.2625161621355985,8.234871768420225,6.014006223413456,6.014006223413456,0,1.7341836910227073,-95.20492299976385,-24.035031126688217
3,1756741980.4850557,-14.919914046436359,-18.589079536031118,0.17994647161411514,8.943651442028829,5.992046855083792,5.992046855083792,0,-30.350771938164737,86.37974212853902,-25.383202711595594
4,1756741981.488705,-14.774979363691356,-18.721415746688425,0.19554880988324425,8.325727322831462,5.996610839856534,5.996610839856534,0,-61.56547997130537,86.37967569563578,-25.835923527468424
5,1756741982.4894176,-14.687208798332408,-18.97689632107769,0.2699446234544625,7.504064677165892,5.9070196413518525,5.9070196413518525,0,-80.23105860002264,86.37964199688503,175.64371714170775
6,1756741983.4810593,-14.65026529146005,-19.26891331029138,0.2968255410853973,6.5108608320188,5.882367568497138,5.882367568497138,1,-92.54718095741178,86.37961948276701,175.64018102025918
7,1756741984.4858553,-14.775934414928027,-19.422601516387235,0.1975789613615629,5.525557808988709,6.121487569252359,5.525557808988709,1,-121.82914796143892,86.37960479259412,175.6376044496267
8,1756741985.4811604,-14.930630301052586,-19.552093078348697,0.2026912616916058,4.571129374137261,6.567953094661973,4.571129374137261,1,-142.50416107606742,86.37959428304367,175.63510242635766
9,1756741986.483048,-15.088991037110532,-19.644722140004188,0.18311624903604168,3.781015618815017,7.238061519901884,3.781015618815017,1,-163.3465700089292,86.3795865152015,175.63214294485738
10,1756741987.4865456,-15.406220017740258,-19.688873119557645,0.3191703150123562,3.155641796189423,7.887761038141793,3.155641796189423,1,-169.70323875606556,86.37958051121834,175.62854847135966
11,1756741988.4802284,-15.722043583461483,-19.753608563216364,0.32443935817290137,3.054879719184224,8.507687275405814,3.054879719184224,1,-171.8031903826904,86.379576163727,175.62352373565804
12,1756741989.484798,-15.98109436447452,-19.76790181273357,0.258264651566179,3.5206762402152743,9.19314144299028,3.5206762402152743,1,176.16088045053,86.37957302465486,175.6152372927934
13,1756741990.4820204,-16.240215705371938,-19.741259173126,0.2612129658445118,4.2753066868425815,9.725758414536099,4.2753066868425815,1,158.1717770802049,86.37957080897125,175.6003395718154
14,1756741991.4820063,-16.47569901820574,-19.628079443018567,0.2612737308144539,5.090581706026792,10.033479822324372,5.090581706026792,1,159.0369509865576,86.37956963046311,98.92666234815114
15,1756741992.4854808,-16.67056704163589,-19.575366269325578,0.2011728341931818,6.023129141701755,9.654178102296143,6.023129141701755,1,-163.58160377905267,86.37956956144689,97.50443578936571
16,1756741993.4898608,-16.97584264736027,-19.669337615571305,0.3180187430977761,6.960677965968604,9.14884667048409,6.960677965968604,1,-159.57256258144682,86.37957084103036,-85.01347691879744
17,1756741994.4842665,-17.32120073499142,-19.746346750688787,0.3558304218754277,7.861255792153106,8.705947976520825,7.861255792153106,1,-163.91566823489404,86.37957439397161,95.67480589916693
18,1756741995.4874525,-17.643984896170263,-19.797109042665,0.32571360035508934,8.589317638195462,8.404614406224225,8.404614406224225,1,-173.50054297555252,86.3795817269211,95.5005516738331
19,1756741996.4817955,-17.93365644735596,-19.852023624323756,0.2965081650184215,8.733425317273372,7.648597580239214,7.648597580239214,1,-166.25874627388365,-94.61246992142928,-26.675095694084344
20,1756741997.480115,-18.24244844449452,-19.939123650525456,0.3213810621641725,7.9656057530640245,6.464732678692315,6.464732678692315,1,-160.52302494690417,86.92396146099519,-26.496091950199563
21,1756741998.4833038,-18.561891547670392,-20.037500415139426,0.333185758163581,6.948384438707454,5.328645880946633,5.328645880946633,1,-167.81383537408647,-93.78956139510439,-26.4909827115701
22,1756741999.4819849,-18.775559591181654,-20.070066523598427,0.21642101362766658,6.014232712134071,4.433951515917752,4.433951515917752,1,-169.06603155998982,-93.09037941960622,153.64293425307068
23,1756742000.48609,-19.10247365086981,-20.11937189833865,0.3292596451167588,5.084914174714875,3.4122175464902824,3.4122175464902824,1,-175.6244458330621,-92.82053425262056,-26.447777414668078
24,1756742001.4815204,-19.333947745953143,-20.114505606607807,0.23258805981278835,4.188293349685133,2.8370279469970603,2.8370279469970603,1,165.98026175938605,-93.04996163190219,-26.43302934876279
25,1756742002.4862986,-19.567642400388273,-20.03442240220028,0.24586068666862207,3.231085763902892,2.7758647255638165,2.7758647255638165,1,151.62611742379374,-92.9186750449723,-25.465906833980902
26,1756742003.4822197,-19.81529033442266,-19.83861408697292,0.3169991823556515,2.2809839214268472,3.3312656586433964,2.2809839214268472,1,142.48099332115305,-92.87798265030513,-24.964088464131148
27,1756742004.48594,-20.085415223737385,-19.661380525664875,0.3218802002293728,1.7706902960026172,4.210908512550094,1.7706902960026172,1,146.22963765271376,-92.65292737820414,-24.05496299073363
28,1756742005.4805138,-20.393982411336953,-19.4978139681535,0.3511441509516691,1.976297615921583,5.268662289396096,1.976297615921583,1,154.63577605412442,-92.64812605650417,-25.41786139976018
29,1756742006.4888496,-20.72323444187969,-19.34227782603713,0.3611302996366667,2.7549184381984246,6.448220278866216,2.7549184381984246,1,155.45519543228968,-92.98544503240151,-25.842908910452184
30,1756742007.481986,-21.05158983523969,-19.203457176752774,0.35895839687555475,3.7393093143172007,7.171667770400797,3.7393093143172007,1,158.30774620150237,-93.47795873550422,175.64457672776982
