step,time_s,rx,ry,speed_mps,d1_linear,d2_triangle,d3_diag,dmin,goals
1,1765545277.5100257,-16.653523889758237,-22.0484542699903,nan,11.30171226960994,7.670836263948319,0.2834745450574365,0.2834745450574365,0
2,1765545278.5018241,-16.678307237439235,-21.919398612735456,0.13250047837298481,10.32884617872141,8.531200192405485,0.7418105509690495,0.7418105509690495,0
3,1765545279.5011616,-16.03297957096343,-21.97513336398137,0.648159453101891,9.545704527496277,9.73706680038434,2.3243936102293437,2.3243936102293437,0
4,1765545280.50114,-16.08530579517897,-21.88448204277373,0.10467170563211031,8.535590074089956,9.70912956149835,3.2160416178042706,3.2160416178042706,0
5,1765545281.5054646,-15.817368815178394,-22.193610552891556,0.4073237059324822,7.956399672057938,10.02040134465983,4.513714717242048,4.513714717242048,0
6,1765545282.500604,-15.478316287160357,-22.65827174897083,0.5780196318445417,7.618013678466878,10.591647362630864,5.937304205447951,5.937304205447951,0
7,1765545283.5035975,-15.39881219865836,-22.974867410877263,0.3254513966453344,7.052786467045067,11.017904118618167,7.11405142849898,7.052786467045067,0
8,1765545284.5087764,-15.542103278824424,-23.279207503720837,0.33465239068549957,6.404461201758898,10.663851661735938,8.077753424138077,6.404461201758898,0
9,1765545285.5040643,-16.016384680550487,-23.40099880639312,0.4919875417854149,5.455053576843615,9.314482234510601,8.652838195428346,5.455053576843615,0
10,1765545286.501916,-16.446558574743996,-23.23345141801499,0.4626450076703241,4.354543434658962,7.857448374905925,9.173221327154868,4.354543434658962,0
11,1765545287.5027552,-16.37877025730195,-22.866405068377507,0.37294065439500035,3.224734697965451,6.869182576194013,10.03295711964039,3.224734697965451,0
12,1765545288.5090914,-16.030805002699996,-22.558449748197283,0.4617422465782557,2.768259798907972,6.234211661770572,10.98824871936704,2.768259798907972,0
13,1765545289.5012681,-15.518005941715105,-22.637223660012186,0.5229050366081488,3.1092359184829395,5.8638561265242535,10.518490845637665,3.1092359184829395,0
14,1765545290.5048523,-15.236847312260164,-22.89781721542043,0.38198346328003646,3.4832712482240566,5.243256928026504,9.903093132087074,3.4832712482240566,0
15,1765545291.5066097,-15.399955232185924,-23.16420221914385,0.3118062648655863,3.5741409134756106,4.197296837921311,8.893694483683198,3.5741409134756106,0
16,1765545292.5026815,-15.707856396022416,-23.32558019145158,0.34900001555788196,3.7072298791106233,3.0293222114356015,7.718858909020264,3.0293222114356015,1
17,1765545293.500844,-16.276970976256134,-23.383121062879102,0.5730690561826086,3.9245291645823213,1.6415893178093555,6.264812464986608,1.6415893178093555,1
18,1765545294.5071094,-16.911493129964956,-23.342575193178988,0.6318574307847951,3.336150138611243,0.9041987538859408,4.757259116766659,0.9041987538859408,1
19,1765545295.5008352,-17.535034505032993,-23.231920776255496,0.6372821519023263,2.235766224135684,1.935601357677912,3.2580633896442737,1.935601357677912,1
20,1765545296.500982,-18.143818351376748,-23.11403779637077,0.6200010075764508,1.1326490146717278,1.9821376221222686,1.9403996511682278,1.1326490146717278,1
21,1765545297.5017047,-18.81667994872383,-23.134924062516458,0.6726995599894071,0.14187978639589174,1.7987334664746735,1.5834701425906548,0.14187978639589174,1
22,1765545298.5032036,-19.422892991572468,-23.24940172149105,0.6160040247788774,1.3558260952639323,1.3643721384068763,2.517439673715487,1.3558260952639323,1
23,1765545299.5029302,-20.050904358470977,-23.488851968405086,0.6722959670757802,2.730024300828544,0.8669058699558694,3.9197279386514077,0.8669058699558694,1
24,1765545300.5075352,-20.708929594976972,-23.557183788532956,0.658531068118952,4.004348669731377,0.8353519205321963,5.379382018734365,0.8353519205321963,2
25,1765545301.504814,-21.384260563857357,-23.548171029999505,0.6772340705682156,5.208498998021825,1.1732013791217195,6.952974236821324,1.1732013791217195,2
26,1765545302.503792,-22.001110456862506,-23.368128375929857,0.6432451599971408,6.237146945983213,1.629759132782776,8.44738645162911,1.629759132782776,2
27,1765545303.504861,-22.486033886918747,-23.013703690907494,0.5999978789582916,7.043926565087208,2.217554614037741,8.164677321913889,2.217554614037741,2
28,1765545304.5009794,-22.926071180970176,-22.595540491768173,0.6094019857683685,7.777097229934844,2.6865058971000697,7.688644234571768,2.6865058971000697,2
29,1765545305.5081205,-23.324136825862276,-22.294893577829363,0.4953064475311784,8.550202020399318,2.6178226217575724,7.175548052592496,2.6178226217575724,2
30,1765545306.5005033,-23.84499143834031,-22.179246542302796,0.5376341920367389,9.587764158472798,1.9734462425223611,6.800776134107902,1.9734462425223611,3
31,1765545307.5031283,-23.911995503225594,-22.16073119624095,0.06933319913107971,10.45326348222525,2.0364491601169368,5.96989499421935,2.0364491601169368,3
32,1765545308.5074592,-23.62898161659115,-22.130696402657293,0.2833758776570058,11.139111073174345,2.7972262217058717,4.824804209265962,2.7972262217058717,3
33,1765545309.5076327,-23.34171424705316,-22.26705163156039,0.3179311219162778,11.997501862764016,3.7406899987643776,3.7488593506459083,3.7406899987643776,3
34,1765545310.5040195,-23.07897689077361,-22.50081483634153,0.35295150282545684,12.552126571603274,3.2690190459611546,2.9428634502373794,2.9428634502373794,3
35,1765545311.5049999,-23.159787569919207,-22.482850088583525,0.08270236102107781,11.65008609502217,2.326177392160579,2.5560332191987065,2.326177392160579,3
36,1765545312.501663,-23.468842937646052,-22.12670010599231,0.4731273267569915,10.727687700777913,1.1329279634343576,2.209944585226173,1.1329279634343576,3
37,1765545313.501711,-24.02571762769253,-21.76885606679884,0.6619061750158463,9.75274011447488,1.2511634713379454,2.0526481888085653,1.2511634713379454,3
38,1765545314.5010757,-24.13296382187921,-21.409362602824736,0.3753881258745811,8.78252595315047,2.232138044983675,1.9350737884125444,1.9350737884125444,3
39,1765545315.507861,-24.1077013747189,-21.33748711922705,0.07567235309335076,7.99767014101493,3.2405762445544695,2.4508924823311813,2.4508924823311813,3
40,1765545316.5004084,-24.00090277241982,-21.110630011015765,0.25262174602028586,7.089879706891838,4.128237265324837,3.143191562513555,3.143191562513555,3
41,1765545317.5017493,-23.892936765535932,-20.93776045431358,0.20354204805886358,6.331643950895064,5.086537276865005,2.8064941905657137,2.8064941905657137,3
42,1765545318.5078883,-23.63673298407656,-20.364156151799737,0.6243883710821344,5.442643212577736,6.104551454097147,1.6872434941761467,1.6872434941761467,3
43,1765545319.5030696,-23.316480347417006,-19.79023260527595,0.6604113323935905,4.842038732128444,7.114734580956077,0.721888701951975,0.721888701951975,3
44,1765545320.5014713,-22.964745795526362,-19.227374761902578,0.6647840006117114,4.681775650009725,8.117587965796373,0.7027806529703887,0.7027806529703887,3
45,1765545321.5028014,-22.533987057354594,-18.723338514316573,0.6621468771721911,4.926824852222151,8.56004481131678,1.5378651622363915,1.5378651622363915,3
46,1765545322.5080154,-21.984207284608146,-18.644355292453575,0.552543347640928,5.190954100860989,7.705926249283971,2.0342543842099063,2.0342543842099063,3
47,1765545323.5073519,-21.43259948048956,-18.754029912348127,0.562778687935099,5.562277774643816,6.7019417693539465,2.36124527510487,2.36124527510487,3
48,1765545324.5038323,-20.976021382001164,-18.98596556114238,0.5139197869073666,5.923553171491591,5.762549594691016,2.6549408491332764,2.6549408491332764,3
49,1765545325.5061147,-20.5776445907008,-19.34611267724492,0.5358152512911334,6.3701468071141285,4.986115419875696,2.962319682429752,2.962319682429752,3
50,1765545326.5049393,-20.137640259630647,-19.533944151138535,0.47898171923752986,6.990597701418028,4.879259842695216,3.3720079051303196,3.3720079051303196,4
51,1765545327.5042484,-19.63488349914232,-19.50859491769535,0.5037434700330168,6.361756316226511,5.516950489714344,3.8958857130420705,3.8958857130420705,4
52,1765545328.502641,-19.004805672730175,-19.3377627753088,0.6538769785546575,5.507675605230858,6.694103276465595,4.466590353146616,4.466590353146616,4
53,1765545329.503873,-18.37603668462549,-19.23336192829233,0.6365930450116888,4.695122564711255,7.89146839890149,4.995762001284701,4.695122564711255,4
