step,time_s,rx,ry,speed_mps,d1_linear,d2_triangle,dmin,goals
1,1757677949.4925387,-22.605501078490676,-20.981893730877335,nan,4.078959990125491,0.5327825233251331,0.5327825233251331,0
2,1757677950.4860463,-23.0335648017455,-20.505267704617197,0.6448196297545846,4.856351591928371,1.8393887757205976,1.8393887757205976,0
3,1757677951.4840355,-22.976621786679658,-20.210043531891827,0.3012714300874086,5.406735957381256,2.9284087463611,2.9284087463611,1
4,1757677952.485896,-22.515588299863193,-20.10749078142927,0.4714246081232997,5.728678668889874,3.6030652315351595,3.6030652315351595,1
5,1757677953.4914556,-21.849497121387675,-20.24657156714158,0.6766943631533034,5.985532611064853,3.960128287550461,3.960128287550461,1
6,1757677954.486048,-21.19958675319106,-20.36372935477199,0.6639763216226872,6.457072579597761,4.290687356200503,4.290687356200503,1
7,1757677955.492495,-20.530235534289858,-20.51399259976369,0.6816158450342019,5.916690924446433,4.65686864741444,4.65686864741444,1
8,1757677956.4867346,-19.8973821013925,-20.55726135191783,0.638006059919213,5.0588626973308415,5.084219025134691,5.0588626973308415,1
9,1757677957.488696,-19.47379629075889,-20.510397108686714,0.42533610022456303,4.208125386537342,5.114277081029402,4.208125386537342,1
10,1757677958.4892442,-19.34294312852127,-20.602487714783848,0.15992243542819698,3.1775678698322443,4.509403693212306,3.1775678698322443,1
11,1757677959.4865086,-18.865587491111075,-20.82097764057251,0.5264222331250231,1.8396168733720837,3.72924307103865,1.8396168733720837,1
12,1757677960.485772,-18.38668638404141,-21.114018221941436,0.5618576498050873,0.4717160370164913,3.402803830192478,0.4717160370164913,1
13,1757677961.4837155,-18.024986754360906,-21.55106910390671,0.5684785202028332,1.3358834257485002,3.6856666399655116,1.3358834257485002,1
14,1757677962.493123,-17.703290118844354,-22.097351071342324,0.6280573985411431,3.1096886275123414,4.535634514266987,3.1096886275123414,1
15,1757677963.4863822,-17.44564669175134,-22.641295209862374,0.6059612017257429,4.89064530624318,5.631242793002928,4.89064530624318,1
16,1757677964.4850485,-17.384705153619773,-22.774027220690186,0.14624866647585028,6.213945320921691,6.7031624945695345,6.213945320921691,2
17,1757677965.4869368,-17.393623222819567,-22.385564049460047,0.3878331894100539,6.958803981300884,7.673142780380876,6.958803981300884,2
18,1757677966.4831846,-17.89254660447653,-22.48814595504368,0.5112784139320355,8.15770870111368,7.797661134904249,7.797661134904249,2
19,1757677967.4851317,-18.271831347826385,-22.290672741386235,0.4267816455154175,8.98701706720826,7.486779199235581,7.486779199235581,2
20,1757677968.4921892,-18.908026874793876,-21.975129834760978,0.7051726272054291,9.601477499550999,6.922640355793863,6.922640355793863,2
21,1757677969.490462,-19.26971944296492,-21.520939202133416,0.5816168143211817,9.981978375900985,6.675221535657197,6.675221535657197,2
22,1757677970.48612,-19.3958092028399,-20.90702979676391,0.6294574840116729,10.044086337223442,6.68663360762427,6.68663360762427,2
23,1757677971.4882522,-19.300950555605283,-20.45165960524818,0.4641556637803196,9.008996203432618,6.456229146639531,6.456229146639531,2
24,1757677972.48959,-19.02258808944134,-20.044269593965566,0.4927496564220272,7.615641832131841,5.8436411121486005,5.8436411121486005,3
25,1757677973.4867914,-18.594797709423496,-19.78808425495176,0.5000330414136291,6.327874848564756,5.494050043868061,5.494050043868061,3
26,1757677974.4903638,-18.002286752783732,-19.706090254890572,0.5960280898883101,5.244403819826253,5.373825756121773,5.244403819826253,3
27,1757677975.4827979,-17.357524272165488,-19.73154211754102,0.6501839138816436,4.4097272355164225,5.282611333774209,4.4097272355164225,3
28,1757677976.4882357,-16.763498599020874,-19.91005041192401,0.6169127718992223,3.788575114840782,5.127219822083041,3.788575114840782,3
29,1757677977.489209,-16.157808883119113,-20.146556145223688,0.6495946771917614,3.516336450530297,4.956967052878548,3.516336450530297,3
30,1757677978.4843605,-15.56586928453967,-20.467323350264238,0.6765439683185558,3.5341986281369824,4.771896029912837,3.5341986281369824,3
31,1757677979.4846184,-15.002427085979734,-20.816750082263628,0.6628268635809544,3.756716051807412,4.537190577321283,3.756716051807412,3
32,1757677980.487627,-14.46556200568006,-21.101504062748482,0.605885074597263,4.10619717319289,4.349319703711963,4.10619717319289,3
33,1757677981.4885652,-14.50671252964837,-21.033744942684248,0.0792015674913919,4.0552051910963645,4.050476759979653,4.050476759979653,3
34,1757677982.4916656,-14.044648435445263,-20.924104816582208,0.47342605858136205,4.771383510348045,4.291091121835707,4.291091121835707,3
35,1757677983.4880967,-14.367492832224285,-21.074849701034093,0.35758014134589017,4.84492991652696,4.3058852476279705,4.3058852476279705,3
36,1757677984.4831276,-14.440896898545473,-20.864206669545055,0.22418043520972003,5.488282841374986,4.919828915810679,4.919828915810679,4
37,1757677985.4869921,-14.667854109782366,-20.595181037855994,0.3506171407099893,6.2300911348630175,5.654361841430473,5.654361841430473,4
38,1757677986.490575,-15.25771178564137,-20.42529821197204,0.6116425718058842,6.849591275933873,6.194639329999602,6.194639329999602,4
39,1757677987.4872074,-15.936539042504702,-20.421497204520776,0.681131720113974,6.665763793773617,6.564269166263621,6.564269166263621,4
40,1757677988.4828918,-16.54364770770267,-20.241954161533112,0.6358448714911727,5.92963044441038,7.129137412248222,5.92963044441038,4
41,1757677989.4870794,-17.155717264317524,-20.13086179016294,0.6194755503017041,5.052065603217463,7.563928209616961,5.052065603217463,4
42,1757677990.4828894,-17.80633456623492,-20.09843928585403,0.6541655965828301,3.9666803262448296,7.850042782296526,3.9666803262448296,4
43,1757677991.4881887,-18.452320017578607,-20.19743598510414,0.6500820087787987,2.6617401388249005,7.843505872987492,2.6617401388249005,4
44,1757677992.486163,-19.08365395906355,-20.35339370820333,0.6516318419609803,1.43654944568131,7.23047343760873,1.43654944568131,4
45,1757677993.4876437,-19.741337105722753,-20.411259432131555,0.6592476480529873,1.1322909236086827,6.361288993080103,1.1322909236086827,4
46,1757677994.4913101,-20.391600840984847,-20.433192380219136,0.6482567525904781,2.1812679801025396,5.586671109277151,2.1812679801025396,4
47,1757677995.4846058,-21.04099513435518,-20.3638986616959,0.6574888503535995,3.469400482136907,4.958094156090157,3.469400482136907,4
48,1757677996.4830003,-21.66531706383293,-20.427495809954326,0.628561924743451,4.844103798324466,4.393136170347571,4.393136170347571,4
49,1757677997.484614,-22.107849071423054,-20.225441724361843,0.48569385144796023,5.963047411650713,3.03538386251244,3.03538386251244,4
50,1757677998.4878,-22.52180066633281,-19.763486393757248,0.6183192095065129,6.787615317139058,2.013527995344386,2.013527995344386,4
51,1757677999.489003,-22.666825147438285,-19.708027132770113,0.15508039179924962,7.69966464837316,1.640793546097482,1.640793546097482,4
52,1757678000.4836345,-23.106154224828714,-19.941751739706103,0.5003175613000793,8.957177747124536,1.7839520676043048,1.7839520676043048,4
53,1757678001.4854243,-23.63271964527379,-20.299552085162876,0.6354882564842005,10.247382857864817,2.694585283494856,2.694585283494856,4
54,1757678002.4833221,-24.14265829791122,-20.722800317694666,0.6640999565371141,11.455448463407505,3.8386203318726633,3.8386203318726633,4
55,1757678003.4832473,-24.662193587333586,-21.11927417448627,0.6535842660779352,11.783428009000815,5.1390979957943586,5.1390979957943586,4
56,1757678004.490433,-25.13516539444765,-21.571133963098855,0.649458253064428,11.58948394624331,6.415847457939874,6.415847457939874,4
57,1757678005.491841,-25.49447171529531,-22.07044073091557,0.6142840171580631,11.395005144945214,7.5922820873673,7.5922820873673,4
58,1757678006.4846716,-25.93902050921468,-22.48194545657361,0.61014648019459,11.25742968432422,8.90575539203588,8.90575539203588,4
59,1757678007.486649,-26.43422799974037,-22.880787695888408,0.6345954127056318,11.136286819464976,10.266990650581272,10.266990650581272,4
60,1757678008.4907413,-26.67839914728226,-23.250656357704095,0.4413893801937077,10.867898134678438,10.14195395928876,10.14195395928876,4
61,1757678009.483263,-26.924302518929064,-23.71035518750451,0.5252642978633221,10.73849608746759,9.516020565134607,9.516020565134607,4
62,1757678010.4913175,-14.770898853564647,-19.856956523329856,12.647791246313334,4.00196873796906,5.871054918306335,4.00196873796906,5
63,1757678011.4834268,-14.725335423149392,-19.817423817374138,0.060802748997216244,3.782008534499202,6.620759039531712,3.782008534499202,5
64,1757678012.4895577,-15.020591599013516,-19.9314081356983,0.31456570629059055,3.4802748924611095,7.233662150628263,3.4802748924611095,5
65,1757678013.4851294,-15.600905859834619,-20.097806451331483,0.6063847685174638,3.1110166801204895,7.625735312052247,3.1110166801204895,5
66,1757678014.488616,-16.25330276328233,-20.101113917776605,0.6501384928309396,3.064222515966682,8.024250656559621,3.064222515966682,5
67,1757678015.483982,-16.89020432787434,-19.94182337743143,0.6595753184058556,3.622759594937323,8.389047176382434,3.622759594937323,5
68,1757678016.484867,-17.50894924655735,-19.968196084922994,0.6187590965422093,4.23612244441286,8.55183493925262,4.23612244441286,5
69,1757678017.4895604,-18.133014695796568,-20.149539619643964,0.646843533410627,4.889318990359067,8.278149156960433,4.889318990359067,5
70,1757678018.4925458,-18.726462343820522,-20.33712557333764,0.6205368299973832,5.627523674616721,7.436481006020214,5.627523674616721,5
71,1757678019.4886563,-19.383906183076206,-20.32385724874194,0.6601453897642126,6.149920702394806,6.63231227518663,6.149920702394806,5
72,1757678020.492506,-20.01127500723563,-20.386674110207217,0.6280878504382378,5.5685500200674225,5.964278151439118,5.5685500200674225,5
73,1757678021.4896264,-20.635872181840696,-20.406133054606315,0.6267048885475374,4.974766346389257,5.45623946299399,4.974766346389257,5
74,1757678022.4847488,-21.28524274788202,-20.301553122453374,0.6609617467441623,4.5296822916723904,4.242369589414501,4.242369589414501,5
75,1757678023.4861324,-21.893166537973237,-20.29423629303017,0.6071278328537093,4.192204347219402,2.770788824218239,2.770788824218239,5
