step,time_s,rx,ry,speed_mps,d1_triangle,d2_triangle2,d3_triangle3,dmin,goals
1,1767648656.1694777,-4.515942633021828,-1.5972510528035053,nan,3.7720084222904964,3.283426005955632,2.3288411490843326,2.3288411490843326,0
2,1767648657.1668234,-4.0868361573030345,-2.1296660260067455,0.6856313103726444,5.436989725189527,4.705763979296078,2.8577194894178772,2.8577194894178772,0
3,1767648658.1739566,-3.7004031504156023,-2.6701913671302258,0.6597471057570522,4.51556949658789,4.383607766428368,2.4845335962880317,2.4845335962880317,0
4,1767648659.1715977,-3.4659908832023185,-3.2741001856452945,0.649339556139326,4.563905353342227,4.682794900750253,3.2040713978582684,3.2040713978582684,0
5,1767648660.1682796,-3.3560102833265737,-3.8948660188230466,0.6325319324213355,4.848774410390964,5.186461920578798,4.522912683264076,4.522912683264076,0
6,1767648661.1690652,-3.2625786294636288,-4.2698746960721925,0.3861691150867122,5.150171800651129,5.686765410824683,5.7487374174070345,5.150171800651129,0
7,1767648662.1696725,-3.197174562673243,-4.6648922559775015,0.4001525167329384,5.6985169614278455,6.364628197471006,6.260776885586627,5.6985169614278455,0
8,1767648663.168514,-3.1504153652882487,-5.050257891316421,0.3886423185020242,6.311895288531236,7.06594566097115,6.224623665910484,6.224623665910484,1
9,1767648664.1754532,-3.1844744996897023,-4.725986848031076,0.32380784380725325,6.394240978214929,7.219210325368774,5.6727762106802935,5.6727762106802935,1
10,1767648665.1717124,-3.182812045184765,-4.596537649896027,0.12994597302367614,5.724831058784219,6.615738956650115,5.474154665854952,5.474154665854952,1
11,1767648666.169643,-3.268242388629299,-4.285553793561935,0.32317353147856204,4.462476145674407,5.375691360450698,5.323316713674619,4.462476145674407,1
12,1767648667.1675925,-3.1783458880561883,-3.6388779495142023,0.6542357917287698,3.278294438059346,4.242865717005988,5.069735149827854,3.278294438059346,1
13,1767648668.1687348,-3.3239029393192387,-3.161623468525807,0.4983883174750069,2.5488177359094846,3.4910783034274475,5.067939372387052,2.5488177359094846,1
14,1767648669.1679955,-3.7545744184938177,-2.841323315795946,0.5371187437493151,2.14819432335094,2.964480646200414,5.0255609712177804,2.14819432335094,1
15,1767648670.166924,-3.968088407337187,-2.7952854216581215,0.21865522820177755,1.2989413018132991,2.194180925903714,4.293704402489984,1.2989413018132991,2
16,1767648671.1767552,-3.5983884183880424,-2.785319144219896,0.3662337847646575,0.896911777356513,1.894049986482586,3.1482974024751664,0.896911777356513,2
17,1767648672.1745737,-3.1437040819316655,-2.918926632851095,0.47494412000999897,1.5130197314571978,2.2025819440142445,2.167532494658076,1.5130197314571978,2
18,1767648673.173423,-2.9689205868461968,-3.1082057418883116,0.2579318911675684,2.6141677781531896,2.9281242744521583,1.6438175735991567,1.6438175735991567,2
19,1767648674.174591,-3.203290276191513,-2.6124960854910335,0.547682481454466,3.1250379236418957,3.1858158186799517,1.443208431505911,1.443208431505911,2
20,1767648675.1690626,-3.4178011625312315,-1.9897625555019292,0.6623055619038587,3.5289562240389345,3.3855941977027677,2.4245423674247704,2.4245423674247704,2
21,1767648676.168482,-3.6922270428624473,-1.3757145589383943,0.6729711757312818,3.762285838864848,3.6379631695631676,3.4593195704897064,3.4593195704897064,2
22,1767648677.1718845,-4.16151176820531,-0.9728050834684028,0.6164203905331724,3.1744002155424558,2.795758709087666,3.375047748390546,2.795758709087666,2
23,1767648678.170932,-4.322679979776853,-0.8791847768218526,0.1865642711943812,2.39949315358518,2.220400647815098,3.139587176790439,2.220400647815098,2
24,1767648679.1681902,-4.666020907799679,-0.6090042385503158,0.4380999365187717,1.46549133724738,1.6588794748495135,3.1378086366735904,1.46549133724738,2
25,1767648680.1691177,-4.5976427861562215,-0.587973239671569,0.07147300541738273,1.363544257435913,2.194528975262419,3.599683196092501,1.363544257435913,2
26,1767648681.1730099,-4.708970771701073,-0.24234372344844654,0.3617087874065512,2.0161113212574824,2.9817998155559313,3.6060420248900766,2.0161113212574824,2
27,1767648682.168745,-6.217271907338416,-1.6198545503902844,2.0514208405794143,1.7064919654363626,2.607126742550677,1.6649507578089668,1.6649507578089668,2
28,1767648683.1697078,-6.223589550837285,-1.7364555436600393,0.11665970597877624,2.219580900215893,3.1898775757896605,1.6261188658906154,1.6261188658906154,2
29,1767648684.1705687,-6.3218216453125295,-1.8150756056754327,0.12571171598317177,1.7760907429358268,2.7581873674302866,2.3306209766606183,1.7760907429358268,2
30,1767648685.1705856,-6.384120382422469,-1.7214092662350549,0.11249038792871983,1.0624934949053595,2.019249578882304,3.3031589356281144,1.0624934949053595,3
31,1767648686.172836,-6.290823236550127,-2.0946056869619043,0.38381783393493846,1.0875861153309025,1.60751250342783,4.5753714418089535,1.0875861153309025,3
32,1767648687.16954,-6.117766021142566,-2.262121898157748,0.2416501622129335,1.7661142628030584,1.8305143175588041,5.452581022732143,1.7661142628030584,3
33,1767648688.1737592,-5.785537174788872,-2.3026593551057717,0.33328659795204746,2.0828228505487494,2.123010312683322,5.668801254893024,2.0828228505487494,3
34,1767648689.1694815,-6.242294690582513,-2.1396651238433035,0.4870520704530106,1.9631088344756238,1.5711037357381117,5.145367122826696,1.5711037357381117,3
35,1767648690.1766431,-6.633076146902374,-1.8962213153321443,0.45713364949343255,2.2746059394708498,1.4092833157193403,4.387454612223988,1.4092833157193403,3
36,1767648691.1759286,-6.448729876843325,-1.980004323062253,0.20263711244461358,2.4731132965520035,1.4809728915035398,3.310767151702049,1.4809728915035398,3
37,1767648692.172203,-5.894128459779834,-2.273621319325671,0.62987644062789,2.9821776616989295,2.2552167861344103,1.9627934997027825,1.9627934997027825,3
38,1767648693.1698384,-5.914363702257111,-2.2231961666626985,0.054462577117869115,4.04878658470882,3.3539280191400405,1.479945900349655,1.479945900349655,3
39,1767648694.1709185,-5.613742456063681,-2.4054889116018554,0.3511939881890844,4.93638832067297,4.344159892907645,1.4289737221435654,1.4289737221435654,3
40,1767648695.1686156,-5.094561216229584,-2.6173418782203233,0.5620356335419044,5.505923231383312,5.017528998345218,1.7585851563811856,1.7585851563811856,3
41,1767648696.1670318,-4.689092306049421,-2.9729060074407827,0.5401428744184615,5.239458950495663,4.9187135281687695,1.4777088178420335,1.4777088178420335,3
42,1767648697.1685398,-4.53765694278496,-3.474045362215942,0.5227318475064234,4.99400383017772,4.868203262378038,2.029134660950224,2.029134660950224,3
43,1767648698.169016,-4.702921837801703,-3.835073360979369,0.39686733778937816,4.727138204116271,4.765762215191627,3.1367549639128884,3.1367549639128884,4
44,1767648699.1716053,-4.486536994554525,-3.6301204372153815,0.2972706640189788,4.120965523967319,4.469313435545397,4.249883809044234,4.120965523967319,4
