step,time_s,rx,ry,speed_mps,d1_triangle,d2_triangle2,d3_triangle3,dmin,goals
1,1769942517.82,nan,nan,nan,nan,nan,nan,nan,0
2,1769942518.82,nan,nan,nan,nan,nan,nan,nan,0
3,1769942519.81,nan,nan,nan,nan,nan,nan,nan,0
4,1769942520.81,nan,nan,nan,nan,nan,nan,nan,0
5,1769942521.81,nan,nan,nan,nan,nan,nan,nan,0
6,1769942522.81,nan,nan,nan,nan,nan,nan,nan,0
7,1769942523.81,nan,nan,nan,nan,nan,nan,nan,0
8,1769942524.82,nan,nan,nan,nan,nan,nan,nan,0
9,1769942525.82,nan,nan,nan,nan,nan,nan,nan,0
10,1769942526.81,nan,nan,nan,nan,nan,nan,nan,0
11,1769942527.81,nan,nan,nan,nan,nan,nan,nan,0
12,1769942528.81,nan,nan,nan,nan,nan,nan,nan,0
13,1769942529.81,nan,nan,nan,nan,nan,nan,nan,0
14,1769942530.82,nan,nan,nan,nan,nan,nan,nan,0
15,1769942531.82,nan,nan,nan,nan,nan,nan,nan,0
16,1769942532.81,nan,nan,nan,nan,nan,nan,nan,0
17,1769942533.81,nan,nan,nan,nan,nan,nan,nan,0
18,1769942534.81,nan,nan,nan,nan,nan,nan,nan,0
19,1769942535.82,nan,nan,nan,nan,nan,nan,nan,0
20,1769942536.82,nan,nan,nan,nan,nan,nan,nan,0
21,1769942537.81,nan,nan,nan,nan,nan,nan,nan,0
22,1769942538.81,nan,nan,nan,nan,nan,nan,nan,0
23,1769942539.81,nan,nan,nan,nan,nan,nan,nan,0
24,1769942540.82,nan,nan,nan,nan,nan,nan,nan,0
25,1769942541.82,nan,nan,nan,nan,nan,nan,nan,0
26,1769942542.82,nan,nan,nan,nan,nan,nan,nan,0
27,1769942543.81,nan,nan,nan,nan,nan,nan,nan,0
28,1769942544.81,nan,nan,nan,nan,nan,nan,nan,0
29,1769942545.81,nan,nan,nan,nan,nan,nan,nan,0
30,1769942546.81,nan,nan,nan,nan,nan,nan,nan,0
31,1769942547.82,nan,nan,nan,nan,nan,nan,nan,0
32,1769942548.82,nan,nan,nan,nan,nan,nan,nan,0
33,1769942549.81,nan,nan,nan,nan,nan,nan,nan,0
34,1769942550.81,nan,nan,nan,nan,nan,nan,nan,0
35,1769942551.81,nan,nan,nan,nan,nan,nan,nan,0
36,1769942552.82,nan,nan,nan,nan,nan,nan,nan,0
37,1769942553.82,nan,nan,nan,nan,nan,nan,nan,0
38,1769942554.82,nan,nan,nan,nan,nan,nan,nan,0
39,1769942555.81,nan,nan,nan,nan,nan,nan,nan,0
40,1769942556.81,nan,nan,nan,nan,nan,nan,nan,0
41,1769942557.81,nan,nan,nan,nan,nan,nan,nan,0
42,1769942558.82,nan,nan,nan,nan,nan,nan,nan,0
43,1769942559.82,nan,nan,nan,nan,nan,nan,nan,0
44,1769942560.81,nan,nan,nan,nan,nan,nan,nan,0
45,1769942561.81,nan,nan,nan,nan,nan,nan,nan,0
46,1769942562.81,nan,nan,nan,nan,nan,nan,nan,0
47,1769942563.81,nan,nan,nan,nan,nan,nan,nan,0
48,1769942564.81,nan,nan,nan,nan,nan,nan,nan,0
49,1769942565.82,nan,nan,nan,nan,nan,nan,nan,0
50,1769942566.82,nan,nan,nan,nan,nan,nan,nan,0
51,1769942567.81,nan,nan,nan,nan,nan,nan,nan,0
52,1769942568.81,nan,nan,nan,nan,nan,nan,nan,0
53,1769942569.81,nan,nan,nan,nan,nan,nan,nan,0
54,1769942570.81,nan,nan,nan,nan,nan,nan,nan,0
55,1769942571.82,nan,nan,nan,nan,nan,nan,nan,0
56,1769942572.82,nan,nan,nan,nan,nan,nan,nan,0
57,1769942573.82,nan,nan,nan,nan,nan,nan,nan,0
58,1769942574.81,nan,nan,nan,nan,nan,nan,nan,0
59,1769942575.81,nan,nan,nan,nan,nan,nan,nan,0
60,1769942576.81,nan,nan,nan,nan,nan,nan,nan,0
61,1769942577.82,nan,nan,nan,nan,nan,nan,nan,0
62,1769942578.81,nan,nan,nan,nan,nan,nan,nan,0
