step,time_s,rx,ry,speed_mps,d1_linear,d2_triangle,dmin,goals
1,1757262399.7552865,-20.679223691608478,-21.196877601266063,nan,2.6948497460087943,3.3271553975837547,2.6948497460087943,0
2,1757262400.7550895,-20.677778746603728,-20.66870461335522,0.5282790003681377,3.21309283358552,2.5010395514870027,2.5010395514870027,0
3,1757262401.7541459,-20.993254568786682,-20.17529602189691,0.586195579851646,4.065224028055522,2.002215322472236,2.002215322472236,0
4,1757262402.758354,-21.32670444313588,-19.724092312189878,0.5586958430482347,4.894178206186935,2.472659608863868,2.472659608863868,0
5,1757262403.7605643,-21.61075334062025,-19.441936429491484,0.39948646089458995,5.779273311821792,3.399058301379223,3.399058301379223,0
6,1757262404.7600217,-21.973113310777936,-19.260489903201936,0.4054700583263387,6.769778925229266,4.516240784189198,4.516240784189198,0
7,1757262405.7608826,-22.278084965467666,-18.990151517779577,0.40719152395731395,7.549746392162473,5.730391718338988,5.730391718338988,0
8,1757262406.7548432,-22.589039550376235,-18.78228999618652,0.37630361023646314,8.25653858034243,6.970134594119265,6.970134594119265,0
9,1757262407.7521412,-22.772971478667113,-18.72887588271262,0.192049650933549,8.919600321267644,8.064000118643081,8.064000118643081,1
10,1757262408.7582672,-22.53752493658124,-18.72811934438219,0.23401420361798855,8.793071226797307,8.63842446608683,8.63842446608683,1
11,1757262409.7558005,-22.080363324483496,-18.529294829207174,0.49975849761005575,7.508490228558165,7.967629011251739,7.508490228558165,1
12,1757262410.7576983,-21.887047702966978,-18.515357746541948,0.19345023495941135,6.5604283800045335,7.2421368440542775,6.5604283800045335,1
13,1757262411.752174,-21.639181283907202,-19.047708968881498,0.5904891270340916,5.981610576891078,6.028052783535068,5.981610576891078,1
14,1757262412.752555,-21.246586593351363,-19.52413179618964,0.6171053941112616,5.317608588940595,4.951346615734352,4.951346615734352,1
15,1757262413.7591472,-20.72831791409445,-19.74237959204101,0.5586644651421651,4.382374945841397,4.539928009715656,4.382374945841397,1
16,1757262414.754957,-20.061037540496674,-19.74498029497055,0.6700932708525568,3.176441057991824,5.068894900644415,3.176441057991824,1
17,1757262415.7559764,-19.4459780985025,-19.727291562888226,0.6146870880927789,1.9543131883772389,6.072269260746282,1.9543131883772389,1
18,1757262416.7616968,-18.89897304591307,-20.03843382646318,0.6257250232505698,1.0772752741508915,6.966335485488279,1.0772752741508915,1
19,1757262417.7586875,-18.459408374514105,-20.31969002783669,0.5234200875156131,0.3026175921827386,7.806130363376749,0.3026175921827386,1
20,1757262418.7586093,-17.89488037532325,-20.360020028267034,0.5660110204797802,0.9251973333815803,8.313631181411544,0.9251973333815803,1
21,1757262419.7523355,-17.347991850407233,-20.191931134948174,0.5757492692299003,2.207487825755897,8.71775901908376,2.207487825755897,1
22,1757262420.755238,-16.979900137145403,-19.78547285106832,0.5467740384290896,3.594545201452128,9.057587590899507,3.594545201452128,1
23,1757262421.7585604,-16.466862363819143,-19.359319451044406,0.6647356404710196,5.143566467956648,9.588688227510913,5.143566467956648,1
24,1757262422.75969,-16.045658928604457,-19.048767651361544,0.5227208560370262,6.501982268616364,9.970195438486424,6.501982268616364,1
25,1757262423.7532508,-15.726112218931021,-18.78306729078941,0.4182734038463014,7.809670426773196,9.51771747765664,7.809670426773196,1
26,1757262424.756137,-15.324630104797032,-18.572256186235464,0.4521586150116046,8.752318322285886,9.171123293468753,8.752318322285886,1
27,1757262425.7555146,-15.263576157669327,-18.536804870981143,0.0706441030343628,8.252831189950077,8.519589586058741,8.252831189950077,1
28,1757262426.7535372,-15.225491841432127,-18.496556227373265,0.05552069461246812,7.577920302764709,7.914740926990508,7.577920302764709,1
29,1757262427.757186,-15.026061416778496,-18.379968209211153,0.23016938876680318,6.996527532693849,7.548868315957192,6.996527532693849,1
30,1757262428.7611754,-15.035812111255552,-18.394423397599166,0.017367128024104027,6.101311615831294,7.015623542910099,6.101311615831294,1
31,1757262429.7539508,-15.276692463567672,-18.616658646212663,0.33012246038829796,4.901260659550233,6.262012841415878,4.901260659550233,1
32,1757262430.7534325,-15.107168035022433,-18.41125504639245,0.26646342375111803,4.357075812929373,6.246542795410402,4.357075812929373,1
33,1757262431.7547662,-15.06418085967067,-18.37497532782606,0.05617554656904747,3.74769299685905,6.140326692612939,3.74769299685905,2
34,1757262432.7611206,-15.14454602307946,-18.36523241883123,0.08044243227547943,3.342931845782739,6.130521582798857,3.342931845782739,2
35,1757262433.7576034,-15.362587362199509,-18.080714507032663,0.35972366261079736,3.157321061230078,6.55224161190924,3.157321061230078,2
36,1757262434.7570434,-15.708202953569698,-18.375255334751287,0.4543518438299444,3.4892647188824784,6.293065333854137,3.4892647188824784,2
37,1757262435.7570846,-16.02615408071292,-18.862596320745517,0.5818644395560774,4.539988937834294,5.857220681678435,4.539988937834294,2
38,1757262436.7549798,-16.4356088886673,-19.3303240023786,0.6229399860792909,5.7938491741890665,5.533356052183427,5.533356052183427,2
39,1757262437.7548435,-16.953081145602386,-19.726557641650913,0.6518393329866589,6.966248033741117,5.394349301794767,5.394349301794767,2
40,1757262438.7526293,-17.62038729377696,-19.903678774762426,0.6919445780991447,7.9560090230608465,5.49491920076009,5.49491920076009,2
41,1757262439.7570915,-18.24689472160343,-20.009449101851757,0.6325504618349779,8.757778365342126,5.72861299922754,5.72861299922754,2
42,1757262440.7552476,-18.892505729040444,-19.892142520780137,0.6573938752277747,8.905489334319013,6.099327993342578,6.099327993342578,2
43,1757262441.75878,-19.514335566095284,-19.720854390939756,0.6427195501417297,7.837317944695831,6.474006622146533,6.474006622146533,2
44,1757262442.755876,-20.077912150009166,-19.52352399974663,0.5988637146021385,6.7956804947564775,6.754089458095494,6.754089458095494,2
45,1757262443.7539654,-20.396041773025424,-19.28474798382046,0.398530801105989,5.730565195458676,6.792228053350985,5.730565195458676,2
46,1757262444.7579877,-20.615628710449585,-18.960032426121202,0.3904227125868658,4.660650156236357,6.320549242367956,4.660650156236357,2
47,1757262445.7529721,-20.755028267779576,-18.480002080082272,0.5023810989703745,3.5355478684283166,6.011934980449114,3.5355478684283166,2
48,1757262446.7564063,-20.974199213985028,-18.280174914480817,0.295576910560138,2.94990028813987,5.539577321355597,2.94990028813987,2
49,1757262447.7535417,-21.292431539745415,-18.235432032564788,0.3222855356685633,2.918961698753308,4.997212113527832,2.918961698753308,2
50,1757262448.7522416,-21.673743228427938,-18.394066601719885,0.41353100844570134,3.273105053866544,4.14960262723592,3.273105053866544,2
51,1757262449.7528706,-21.554096908080506,-18.300937026573386,0.15152382658253094,3.4476978870712034,3.7658541470303413,3.4476978870712034,2
52,1757262450.7544806,-21.359429619384834,-18.471061832050786,0.2581145060427218,3.7164755080162086,3.482013090714016,3.482013090714016,3
53,1757262451.7574606,-21.258756412162644,-18.68268140111374,0.2336494890236716,4.149916695661645,3.1887815792352217,3.1887815792352217,3
54,1757262452.7560577,-21.105139992961924,-19.049332668808717,0.39808978972803694,4.495573975397163,2.985980957379452,2.985980957379452,3
55,1757262453.752219,-21.11088628635436,-19.44566622738508,0.39790267292140175,4.977864726880694,2.927650554525243,2.927650554525243,3
56,1757262454.7548823,-21.285668698144338,-19.688374642770572,0.2982979254772735,5.648883623698424,3.30365186569556,3.30365186569556,3
57,1757262455.7574306,-21.242364641010536,-19.766174365622327,0.08881321647812332,6.406189490589472,4.001176260152155,4.001176260152155,3
58,1757262456.7531207,-21.142756426706708,-19.37630653103581,0.4041330283270056,7.526387699913351,5.0694525222138,5.0694525222138,3
59,1757262457.7526648,-21.115490194138058,-18.950062073264604,0.4273104500657403,7.372143172297774,6.173866748796613,6.173866748796613,3
60,1757262458.7572978,-21.132102884026235,-18.88138217251678,0.07033467110235414,6.768492035882522,7.2092437637989555,6.768492035882522,3
61,1757262459.7534494,-21.109681310175002,-19.044886889714082,0.16567246365234065,5.751200954612605,7.26610654455307,5.751200954612605,3
62,1757262460.752946,-21.251756291197662,-19.066855286103564,0.1438358114148788,4.936439432577768,6.81415999783161,4.936439432577768,3
63,1757262461.758251,-21.418704758275446,-19.13606168824342,0.17977072910635705,4.116306265323089,6.243158142248362,4.116306265323089,3
64,1757262462.7602005,-21.65992178016466,-18.912975317406985,0.3279229913351624,3.708204002986271,5.949055625318172,3.708204002986271,3
65,1757262463.7596288,-21.73297060224648,-18.518743218593478,0.40117209795936687,3.4303812948664643,5.896193635352133,3.4303812948664643,3
66,1757262464.758973,-21.867689745502936,-18.433209747259205,0.15968299820620285,3.378303354767502,5.774193548824579,3.378303354767502,3
67,1757262465.7572439,-22.179125688286064,-18.387490485216777,0.315319073251558,3.8832908889221622,5.78381670642584,3.8832908889221622,3
68,1757262466.7523184,-22.314100217465576,-18.49108660138622,0.17099002415430042,4.594449166903491,5.812142348581835,4.594449166903491,4
