sequence,timestamp,concat_min,concat_max,concat_mean,concat_std
26,1732063729532,0.0,0.7182794213294983,0.10467623174190521,0.14932669699192047
27,1732063729579,0.0,0.7762583494186401,0.09680849313735962,0.15184837579727173
28,1732063729630,0.0,1.0940406322479248,0.11123674362897873,0.17498834431171417
29,1732063729679,0.0,1.3416446447372437,0.1291399598121643,0.20217272639274597
30,1732063729729,0.0,1.4938831329345703,0.1408787965774536,0.22848792374134064
31,1732063729784,0.0,1.3638567924499512,0.12540069222450256,0.2025003582239151
32,1732063729833,0.0,1.1694191694259644,0.11475913971662521,0.18252034485340118
33,1732063729877,0.0,0.9131177067756653,0.10394307971000671,0.16005276143550873
34,1732063729934,0.0,0.636501133441925,0.091642826795578,0.13754387199878693
35,1732063729978,0.0,0.5108973383903503,0.08183541148900986,0.11521165817975998
36,1732063730034,0.0,1.0385843515396118,0.07635498046875,0.1299576610326767
37,1732063730085,0.0,0.928635835647583,0.07363536953926086,0.1226942390203476
38,1732063730133,0.0,0.47622185945510864,0.07018046081066132,0.09973329305648804
39,1732063730181,0.0,0.5596473813056946,0.061377301812171936,0.09484443813562393
40,1732063730232,0.0,0.6566308736801147,0.061511069536209106,0.09824516624212265
41,1732063730281,0.0,0.7548622488975525,0.07110360264778137,0.11347123980522156
42,1732063730325,0.0,0.818209171295166,0.06928984075784683,0.10866621136665344
43,1732063730386,0.0,0.7008941769599915,0.06630701571702957,0.1008884459733963
44,1732063730439,0.0,0.5546091794967651,0.06678948551416397,0.09699423611164093
45,1732063730484,0.0,0.5102881193161011,0.0661471039056778,0.09457807242870331
46,1732063730537,0.0,0.49094393849372864,0.0635986328125,0.09039174020290375
47,1732063730589,0.0,0.6143213510513306,0.06045714393258095,0.09164908528327942
48,1732063730637,0.0,0.6954284310340881,0.05486936867237091,0.08969613909721375
49,1732063730688,0.0,0.6961662173271179,0.05632525309920311,0.0907881036400795
50,1732063730734,0.0,0.6472914814949036,0.0544329471886158,0.08528917282819748
51,1732063730782,0.0,0.514477014541626,0.05017607659101486,0.07478881627321243
52,1732063730833,0.0,0.507860541343689,0.055589333176612854,0.08676847070455551
53,1732063730884,0.0,0.28873637318611145,0.044450823217630386,0.061597272753715515
54,1732063730939,0.0,0.3356572687625885,0.04481728747487068,0.06304007768630981
55,1732063730982,0.0,0.41231822967529297,0.0504378005862236,0.0711413025856018
56,1732063731037,0.0,0.5155107378959656,0.06543194502592087,0.09673477709293365
57,1732063731083,0.0,1.6263988018035889,0.09466014057397842,0.18480245769023895
58,1732063731131,0.0,0.6831741333007812,0.09290626645088196,0.14149367809295654
59,1732063731186,0.0,0.7012791633605957,0.09519065171480179,0.14293193817138672
60,1732063731234,0.0,0.6407751441001892,0.08509419113397598,0.12781870365142822
61,1732063731288,0.0,1.0769050121307373,0.0918550044298172,0.1517227739095688
62,1732063731340,0.0,1.5481901168823242,0.08851868659257889,0.17060664296150208
63,1732063731385,0.0,0.5468798875808716,0.08765792101621628,0.12886673212051392
64,1732063731434,0.0,0.6226352453231812,0.09420442581176758,0.1439598649740219
65,1732063731488,0.0,0.4900818467140198,0.08841273188591003,0.12615454196929932
66,1732063731534,0.0,0.48323315382003784,0.08506210893392563,0.12285716086626053
67,1732063731585,0.0,0.4553081691265106,0.08088545501232147,0.11662371456623077
68,1732063731645,0.0,0.4095093607902527,0.07151419669389725,0.10290567576885223
69,1732063731691,0.0,0.41330188512802124,0.0618363618850708,0.08886165916919708
70,1732063731739,0.0,0.7183166742324829,0.06427952647209167,0.1026078537106514
71,1732063731786,0.0,0.3811967372894287,0.057759206742048264,0.08079063892364502
72,1732063731843,0.0,0.8462035059928894,0.05839778482913971,0.09862231463193893
73,1732063731888,0.0,0.36369627714157104,0.05092669650912285,0.06839913129806519
74,1732063731944,0.0,0.3782680928707123,0.04906947538256645,0.0680435299873352
75,1732063731993,0.0,1.740860104560852,0.06201056018471718,0.1611194908618927
76,1732063732043,0.0,1.2395665645599365,0.05505983531475067,0.12136630713939667
77,1732063732097,0.0,0.344247043132782,0.04802201688289642,0.06924354285001755
78,1732063732145,0.0,0.588294506072998,0.05588014796376228,0.08492785692214966
79,1732063732190,0.0,0.8148257732391357,0.06509711593389511,0.10416138917207718
80,1732063732245,0.0,0.7787875533103943,0.07309971004724503,0.12229587882757187
81,1732063732295,0.0,0.7907249927520752,0.07027008384466171,0.11804206669330597
82,1732063732345,0.0,0.7379167675971985,0.07256601750850677,0.11500836163759232
83,1732063732393,0.0,0.7794449329376221,0.06861710548400879,0.11314687132835388
84,1732063732445,0.0,0.7406293153762817,0.07657799124717712,0.12573541700839996
85,1732063732496,0.0,0.6161446571350098,0.07373655587434769,0.1022106260061264
86,1732063732543,0.0,0.7155702114105225,0.07249899953603745,0.10768471658229828
87,1732063732597,0.0,0.8569018840789795,0.07540715485811234,0.11754371970891953
88,1732063732642,0.0,0.7475349307060242,0.07156022638082504,0.11729085445404053
89,1732063732701,0.0,1.2119207382202148,0.07667997479438782,0.1373635083436966
90,1732063732748,0.0,1.086202621459961,0.07336539775133133,0.1271616518497467
91,1732063732801,0.0,0.7166847586631775,0.07686086744070053,0.12180802971124649
92,1732063732850,0.0,0.7163378596305847,0.06924974173307419,0.10855987668037415
93,1732063732899,0.0,0.6483434438705444,0.0681554302573204,0.10802319645881653
94,1732063732950,0.0,0.5772572755813599,0.06388135254383087,0.09913737326860428
95,1732063733002,0.0,0.890480637550354,0.06829720735549927,0.11162147670984268
96,1732063733046,0.0,0.9514821171760559,0.07713212817907333,0.12000858783721924
97,1732063733094,0.0,0.9089783430099487,0.07485886663198471,0.11791504174470901
98,1732063733151,0.0,0.5344911813735962,0.0720583125948906,0.09954603761434555
99,1732063733198,0.0,0.8389219045639038,0.0774158164858818,0.1181640475988388
100,1732063733253,0.0,0.4295933246612549,0.0723709687590599,0.10204651206731796
101,1732063733296,0.0,0.43372178077697754,0.07051490247249603,0.09897769242525101
102,1732063733350,0.0,0.4135236442089081,0.06911730021238327,0.09614887833595276
103,1732063733397,0.0,1.7475736141204834,0.07763806730508804,0.16994167864322662
104,1732063733453,0.0,1.8948172330856323,0.07890573889017105,0.18077509105205536
105,1732063733498,0.0,0.5308561325073242,0.08757171779870987,0.12301550805568695
106,1732063733552,0.0,1.9947463274002075,0.12502886354923248,0.21382640302181244
107,1732063733607,0.0,0.7070347666740417,0.13118596374988556,0.1714518517255783
108,1732063733652,0.0,0.55672687292099,0.12320981174707413,0.15377430617809296
109,1732063733698,0.0,0.5356616973876953,0.1129908561706543,0.14245420694351196
110,1732063733750,0.0,0.5091490745544434,0.10290738940238953,0.13297723233699799
111,1732063733798,0.0,1.5843803882598877,0.1029219850897789,0.17519982159137726
112,1732063733856,0.0,0.4453779458999634,0.0840611457824707,0.10802013427019119
113,1732063733905,0.0,0.3471280038356781,0.06661676615476608,0.08978231996297836
114,1732063733954,0.0,0.4003123641014099,0.05493048578500748,0.07588421553373337
115,1732063734004,0.0,0.7795544266700745,0.05284741893410683,0.09086092561483383
116,1732063734055,0.0,1.3262182474136353,0.05490648373961449,0.1241929680109024
117,1732063734105,0.0,1.761501431465149,0.06696014851331711,0.17146457731723785
118,1732063734154,0.0,1.7267111539840698,0.061312396079301834,0.15958084166049957
119,1732063734205,0.0,1.7990764379501343,0.10795444250106812,0.1968800276517868
120,1732063734255,0.0,0.6923233866691589,0.11957556009292603,0.16431120038032532
121,1732063734304,0.0,0.7371429204940796,0.11578474938869476,0.17170897126197815
122,1732063734354,0.0,0.9247262477874756,0.1267080307006836,0.18480071425437927
123,1732063734403,0.0,0.7933235168457031,0.12275999039411545,0.17013108730316162
124,1732063734451,0.0,0.7109044194221497,0.13415175676345825,0.18546395003795624
125,1732063734502,0.0,0.6658982038497925,0.12404284626245499,0.1748609095811844
126,1732063734550,0.0,0.6488808393478394,0.11294125765562057,0.16116154193878174
127,1732063734606,0.0,0.627519965171814,0.10790537297725677,0.15432614088058472
128,1732063734656,0.0,0.6760403513908386,0.11073705554008484,0.1567820906639099
129,1732063734711,0.0,0.6618422269821167,0.11060507595539093,0.16056537628173828
130,1732063734754,0.0,0.6714657545089722,0.10587289184331894,0.15331502258777618
131,1732063734812,0.0,0.5754222869873047,0.10458154231309891,0.1452709585428238
132,1732063734851,0.0,0.5711537599563599,0.09768455475568771,0.13525699079036713
133,1732063734903,0.0,0.5505887866020203,0.10053173452615738,0.13896769285202026
134,1732063734954,0.0,1.2536031007766724,0.09938549250364304,0.16425441205501556
135,1732063735010,0.0,1.9379467964172363,0.11273883283138275,0.2128371149301529
136,1732063735056,0.0,1.804882287979126,0.10847607254981995,0.2015383243560791
137,1732063735112,0.0,1.206882357597351,0.09152363240718842,0.1538555771112442
138,1732063735162,0.0,1.1896438598632812,0.08967690169811249,0.1506401002407074
139,1732063735213,0.0,0.48711341619491577,0.07991056889295578,0.11455607414245605
140,1732063735262,0.0,0.5422964692115784,0.0762312263250351,0.11290333420038223
141,1732063735308,0.0,0.5431696176528931,0.07470519840717316,0.10882461816072464
142,1732063735361,0.0,0.5149410963058472,0.06799765676259995,0.10305386036634445
143,1732063735412,0.0,0.5104047060012817,0.06817547231912613,0.10217277705669403
144,1732063735461,0.0,0.7335432767868042,0.07035603374242783,0.1136106625199318
145,1732063735508,0.0,0.44665753841400146,0.0659332126379013,0.09231186658143997
146,1732063735559,0.0,0.4540811777114868,0.06148989126086235,0.08856100589036942
147,1732063735614,0.0,0.4249717891216278,0.06316091120243073,0.08848623931407928
148,1732063735661,0.0,0.4213196933269501,0.06163424625992775,0.08647748827934265
149,1732063735714,0.0,0.4394659399986267,0.06130228191614151,0.08711666613817215
150,1732063735765,0.0,0.4047616422176361,0.06528954207897186,0.08961695432662964
151,1732063735810,0.0,1.013564109802246,0.07395333796739578,0.12848496437072754
152,1732063735865,0.0,1.7298977375030518,0.07476315647363663,0.16752734780311584
153,1732063735915,0.0,2.4935553073883057,0.07665086537599564,0.22530514001846313
154,1732063735962,0.0,2.884739875793457,0.0799533873796463,0.25675374269485474
155,1732063736009,0.0,2.8254857063293457,0.07915345579385757,0.2517731785774231
156,1732063736065,0.0,2.736025094985962,0.09507746994495392,0.3082095682621002
157,1732063736114,0.0,2.6826887130737305,0.08313515037298203,0.24069960415363312
158,1732063736166,0.0,2.2340171337127686,0.08158113807439804,0.2072834074497223
159,1732063736211,0.0,1.5900825262069702,0.08297605812549591,0.17288582026958466
160,1732063736267,0.0,2.1362223625183105,0.08759932965040207,0.2168271541595459
161,1732063736313,0.0,3.055062770843506,0.08995983004570007,0.2740108072757721
162,1732063736367,0.0,3.573030948638916,0.10178741067647934,0.3172190189361572
163,1732063736419,0.0,3.7610249519348145,0.1031528115272522,0.33258992433547974
164,1732063736464,0.0,4.133844375610352,0.11293068528175354,0.3659694492816925
165,1732063736515,0.0,4.849460601806641,0.1447405219078064,0.4305393397808075
166,1732063736565,0.0,5.682322978973389,0.1623876988887787,0.5064681172370911
167,1732063736612,0.0,6.565341472625732,0.22114424407482147,0.6002651453018188
168,1732063736670,0.0,7.724206924438477,0.2821268141269684,0.7169082760810852
169,1732063736714,0.0,8.226015090942383,0.29575592279434204,0.763593316078186
170,1732063736772,0.0,7.523619651794434,0.26958590745925903,0.6929597854614258
171,1732063736819,0.0,6.563444137573242,0.24253879487514496,0.6085880398750305
172,1732063736864,0.0,5.413017749786377,0.23409223556518555,0.5197551846504211
173,1732063736923,0.0,4.426080703735352,0.21192330121994019,0.4460103213787079
174,1732063736971,0.0,3.9651541709899902,0.20129001140594482,0.4054606258869171
175,1732063737024,0.0,3.471250534057617,0.19930465519428253,0.37504076957702637
176,1732063737072,0.0,3.0697996616363525,0.19616834819316864,0.34889402985572815
177,1732063737114,0.0,2.6521265506744385,0.18094323575496674,0.311637818813324
178,1732063737172,0.0,2.4527769088745117,0.163888081908226,0.2845384180545807
179,1732063737224,0.0,1.886966347694397,0.15032020211219788,0.2445029318332672
180,1732063737270,0.0,1.2051353454589844,0.1361292004585266,0.20105409622192383
181,1732063737316,0.0,0.7770078778266907,0.12568603456020355,0.17823247611522675
182,1732063737377,0.0,0.873021125793457,0.12893149256706238,0.17173714935779572
183,1732063737425,0.0,0.6964181065559387,0.11241362988948822,0.1538134515285492
184,1732063737474,0.0,0.5984630584716797,0.09721680730581284,0.13256578147411346
185,1732063737528,0.0,0.6398271322250366,0.09592779725790024,0.13204099237918854
186,1732063737575,0.0,0.624485433101654,0.09986044466495514,0.14119742810726166
187,1732063737626,0.0,1.0840073823928833,0.09669728577136993,0.1472950130701065
188,1732063737670,0.0,0.4720569849014282,0.08332104235887527,0.1115904375910759
189,1732063737726,0.0,0.5876991748809814,0.08001119643449783,0.10829299688339233
190,1732063737776,0.0,0.3833828866481781,0.06876630336046219,0.09064695239067078
191,1732063737829,0.0,0.322621613740921,0.05904766544699669,0.08385860174894333
192,1732063737874,0.0,0.6807409524917603,0.05329117551445961,0.09116041660308838
193,1732063737924,0.0,0.2952500283718109,0.0478915199637413,0.06991501152515411
194,1732063737979,0.0,0.7093697786331177,0.05416734516620636,0.08770226687192917
195,1732063738027,0.0,0.2985187768936157,0.05077965930104256,0.06718555092811584
196,1732063738075,0.0,0.30223989486694336,0.048180557787418365,0.0679660215973854
197,1732063738125,0.0,0.7650466561317444,0.054996371269226074,0.09495986998081207
198,1732063738178,0.0,0.3268594741821289,0.0515284389257431,0.06927665323019028
199,1732063738227,0.0,0.6658715605735779,0.058417510241270065,0.08812832832336426
200,1732063738273,0.0,0.30890047550201416,0.052875109016895294,0.07410195469856262
201,1732063738328,0.0,0.30675190687179565,0.051121026277542114,0.07147163152694702
202,1732063738373,0.0,0.42369481921195984,0.05403523147106171,0.07691676914691925
203,1732063738427,0.0,0.3029533922672272,0.05091506615281105,0.07030168175697327
204,1732063738475,0.0,0.30303674936294556,0.05152921378612518,0.07112431526184082
205,1732063738531,0.0,0.32529765367507935,0.05391456186771393,0.07455463707447052
206,1732063738582,0.0,0.8039331436157227,0.06184646114706993,0.09881101548671722
207,1732063738629,0.0,0.8663241863250732,0.06852197647094727,0.10965023189783096
208,1732063738681,0.0,1.1362035274505615,0.0769982635974884,0.12877126038074493
209,1732063738732,0.0,0.514829695224762,0.08741085976362228,0.11691219359636307
210,1732063738781,0.0,0.579153835773468,0.08922170102596283,0.11715782433748245
211,1732063738828,0.0,1.0614584684371948,0.1050318256020546,0.14757001399993896
212,1732063738882,0.0,0.6392974853515625,0.09713897854089737,0.12460565567016602
213,1732063738931,0.0,0.9862304925918579,0.09224526584148407,0.1362628936767578
214,1732063738982,0.0,0.4638495445251465,0.08406893163919449,0.11008661985397339
215,1732063739034,0.0,0.45501524209976196,0.08130721747875214,0.10603553056716919
216,1732063739079,0.0,1.268003225326538,0.08204249292612076,0.14170514047145844
217,1732063739127,0.0,0.49147355556488037,0.07815415412187576,0.10713166743516922
218,1732063739186,0.0,0.7738786339759827,0.07767755538225174,0.11339031159877777
219,1732063739235,0.0,0.35539549589157104,0.07144395262002945,0.09074001759290695
220,1732063739286,0.0,0.3256708085536957,0.06830628216266632,0.08493609726428986
221,1732063739335,0.0,0.30402159690856934,0.055896203964948654,0.07355672121047974
222,1732063739377,0.0,1.5219515562057495,0.06335094571113586,0.14525415003299713
223,1732063739427,0.0,0.4507584869861603,0.05513331666588783,0.07725431770086288
224,1732063739480,0.0,0.2713865637779236,0.05176296457648277,0.06789402663707733
225,1732063739528,0.0,0.26059824228286743,0.04911065846681595,0.0648418515920639
226,1732063739587,0.0,0.26030269265174866,0.049022044986486435,0.06464752554893494
227,1732063739639,0.0,0.5404655337333679,0.05392327532172203,0.0804048627614975
228,1732063739688,0.0,1.3548742532730103,0.061109866946935654,0.13203001022338867
229,1732063739738,0.0,1.3697160482406616,0.06368830800056458,0.13556349277496338
230,1732063739786,0.0,0.70478755235672,0.05843212455511093,0.09189954400062561
231,1732063739837,0.0,0.8026744723320007,0.059099409729242325,0.09730256348848343
232,1732063739888,0.0,0.38708746433258057,0.05329687148332596,0.07239531725645065
233,1732063739939,0.0,0.272489458322525,0.04945657029747963,0.06531253457069397
234,1732063739988,0.0,0.4247068166732788,0.052352581173181534,0.07287517189979553
235,1732063740039,0.0,0.3770022988319397,0.05291483551263809,0.07260613143444061
236,1732063740086,0.0,0.8288484811782837,0.056857433170080185,0.09480314701795578
237,1732063740139,0.0,0.41462939977645874,0.05765014886856079,0.07850521057844162
238,1732063740190,0.0,0.3294169306755066,0.05477920547127724,0.07355337589979172
239,1732063740240,0.0,0.32511675357818604,0.05457214638590813,0.07307688146829605
240,1732063740288,0.0,0.4150058627128601,0.05541413277387619,0.0766172781586647
241,1732063740340,0.0,1.3420544862747192,0.06668315082788467,0.1344389021396637
242,1732063740389,0.0,0.3177201747894287,0.05605759099125862,0.0747387483716011
243,1732063740439,0.0,0.29950928688049316,0.05537892132997513,0.07325500249862671
244,1732063740488,0.0,0.3826000690460205,0.056647852063179016,0.07749023288488388
245,1732063740534,0.0,0.41983240842819214,0.05555453896522522,0.07628709077835083
246,1732063740591,0.0,0.8223907947540283,0.05853039026260376,0.09589127451181412
247,1732063740640,0.0,0.3258993923664093,0.0528787262737751,0.06906276196241379
248,1732063740691,0.0,0.4364771544933319,0.05288634076714516,0.0735137090086937
249,1732063740740,0.0,0.33202168345451355,0.0542362704873085,0.073635995388031
250,1732063740794,0.0,0.38987812399864197,0.06387053430080414,0.08708091825246811
251,1732063740844,0.0,0.6613401174545288,0.07339498400688171,0.10486234724521637
252,1732063740890,0.0,0.9394396543502808,0.08572681993246078,0.1256435364484787
253,1732063740945,0.0,2.0021555423736572,0.09921275824308395,0.19882553815841675
254,1732063740996,0.0,0.5820001363754272,0.1027328297495842,0.14730523526668549
255,1732063741038,0.0,0.8458144664764404,0.14327296614646912,0.19674751162528992
256,1732063741091,0.0,0.9803119897842407,0.17380674183368683,0.23956963419914246
257,1732063741145,0.0,0.9467182755470276,0.1730063110589981,0.23074646294116974
258,1732063741193,0.0,0.8295787572860718,0.16945305466651917,0.2190919667482376
259,1732063741240,0.0,1.1312345266342163,0.17251144349575043,0.23296958208084106
260,1732063741295,0.0,1.9423927068710327,0.17505277693271637,0.26601144671440125
261,1732063741341,0.0,1.0519788265228271,0.18160679936408997,0.23926575481891632
262,1732063741392,0.0,1.9723708629608154,0.2000235766172409,0.2878795266151428
263,1732063741447,0.0,1.08731210231781,0.19794444739818573,0.265956848859787
264,1732063741495,0.0,1.1081626415252686,0.18719865381717682,0.2546495795249939
265,1732063741545,0.0,1.0243014097213745,0.18480075895786285,0.24728800356388092
266,1732063741592,0.0,1.2096688747406006,0.19443988800048828,0.26632949709892273
267,1732063741645,0.0,1.0392431020736694,0.19527098536491394,0.2575766146183014
268,1732063741694,0.0,1.0542811155319214,0.1781526803970337,0.2402745634317398
269,1732063741746,0.0,1.1069869995117188,0.18527090549468994,0.2498512864112854
270,1732063741796,0.0,1.0852596759796143,0.1768980175256729,0.23659121990203857
271,1732063741842,0.0,1.03322172164917,0.17707620561122894,0.23346392810344696
272,1732063741893,0.0,2.761287212371826,0.18199609220027924,0.3154104948043823
273,1732063741944,0.0,1.8041754961013794,0.1700841635465622,0.26162245869636536
274,1732063741999,0.0,1.1753507852554321,0.1661181002855301,0.24729783833026886
275,1732063742044,0.0,1.154724359512329,0.1559152901172638,0.22916261851787567
276,1732063742092,0.0,1.1220149993896484,0.15037992596626282,0.22236129641532898
277,1732063742146,0.0,2.7541654109954834,0.16115820407867432,0.30365654826164246
278,1732063742198,0.0,1.9969820976257324,0.1524103283882141,0.25327062606811523
279,1732063742249,0.0,0.9228633046150208,0.1360182762145996,0.19331982731819153
280,1732063742298,0.0,0.9885862469673157,0.1420787125825882,0.20146115124225616
281,1732063742355,0.0,1.00951087474823,0.13778772950172424,0.18963220715522766
282,1732063742401,0.0,0.8349847793579102,0.13235296308994293,0.17986193299293518
283,1732063742454,0.0,1.388216495513916,0.131517693400383,0.19757595658302307
284,1732063742505,0.0,0.7917373180389404,0.1265287548303604,0.1732698231935501
285,1732063742552,0.0,2.8934550285339355,0.1465969681739807,0.29319530725479126
286,1732063742602,0.0,3.2730493545532227,0.1519666314125061,0.31781232357025146
287,1732063742647,0.0,2.194145441055298,0.14155617356300354,0.24166084825992584
288,1732063742696,0.0,1.9876619577407837,0.13339872658252716,0.22558483481407166
289,1732063742756,0.0,2.1946163177490234,0.13993047177791595,0.24035044014453888
290,1732063742798,0.0,2.2286183834075928,0.132282555103302,0.23771381378173828
291,1732063742847,0.0,1.576594591140747,0.12702533602714539,0.19719648361206055
292,1732063742905,0.0,2.6636343002319336,0.13447192311286926,0.2683556377887726
293,1732063742956,0.0,0.6741846799850464,0.11838221549987793,0.16453194618225098
294,1732063743003,0.0,0.7569109797477722,0.11572666466236115,0.16481763124465942
295,1732063743053,0.0,0.9798790216445923,0.12169583886861801,0.18247267603874207
296,1732063743103,0.0,0.8206601142883301,0.11799175292253494,0.16604246199131012
297,1732063743150,0.0,0.7842566967010498,0.1118730828166008,0.1571149230003357
298,1732063743204,0.0,0.673678457736969,0.10829245299100876,0.15155966579914093
299,1732063743257,0.0,1.8660125732421875,0.11686985939741135,0.20844511687755585
300,1732063743300,0.0,2.4743809700012207,0.12096519768238068,0.24642112851142883
301,1732063743357,0.0,0.5674514770507812,0.1039060577750206,0.13885605335235596
302,1732063743405,0.0,0.6010667085647583,0.10970927029848099,0.14593574404716492
303,1732063743455,0.0,0.7555304169654846,0.11207995563745499,0.1540713906288147
304,1732063743505,0.0,1.4474745988845825,0.1156095415353775,0.18302033841609955
305,1732063743557,0.0,0.7421081066131592,0.11084777116775513,0.15207242965698242
306,1732063743605,0.0,1.782997965812683,0.11495854705572128,0.1967754364013672
307,1732063743657,0.0,2.6729724407196045,0.1170010045170784,0.25611358880996704
308,1732063743708,0.0,1.6607710123062134,0.11405505239963531,0.1886296570301056
309,1732063743756,0.0,0.7818683981895447,0.10453502088785172,0.14295974373817444
310,1732063743812,0.0,1.4248440265655518,0.11016467958688736,0.1785072386264801
311,1732063743862,0.0,1.9301881790161133,0.11760929226875305,0.24384136497974396
312,1732063743909,0.0,2.1176626682281494,0.11828731000423431,0.2558952867984772
313,1732063743952,0.0,2.103442430496216,0.11349934339523315,0.235197514295578
314,1732063744010,0.0,2.0375680923461914,0.10223139822483063,0.20613785088062286
315,1732063744054,0.0,2.2659785747528076,0.10811721533536911,0.2287539690732956
316,1732063744115,0.0,2.4843311309814453,0.1140008494257927,0.26542937755584717
317,1732063744163,0.0,2.43628191947937,0.1154148057103157,0.2720586359500885
318,1732063744211,0.0,2.373922348022461,0.10259216278791428,0.22776827216148376
319,1732063744261,0.0,2.356877088546753,0.10120987892150879,0.22634583711624146
320,1732063744312,0.0,2.5060715675354004,0.11661534011363983,0.284956693649292
321,1732063744357,0.0,2.6030046939849854,0.11062369495630264,0.26288074254989624
322,1732063744410,0.0,2.4349167346954346,0.11902279406785965,0.27526411414146423
323,1732063744466,0.0,2.399427652359009,0.1133522167801857,0.24682696163654327
324,1732063744507,0.0,2.5242395401000977,0.11371918022632599,0.25253233313560486
325,1732063744558,0.0,2.7480218410491943,0.11578087508678436,0.26487603783607483
326,1732063744611,0.0,2.811091661453247,0.11671426147222519,0.26886409521102905
327,1732063744659,0.0,2.5619046688079834,0.12595827877521515,0.25320252776145935
328,1732063744714,0.0,3.005948781967163,0.12516248226165771,0.28339719772338867
329,1732063744760,0.0,3.1013362407684326,0.1361473649740219,0.31101447343826294
330,1732063744809,0.0,2.8138866424560547,0.14684602618217468,0.35602065920829773
331,1732063744861,0.0,2.566370725631714,0.13235725462436676,0.2666838765144348
332,1732063744915,0.0,3.8395440578460693,0.16436831653118134,0.42868736386299133
333,1732063744961,0.0,2.391432285308838,0.15449051558971405,0.2779328227043152
334,1732063745009,0.0,2.623384714126587,0.1557903289794922,0.2760300636291504
335,1732063745061,0.0,3.4166600704193115,0.17255550622940063,0.3405691385269165
336,1732063745109,0.0,3.9771323204040527,0.19504891335964203,0.39340198040008545
337,1732063745162,0.0,4.347684860229492,0.18741373717784882,0.42706066370010376
338,1732063745211,0.0,4.643127918243408,0.19052840769290924,0.4456878900527954
339,1732063745262,0.0,4.653970241546631,0.18892443180084229,0.4432700276374817
340,1732063745315,0.0,5.206766128540039,0.20680589973926544,0.4928494095802307
341,1732063745367,0.0,5.698551654815674,0.2207898497581482,0.5435308218002319
342,1732063745416,0.0,6.189019203186035,0.2522781193256378,0.6538355350494385
343,1732063745462,0.0,5.838788032531738,0.23653605580329895,0.5730665326118469
344,1732063745516,0.0,5.194517135620117,0.22584766149520874,0.5308608412742615
345,1732063745565,0.0,4.114392280578613,0.19704295694828033,0.424848347902298
346,1732063745618,0.0,3.546356439590454,0.18741080164909363,0.3925059139728546
347,1732063745664,0.0,3.329357147216797,0.19307756423950195,0.3847440779209137
348,1732063745714,0.0,3.263472318649292,0.18642152845859528,0.40070825815200806
349,1732063745767,0.0,3.6642487049102783,0.1788962185382843,0.387033075094223
350,1732063745818,0.0,3.3416545391082764,0.16696147620677948,0.3565680682659149
351,1732063745870,0.0,2.6573901176452637,0.16251538693904877,0.3115546703338623
352,1732063745917,0.0,2.1481406688690186,0.16194775700569153,0.29359447956085205
353,1732063745969,0.0,2.3514699935913086,0.1693844497203827,0.3224871754646301
354,1732063746020,0.0,2.4823708534240723,0.1704740971326828,0.33439984917640686
355,1732063746068,0.0,2.388856887817383,0.1637883484363556,0.31704267859458923
356,1732063746118,0.0,1.3365455865859985,0.14255423843860626,0.22203990817070007
357,1732063746172,0.0,1.8608767986297607,0.1461598128080368,0.250698059797287
358,1732063746214,0.0,0.9819497466087341,0.1365794539451599,0.20661063492298126
359,1732063746269,0.0,0.9948232173919678,0.1313762366771698,0.19485804438591003
