sequence,timestamp,lidar_min,lidar_max,lidar_mean,lidar_std,pose_min,pose_max,pose_mean,pose_std,imu_min,imu_max,imu_mean,imu_std,target_min,target_max,target_mean,target_std
25,1732063729480,-4.898189067840576,4.836664199829102,0.3475181758403778,1.6341265439987183,-0.805618941783905,0.02329031191766262,-0.2972998321056366,0.4452013671398163,-0.23598703742027283,2.1716320514678955,0.7327601909637451,1.270795226097107,-2.029273509979248,-0.08983626216650009,-1.059554934501648,1.3713892698287964
26,1732063729532,-4.999187469482422,4.999850749969482,0.3372705578804016,1.8810856342315674,-3.472783327102661,-0.13851217925548553,-1.2988311052322388,1.8841259479522705,-0.19176547229290009,2.2540552616119385,0.7568363547325134,1.3119624853134155,-2.1892032623291016,-0.5215375423431396,-1.3553704023361206,1.1792176961898804
27,1732063729579,-3.5803704261779785,5.091916084289551,0.3179837167263031,1.7467962503433228,-3.702840805053711,-0.05286457762122154,-1.407416582107544,1.9986275434494019,-0.039809878915548325,2.0325419902801514,0.7238761186599731,1.138601303100586,-2.019918203353882,-0.7982391715049744,-1.4090787172317505,0.8638574481010437
28,1732063729630,-5.195239067077637,5.195902347564697,0.3890119194984436,1.8612077236175537,-3.8478035926818848,-0.20282286405563354,-1.628796935081482,1.947600245475769,-0.18141883611679077,2.16733455657959,0.7876596450805664,1.2270300388336182,-2.190255880355835,-1.194854974746704,-1.6925554275512695,0.7038547396659851
29,1732063729679,-5.290655136108398,5.2911057472229,0.4419683516025543,2.2755630016326904,-3.7063026428222656,-0.08023517578840256,-1.7264442443847656,1.8359147310256958,-0.36789658665657043,2.55351185798645,0.8095060586929321,1.540920615196228,-2.5763964653015137,-1.5272551774978638,-2.051825761795044,0.7418549060821533
30,1732063729729,-5.384298324584961,5.384215831756592,0.47161516547203064,2.432372808456421,-3.427027702331543,-0.1147615909576416,-1.6222318410873413,1.6760305166244507,-0.024625644087791443,2.7788047790527344,0.9302787184715271,1.6011638641357422,-2.7870750427246094,-1.7467567920684814,-2.266915798187256,0.7356160879135132
31,1732063729784,-5.467015743255615,4.074178695678711,0.4312702715396881,2.1082630157470703,-2.8319010734558105,-0.11094433814287186,-1.3728375434875488,1.3711522817611694,-0.12070802599191666,2.5100085735321045,0.8577066659927368,1.4390138387680054,-2.508363723754883,-1.615158200263977,-2.061760902404785,0.6315916776657104
32,1732063729833,-3.8703525066375732,3.6589548587799072,0.4014952778816223,1.8502930402755737,-2.1939198970794678,-0.050142236053943634,-1.021418809890747,1.0859622955322266,-0.2878807485103607,2.26861572265625,0.5910661220550537,1.4533559083938599,-2.2472071647644043,-1.3303319215774536,-1.7887694835662842,0.6483287215232849
33,1732063729877,-5.44449520111084,5.647364616394043,0.35691317915916443,1.6827049255371094,-1.5396616458892822,-0.1380721479654312,-0.6664043664932251,0.7618026733398438,-0.2801103889942169,2.048574447631836,0.7630428075790405,1.1831120252609253,-2.004626512527466,-0.9698020219802856,-1.4872143268585205,0.7317314147949219
34,1732063729934,-3.9193737506866455,3.9937374591827393,0.31498900055885315,1.5083593130111694,-1.1553561687469482,-0.05459783971309662,-0.4452439546585083,0.6160041689872742,0.013686786405742168,1.8498294353485107,0.6852638721466064,1.0124887228012085,-1.7989966869354248,-0.746117115020752,-1.2725569009780884,0.7444983124732971
35,1732063729978,-5.8201518058776855,3.2543866634368896,0.24830198287963867,1.3322112560272217,-0.5361254811286926,0.3933463990688324,-0.07734867930412292,0.4648505747318268,-0.050336580723524094,1.5942949056625366,0.6039007902145386,0.8723269104957581,-1.527198314666748,-0.36739128828048706,-0.9472948312759399,0.8201074004173279
36,1732063730034,-4.118456840515137,2.805025339126587,0.193585604429245,1.0752760171890259,-0.10243500024080276,0.9489266276359558,0.252911239862442,0.6028116345405579,-0.1968870460987091,1.2362017631530762,0.41647958755493164,0.7384936213493347,-1.1674503087997437,-0.11328236013650894,-0.6403663158416748,0.745409369468689
37,1732063730085,-3.3647568225860596,5.133978366851807,0.18411526083946228,1.0347015857696533,-0.13304555416107178,0.8738101124763489,0.21041926741600037,0.5746338367462158,-0.25047436356544495,1.1739075183868408,0.4148394763469696,0.7168042063713074,-1.1127451658248901,-0.12994052469730377,-0.6213428378105164,0.6949478387832642
38,1732063730133,-1.9303526878356934,3.8927342891693115,0.16429150104522705,0.9362611174583435,-0.5701749920845032,0.5087801814079285,-0.03803318738937378,0.539627194404602,-0.3608267903327942,1.0891276597976685,0.2578781843185425,0.7479795217514038,-1.0573910474777222,-0.3967688977718353,-0.7270799875259399,0.4671303629875183
39,1732063730181,-1.7920358180999756,1.6747007369995117,0.12680549919605255,0.8522675633430481,-1.0403823852539062,0.11973167210817337,-0.33493125438690186,0.6193845272064209,-0.03898990526795387,0.9832746982574463,0.37155693769454956,0.5400078892707825,-0.9829914569854736,-0.6889567375183105,-0.8359740972518921,0.20791395008563995
40,1732063730232,-1.7072256803512573,1.6118701696395874,0.12275879830121994,0.8414050340652466,-1.3716405630111694,-0.08388873934745789,-0.5242125988006592,0.7340821623802185,0.16978031396865845,0.958984911441803,0.4575832784175873,0.4358087480068207,-0.9784044027328491,-0.9073118567466736,-0.942858099937439,0.050270020961761475
41,1732063730281,-1.934096336364746,2.0214974880218506,0.12024357169866562,0.9073473811149597,-1.6374447345733643,-0.0005477601662278175,-0.637201189994812,0.8769300580024719,-0.3779713809490204,0.9948674440383911,0.18916910886764526,0.7168360948562622,-1.0978913307189941,-1.0278228521347046,-1.0628571510314941,0.04954589530825615
42,1732063730325,-2.021533966064453,2.235935688018799,0.15492698550224304,0.9716016054153442,-1.7249901294708252,-0.052939169108867645,-0.6725978255271912,0.9161781668663025,-0.09180034697055817,1.09319007396698,0.37067389488220215,0.6338508725166321,-1.183079719543457,-1.1263526678085327,-1.1547162532806396,0.04011208191514015
43,1732063730386,-1.9126129150390625,3.4388697147369385,0.17415545880794525,0.9422194957733154,-1.330929160118103,0.08532222360372543,-0.48736482858657837,0.7459710836410522,-0.2236970067024231,1.090633511543274,0.3493686616420746,0.6731154918670654,-1.1014777421951294,-0.9361600279808044,-1.0188188552856445,0.11689727753400803
44,1732063730439,-2.3048508167266846,1.9719321727752686,0.18537499010562897,0.9336066246032715,-0.8275648951530457,0.4176410436630249,-0.18576322495937347,0.6234903931617737,-0.12386548519134521,1.1376985311508179,0.44791412353515625,0.6390068531036377,-1.117424726486206,-0.601696789264679,-0.8595607280731201,0.36467471718788147
45,1732063730484,-1.992277979850769,1.870746374130249,0.17475195229053497,0.8824067115783691,-0.5962835550308228,0.5264825224876404,-0.03146650642156601,0.5614145398139954,-0.4724024832248688,1.0648258924484253,0.4823964834213257,0.8335238695144653,-1.0361101627349854,-0.4449918568134308,-0.7405509948730469,0.4179837703704834
46,1732063730537,-1.780757188796997,1.783692479133606,0.15712808072566986,0.8433223366737366,-0.7208291292190552,0.37395891547203064,-0.15188413858413696,0.5486652851104736,0.10808615386486053,1.0180422067642212,0.5167478322982788,0.4619963765144348,-0.9993873834609985,-0.5268359780311584,-0.7631117105484009,0.3341442942619324
47,1732063730589,-1.4800773859024048,1.458473563194275,0.1106543093919754,0.7656699419021606,-1.230444312095642,-0.05066666007041931,-0.5139366388320923,0.6293376088142395,-0.6726121306419373,0.8692285418510437,0.2514679729938507,0.81528639793396,-0.8885399103164673,-0.8640233874320984,-0.8762816190719604,0.01733579859137535
48,1732063730637,-2.1299047470092773,1.472410798072815,0.02848563902080059,0.6870746612548828,-1.6838059425354004,-0.0012487892527133226,-0.7434225082397461,0.8586122393608093,-0.06397183239459991,0.5629872679710388,0.1906067579984665,0.329662561416626,-1.192553162574768,-0.6267668008804321,-0.9096599817276001,0.4000713527202606
49,1732063730688,-2.2484614849090576,1.6229580640792847,0.017131775617599487,0.6933919191360474,-1.6910333633422852,0.010211233049631119,-0.7598182559013367,0.8619999885559082,-0.2606377899646759,0.5226233005523682,0.1440487802028656,0.3922828733921051,-1.2141754627227783,-0.5914470553398132,-0.9028112888336182,0.4403354823589325
50,1732063730734,-2.149526834487915,1.48653244972229,0.009031114168465137,0.6551958322525024,-1.5529907941818237,-0.006083919201046228,-0.6988153457641602,0.7859887480735779,-0.10615597665309906,0.4839091897010803,0.13288748264312744,0.3105617165565491,-1.129744052886963,-0.5484914779663086,-0.8391177654266357,0.4110076427459717
51,1732063730782,-1.9362590312957764,1.5049402713775635,0.021897343918681145,0.5697358846664429,-1.1951961517333984,-0.09528562426567078,-0.5465256571769714,0.5759208798408508,-0.8471256494522095,0.9185390472412109,0.16474494338035583,0.9106841087341309,-0.8786680698394775,-0.47001153230667114,-0.674339771270752,0.28896379470825195
52,1732063730833,-1.9928332567214966,2.8346149921417236,0.0032301233150064945,0.5412278771400452,-1.0152842998504639,0.013493827544152737,-0.4312227666378021,0.528354823589325,-0.6346122026443481,0.34295985102653503,0.0029220085125416517,0.5525304079055786,-0.7502924799919128,-0.3843441605567932,-0.567318320274353,0.2587645351886749
53,1732063730884,-1.9526206254959106,2.616412401199341,-0.016390779986977577,0.46253013610839844,-0.6829827427864075,0.012495525181293488,-0.26745298504829407,0.36702752113342285,-0.5635322332382202,0.8644604086875916,0.16938380897045135,0.714747965335846,-0.5087208151817322,-0.23621991276741028,-0.3724703788757324,0.1926872283220291
54,1732063730939,-1.8696149587631226,2.4419093132019043,-0.019245076924562454,0.45416516065597534,-0.8310524821281433,-0.019152751192450523,-0.36920928955078125,0.41733381152153015,-0.6638702154159546,0.8304960131645203,0.11911070346832275,0.7497513294219971,-0.6164847016334534,-0.23024773597717285,-0.4233662188053131,0.2731107771396637
55,1732063730982,-1.8227975368499756,1.4290270805358887,-0.06542457640171051,0.5223029851913452,-1.1657145023345947,-0.07736942172050476,-0.6426743268966675,0.5454021096229553,-0.5584947466850281,0.13388316333293915,-0.12870872020721436,0.3752495348453522,-0.8553693890571594,-0.1094522550702095,-0.48241081833839417,0.5274430513381958
56,1732063731037,-7.30088472366333,7.408541679382324,-0.134617879986763,1.070845603942871,-1.701326847076416,-0.02987215481698513,-0.8934146165847778,0.8371148109436035,-0.6656239032745361,0.02991495467722416,-0.3361329734325409,0.3492075204849243,-1.266334891319275,0.5183998346328735,-0.3739675283432007,1.2619980573654175
57,1732063731083,-7.364070415496826,7.476526260375977,-0.17168834805488586,1.5293152332305908,-2.0551023483276367,0.037188075482845306,-1.1223379373550415,1.0644179582595825,-1.240459680557251,0.5200539231300354,-0.6085920333862305,0.9797670245170593,-1.547998070716858,1.0380549430847168,-0.25497156381607056,1.8286155462265015
58,1732063731131,-7.548677921295166,7.543905258178711,-0.19736844301223755,1.6820709705352783,-2.0888543128967285,-0.04047394543886185,-1.213376760482788,1.05608332157135,-1.5194470882415771,-0.16479068994522095,-0.6670558452606201,0.7421015501022339,-1.5952043533325195,1.304122805595398,-0.1455407738685608,2.0501339435577393
59,1732063731186,-7.6024017333984375,7.609592437744141,-0.1929936408996582,1.666418194770813,-2.097273349761963,-0.026672711595892906,-1.1631107330322266,1.050015926361084,-1.5678426027297974,-0.1381920427083969,-0.7474281787872314,0.737849771976471,-1.6352561712265015,1.3552172183990479,-0.1400194764137268,2.114583969116211
60,1732063731234,-5.378693580627441,5.3570876121521,-0.19963650405406952,1.4599932432174683,-1.883471965789795,-0.04309852048754692,-1.0935224294662476,0.9474326968193054,-1.521866798400879,-0.00013974797911942005,-0.5846129655838013,0.819911003112793,-1.4817479848861694,1.3306772708892822,-0.0755353569984436,1.988684892654419
61,1732063731288,-4.435763835906982,7.738550662994385,-0.16974329948425293,1.4793599843978882,-1.8117380142211914,0.007418955210596323,-1.0482170581817627,0.944103479385376,-1.5269114971160889,0.27731853723526,-0.5799288749694824,0.9054560661315918,-1.4395147562026978,1.3455172777175903,-0.04699873924255371,1.9693150520324707
62,1732063731340,-7.809349060058594,5.469635486602783,-0.1907704770565033,1.3571133613586426,-1.423405647277832,-0.08973457664251328,-0.957018256187439,0.7518031597137451,-1.4915101528167725,0.42812904715538025,-0.6899787187576294,0.9982079863548279,-1.0672794580459595,1.3476121425628662,0.14016634225845337,1.7075862884521484
63,1732063731385,-7.872794151306152,7.847932815551758,-0.180058553814888,1.5704915523529053,-1.4950404167175293,0.05945602431893349,-0.8278078436851501,0.8002656102180481,-1.601942777633667,0.883419394493103,-0.4155442714691162,1.2464988231658936,-0.8086645603179932,1.4815860986709595,0.33646076917648315,1.619451880455017
64,1732063731434,-7.935851573944092,7.927806854248047,-0.16991522908210754,1.6281691789627075,-1.6343433856964111,-0.07791432738304138,-0.8150715827941895,0.7814570069313049,-1.6679116487503052,0.42460983991622925,-0.35839444398880005,1.1413034200668335,-0.5393590331077576,1.5719491243362427,0.5162950754165649,1.4929202795028687
65,1732063731488,-7.994660377502441,7.674169063568115,-0.1830940991640091,1.5179426670074463,-1.7396535873413086,-0.028595030307769775,-0.7039543390274048,0.910666823387146,-1.6395243406295776,0.1364612877368927,-0.6461122035980225,0.9065709114074707,-0.20696856081485748,1.5734405517578125,0.6832360029220581,1.2589393854141235
66,1732063731534,-5.663809776306152,5.536296844482422,-0.18084371089935303,1.4299687147140503,-1.7104883193969727,-0.023729845881462097,-0.6634588837623596,0.9141711592674255,-1.6535474061965942,0.23593764007091522,-0.6221895217895508,0.956579864025116,-0.133294939994812,1.5957975387573242,0.7312512993812561,1.2226530313491821
67,1732063731585,-4.612471103668213,4.551494598388672,-0.18253487348556519,1.3139677047729492,-1.6438699960708618,-0.02745034359395504,-0.6446855664253235,0.8732794523239136,-1.5493584871292114,-0.10084226727485657,-0.588624119758606,0.8320534825325012,-0.14044350385665894,1.4958301782608032,0.6776933670043945,1.1570202112197876
68,1732063731645,-3.5405819416046143,3.269678831100464,-0.18318134546279907,1.096943974494934,-1.4305050373077393,-0.11195064336061478,-0.5537073612213135,0.7593364715576172,-1.350257396697998,0.08597628772258759,-0.4449201822280884,0.7879379391670227,-0.023308850824832916,1.3122493028640747,0.64447021484375,0.9443822503089905
69,1732063731691,-2.9388179779052734,3.075693368911743,-0.17297719419002533,0.9591700434684753,-1.4035497903823853,0.12997645139694214,-0.4373947083950043,0.8409501910209656,-1.1886957883834839,-0.003857826581224799,-0.4772762954235077,0.6272508502006531,0.17931483685970306,1.1694706678390503,0.6743927597999573,0.7001459002494812
70,1732063731739,-2.743546962738037,2.8854825496673584,-0.17430876195430756,0.8981406092643738,-1.383256196975708,0.37658417224884033,-0.3920668065547943,0.900778591632843,-1.1045178174972534,0.26430341601371765,-0.2516572177410126,0.7440054416656494,0.3861362636089325,1.1022038459777832,0.744170069694519,0.5063362121582031
71,1732063731786,-2.5858078002929688,5.186669826507568,-0.15529803931713104,0.895927906036377,-1.3985809087753296,0.7350212931632996,-0.27764958143234253,1.0709130764007568,-1.0546900033950806,0.3864096701145172,-0.2647678554058075,0.7304995656013489,0.6888971328735352,1.0749189853668213,0.8819080591201782,0.2729586660861969
72,1732063731843,-2.286458969116211,2.6110188961029053,-0.15440614521503448,0.7714341282844543,-1.046331524848938,1.0136598348617554,-0.00653076171875,1.0301356315612793,-0.9097002744674683,0.2491748183965683,-0.3807540833950043,0.5860000252723694,0.9064067602157593,0.9507619142532349,0.9285843372344971,0.0313638299703598
73,1732063731888,-1.5634009838104248,1.9149179458618164,-0.1314661204814911,0.663224458694458,-1.276055097579956,1.2650038003921509,-0.024800976738333702,1.270967960357666,-1.0863337516784668,1.3775571584701538,-0.11114846169948578,1.3097584247589111,0.6861942410469055,1.1324074268341064,0.9093008041381836,0.31552037596702576
74,1732063731944,-1.68539297580719,1.3049509525299072,-0.12238186597824097,0.6239122748374939,-1.5090407133102417,1.2964812517166138,-0.08429849147796631,1.4032776355743408,-1.0932942628860474,0.940683126449585,-0.20986276865005493,1.0429662466049194,0.5430373549461365,1.1738038063049316,0.8584206104278564,0.4460192322731018
75,1732063731993,-1.8539118766784668,6.153445720672607,-0.10553839057683945,0.6116703152656555,-1.1825300455093384,1.0708078145980835,-0.05465038865804672,1.1266708374023438,-0.9973997473716736,0.9337301254272461,-0.1336708962917328,0.9815433621406555,0.393705815076828,0.9675412774085999,0.6806235313415527,0.4057629704475403
76,1732063732043,-1.6614865064620972,4.237087726593018,-0.06910434365272522,0.5295204520225525,-0.6331769227981567,1.1160082817077637,0.1619003266096115,0.885370135307312,-0.8722355365753174,0.6853489875793457,-0.06381943076848984,0.780480682849884,0.07345961779356003,0.9790183305740356,0.5262389779090881,0.640326738357544
77,1732063732097,-1.9108260869979858,1.3464125394821167,-0.04153674468398094,0.5548514127731323,-0.4852193593978882,1.384993314743042,0.2899709641933441,0.9752657413482666,-0.04461290314793587,0.12844327092170715,0.05986668914556503,0.09194498509168625,-0.005961534101516008,1.2032421827316284,0.5986403226852417,0.8550361394882202
78,1732063732145,-2.5977704524993896,1.6798826456069946,-0.045204002410173416,0.6426717638969421,-0.26873692870140076,1.8620291948318481,0.5081603527069092,1.1767383813858032,-0.24061280488967896,0.4314575493335724,0.05191987007856369,0.3443792164325714,0.1564730554819107,1.6080435514450073,0.8822582960128784,1.0264153480529785
79,1732063732190,-2.4795517921447754,3.8241183757781982,-0.062221456319093704,0.7695234417915344,-0.27622103691101074,2.2906599044799805,0.606921374797821,1.4587444067001343,-0.6872154474258423,0.3921550214290619,-0.1994762420654297,0.54713374376297,0.4521843194961548,1.9931906461715698,1.2226874828338623,1.0896559953689575
80,1732063732245,-2.4793500900268555,3.4941742420196533,-0.06567250937223434,0.8599401116371155,-0.0786001980304718,2.655419111251831,0.8387559652328491,1.5733023881912231,-0.37747833132743835,0.18779149651527405,-0.18587073683738708,0.3236362338066101,0.5580539107322693,2.325725555419922,1.441889762878418,1.2499325275421143
81,1732063732295,-4.407438278198242,3.2371294498443604,-0.05536947399377823,0.9220663905143738,-0.06369724124670029,2.816112756729126,0.9087334871292114,1.6519452333450317,-0.37156572937965393,0.5372689962387085,-0.044205330312252045,0.5049015283584595,0.5021892189979553,2.495182752609253,1.4986859560012817,1.40925931930542
82,1732063732345,-8.983566284179688,3.4209139347076416,-0.06154578924179077,0.9799281358718872,-0.06866350024938583,2.656242847442627,0.8575729131698608,1.5579261779785156,-0.355074942111969,0.6529467701911926,0.0003940562601201236,0.5658807158470154,0.4972888231277466,2.3760874271392822,1.4366881847381592,1.3285112380981445
83,1732063732393,-3.5896055698394775,2.857417106628418,-0.046729374676942825,0.8290244340896606,-0.15160538256168365,2.376913070678711,0.7309932708740234,1.4266554117202759,-0.29898545145988464,0.024648623540997505,-0.16963450610637665,0.17130935192108154,0.4214268624782562,2.1393465995788574,1.2803866863250732,1.2147526741027832
84,1732063732445,-6.397651195526123,3.2082901000976562,-0.05914231762290001,0.8696779608726501,-0.0495208278298378,2.4442033767700195,0.8026797771453857,1.4219486713409424,-0.3826678395271301,0.36940672993659973,-0.08048909157514572,0.3972018361091614,0.4279191195964813,2.213667869567871,1.3207935094833374,1.2627151012420654
85,1732063732496,-5.261913776397705,9.105612754821777,-0.019264450296759605,0.9967436790466309,-0.07242240011692047,2.613137722015381,0.927177906036377,1.468460202217102,-1.5545167922973633,2.197316884994507,0.17703256011009216,1.892508864402771,0.33746978640556335,2.3881797790527344,1.36282479763031,1.4500709772109985
86,1732063732543,-4.566165447235107,9.161849975585938,0.010090755298733711,1.0133609771728516,-0.17072518169879913,2.5176026821136475,0.775033175945282,1.5109460353851318,-1.3658602237701416,1.0631656646728516,-0.0980740413069725,1.218013048171997,0.22041016817092896,2.3187179565429688,1.2695640325546265,1.4837276935577393
87,1732063732597,-4.072047233581543,5.287447452545166,-0.013037956319749355,0.8792670369148254,-0.11019512265920639,2.3039002418518066,0.7915395498275757,1.3178058862686157,-0.8564696907997131,0.4110953211784363,-0.1260170340538025,0.6555269956588745,0.150775745511055,2.1297829151153564,1.1402792930603027,1.3993693590164185
