step,time_s,rx,ry,speed_mps,d1_triangle,d2_triangle2,d3_triangle3,dmin,goals
1,1770573663.42,nan,nan,nan,nan,nan,nan,nan,0
2,1770573663.42,-3.980523247561379,2.595732697757832,nan,nan,nan,nan,nan,0
3,1770573663.42,-3.980523247561379,2.595732697757832,0.0,1.6401176550702206,nan,nan,1.6401176550702206,0
4,1770573663.42,-3.980523247561379,2.595732697757832,0.0,1.6401176550702206,1.9772301228410436,nan,1.6401176550702206,0
5,1770573663.42,-3.980523247561379,2.595732697757832,0.0,1.6401176550702206,1.9772301228410436,5.900075124214577,1.6401176550702206,0
6,1770573664.41,-3.895774433508524,2.587905958391894,0.08596939409364286,2.8604386301090443,3.5533925640695374,5.752394781161179,2.8604386301090443,0
7,1770573665.41,-3.7307827558058055,2.3643463618183875,0.27786750592329246,3.9451458287866688,4.747620232163793,5.574392411775196,3.9451458287866688,0
8,1770573666.41,-3.6357293386675686,1.7554533521162754,0.6162747294277282,4.694901901631138,5.576700293552784,4.506676471822986,4.506676471822986,0
9,1770573667.41,-3.649344978027063,1.07849868487722,0.6771251589327978,5.121518323445679,6.022741719030513,3.0962740849008856,3.0962740849008856,0
10,1770573668.41,-3.7435293738470614,0.3870773650027129,0.6974953593608354,4.6583611535051705,5.5947629547645725,1.7030567447708531,1.7030567447708531,0
11,1770573669.41,-3.9163092574285425,-0.273619563355199,0.6832044363532107,3.918872708740703,4.810215944569463,1.2544442772238178,1.2544442772238178,0
12,1770573670.41,-4.1256805508144865,-0.9266271506725311,0.6857303393976687,3.256864670363945,4.0449013400360885,2.454276098734223,2.454276098734223,0
13,1770573671.41,-4.355851130478965,-1.550031405382741,0.664634484268607,2.8128579719773685,3.425962056248873,3.8469576676454795,2.8128579719773685,0
14,1770573672.41,-4.5362012760744905,-1.9690944249972988,0.45623101441357483,2.4999778702295137,2.9835769970516655,4.65759109990326,2.4999778702295137,0
15,1770573673.41,-4.634196757191203,-2.149950006640879,0.20569978241250045,1.559311158155178,2.0446593283086187,4.1298209428422945,1.559311158155178,1
16,1770573674.41,-4.662552129597836,-2.2030616594836836,0.0601972742593397,0.5591270168894182,1.0637053346491363,3.1087127735178326,0.5591270168894182,1
17,1770573675.41,-4.6785641886827545,-2.2179665762065888,0.02187482333950892,0.8512480133049616,0.5746184501661236,1.995572813196198,0.5746184501661236,1
18,1770573676.41,-4.295535749960387,-2.4038483956958694,0.4258907730700023,2.0052031278349842,1.7911823386864367,0.6813551832079006,0.6813551832079006,1
19,1770573677.41,-3.6729752282014507,-2.5438701348899158,0.637523913835402,3.1056445880266628,2.992009185449599,0.9492648861549541,0.9492648861549541,1
20,1770573678.41,-3.141932018638647,-2.4624356470446975,0.5372820969930804,3.8445347142753574,3.773104707748294,2.2596968158115898,2.2596968158115898,1
21,1770573679.41,-2.6686212173282615,-2.136594578803207,0.5748234905159705,4.1403477709843415,4.105455672863412,3.498559409682215,3.498559409682215,1
22,1770573680.41,-2.297646716204149,-1.636305808117411,0.6229659148073501,3.414486553605256,3.609928832833805,4.195734017875442,3.414486553605256,1
23,1770573681.41,-2.08541081969334,-1.0772317466415158,0.5979199935388907,2.7524437613965933,3.3181740505676287,4.900587884076812,2.7524437613965933,1
24,1770573682.41,-2.1531349169598233,-0.5673680233855372,0.5144671144650109,2.648957689876487,3.526823751703309,5.442811434513197,2.648957689876487,1
25,1770573683.41,-2.380229462646906,-0.3946857109654617,0.2851918699531809,3.2128907377847047,4.191637611844118,5.75294704176047,3.2128907377847047,2
26,1770573684.41,-2.5685881751217443,-0.3466212784643677,0.19450080830063418,4.04926884569102,5.048440761795006,5.7804640973973305,4.04926884569102,2
27,1770573685.41,-3.1338382489183205,-0.3521841256900672,0.5651386644681934,4.4097988860668345,5.408557658799578,4.497706231470993,4.4097988860668345,2
28,1770573686.41,-3.717089863170892,-0.5959584982588575,0.6323334070103532,4.557568516695152,5.555291543274366,2.977427625479491,2.977427625479491,2
29,1770573687.41,-4.255229151074802,-1.0172270382378172,0.6831352706150556,3.888447230841154,4.859480952353368,1.8981514682973013,1.8981514682973013,2
30,1770573688.41,-4.732861245142963,-1.5101073883560916,0.6864389869422375,2.7597903366580305,3.7427403918148174,2.3634806350982,2.3634806350982,2
31,1770573689.41,-5.1723284917794805,-2.0345780555858513,0.6842202933582626,1.7450031786875042,2.624078745148874,3.809730421417141,1.7450031786875042,2
32,1770573690.41,-5.57886726074168,-2.551122731541988,0.6573531695596835,1.3522058631206073,1.8487322304298663,5.245096652139252,1.3522058631206073,2
33,1770573691.41,-5.862841534230288,-3.090597648958956,0.6093193871921178,1.3887968903768688,1.3895604741268395,6.390283964125621,1.3887968903768688,2
