step,time_s,rx,ry,speed_mps,d1_triangle,d2_triangle2,d3_triangle3,dmin,goals
1,1759018049.4576774,-3.9096156284710624,-2.090063236496182,nan,4.370449647899928,4.064815911828842,2.6961853263460616,2.6961853263460616,0
2,1759018050.4639585,-4.0361455132162805,-1.9452191796044531,0.19112634697329794,3.698155682381179,3.5233893470213324,2.6558353017897236,2.6558353017897236,0
3,1759018051.4650323,-4.213387054876557,-1.805932938324295,0.22518050999187522,2.964262278162715,3.0149650721184593,2.8623572751124766,2.8623572751124766,0
4,1759018052.4626405,-4.291660198088667,-1.7243111328968128,0.11335872780231533,2.4396888484679375,2.8555001754827924,3.4098456558265284,2.4396888484679375,0
5,1759018053.4616823,-4.750664018752685,-1.4061231995667793,0.5590408842016513,1.9768428852560123,2.701200987692599,3.5512901048157963,1.9768428852560123,0
6,1759018054.4593446,-4.719916464828578,-1.429847895927912,0.03892749488072082,2.5164738395069004,3.444830775091396,3.3997193799820153,2.5164738395069004,0
7,1759018055.4591415,-4.902117337986823,-1.423003083350008,0.1823664432985872,3.0172457146984044,3.9975704899988327,2.569997528101339,2.569997528101339,0
8,1759018056.4619367,-5.3456415866710065,-1.382860826609354,0.4440957854983607,3.630725659725919,4.624340152156868,1.6704271087368807,1.6704271087368807,0
9,1759018057.4592319,-5.767608712988674,-1.3601267767045013,0.42372521326766605,2.185063438290764,3.183380983260364,1.8913897929026042,1.8913897929026042,0
10,1759018058.4581306,-6.126785679124841,-1.0929806739120769,0.44812631225649274,1.6645417822248034,2.4343919200801625,2.872159452541853,1.6645417822248034,1
11,1759018059.4625685,-6.342215713145643,-0.5754300612179166,0.558119874700445,2.674384335681423,2.8808721575268725,3.735741273395174,2.674384335681423,1
12,1759018060.4637163,-6.477321523772951,0.06743460660963671,0.6561552352383131,4.190265051969377,4.107410254705802,4.4392335543538515,4.107410254705802,1
13,1759018061.4583094,-6.363158573078137,0.6536636867837157,0.600488510090146,5.059560731506227,4.967643326923089,4.49764418312871,4.49764418312871,1
