step,time_s,rx,ry,speed_mps,d1_linear,d2_triangle,d3_diag,dmin,goals
1,1766359362.148418,-23.70046303760528,-18.327989026851466,nan,5.459024976612778,6.652747773536913,5.147957141877872,5.147957141877872,0
2,1766359363.1487231,-24.04183881470305,-18.786605597136045,0.5715480447778206,5.650183291682145,7.467862925722657,4.230227456335585,4.230227456335585,0
3,1766359364.1528409,-24.396547755371053,-19.29516569392627,0.617499083703529,5.939845113841413,8.446258965687031,3.3169416995570087,3.3169416995570087,0
4,1766359365.1559346,-24.74180131174175,-19.875236240721,0.6729601653379372,6.255406419421375,9.399079305960273,2.5381458864219884,2.5381458864219884,0
5,1766359366.1547241,-25.13856507170183,-20.36415910180867,0.6304193832620806,6.6545897689673525,9.645758983549664,2.0340388758629064,2.0340388758629064,0
6,1766359367.1508298,-25.53898254465132,-20.879064439651422,0.6548243225498522,7.072100634350147,9.054640567473594,1.9549539638165718,1.9549539638165718,0
7,1766359368.1515996,-25.94704308069933,-21.337377350797478,0.6131761541081963,7.51516877856964,8.269469512131842,2.315985897513687,2.315985897513687,0
8,1766359369.1560159,-26.316683462597112,-21.8000512177845,0.5895964437307077,7.924458917742807,7.341050302454393,2.9460825346095043,2.9460825346095043,0
9,1766359370.157288,-26.58689205699268,-22.272565597280536,0.5436267996636548,8.255223605752503,6.2471056818700825,3.4712953079780764,3.4712953079780764,0
10,1766359371.1523938,-26.42607074540463,-22.661432173098586,0.4228792660869299,8.260699264240959,4.765094464612514,3.7173880459118203,3.7173880459118203,1
11,1766359372.1513119,-25.926678894944406,-22.92308585767507,0.5643968380901667,7.629417234529236,3.0654078140030756,3.8194555223257685,3.0654078140030756,1
12,1766359373.151884,-25.445979840142876,-23.020445193995048,0.4901789159547476,6.892580537474108,1.6326835702499896,3.8320002345681505,1.6326835702499896,1
13,1766359374.1501844,-24.871087723693318,-22.94499104524633,0.5808098173243109,6.209801035502874,1.024187352435337,3.7474947474234677,1.024187352435337,1
14,1766359375.1522744,-24.208232143486278,-22.834186126035384,0.6706513654435328,5.544218927934415,1.6709013542696103,3.6239856293541344,1.6709013542696103,1
15,1766359376.1569648,-23.56817313813876,-22.857327203159493,0.6374871217755236,5.018028267584668,2.1871984500820547,3.693402395619052,2.1871984500820547,1
16,1766359377.1524944,-22.989341637122962,-22.923150855412914,0.5851781009511724,4.798054861287561,3.061215158673403,3.858729627737519,3.061215158673403,1
17,1766359378.1495514,-22.516109914849363,-23.045271564813678,0.4901774377836368,4.963648024724292,4.088805138010496,4.205141392532343,4.088805138010496,1
18,1766359379.1502712,-22.053381249875002,-23.158388830430145,0.4760115834479059,5.411430717717372,5.2051935564402765,4.545538854412371,4.545538854412371,1
19,1766359380.1485078,-21.591620561348513,-23.20241661742134,0.46467429265588817,5.963954198925514,5.009154378895807,4.924809589674673,4.924809589674673,2
20,1766359381.1536422,-21.452825179435415,-23.102745985441274,0.17000252103758712,6.706269150089647,4.121264693851956,5.661957401337069,4.121264693851956,2
21,1766359382.1577454,-21.635682981498558,-23.10420180471466,0.18211634040358812,7.681146862026632,3.013901004270321,6.754857590640416,3.013901004270321,2
