step,time_s,robot_x,robot_y,speed_mps,diag_actor_dist,linear_actor_dist,triangle_actor_dist,dmin,goals_count
28,28.00,-19.63,-22.09,0.09,1.72,1.60,3.36,1.60,0
29,29.00,-19.87,-21.92,0.29,0.81,2.63,2.96,0.81,0
30,30.00,-19.68,-22.11,0.27,1.06,3.32,2.27,1.06,0
31,31.00,-19.36,-22.64,0.62,1.69,3.72,2.17,1.69,0
32,32.01,-19.26,-23.18,0.55,2.49,2.72,2.89,2.49,0
33,33.00,-19.34,-22.86,0.33,3.32,2.09,4.06,2.09,0
34,34.00,-19.29,-23.06,0.21,4.20,1.03,5.07,1.03,0
35,35.00,-19.40,-22.78,0.31,5.22,0.76,5.83,0.76,0
36,36.00,-19.40,-22.76,0.02,5.70,1.11,6.28,1.11,0
37,37.02,-19.18,-23.02,0.34,4.52,2.16,6.59,2.16,0
38,38.01,-19.17,-23.35,0.33,3.63,3.42,6.89,3.42,0
39,39.00,-19.24,-23.61,0.27,3.00,4.70,7.30,3.00,0
40,40.00,-19.31,-23.69,0.11,2.53,5.79,7.83,2.53,0
41,41.00,-19.40,-23.75,0.10,2.36,6.82,7.01,2.36,0
42,42.01,-19.41,-23.74,0.02,2.46,7.81,6.02,2.46,0
43,43.00,-19.42,-23.72,0.02,2.92,8.79,5.12,2.92,0
44,44.00,-19.42,-23.71,0.01,3.58,9.78,4.04,3.58,0
45,45.01,-19.43,-23.70,0.01,4.39,10.74,3.02,3.02,0
46,46.00,-19.43,-23.70,0.00,5.26,11.67,2.06,2.06,0
47,47.00,-19.45,-23.79,0.09,6.20,12.88,1.17,1.17,0
48,48.00,-19.47,-23.86,0.07,7.15,12.45,0.69,0.69,0
49,49.00,-19.48,-23.91,0.06,8.10,11.49,1.21,1.21,0
50,50.00,-19.54,-23.81,0.12,8.27,10.41,2.09,2.09,0
51,51.01,-19.53,-23.78,0.03,7.29,9.36,3.07,3.07,0
52,52.01,-19.54,-23.76,0.02,6.32,8.39,3.17,3.17,0
53,54.66,-19.50,-22.11,0.62,2.84,4.15,2.36,2.36,0
54,54.66,-19.50,-22.11,nan,2.84,4.12,2.36,2.36,0
55,55.01,-19.50,-22.11,0.00,2.51,3.83,2.27,2.27,0
56,56.01,-20.06,-22.13,0.55,1.36,3.19,2.25,1.36,0
57,57.00,-20.46,-22.35,0.46,1.45,2.72,2.37,1.45,0
58,58.01,-20.81,-22.91,0.66,2.56,2.67,2.60,2.56,0
59,59.00,-21.28,-23.22,0.57,3.82,2.78,3.04,2.78,0
60,60.00,-21.92,-23.21,0.64,5.26,3.22,3.23,3.22,0
61,61.00,-22.54,-23.02,0.65,6.72,4.00,3.14,3.14,0
62,62.00,-22.87,-22.80,0.39,7.95,4.75,2.88,2.88,0
63,63.00,-23.00,-22.61,0.23,9.05,5.51,2.97,2.97,0
64,64.00,-23.04,-22.49,0.12,9.12,5.31,3.40,3.40,0
65,65.02,-23.04,-22.40,0.09,8.20,4.86,3.97,3.97,1
66,66.00,-23.04,-22.40,0.01,7.22,4.53,3.33,3.33,1
67,67.00,-23.01,-22.40,0.02,6.25,4.39,2.43,2.43,1
68,68.00,-22.99,-22.27,0.13,5.31,4.41,1.44,1.44,1
69,69.00,-22.91,-21.66,0.62,4.29,4.44,0.22,0.22,1
70,70.00,-22.95,-21.93,0.28,3.50,4.90,1.03,1.03,1
71,71.00,-22.88,-21.41,0.52,2.46,5.08,2.08,2.08,1
72,72.00,-22.83,-20.71,0.70,1.46,5.24,3.40,1.46,1
73,73.00,-22.87,-20.04,0.67,0.53,5.50,4.82,0.53,1
74,74.00,-22.98,-19.66,0.40,0.37,5.99,6.07,0.37,1
75,75.00,-23.08,-19.49,0.19,1.14,6.61,7.21,1.14,2
76,76.00,-22.86,-19.83,0.40,2.32,7.50,7.77,2.32,2
77,77.00,-22.69,-20.07,0.30,3.57,8.46,7.71,3.57,2
78,78.00,-22.61,-20.17,0.12,3.49,9.36,6.93,3.49,3
79,79.00,-22.28,-20.58,0.53,2.99,10.52,5.62,2.99,3
80,80.00,-21.78,-20.87,0.58,2.59,10.01,4.24,2.59,3
81,81.00,-21.18,-20.86,0.60,2.17,8.85,3.48,2.17,3
82,82.00,-20.55,-20.65,0.67,1.67,7.52,3.79,1.67,3
83,83.00,-19.92,-20.37,0.69,1.31,6.07,4.91,1.31,3
84,84.00,-19.40,-20.12,0.58,1.22,4.69,6.16,1.22,3
85,85.00,-19.30,-20.04,0.12,1.22,3.66,6.95,1.22,3
86,86.00,-19.13,-19.93,0.20,1.80,2.51,7.53,1.80,3
87,87.00,-18.57,-19.77,0.58,2.42,1.35,7.79,1.35,3
88,88.00,-18.75,-19.73,0.18,3.36,0.36,7.42,0.36,3
89,89.00,-19.26,-19.78,0.51,4.61,0.98,6.78,0.98,3
90,90.00,-18.80,-19.46,0.57,5.42,2.04,7.27,2.04,3
91,91.00,-18.52,-19.32,0.31,6.20,3.19,7.05,3.19,3
92,92.01,-17.89,-19.29,0.63,5.39,4.24,6.90,4.24,3
93,93.00,-17.28,-19.45,0.64,4.03,5.22,6.67,4.03,3
94,94.00,-17.05,-19.56,0.25,3.09,6.13,6.11,3.09,3
95,95.00,-17.54,-19.45,0.50,2.77,7.13,5.08,2.77,3
96,96.00,-18.10,-19.59,0.58,2.21,6.30,4.05,2.21,3
97,97.00,-18.47,-20.08,0.61,1.43,4.75,3.18,1.43,3
98,98.00,-18.41,-19.89,0.19,1.80,3.94,3.40,1.80,3
99,99.00,-18.02,-19.48,0.57,2.96,3.43,4.12,2.96,3
100,100.00,-17.43,-19.37,0.61,4.32,2.74,4.62,2.74,3
101,101.00,-16.85,-19.48,0.58,5.74,2.19,4.95,2.19,3
102,102.00,-16.31,-19.79,0.62,7.19,2.17,4.83,2.17,3
103,103.00,-15.93,-20.30,0.64,8.53,2.89,4.44,2.89,3
104,104.00,-15.78,-20.95,0.67,9.73,4.00,4.28,4.00,3
105,105.00,-15.72,-21.55,0.61,10.90,5.34,4.60,4.60,3
106,106.00,-15.76,-22.21,0.65,10.42,6.78,5.26,5.26,3
107,107.00,-15.96,-22.85,0.68,9.48,8.27,6.00,6.00,3
108,108.00,-16.18,-23.44,0.62,8.53,9.70,6.89,6.89,3
109,109.00,-16.30,-23.75,0.34,7.64,10.99,7.81,7.64,3
110,110.00,-16.36,-23.92,0.18,6.66,12.15,8.64,6.66,3
111,111.00,-16.39,-23.93,0.03,5.67,13.09,9.20,5.67,3
112,112.00,-16.40,-23.93,0.01,4.72,12.43,9.41,4.72,3
113,113.00,-16.41,-23.92,0.02,3.82,11.46,9.65,3.82,3
114,114.02,-16.42,-23.93,0.01,2.91,10.46,10.00,2.91,3
115,115.00,-16.42,-23.93,0.00,2.10,9.53,10.44,2.10,3
116,116.00,-16.42,-23.93,0.00,1.56,8.53,9.92,1.56,3
117,117.00,-16.43,-23.93,0.00,1.58,7.56,8.92,1.58,3
118,118.00,-16.43,-23.93,0.00,2.13,6.67,7.97,2.13,3
119,119.00,-16.43,-23.93,0.00,2.92,5.81,6.95,2.92,3
120,121.44,-19.55,-22.06,1.49,3.92,1.50,1.28,1.28,3
121,121.44,-19.55,-22.06,nan,3.92,1.53,1.28,1.28,3
122,122.00,-19.61,-22.02,0.12,3.40,1.16,0.95,0.95,3
123,123.00,-19.68,-21.99,0.08,2.50,1.20,1.22,1.20,3
124,124.00,-19.78,-21.45,0.55,1.70,2.35,2.51,1.70,3
125,125.00,-19.78,-21.50,0.06,0.77,3.14,3.33,0.77,3
126,126.00,-19.93,-21.70,0.25,0.65,3.93,4.26,0.65,3
127,127.00,-20.17,-22.01,0.38,1.49,4.61,4.59,1.49,3
128,128.00,-20.43,-22.06,0.27,2.16,4.01,4.13,2.16,3
129,129.00,-20.43,-22.05,0.01,3.08,3.12,3.35,3.08,3
130,130.00,-20.42,-22.04,0.01,4.04,2.41,2.63,2.41,3
131,131.00,-20.42,-22.04,0.00,4.97,1.93,2.26,1.93,3
132,132.00,-20.82,-21.91,0.43,5.48,2.24,2.46,2.24,3
133,133.00,-21.45,-21.84,0.63,5.87,3.11,2.74,2.74,3
134,134.00,-21.96,-21.94,0.52,4.54,4.06,2.96,2.96,3
135,135.00,-21.83,-21.93,0.13,3.74,4.61,3.72,3.72,3
136,136.03,-21.78,-21.95,0.06,2.89,5.30,4.26,2.89,3
137,137.00,-21.77,-21.95,0.00,2.12,6.15,4.08,2.12,3
138,138.00,-21.76,-21.95,0.01,1.55,7.02,4.08,1.55,3
139,139.00,-21.75,-21.95,0.02,1.53,7.85,4.33,1.53,3
140,140.01,-21.51,-22.11,0.28,1.92,8.91,5.03,1.92,3
141,141.00,-21.51,-22.11,0.01,2.65,9.83,4.58,2.65,3
142,142.00,-21.63,-21.99,0.18,3.61,10.74,3.43,3.43,3
143,143.00,-21.62,-21.97,0.02,4.53,11.69,2.44,2.44,3
144,144.00,-21.50,-22.08,0.16,5.33,10.97,1.64,1.64,3
145,146.40,-19.51,-22.09,0.83,5.73,8.13,1.35,1.35,3
146,146.40,-19.51,-22.09,nan,5.73,8.13,1.35,1.35,3
147,147.00,-19.51,-22.09,0.00,6.06,7.59,0.98,0.98,3
148,148.00,-19.51,-22.09,0.00,5.04,6.59,1.07,1.07,3
149,149.00,-19.51,-22.09,0.00,4.07,5.57,1.77,1.77,3
150,150.01,-19.52,-22.09,0.01,3.09,4.63,2.69,2.69,3
151,151.00,-20.09,-21.93,0.59,2.75,3.70,4.10,2.75,3
152,152.00,-20.43,-21.69,0.42,2.14,2.85,5.02,2.14,3
153,153.00,-20.42,-21.70,0.02,1.25,2.21,4.37,1.25,3
154,154.00,-20.50,-21.64,0.10,0.75,1.94,3.74,0.75,3
155,155.00,-20.48,-21.68,0.05,1.22,2.06,3.00,1.22,3
156,156.00,-20.48,-21.68,0.00,2.06,2.59,2.63,2.06,3
157,157.00,-20.48,-21.73,0.05,3.06,3.28,2.77,2.77,3
158,158.00,-20.48,-21.75,0.02,3.99,4.11,3.37,3.37,3
159,159.00,-20.49,-21.75,0.01,4.97,5.03,4.20,4.20,3
160,160.00,-20.50,-21.76,0.02,5.95,4.26,4.95,4.26,3
161,161.00,-20.51,-21.79,0.03,6.43,3.36,5.49,3.36,3
162,163.35,-20.14,-21.86,0.16,4.50,1.62,5.73,1.62,3
163,163.35,-20.14,-21.86,nan,4.47,1.62,5.73,1.62,3
164,164.00,-20.48,-21.63,0.63,3.46,1.91,5.50,1.91,3
165,165.00,-20.25,-21.91,0.35,2.82,2.08,6.09,2.08,3
166,166.00,-19.83,-22.38,0.64,2.57,2.95,6.28,2.57,3
167,167.01,-19.51,-22.93,0.62,2.39,4.27,5.80,2.39,3
168,168.00,-19.34,-23.53,0.63,2.41,5.83,5.24,2.41,3
169,169.00,-19.34,-23.75,0.22,2.35,7.03,4.35,2.35,3
170,170.00,-19.35,-23.77,0.02,2.46,8.04,3.40,2.46,3
171,171.00,-19.34,-23.77,0.01,2.94,8.94,2.40,2.40,3
172,172.00,-19.36,-23.74,0.04,3.64,10.00,1.42,1.42,3
173,173.00,-19.34,-23.77,0.04,4.43,11.04,0.65,0.65,3
174,174.01,-19.41,-23.65,0.14,5.36,11.88,0.86,0.86,3
175,175.00,-19.34,-23.77,0.14,5.54,12.98,1.71,1.71,3
176,176.00,-19.32,-23.77,0.02,4.62,12.14,2.57,2.57,3
177,177.00,-19.35,-23.72,0.06,3.84,11.08,3.17,3.17,3
178,178.00,-19.35,-23.72,0.01,3.07,10.12,2.47,2.47,3
179,179.00,-19.33,-23.74,0.03,2.54,9.10,1.52,1.52,3
180,181.19,-19.53,-22.10,0.75,0.92,5.33,2.46,0.92,3
181,181.19,-19.53,-22.10,nan,0.92,5.33,2.46,0.92,3
182,182.00,-19.92,-22.11,0.48,1.29,4.74,2.73,1.29,3
183,183.00,-19.94,-22.01,0.10,1.99,3.69,3.61,1.99,3
184,184.01,-19.59,-21.55,0.57,2.93,2.19,5.00,2.19,3
185,185.00,-19.56,-20.96,0.60,3.78,1.07,6.12,1.07,3
186,186.00,-19.51,-21.27,0.31,4.91,1.02,6.58,1.02,3
187,187.01,-19.57,-21.88,0.61,6.07,1.21,6.26,1.21,3
188,188.00,-19.70,-22.46,0.60,7.16,1.52,6.14,1.52,3
189,189.00,-19.77,-22.74,0.29,7.35,2.04,6.39,2.04,3
190,190.00,-19.80,-22.07,0.68,5.97,3.61,6.53,3.61,3
191,191.00,-19.92,-21.40,0.68,4.64,5.27,5.94,4.64,3
192,192.00,-20.00,-21.14,0.27,3.45,4.62,4.86,3.45,3
193,193.00,-19.88,-21.76,0.63,2.85,3.08,4.16,2.85,3
194,194.01,-19.93,-22.41,0.64,2.33,1.77,3.29,1.77,3
195,195.00,-19.93,-22.39,0.02,1.58,1.33,2.31,1.33,3
196,196.00,-19.87,-22.05,0.35,0.91,1.35,1.39,0.91,3
197,197.00,-19.90,-21.68,0.37,1.37,1.67,1.10,1.10,3
198,198.00,-19.87,-21.82,0.15,2.24,2.52,1.34,1.34,3
199,199.00,-19.87,-21.83,0.01,3.22,3.43,2.12,2.12,3
200,200.00,-20.05,-21.66,0.25,4.38,4.27,3.23,3.23,3
201,201.00,-20.41,-21.51,0.39,5.78,5.10,4.60,4.60,3
202,202.00,-20.65,-21.56,0.25,7.01,6.26,5.32,5.32,3
203,203.00,-21.26,-21.80,0.66,7.39,7.68,5.06,5.06,3
204,204.00,-21.85,-21.86,0.60,6.95,8.86,4.69,4.69,3
205,205.00,-21.88,-21.83,0.04,6.02,9.77,3.81,3.81,3
206,206.00,-22.30,-21.31,0.66,5.51,10.46,3.58,3.58,3
207,207.00,-22.72,-20.76,0.70,5.09,10.96,3.66,3.66,3
208,208.00,-23.13,-20.20,0.69,4.61,9.89,3.94,3.94,3
209,209.00,-23.51,-19.62,0.70,4.15,8.74,4.44,4.15,3
210,210.00,-23.68,-19.23,0.42,3.51,7.76,4.88,3.51,3
211,211.00,-23.72,-19.04,0.20,2.63,6.97,5.20,2.63,4
212,212.00,-23.68,-19.62,0.58,1.36,6.64,4.01,1.36,4
213,213.00,-23.76,-20.29,0.68,0.60,6.52,2.71,0.60,4
214,214.00,-24.01,-20.92,0.67,1.47,6.47,1.93,1.47,4
215,215.00,-24.17,-21.65,0.75,2.72,6.44,2.44,2.44,4
216,216.00,-24.14,-22.25,0.60,4.00,6.22,2.75,2.75,4
217,217.00,-23.91,-22.80,0.60,4.32,5.78,2.54,2.54,4
218,218.00,-23.62,-23.08,0.40,3.99,5.23,2.22,2.22,4
219,219.00,-23.36,-23.12,0.27,3.57,4.74,1.82,1.82,4
220,220.00,-23.19,-23.11,0.17,3.16,4.49,1.67,1.67,4
221,221.00,-23.19,-23.08,0.03,3.01,4.65,2.07,2.07,4
222,222.00,-23.28,-23.04,0.10,3.23,5.09,2.90,2.90,4
223,223.00,-23.25,-23.04,0.03,3.70,5.55,3.75,3.70,4
224,224.00,-23.16,-23.05,0.09,4.27,4.95,4.56,4.27,4
225,225.00,-23.10,-23.04,0.06,4.97,4.57,5.45,4.57,4
226,226.01,-23.06,-23.02,0.05,5.72,4.38,6.34,4.38,4
227,227.00,-23.01,-22.99,0.06,6.57,4.38,6.95,4.38,4
228,228.00,-23.00,-22.99,0.01,7.46,4.63,6.24,4.63,4
229,229.00,-23.00,-22.98,0.00,8.41,5.05,5.30,5.05,4
230,230.00,-23.01,-22.98,0.01,9.35,5.59,4.25,4.25,4
231,231.00,-23.01,-22.97,0.01,8.78,6.25,3.06,3.06,4
232,232.00,-23.00,-22.98,0.01,7.81,7.02,1.93,1.93,4
233,233.00,-23.00,-22.98,0.00,6.93,7.83,1.19,1.19,4
234,234.00,-23.08,-22.92,0.09,6.08,8.64,1.37,1.37,4
235,235.00,-23.59,-22.80,0.53,5.71,9.71,1.68,1.68,4
236,236.00,-24.28,-22.88,0.70,5.56,11.03,1.60,1.60,4
237,237.01,-24.36,-22.88,0.08,4.86,11.93,1.36,1.36,4
238,238.00,-23.83,-23.11,0.59,3.87,12.73,2.23,2.23,4
239,239.00,-23.34,-23.19,0.50,3.21,13.46,3.33,3.21,4
240,240.00,-23.45,-23.19,0.11,3.20,12.59,3.98,3.20,4
241,241.00,-23.35,-23.18,0.09,3.45,11.66,4.02,3.45,4
242,242.00,-23.10,-23.14,0.26,4.00,10.55,3.27,3.27,4
243,243.00,-23.09,-23.14,0.00,4.69,9.73,2.45,2.45,4
244,244.00,-23.09,-23.14,0.00,5.49,8.78,1.85,1.85,4
245,245.00,-23.09,-23.14,0.00,4.83,8.01,1.63,1.63,4
246,246.00,-23.09,-23.14,0.00,4.09,7.16,1.99,1.99,4
247,247.00,-23.09,-23.14,0.00,3.53,6.39,2.69,2.69,4
248,248.00,-23.09,-23.14,0.00,3.12,5.71,3.54,3.12,4
249,249.00,-23.09,-23.14,0.00,3.04,5.15,4.42,3.04,4
250,250.00,-23.09,-23.14,0.00,3.26,4.76,5.37,3.26,4
251,251.00,-23.09,-23.14,0.00,3.75,4.47,6.28,3.75,4
252,253.08,-20.06,-22.18,1.53,2.04,2.85,3.89,2.04,4
253,253.08,-20.08,-22.19,nan,2.06,2.85,3.91,2.06,4
254,254.00,-20.28,-22.24,0.23,3.08,3.71,3.32,3.08,4
255,255.00,-19.76,-21.78,0.70,3.55,4.80,2.75,2.75,4
256,256.00,-19.49,-21.49,0.40,4.36,4.10,2.92,2.92,4
257,257.00,-19.37,-21.32,0.21,5.24,3.32,3.56,3.32,5
258,258.00,-19.68,-21.74,0.52,6.36,2.09,3.86,2.09,5
259,259.00,-20.08,-22.29,0.68,5.71,1.48,4.12,1.48,5
260,260.00,-20.49,-22.84,0.68,5.10,2.26,4.39,2.26,5
261,261.00,-20.92,-23.30,0.63,4.70,3.60,4.58,3.60,5
262,262.00,-21.51,-23.54,0.64,4.51,4.97,4.22,4.22,5
263,263.00,-21.94,-23.48,0.43,4.17,5.99,4.09,4.09,5
264,264.00,-21.85,-23.54,0.11,3.50,6.77,4.72,3.50,6
265,265.00,-21.43,-23.97,0.59,3.26,7.93,5.96,3.26,6
266,266.00,-21.39,-24.04,0.09,3.38,8.95,6.03,3.38,6
267,267.00,-21.40,-24.13,0.09,3.82,9.95,5.14,3.82,6
268,268.00,-21.41,-24.08,0.05,4.31,10.91,4.20,4.20,6
269,269.01,-21.41,-24.09,0.02,5.03,11.91,3.36,3.36,6
270,270.00,-21.41,-24.13,0.03,5.81,12.91,2.58,2.58,6
271,271.00,-21.41,-24.14,0.01,6.65,13.71,1.96,1.96,6
272,272.00,-21.43,-24.09,0.05,7.23,12.71,1.75,1.75,6
273,273.00,-21.43,-24.08,0.01,6.39,11.70,2.11,2.11,6
274,274.00,-21.43,-24.04,0.04,5.51,10.71,2.79,2.79,6
275,275.00,-21.40,-24.09,0.05,4.83,9.76,3.58,3.58,6
276,276.00,-21.40,-24.07,0.01,4.15,8.82,4.48,4.15,6
277,278.31,-19.31,-22.07,1.26,1.64,4.04,3.29,1.64,6
278,278.31,-19.31,-22.07,0.00,1.64,4.04,3.29,1.64,6
279,279.00,-18.91,-21.86,0.65,1.15,3.11,2.86,1.15,6
280,280.00,-19.10,-21.98,0.22,0.59,2.25,2.45,0.59,6
281,281.00,-19.70,-22.35,0.70,1.86,1.95,2.03,1.86,6
282,282.00,-20.22,-22.79,0.67,3.27,1.90,1.85,1.85,6
283,283.00,-20.46,-23.14,0.42,4.45,1.85,2.39,1.85,6
284,284.00,-20.53,-23.41,0.28,5.46,1.83,3.28,1.83,6
285,285.00,-20.55,-23.54,0.14,6.38,2.11,4.19,2.11,6
286,286.00,-20.55,-23.60,0.05,6.84,2.67,4.90,2.67,6
287,287.00,-20.55,-23.62,0.03,5.94,3.26,5.16,3.26,6
288,288.00,-20.54,-23.65,0.03,5.05,2.48,5.47,2.48,6
289,289.00,-20.48,-23.74,0.11,4.23,1.84,5.97,1.84,6
290,290.00,-20.42,-23.76,0.06,3.47,1.73,6.61,1.73,6
291,291.00,-20.42,-23.71,0.05,2.91,2.14,6.64,2.14,6
292,292.00,-20.43,-23.69,0.03,2.65,2.84,5.62,2.65,6
293,293.00,-20.44,-23.67,0.02,2.74,3.60,4.64,2.74,6
294,294.00,-20.45,-23.65,0.01,3.13,4.54,3.66,3.13,6
295,295.00,-20.53,-23.77,0.14,3.85,5.58,2.72,2.72,6
296,296.00,-20.57,-23.81,0.06,4.59,6.61,1.90,1.90,6
297,297.00,-20.59,-23.87,0.06,5.47,7.63,1.28,1.28,6
298,298.00,-20.60,-23.87,0.01,6.32,8.59,1.28,1.28,6
299,299.00,-20.60,-23.90,0.03,7.24,9.60,1.91,1.91,6
300,300.00,-20.60,-23.92,0.01,7.50,10.59,2.74,2.74,6
301,301.71,-19.51,-22.10,1.24,5.68,10.30,4.02,4.02,6
302,302.00,-19.51,-22.10,0.00,5.39,10.55,4.18,4.18,6
303,303.00,-19.51,-22.10,0.00,4.47,11.28,3.64,3.64,6
304,304.00,-19.51,-22.10,0.00,3.46,10.27,2.98,2.98,6
305,305.00,-19.51,-22.10,0.00,2.50,9.29,2.43,2.43,6
306,306.00,-19.87,-22.06,0.36,1.38,8.36,2.28,1.38,6
307,307.00,-20.14,-21.98,0.28,0.97,7.34,2.57,0.97,6
308,308.00,-20.18,-21.93,0.07,1.57,6.31,3.25,1.57,6
309,309.00,-20.40,-21.40,0.57,2.72,4.98,4.24,2.72,6
310,310.00,-20.63,-20.76,0.69,4.10,3.73,5.16,3.73,6
311,311.00,-20.91,-20.12,0.70,5.61,2.77,5.89,2.77,6
312,312.00,-21.17,-19.50,0.67,7.13,2.72,5.88,2.72,6
313,313.00,-21.39,-18.95,0.59,8.56,3.45,5.52,3.45,6
314,314.00,-21.53,-18.76,0.23,8.82,4.26,5.04,4.26,6
315,315.00,-21.57,-18.75,0.03,7.91,5.03,4.70,4.70,6
316,316.00,-21.58,-18.74,0.02,6.93,5.79,4.52,4.52,6
317,317.00,-21.56,-18.70,0.04,5.98,6.68,3.85,3.85,6
318,318.00,-21.55,-18.67,0.04,5.03,7.59,3.40,3.40,6
319,319.00,-21.55,-18.66,0.01,4.15,8.18,3.10,3.10,6
320,320.00,-21.55,-18.65,0.01,3.25,7.28,3.13,3.13,6
321,321.00,-21.54,-18.66,0.01,2.44,6.42,3.48,2.44,6
322,322.00,-21.55,-18.63,0.03,1.92,5.62,4.06,1.92,6
323,323.00,-21.56,-18.62,0.01,1.76,4.89,4.76,1.76,6
324,324.00,-21.56,-18.62,0.00,2.11,4.15,5.51,2.11,6
325,325.75,-20.05,-21.95,2.08,5.54,2.69,3.58,2.69,6
326,326.00,-20.18,-21.87,0.59,5.62,2.92,3.92,2.92,6
327,327.00,-20.49,-21.66,0.38,6.23,3.76,5.22,3.76,6
328,328.00,-20.49,-21.66,0.00,6.05,4.62,4.69,4.62,6
329,329.00,-20.47,-21.68,0.03,5.14,5.56,3.95,3.95,6
330,330.00,-20.52,-21.64,0.07,4.08,6.48,3.28,3.28,6
331,331.00,-20.54,-21.62,0.03,3.11,7.43,2.78,2.78,6
332,332.00,-20.53,-21.66,0.05,2.18,8.44,2.69,2.18,6
333,333.00,-20.55,-21.60,0.07,1.23,9.36,3.19,1.23,6
334,334.00,-20.52,-21.69,0.10,0.80,10.44,3.93,0.80,6
335,335.00,-20.52,-21.71,0.01,1.23,11.06,4.70,1.23,6
336,336.00,-20.52,-21.71,0.01,2.07,10.06,5.34,2.07,6
337,338.24,-20.08,-21.98,0.23,3.71,8.00,5.75,3.71,6
338,338.24,-20.08,-21.98,0.00,3.71,8.00,5.75,3.71,6
339,339.00,-20.37,-21.81,0.44,4.79,7.21,5.56,4.79,6
340,340.00,-19.89,-22.07,0.55,5.28,6.33,6.36,5.28,6
341,341.00,-19.30,-22.13,0.60,5.65,5.27,7.03,5.27,6
342,342.00,-18.68,-21.99,0.63,4.73,4.10,6.64,4.10,6
343,343.00,-18.12,-21.67,0.64,3.27,2.77,6.14,2.77,6
344,344.00,-17.65,-21.17,0.69,2.11,1.53,5.65,1.53,6
345,345.00,-17.24,-20.60,0.70,1.59,1.32,5.30,1.32,6
346,346.00,-16.85,-20.03,0.70,2.05,2.56,5.11,2.05,6
347,347.00,-16.53,-19.54,0.58,2.98,3.97,5.08,2.98,6
348,348.00,-16.39,-19.30,0.29,3.81,5.15,4.97,3.81,6
349,349.00,-16.43,-19.37,0.09,4.46,5.94,4.68,4.46,7
350,350.00,-16.79,-19.86,0.61,4.85,6.34,4.09,4.09,7
351,351.00,-17.37,-20.16,0.65,5.18,6.45,4.07,4.07,7
352,352.00,-18.04,-20.31,0.69,5.43,5.15,4.71,4.71,7
353,353.00,-18.72,-20.45,0.69,5.77,3.95,4.57,3.95,7
354,354.00,-19.40,-20.54,0.68,6.10,2.98,4.35,2.98,7
355,355.01,-20.05,-20.59,0.65,6.46,2.35,4.06,2.35,7
356,356.00,-19.64,-20.50,0.42,6.23,1.45,3.86,1.45,7
357,357.00,-19.06,-20.23,0.65,5.79,0.60,4.56,0.60,7
358,358.00,-19.02,-20.20,0.05,4.85,0.91,5.24,0.91,7
359,359.00,-19.61,-20.53,0.68,3.38,2.38,5.32,2.38,7
360,360.00,-20.20,-20.66,0.61,1.81,3.69,5.50,1.81,7
361,361.00,-20.74,-20.58,0.54,0.31,4.74,5.69,0.31,7
362,362.00,-20.90,-20.51,0.18,0.93,5.62,5.55,0.93,7
363,363.00,-21.42,-20.16,0.63,2.53,6.48,4.90,2.53,7
364,364.00,-21.70,-19.89,0.39,3.87,7.30,4.45,3.87,7
365,365.00,-22.10,-19.69,0.45,5.31,8.19,3.97,3.97,7
