step,time_s,robot_x,robot_y,speed_mps,diag_actor_dist,linear_actor_dist,triangle_actor_dist,dmin,goals_count
54,54.01,-23.14,-19.35,0.03,10.21,5.35,4.76,4.76,0
55,55.00,-23.18,-19.34,0.05,9.83,5.01,5.72,5.01,0
56,56.00,-23.18,-19.34,0.00,8.80,4.76,6.63,4.76,0
57,57.01,-23.19,-19.35,0.01,7.79,4.74,7.59,4.74,0
58,58.01,-23.20,-19.35,0.01,6.82,4.90,8.58,4.90,0
59,59.01,-23.21,-19.36,0.01,5.83,5.30,8.46,5.30,0
60,60.00,-23.26,-19.37,0.05,4.90,5.85,7.80,4.90,1
61,61.00,-23.23,-19.37,0.03,3.87,6.47,6.95,3.87,1
62,62.00,-23.20,-19.38,0.03,2.90,7.06,6.12,2.90,1
63,63.00,-23.16,-19.39,0.04,1.85,7.91,5.39,1.85,1
64,64.00,-23.12,-19.39,0.04,0.89,8.74,4.88,0.89,1
65,65.00,-23.15,-19.39,0.03,0.53,9.62,4.70,0.53,1
66,66.00,-23.15,-19.39,0.00,1.28,9.61,4.77,1.28,1
67,67.00,-23.15,-19.39,0.00,2.21,8.74,4.98,2.21,1
68,68.00,-23.15,-19.39,0.00,3.20,7.91,4.88,3.20,1
69,69.00,-23.15,-19.39,0.00,2.54,7.13,4.15,2.54,1
70,70.00,-23.15,-19.39,0.00,1.58,6.41,3.50,1.58,1
71,71.00,-23.11,-19.40,0.03,0.76,5.76,3.11,0.76,1
72,72.00,-23.27,-19.37,0.16,0.73,5.36,2.83,0.73,1
73,73.00,-23.62,-19.09,0.45,2.08,5.28,2.05,2.05,1
74,74.00,-23.88,-18.60,0.55,3.53,5.46,2.13,2.13,1
75,75.00,-23.70,-18.03,0.60,4.69,5.65,3.06,3.06,1
76,76.00,-23.78,-18.11,0.11,5.68,6.09,3.60,3.60,1
77,77.00,-23.88,-18.19,0.13,6.65,6.63,4.34,4.34,1
78,78.00,-24.02,-18.24,0.15,7.73,7.29,5.22,5.22,1
79,79.00,-23.58,-18.18,0.45,8.36,7.67,5.80,5.80,1
80,80.00,-23.33,-18.16,0.25,9.15,8.23,6.65,6.65,1
81,81.00,-23.20,-18.15,0.13,10.01,9.04,7.44,7.44,2
82,82.00,-22.92,-18.20,0.28,10.73,8.92,8.12,8.12,2
83,83.00,-22.23,-18.32,0.70,9.18,7.55,8.49,7.55,2
84,84.01,-21.58,-18.51,0.67,7.57,6.27,7.89,6.27,2
85,85.00,-20.98,-18.83,0.69,5.92,4.89,6.75,4.89,2
86,86.00,-20.45,-19.30,0.72,4.28,3.39,5.55,3.39,2
87,87.00,-19.99,-19.83,0.70,2.65,1.95,4.56,1.95,2
88,88.00,-19.61,-20.24,0.55,1.28,1.12,4.22,1.12,2
89,89.00,-19.56,-20.31,0.08,0.84,1.59,4.60,0.84,2
90,90.00,-19.49,-20.40,0.12,1.46,2.49,5.28,1.46,2
91,91.00,-19.45,-20.46,0.07,2.41,3.46,6.00,2.41,2
92,92.00,-19.38,-20.55,0.11,3.40,4.44,6.70,3.40,2
93,93.00,-19.23,-20.74,0.25,4.60,5.63,7.02,4.60,2
94,94.00,-18.88,-21.04,0.46,5.99,6.89,7.08,5.99,2
95,95.00,-18.67,-21.11,0.23,7.19,7.92,7.22,7.19,2
96,96.00,-18.65,-21.11,0.01,8.10,8.92,7.34,7.34,2
97,97.00,-18.64,-21.12,0.02,7.13,9.91,7.57,7.13,2
98,98.00,-18.62,-21.12,0.01,6.15,9.82,6.82,6.15,2
99,99.00,-18.61,-21.12,0.01,5.19,8.82,5.91,5.19,2
100,100.00,-18.60,-21.13,0.02,4.22,7.83,5.03,4.22,2
101,101.00,-18.52,-21.14,0.08,3.30,6.83,4.24,3.30,2
102,102.00,-18.49,-21.14,0.04,2.36,5.85,3.45,2.36,3
103,103.00,-19.02,-21.16,0.53,0.86,4.91,2.27,0.86,3
104,104.00,-19.32,-21.32,0.34,0.37,4.17,1.67,0.37,3
105,105.00,-19.85,-21.78,0.69,1.84,3.79,1.63,1.63,3
106,106.00,-20.04,-21.98,0.28,2.98,3.12,2.42,2.42,3
107,107.02,-19.93,-21.86,0.16,3.83,2.14,3.39,2.14,3
108,108.00,-19.77,-21.45,0.44,4.76,1.24,4.47,1.24,3
109,109.00,-19.78,-21.62,0.17,5.71,1.33,4.42,1.33,3
110,110.00,-19.78,-21.68,0.06,6.37,1.90,3.75,1.90,3
111,111.00,-19.80,-21.52,0.17,5.43,2.89,3.28,2.89,3
112,112.00,-19.73,-21.87,0.36,4.30,3.43,2.52,2.52,3
113,113.00,-19.55,-22.33,0.49,3.08,3.92,2.30,2.30,3
114,114.00,-19.47,-22.71,0.39,2.21,3.37,2.96,2.21,3
115,115.00,-19.57,-23.22,0.52,2.02,1.95,3.70,1.95,3
116,116.00,-19.87,-23.73,0.58,2.50,1.16,4.40,1.16,3
117,117.00,-20.37,-23.98,0.56,3.03,1.92,4.76,1.92,3
118,118.00,-21.00,-24.05,0.64,3.41,3.07,4.63,3.07,3
119,119.00,-21.62,-23.91,0.64,3.64,4.16,4.31,3.64,3
120,120.00,-22.19,-23.60,0.65,3.73,5.09,4.13,3.73,3
121,121.00,-22.60,-23.19,0.58,3.81,5.82,4.18,3.81,3
122,122.00,-23.11,-22.74,0.68,3.85,6.60,4.20,3.85,3
123,123.00,-23.67,-22.45,0.64,4.07,7.52,2.88,2.88,3
124,124.00,-24.31,-22.29,0.65,3.96,8.60,1.72,1.72,3
125,125.00,-24.98,-22.34,0.68,3.24,9.83,1.82,1.82,3
126,126.00,-25.61,-22.52,0.65,3.31,11.18,3.02,3.02,3
127,127.00,-26.00,-22.69,0.42,3.88,12.36,4.20,3.88,3
128,128.00,-26.09,-22.79,0.13,4.48,13.31,5.13,4.48,3
129,129.00,-26.03,-22.72,0.09,5.02,14.06,5.97,5.02,4
130,130.00,-25.52,-22.26,0.69,5.14,13.22,6.31,5.14,4
131,131.00,-25.01,-21.80,0.68,5.39,11.70,6.92,5.39,4
132,132.00,-24.49,-21.32,0.71,5.75,10.19,7.58,5.75,4
133,133.00,-23.97,-20.84,0.71,6.25,8.68,8.32,6.25,4
134,134.00,-23.46,-20.36,0.69,6.85,7.22,8.17,6.85,4
135,135.00,-23.09,-20.01,0.52,7.57,6.02,7.37,6.02,4
136,136.00,-22.89,-19.83,0.27,8.47,5.16,6.51,5.16,4
137,137.00,-22.77,-19.73,0.15,9.38,4.59,5.70,4.59,4
138,138.00,-22.72,-19.68,0.08,9.61,4.28,5.05,4.28,4
139,139.00,-22.68,-19.65,0.04,8.53,4.24,4.60,4.24,4
140,140.00,-22.65,-19.63,0.04,7.55,4.43,4.50,4.43,4
141,141.00,-22.64,-19.62,0.02,6.53,4.84,4.67,4.67,4
142,142.00,-22.64,-19.62,0.00,5.54,5.39,4.97,4.97,4
143,143.00,-22.64,-19.62,0.00,4.54,6.04,5.05,4.54,4
144,144.00,-22.63,-19.62,0.00,3.57,6.76,4.42,3.57,4
145,145.00,-22.67,-19.64,0.04,2.61,7.56,3.83,2.61,4
146,146.01,-22.71,-19.67,0.05,1.63,7.33,3.43,1.63,4
147,147.00,-22.75,-19.70,0.05,0.72,6.56,3.31,0.72,4
148,148.00,-22.79,-19.72,0.04,0.44,5.89,2.72,0.44,4
149,149.00,-22.69,-19.67,0.11,1.43,5.25,2.12,1.43,4
150,150.00,-22.66,-19.65,0.04,2.43,4.71,1.73,1.73,4
151,151.00,-22.64,-19.64,0.02,3.41,4.34,1.84,1.84,4
152,152.00,-22.64,-19.63,0.00,3.42,4.17,2.40,2.40,4
153,153.00,-22.63,-19.63,0.01,2.43,4.22,3.16,2.43,4
154,154.00,-22.62,-19.63,0.00,1.50,4.50,4.00,1.50,4
155,156.56,-20.10,-21.94,1.34,2.26,6.64,2.89,2.26,4
156,156.56,-20.10,-21.94,nan,2.26,6.64,2.93,2.26,4
157,157.00,-20.34,-21.81,0.62,1.59,7.03,3.55,1.59,4
158,158.00,-20.52,-21.61,0.27,0.73,7.85,4.88,0.73,4
159,159.00,-20.53,-21.73,0.12,1.18,8.94,4.98,1.18,4
160,160.00,-20.70,-21.97,0.29,2.19,10.22,4.32,2.19,4
161,161.00,-21.05,-22.05,0.35,3.45,11.36,3.70,3.45,4
162,162.00,-21.50,-22.16,0.47,4.86,11.33,3.06,3.06,4
163,163.00,-22.00,-22.41,0.55,6.27,10.73,2.31,2.31,4
164,164.00,-22.38,-22.90,0.63,7.59,10.39,1.39,1.39,4
165,165.00,-22.45,-22.89,0.08,8.60,9.48,1.38,1.38,4
166,166.00,-22.47,-22.84,0.05,8.43,8.55,2.08,2.08,4
167,167.00,-22.49,-22.84,0.02,7.52,7.70,2.78,2.78,4
168,168.00,-22.49,-22.85,0.01,6.58,6.85,3.24,3.24,4
169,169.00,-22.49,-22.84,0.01,5.65,6.04,3.26,3.26,4
170,170.00,-22.50,-22.84,0.01,4.81,5.33,3.51,3.51,4
171,171.00,-22.44,-22.84,0.06,3.95,4.65,4.04,3.95,4
172,172.00,-22.44,-22.78,0.06,3.23,4.14,4.67,3.23,4
173,173.00,-22.42,-22.75,0.04,2.66,3.82,4.06,2.66,4
174,174.00,-22.82,-22.66,0.42,2.54,4.18,2.82,2.54,4
175,175.00,-23.43,-22.65,0.61,2.68,4.93,1.68,1.68,4
176,176.00,-23.96,-22.95,0.60,3.18,5.60,1.86,1.86,4
177,177.00,-24.25,-23.38,0.52,3.90,6.02,2.73,2.73,4
178,178.00,-24.19,-23.33,0.08,4.32,5.86,3.24,3.24,4
179,179.00,-23.87,-22.71,0.70,4.54,5.50,3.69,3.69,4
180,180.00,-23.41,-22.30,0.62,4.10,4.94,4.23,4.10,4
181,181.00,-22.83,-22.12,0.60,3.50,4.26,4.67,3.50,4
182,182.00,-22.66,-22.12,0.17,2.80,4.07,5.49,2.80,4
183,183.00,-22.67,-22.11,0.02,2.16,4.27,6.50,2.16,4
184,184.00,-22.75,-22.13,0.08,1.96,4.76,6.80,1.96,4
185,185.00,-22.92,-22.32,0.26,2.46,5.54,6.15,2.46,4
186,186.00,-22.92,-22.32,0.01,3.05,6.23,5.20,3.05,4
187,187.00,-22.92,-22.31,0.01,3.80,6.97,4.13,3.80,4
188,188.00,-22.87,-22.26,0.07,4.56,7.64,3.06,3.06,4
189,189.00,-22.83,-22.23,0.05,5.43,8.52,2.19,2.19,4
190,190.00,-22.92,-22.26,0.10,6.47,9.48,1.85,1.85,4
191,191.00,-23.08,-22.36,0.19,7.56,10.54,1.96,1.96,4
192,192.00,-22.51,-22.23,0.59,7.96,11.10,3.05,3.05,4
193,193.00,-21.89,-22.29,0.62,8.31,11.88,4.00,4.00,4
194,194.00,-21.47,-22.54,0.49,7.24,11.59,4.29,4.29,4
195,195.00,-21.35,-22.72,0.22,6.16,10.77,4.57,4.57,4
196,196.01,-21.19,-23.30,0.60,5.13,10.30,5.36,5.13,4
197,197.00,-21.13,-23.74,0.44,4.39,9.72,6.25,4.39,4
198,198.00,-21.22,-24.04,0.31,3.95,9.08,5.96,3.95,4
199,199.00,-21.23,-24.03,0.01,3.48,8.10,4.89,3.48,4
200,200.00,-21.25,-23.95,0.08,3.19,7.13,3.91,3.19,4
201,201.00,-21.26,-23.97,0.02,3.26,6.24,3.04,3.04,4
202,202.00,-21.32,-24.05,0.10,3.67,5.51,2.29,2.29,4
203,203.00,-21.34,-24.05,0.02,4.19,4.60,1.75,1.75,4
204,204.00,-21.35,-23.90,0.14,4.73,3.75,1.62,1.62,4
205,205.00,-21.36,-23.85,0.05,5.45,3.10,2.15,2.15,4
206,206.00,-21.38,-23.86,0.02,6.29,2.72,2.97,2.72,4
207,207.00,-21.35,-23.89,0.04,7.21,2.60,3.81,2.60,4
208,208.00,-21.35,-23.95,0.06,6.49,2.83,4.72,2.83,4
209,209.00,-21.42,-24.31,0.37,5.89,3.18,5.04,3.18,4
210,210.00,-21.51,-24.58,0.28,5.36,2.88,4.35,2.88,5
211,211.00,-21.41,-24.29,0.31,4.48,2.63,3.27,2.63,5
212,212.00,-21.36,-23.63,0.66,3.31,2.62,2.21,2.21,5
213,213.00,-21.49,-23.00,0.64,2.37,2.83,1.64,1.64,5
214,214.00,-21.92,-22.50,0.66,2.42,3.37,1.71,1.71,5
215,215.00,-22.49,-22.20,0.66,3.54,4.15,1.98,1.98,5
216,216.00,-23.04,-22.05,0.56,4.94,5.01,2.23,2.23,5
217,217.00,-22.90,-22.14,0.16,5.71,5.47,2.75,2.75,5
218,218.00,-22.81,-22.26,0.15,6.58,6.17,3.20,3.20,5
219,219.01,-22.76,-22.30,0.06,7.46,6.91,3.04,3.04,5
220,220.00,-22.80,-22.54,0.25,8.44,7.95,3.10,3.10,5
221,221.00,-23.17,-23.00,0.58,9.64,9.39,3.47,3.47,5
222,222.00,-23.69,-23.21,0.57,9.23,10.72,4.05,4.05,5
223,223.00,-24.27,-23.14,0.59,8.91,11.82,3.34,3.34,5
224,224.00,-24.77,-22.69,0.67,8.44,12.51,2.17,2.17,5
225,225.00,-24.97,-22.21,0.52,7.71,13.21,1.69,1.69,5
226,226.00,-24.79,-21.92,0.35,6.59,12.40,1.93,1.93,5
227,227.00,-24.88,-22.00,0.12,5.79,11.66,2.80,2.80,6
228,228.00,-25.32,-22.39,0.59,5.44,11.41,4.16,4.16,6
229,229.00,-25.51,-22.82,0.46,4.99,11.04,5.21,4.99,6
230,230.00,-25.56,-23.22,0.40,4.63,10.61,6.20,4.63,6
231,231.00,-25.56,-23.24,0.02,4.20,9.89,7.08,4.20,6
232,232.00,-25.55,-23.20,0.04,3.94,9.17,8.00,3.94,6
233,233.00,-25.55,-23.19,0.01,3.94,8.55,8.94,3.94,6
234,234.00,-25.53,-23.17,0.02,4.18,8.03,9.31,4.18,6
235,235.03,-25.52,-23.15,0.03,4.47,7.50,8.53,4.47,6
236,236.00,-25.50,-23.13,0.03,4.04,7.13,7.53,4.04,6
237,237.00,-25.48,-23.11,0.03,3.82,6.91,6.39,3.82,6
238,238.00,-25.46,-23.08,0.03,3.83,6.76,5.15,3.83,6
239,239.00,-25.43,-23.06,0.03,4.11,6.78,3.90,3.90,6
240,240.00,-25.41,-23.03,0.03,4.57,6.94,2.71,2.71,6
241,241.00,-25.39,-23.01,0.04,5.19,7.24,1.72,1.72,6
242,242.00,-25.37,-22.98,0.03,5.89,7.04,1.08,1.08,6
243,243.00,-25.34,-22.96,0.04,6.68,6.77,0.99,0.99,6
244,244.00,-25.32,-22.95,0.02,7.46,6.64,0.41,0.41,6
245,245.00,-25.26,-22.87,0.10,8.31,6.61,1.10,1.10,6
246,246.00,-25.21,-22.81,0.08,9.18,6.69,1.98,1.98,6
247,247.00,-25.13,-22.69,0.14,10.03,6.84,2.86,2.86,6
248,248.00,-25.07,-22.60,0.11,10.91,7.11,2.60,2.60,6
249,249.00,-25.01,-22.53,0.09,11.31,7.50,2.05,2.05,6
250,250.00,-24.98,-22.51,0.04,10.32,8.02,1.91,1.91,6
251,251.00,-24.94,-22.48,0.04,9.32,8.63,2.24,2.24,6
252,252.00,-24.92,-22.49,0.02,8.38,9.32,2.90,2.90,6
253,253.00,-24.90,-22.50,0.02,7.47,10.05,3.70,3.70,6
254,254.00,-24.87,-22.51,0.03,6.53,10.85,4.57,4.57,6
255,255.00,-24.84,-22.66,0.16,5.66,11.81,5.47,5.47,6
256,256.00,-24.83,-22.68,0.02,4.89,12.68,6.37,4.89,6
257,257.00,-24.80,-23.23,0.55,4.46,14.02,7.20,4.46,6
258,258.00,-24.80,-23.39,0.16,4.11,13.63,8.13,4.11,6
259,259.00,-24.81,-23.48,0.09,3.95,12.81,8.55,3.95,6
260,260.00,-24.81,-23.48,0.01,3.97,11.93,7.82,3.97,6
261,261.00,-24.80,-23.48,0.00,4.23,11.09,6.85,4.23,6
262,262.00,-24.80,-23.48,0.01,4.70,10.26,5.69,4.70,6
263,263.00,-24.79,-23.47,0.01,4.82,9.47,4.47,4.47,6
264,265.20,-19.50,-22.10,2.48,5.19,3.53,4.12,3.53,6
265,265.22,-19.50,-22.10,0.00,5.19,3.53,4.12,3.53,6
266,266.00,-19.50,-22.10,0.00,4.42,2.78,4.87,2.78,6
267,267.00,-19.50,-22.10,0.00,3.50,1.95,5.69,1.95,6
268,268.00,-19.50,-22.10,0.00,2.51,1.11,6.31,1.11,6
269,269.00,-19.58,-22.11,0.08,1.56,1.04,6.21,1.04,6
270,270.00,-19.77,-22.09,0.19,0.93,1.75,6.06,0.93,6
271,271.00,-19.91,-22.06,0.14,1.38,2.63,6.12,1.38,6
272,272.00,-20.47,-21.80,0.61,2.77,3.98,5.80,2.77,6
273,273.00,-20.55,-21.76,0.09,3.80,4.92,5.43,3.80,6
274,274.00,-20.53,-21.77,0.03,4.70,4.36,4.48,4.36,6
275,275.00,-20.52,-21.80,0.02,5.73,3.44,3.52,3.44,6
276,276.00,-20.52,-21.80,0.01,6.71,2.69,2.55,2.55,6
277,277.00,-20.54,-21.81,0.02,6.76,2.15,1.61,1.61,6
278,278.00,-20.56,-21.76,0.06,5.80,1.98,0.83,0.83,6
279,279.00,-20.58,-21.76,0.02,4.86,2.24,0.94,0.94,6
280,280.00,-20.60,-21.73,0.04,3.88,2.82,1.79,1.79,6
281,281.00,-20.60,-21.75,0.03,2.90,3.62,2.68,2.68,6
282,282.01,-20.61,-21.74,0.02,2.02,4.36,3.66,2.02,6
283,283.00,-20.63,-21.68,0.06,1.19,5.31,4.65,1.19,6
284,284.00,-20.63,-21.75,0.07,0.91,6.30,5.19,0.91,6
285,285.00,-20.61,-21.77,0.03,1.50,7.28,4.54,1.50,6
286,286.00,-20.60,-21.79,0.03,2.34,8.23,3.76,2.34,6
287,287.00,-20.57,-21.80,0.03,3.33,9.22,3.02,3.02,6
288,288.94,-20.11,-21.90,0.24,5.65,11.14,2.73,2.73,6
289,289.00,-20.13,-21.90,0.21,5.69,11.19,2.75,2.75,6
290,290.00,-20.43,-21.67,0.38,6.26,10.36,3.39,3.39,6
291,291.00,-20.42,-21.67,0.02,6.13,9.35,4.23,4.23,6
292,292.00,-20.40,-21.67,0.01,5.14,8.35,5.01,5.01,6
293,293.00,-20.40,-21.67,0.01,4.18,7.39,5.60,4.18,6
294,294.00,-20.13,-22.00,0.43,3.64,6.66,5.69,3.64,6
295,295.00,-19.86,-22.43,0.50,3.17,6.01,5.98,3.17,6
296,296.00,-19.78,-22.97,0.55,2.79,5.56,6.44,2.79,6
297,297.00,-19.97,-23.48,0.55,2.60,5.24,6.95,2.60,6
298,298.00,-20.49,-23.84,0.63,2.81,4.72,6.51,2.81,6
299,299.00,-21.12,-23.86,0.64,3.52,4.20,5.06,3.52,6
300,300.00,-21.76,-23.66,0.67,4.56,3.84,3.55,3.55,6
301,301.00,-22.34,-23.34,0.67,5.87,3.80,2.12,2.12,6
302,302.00,-22.75,-23.06,0.49,7.13,4.07,1.40,1.40,6
303,303.00,-23.25,-22.85,0.55,8.56,4.75,2.05,2.05,6
304,304.00,-23.53,-22.89,0.28,9.73,5.29,3.13,3.13,6
305,305.00,-23.57,-22.89,0.04,9.43,5.76,4.07,4.07,7
306,306.00,-23.01,-22.54,0.65,7.93,5.19,4.47,4.47,7
307,307.00,-22.42,-22.40,0.61,6.41,4.30,4.92,4.30,7
308,308.00,-21.84,-22.46,0.59,4.89,3.37,5.37,3.37,7
309,309.00,-21.38,-22.63,0.49,3.58,2.74,5.48,2.74,7
310,310.00,-20.80,-22.96,0.67,2.49,2.50,4.15,2.49,7
311,311.00,-20.18,-23.24,0.67,2.16,2.96,2.60,2.16,7
312,312.00,-19.73,-23.38,0.48,2.77,3.78,1.23,1.23,7
313,313.00,-19.68,-23.39,0.05,3.52,4.73,1.08,1.08,7
314,314.00,-19.68,-23.38,0.01,4.34,5.59,2.03,2.03,7
315,315.00,-19.68,-23.38,0.00,5.24,6.67,3.17,3.17,7
316,316.00,-19.67,-23.38,0.01,6.16,7.66,4.24,4.24,7
317,317.00,-19.59,-23.38,0.08,7.15,8.63,5.24,5.24,7
318,318.02,-19.59,-23.38,0.00,8.12,9.65,5.92,5.92,7
319,319.00,-19.59,-23.38,0.00,7.51,10.63,6.13,6.13,7
320,320.00,-19.59,-23.38,0.00,6.56,11.62,6.35,6.35,7
321,321.00,-19.51,-23.38,0.08,5.69,12.63,6.81,5.69,8
322,322.00,-19.20,-23.42,0.31,5.03,11.80,7.58,5.03,8
323,323.00,-18.60,-23.27,0.62,4.48,10.62,7.91,4.48,8
324,324.00,-18.31,-22.95,0.43,3.56,9.30,7.06,3.56,8
325,325.00,-18.43,-22.92,0.13,2.53,8.30,5.98,2.53,8
326,326.00,-18.53,-22.88,0.11,1.67,7.23,4.86,1.67,8
327,327.00,-18.79,-22.71,0.32,1.18,6.08,3.55,1.18,8
328,328.00,-19.25,-22.21,0.67,1.94,4.68,2.10,1.94,8
329,329.00,-19.49,-21.65,0.61,3.21,3.21,1.37,1.37,8
330,330.00,-19.55,-21.00,0.66,4.46,1.76,2.06,1.76,8
331,331.00,-19.48,-20.42,0.59,5.63,0.98,3.16,0.98,8
332,332.00,-19.27,-19.98,0.48,6.66,1.78,4.18,1.78,8
333,333.00,-18.86,-19.45,0.67,5.81,3.16,5.24,3.16,8
334,334.00,-18.33,-19.13,0.63,4.73,4.47,5.88,4.47,8
335,335.00,-17.67,-18.93,0.69,3.78,5.71,5.70,3.78,8
336,336.00,-17.76,-18.91,0.09,3.21,6.73,5.60,3.21,8
337,337.00,-17.89,-18.92,0.14,2.80,7.72,5.61,2.80,8
338,338.00,-17.88,-18.91,0.02,2.73,6.86,5.90,2.73,8
339,339.00,-17.90,-18.89,0.02,2.97,5.91,6.40,2.97,8
340,340.00,-17.91,-18.86,0.03,3.49,4.93,7.11,3.49,8
341,341.00,-17.91,-18.84,0.03,4.21,3.98,7.89,3.98,8
342,342.00,-17.87,-18.81,0.05,5.02,3.11,8.61,3.11,8
343,343.00,-17.75,-18.80,0.11,6.00,2.11,9.26,2.11,8
344,344.00,-17.74,-18.79,0.01,6.90,1.20,9.07,1.20,8
345,345.00,-17.88,-18.78,0.13,7.65,0.55,8.62,0.55,8
346,346.00,-17.82,-18.76,0.06,8.61,1.02,8.45,1.02,8
347,347.00,-17.79,-18.76,0.04,7.69,1.94,8.35,1.94,8
348,348.00,-17.73,-18.76,0.06,6.84,3.03,8.18,3.03,8
349,349.00,-18.09,-18.62,0.39,5.67,3.69,7.08,3.69,8
350,350.00,-18.74,-18.62,0.65,4.21,4.85,5.77,4.21,8
351,351.02,-19.30,-18.91,0.62,2.87,6.23,4.60,2.87,8
352,352.00,-19.79,-19.36,0.67,1.72,7.75,3.44,1.72,8
353,353.00,-20.08,-19.76,0.50,1.32,9.19,2.75,1.32,8
354,354.00,-20.06,-19.69,0.08,2.04,8.22,2.96,2.04,8
355,355.00,-20.06,-19.66,0.03,2.93,7.21,3.42,2.93,8
356,356.00,-20.05,-19.58,0.08,3.84,6.20,4.10,3.84,8
357,357.00,-20.05,-19.57,0.01,4.82,5.20,4.82,4.82,8
358,358.00,-20.05,-19.60,0.03,5.79,4.27,5.62,4.27,8
359,359.00,-20.06,-19.58,0.02,6.77,3.36,6.34,3.36,8
360,360.00,-20.07,-19.51,0.07,7.52,2.49,5.97,2.49,8
361,361.00,-20.09,-19.61,0.10,6.51,1.91,5.40,1.91,8
362,362.00,-20.10,-19.62,0.02,5.53,1.63,4.94,1.63,8
363,363.00,-20.12,-19.61,0.02,4.59,1.91,4.72,1.91,8
364,364.00,-20.13,-19.61,0.01,3.65,2.57,4.80,2.57,8
365,365.00,-20.11,-19.51,0.10,2.80,3.48,5.27,2.80,8
