step,time_s,rx,ry,speed_mps,d1_triangle,d2_triangle2,d3_triangle3,dmin,goals
1,1767662246.038461,-7.797497634032181,-0.2284658907377217,nan,4.364350573148425,3.784059369339769,5.499035508400812,3.784059369339769,0
2,1767662247.0378885,-7.471185315687715,0.35888756568953367,0.6722954191771587,4.226579526735659,3.575848431037217,4.507324212634104,3.575848431037217,0
3,1767662248.0332563,-7.072967382260824,0.909972230835857,0.683069891274772,4.017950272642898,3.288833572579311,3.9700802055433235,3.288833572579311,0
4,1767662249.0402977,-6.640152158230085,1.434443312380544,0.6752445124440586,3.832748788439553,3.0015258995190655,4.25430982776034,3.0015258995190655,0
5,1767662250.0393772,-6.161846097617035,1.8327770238250456,0.6230254688077415,3.6372027895377954,2.714039728461267,5.079331678165501,2.714039728461267,0
6,1767662251.0392554,-5.551255367441111,2.132131899377017,0.6801081387555802,3.329350291897473,2.359571905693709,6.020981444607372,2.359571905693709,0
7,1767662252.0359254,-4.994708148031191,2.478892623522492,0.6579254421266069,3.4907467162988564,2.4921702071264846,7.2322338029757365,2.4921702071264846,0
8,1767662253.0328045,-4.466765004293974,2.7586348737505393,0.5993482788594748,2.128860267813252,1.3435644670083082,6.735854524449336,1.3435644670083082,0
9,1767662254.0343318,-4.094196996642762,2.7629163591983827,0.37202441148736265,1.5828243140500267,1.5317393039091969,6.268380529284391,1.5317393039091969,0
10,1767662255.031375,-3.7660524300715488,2.4238493286206566,0.47325240193142837,1.83050356517247,2.447811384700173,5.802784588015669,1.83050356517247,1
11,1767662256.0305917,-3.524089129527915,1.7918379817424388,0.6772760269850583,2.6775881720496817,3.5436804802553477,5.5615740833366765,2.6775881720496817,1
12,1767662257.0397446,-3.307419261317523,1.1318211670399534,0.6883705852673778,3.7553954580601068,4.699686829742424,5.285938828453733,3.7553954580601068,1
13,1767662258.0388298,-3.205402566636782,0.46527728812510255,0.6749231066538994,4.658263531506066,5.632873869323664,4.346597104705267,4.346597104705267,1
14,1767662259.032054,-3.0714556139473292,-0.17262396907899982,0.6562594225766523,5.344305305073505,6.351658219072847,3.3746674825116623,3.3746674825116623,1
15,1767662260.0313342,-2.858079224427224,-0.7804731866226711,0.6446768471675918,5.1884855452151974,6.181478685926674,2.7856478493742123,2.7856478493742123,1
16,1767662261.0333796,-2.7259766709879143,-1.2671795813145017,0.503286157093174,4.649308805000201,5.6079403708911695,2.6860614388342423,2.6860614388342423,1
17,1767662262.0326426,-2.6598744316817724,-1.7437567165975578,0.4814943937247086,4.054518528431778,4.981925183124288,3.2222848348962763,3.2222848348962763,2
18,1767662263.0387847,-2.740591912731328,-2.3040397943043085,0.5626118808925774,3.4458596346072556,4.338849214480309,4.137693290749529,3.4458596346072556,2
19,1767662264.0377462,-2.93698507017375,-2.956122169786206,0.6817232001852431,2.7497616354390346,3.6565471512853076,4.925106851121945,2.7497616354390346,2
20,1767662265.035984,-3.01955448387509,-3.604532661532418,0.6548004548351577,1.9609880523091587,2.9609850712852452,4.852199526906163,1.9609880523091587,2
21,1767662266.0326128,-3.1651729963460893,-4.237029256943482,0.651238386482154,2.0386870357712805,2.7940534044065566,4.532087383686532,2.0386870357712805,2
22,1767662267.0319755,-3.4676396830249705,-4.846444112152558,0.6807812405727105,3.254577966746002,3.536626333834879,4.070664195179829,3.254577966746002,2
23,1767662268.032017,-3.7804050285827975,-5.432610577752575,0.6643618480482143,4.930903393037223,4.942878310510848,3.53053627670958,3.53053627670958,2
24,1767662269.0319476,-4.136685150897109,-5.987340753436665,0.6593340678694674,6.644349779514794,6.515221795564748,3.1055844958239427,3.1055844958239427,2
25,1767662270.037599,-4.639426529567017,-6.309020713317395,0.5934933476992568,8.043751390448952,7.841599141414603,2.553252164132072,2.553252164132072,2
26,1767662271.0346444,-5.291718328896534,-6.532908327563941,0.6916887688568336,9.314241916683853,9.000168933121056,1.992747328873309,1.992747328873309,2
27,1767662272.031626,-5.870154803624248,-6.572875890012655,0.5815710289296574,8.948870713267524,8.628630436299588,2.696470171060366,2.696470171060366,2
28,1767662273.0313303,-6.359894479469397,-6.2453240525982725,0.5893560051065105,8.113135286111236,7.809297490542596,3.2407462133898908,3.2407462133898908,2
