step,time_s,rx,ry,speed_mps,d1_triangle,d2_triangle2,d3_triangle3,dmin,goals
1,1769942376.6620672,nan,nan,nan,nan,nan,nan,nan,0
2,1769942377.661292,nan,nan,nan,nan,nan,nan,nan,0
3,1769942378.6603827,nan,nan,nan,nan,nan,nan,nan,0
4,1769942379.660034,nan,nan,nan,nan,nan,nan,nan,0
5,1769942380.6588953,nan,nan,nan,nan,nan,nan,nan,0
6,1769942381.6580067,nan,nan,nan,nan,nan,nan,nan,0
7,1769942382.6557477,nan,nan,nan,nan,nan,nan,nan,0
8,1769942383.6541555,nan,nan,nan,nan,nan,nan,nan,0
9,1769942384.6637394,nan,nan,nan,nan,nan,nan,nan,0
10,1769942385.662014,nan,nan,nan,nan,nan,nan,nan,0
11,1769942386.6608908,nan,nan,nan,nan,nan,nan,nan,0
