step,time_s,rx,ry,speed_mps,d1_triangle,d2_triangle2,d3_triangle3,dmin,goals
1,1767623050.879662,-3.3020312331058554,-2.839540768894414,nan,4.692971238020533,4.531320156340117,2.3021443651076097,2.3021443651076097,0
2,1767623051.8709846,-3.7099436324963855,-2.5115841339410294,0.5279820518091772,4.6777844615924,4.465338997365803,2.5177530607056604,2.5177530607056604,0
3,1767623052.8792589,-4.1799333705956165,-2.2698032199984643,0.5241967953122911,4.054015281840898,3.8572442374951015,2.352328403650976,2.352328403650976,0
4,1767623053.8786905,-4.5845732533550505,-2.075166000685117,0.4492732705607113,3.2736641857106625,3.209197848966703,2.4508526981608765,2.4508526981608765,0
5,1767623054.878528,-5.051462951442823,-1.8379256464188587,0.523792000573121,2.441645401607417,2.6088372405591285,2.7213876924903513,2.441645401607417,0
6,1767623055.8749988,-5.477581048746471,-1.6250315254622645,0.4780278896605869,1.8126223287499141,2.3421666615483914,2.9230494097917625,1.8126223287499141,0
7,1767623056.8746047,-5.876429266876434,-1.4685127979075734,0.42862897373581504,1.6511565149755563,2.5027504731228176,2.1875448614092434,1.6511565149755563,0
8,1767623057.8700554,-6.209451180093882,-1.3706920945686447,0.3486776916232306,1.8625529046551461,2.810782909340121,1.3380416204208763,1.3380416204208763,0
9,1767623058.873161,-6.5426998938653185,-1.2498073396943412,0.3533990551977146,1.7955763449602498,2.792667754129701,1.426590396644135,1.426590396644135,0
10,1767623059.8715208,-6.993220154436337,-1.16033307193116,0.4600738925887168,0.9504802083158655,1.8588258640222768,2.7215964713194505,0.9504802083158655,1
11,1767623060.8704522,-7.4430570766657285,-0.959482093335759,0.4931672001904428,1.7257476381623214,1.7419133278562529,4.174248255280835,1.7257476381623214,1
12,1767623061.8771904,-7.7207734744738605,-0.526200552638576,0.5112002579955649,3.3946404409226876,3.0983926208524655,5.263154950657898,3.0983926208524655,1
13,1767623062.8778527,-7.675277843755677,0.031054717578667537,0.558739302852582,4.7905432623031725,4.454773129351402,5.824873012065123,4.454773129351402,1
14,1767623063.8752935,-7.581849185877053,0.6413948032442076,0.6190337618030921,5.278998662822264,4.916402694937939,5.515215453288913,4.916402694937939,1
15,1767623064.8730288,-7.498624535738725,1.2452192077825897,0.6109163816983578,5.2841733251254555,4.8546400928076725,4.9311509905029,4.8546400928076725,1
16,1767623065.8745422,-7.390233765651856,1.7601532883925666,0.525423050916901,5.124642901607318,4.591172488272494,4.6642797907899105,4.591172488272494,1
