step,time_s,rx,ry,speed_mps,d1_lower,d2_upper,dmin,goals
1,1767454621.1919713,-7.2967754087592995,2.376080140492358,nan,3.8050159344379075,6.302725363271116,3.8050159344379075,0
2,1767454622.1847837,-7.307428460290804,2.3814183249883216,0.012001957530513934,4.300263394328481,5.891113390670329,4.300263394328481,0
3,1767454623.193079,-7.2530240803014046,2.1266267360379354,0.25839176327235286,4.653238225383082,5.249806926639817,4.653238225383082,0
4,1767454624.18709,-7.280304501934301,2.1716754988852816,0.0529824125942001,4.617840328112098,5.000039774997925,4.617840328112098,0
5,1767454625.185006,-7.237129567921936,2.109037339384734,0.07623524474349942,3.893980984222393,4.708100728421969,3.893980984222393,0
6,1767454626.1933188,-7.260108703398795,2.3913785944739767,0.2809393899169572,3.761555474560866,4.823555934151201,3.761555474560866,0
7,1767454627.1880794,-7.245551953030517,2.2835518626138143,0.10937796980836839,3.272216916997692,4.747383878597574,3.272216916997692,0
8,1767454628.1886528,-7.237881340777557,2.199816292168059,0.08403798328532598,2.8633155133027586,4.812902075988746,2.8633155133027586,0
9,1767454629.1923063,-7.189799094928753,2.0587008701475473,0.14853938116074553,2.558413882543418,4.945599633525795,2.558413882543418,0
10,1767454630.186474,-7.164953535761817,1.874699090636244,0.18676086251797036,2.4839181901846112,5.275910659993117,2.4839181901846112,0
11,1767454631.1917968,-7.200102600828529,2.1545146409787987,0.2805214070107602,2.9066779681818855,5.52945677362887,2.9066779681818855,0
12,1767454632.1930423,-7.27286500702302,2.53205937789455,0.3840140985632273,3.4723859689573295,5.257947774203503,3.4723859689573295,0
13,1767454633.188189,-7.319278985021191,2.676046993156646,0.15202127499551785,4.010984121362705,5.1082110620244245,4.010984121362705,0
14,1767454634.1937196,-7.273753797416289,2.480585128569077,0.19958965595219708,4.516223383766161,4.878176419969623,4.516223383766161,0
15,1767454635.1902046,-7.300044481905535,2.4421941538850107,0.046694411861768426,5.186705777476988,4.878061292118746,4.878061292118746,0
16,1767454636.1867738,-7.253691533920444,2.3345899224671145,0.11756677069799219,4.57274933020123,4.898077880653541,4.57274933020123,0
17,1767454637.1878362,-7.36199641469078,2.7481438570158545,0.42704695615128074,4.092989407336433,5.543223645438541,4.092989407336433,0
18,1767454638.1913934,-7.281564080657743,2.4506835034245533,0.30705061818390916,3.472417064321338,5.62267432142186,3.472417064321338,0
19,1767454639.1869957,-7.288262063260586,2.627058239893741,0.1772814900002782,3.2124217749247816,6.16962626707299,3.2124217749247816,0
20,1767454640.1869762,-7.2743768000837274,2.414726690968793,0.21278923288860194,2.894519729211195,6.4883590967392255,2.894519729211195,0
21,1767454641.193828,-7.243253042842812,2.474033994151998,0.06652213642204678,2.918845226029881,7.093624436605172,2.918845226029881,0
22,1767454642.1935267,-7.2596214905323775,2.4648388789603652,0.01878000970339207,3.122029899944426,7.660221906123185,3.122029899944426,0
23,1767454643.18581,-7.229024204115329,2.2911911609914393,0.17769398656665242,3.265183502142324,8.032834484444937,3.265183502142324,0
24,1767454644.1904345,-7.151297616714919,1.9535857788781728,0.3448426407676866,3.3944493937126374,8.316884078369478,3.3944493937126374,0
25,1767454645.1865191,-7.183193723139557,2.1458909115734457,0.19569858237011556,4.094471094332876,8.069794984654736,4.094471094332876,0
26,1767454646.1900194,-7.35486695481934,2.492284258492644,0.3852521642315801,5.036851130718437,7.799432281443092,5.036851130718437,0
27,1767454647.189681,-7.421436255611315,2.5811898669004387,0.1111036901556939,4.979661305901105,7.349632770416647,4.979661305901105,0
28,1767454648.193772,-7.54427425294344,2.748454311024703,0.2066793306318161,4.549720180780471,6.99436388001154,4.549720180780471,0
29,1767454649.187183,-7.562161376690226,2.780148682780898,0.03663483222114773,4.075477757271273,6.532513377548659,4.075477757271273,0
30,1767454650.1897795,-7.477532631962695,2.4715875378666348,0.31912760209844704,3.3864712662880794,5.817937241091546,3.3864712662880794,0
31,1767454651.1855397,-7.4004548848530955,2.204929353025803,0.2787563047269075,2.8669177026680397,5.231332681943872,2.8669177026680397,0
32,1767454652.1864524,-7.4400418704668505,2.4894138723708155,0.2869637429110067,3.031940255552298,5.201701528592727,3.031940255552298,0
33,1767454653.1847355,-7.41159570991737,2.1994410364079005,0.29186586131353653,2.9746597809330333,4.853863528111242,2.9746597809330333,0
34,1767454654.1895962,-7.391039229608892,2.0635269080259158,0.13679497101265664,3.256233426490374,4.778018354603294,3.256233426490374,0
35,1767454655.186358,-7.501955507108471,2.321486264866617,0.2817065428970535,3.912753609737432,5.109938801479552,3.912753609737432,0
36,1767454656.1856205,-7.527173717286973,2.4049499270269767,0.0872546016758194,4.419078259041451,5.3480214824534045,4.419078259041451,0
37,1767454657.1933584,-7.512167313491383,2.395384218035068,0.017659279611813676,4.963701586001451,5.616997868868295,4.963701586001451,0
38,1767454658.185036,-7.479855208284798,2.3230666626231127,0.07987269895622773,5.2913465219723275,5.818819701983061,5.2913465219723275,0
