1737260263.5176277,Collision,72,x=-20.92,y=-17.98
1737260264.7237124,Collision,72,x=-20.90,y=-17.96
1737260264.8272686,Collision,72,x=-20.89,y=-17.94
1737260264.9289799,Collision,72,x=-20.89,y=-17.92
1737260265.0350628,Collision,72,x=-20.88,y=-17.90
1737260265.139291,Collision,72,x=-20.87,y=-17.89
1737260265.2439826,Collision,72,x=-20.87,y=-17.89
1737260265.349499,Collision,72,x=-20.87,y=-17.89
1737260265.4508142,Collision,72,x=-20.88,y=-17.91
1737260265.5507567,Collision,72,x=-20.88,y=-17.93
1737260265.6485255,Collision,72,x=-20.90,y=-17.96
1737260267.53816,Collision,72,x=-20.84,y=-17.96
1737260267.6468682,Collision,72,x=-20.83,y=-17.95
1737260267.7606966,Collision,72,x=-20.82,y=-17.93
1737260267.8779724,Collision,72,x=-20.79,y=-17.89
1737260268.0021071,Collision,72,x=-20.76,y=-17.86
1737260268.1245995,Collision,72,x=-20.74,y=-17.83
1737260268.252657,Collision,72,x=-20.72,y=-17.80
1737260268.3887086,Collision,72,x=-20.70,y=-17.78
1737260268.5323875,Collision,72,x=-20.69,y=-17.76
1737260268.6705372,Collision,72,x=-20.68,y=-17.75
1737260268.8158224,Collision,72,x=-20.66,y=-17.74
1737260268.9569209,Collision,72,x=-20.65,y=-17.71
1737260269.1021419,Collision,72,x=-20.63,y=-17.69
1737260269.2454882,Collision,72,x=-20.61,y=-17.68
1737260269.3824096,Collision,72,x=-20.61,y=-17.66
1737260269.525117,Collision,72,x=-20.60,y=-17.65
1737260269.6701045,Collision,72,x=-20.59,y=-17.64
1737260269.8046472,Collision,72,x=-20.57,y=-17.62
1737260286.65204,Collision,72,x=-20.41,y=-17.58
1737260286.7908657,Collision,72,x=-20.41,y=-17.58
1737260286.9272346,Collision,72,x=-20.42,y=-17.60
1737260287.0653129,Collision,72,x=-20.43,y=-17.61
1737260287.210989,Collision,72,x=-20.44,y=-17.62
1737260287.3582537,Collision,72,x=-20.45,y=-17.62
1737260287.5003984,Collision,72,x=-20.44,y=-17.62
1737260287.647331,Collision,72,x=-20.43,y=-17.61
1737260287.791018,Collision,72,x=-20.41,y=-17.59
1737260288.6679792,Collision,72,x=-20.43,y=-17.60
1737260288.8113017,Collision,72,x=-20.46,y=-17.62
1737260288.9579086,Collision,72,x=-20.48,y=-17.64
1737260289.1050816,Collision,72,x=-20.49,y=-17.65
1737260289.2491992,Collision,72,x=-20.50,y=-17.65
1737260289.3971376,Collision,72,x=-20.51,y=-17.66
1737260289.5463483,Collision,72,x=-20.51,y=-17.66
1737260289.7088892,Collision,72,x=-20.51,y=-17.66
1737260289.8514826,Collision,72,x=-20.51,y=-17.66
1737260289.9935265,Collision,72,x=-20.51,y=-17.66
1737260290.1389544,Collision,72,x=-20.51,y=-17.67
1737260290.2916858,Collision,72,x=-20.51,y=-17.66
1737260290.4409664,Collision,72,x=-20.52,y=-17.67
1737260290.58816,Collision,72,x=-20.53,y=-17.68
1737260290.743715,Collision,72,x=-20.53,y=-17.68
1737260290.8900368,Collision,72,x=-20.53,y=-17.67
1737260291.0353305,Collision,72,x=-20.53,y=-17.68
1737260291.1806662,Collision,72,x=-20.55,y=-17.69
1737260291.3194451,Collision,72,x=-20.57,y=-17.71
1737260291.4589899,Collision,72,x=-20.59,y=-17.72
1737260291.5962622,Collision,72,x=-20.61,y=-17.74
1737260291.7344747,Collision,72,x=-20.64,y=-17.76
1737260291.8674207,Collision,72,x=-20.66,y=-17.77
1737260292.006148,Collision,72,x=-20.67,y=-17.78
1737260292.135138,Collision,72,x=-20.68,y=-17.79
1737260292.262431,Collision,72,x=-20.69,y=-17.79
1737260292.388969,Collision,72,x=-20.70,y=-17.80
1737260292.5219934,Collision,72,x=-20.70,y=-17.80
1737260292.6427197,Collision,72,x=-20.71,y=-17.80
1737260292.767606,Collision,72,x=-20.71,y=-17.81
1737260292.8956492,Collision,72,x=-20.71,y=-17.81
1737260293.0240872,Collision,72,x=-20.72,y=-17.81
1737260293.1553202,Collision,72,x=-20.71,y=-17.81
1737260293.2890005,Collision,72,x=-20.71,y=-17.81
1737260293.4253576,Collision,72,x=-20.72,y=-17.82
1737260293.5568264,Collision,72,x=-20.73,y=-17.83
1737260293.683452,Collision,72,x=-20.75,y=-17.84
1737260293.804794,Collision,72,x=-20.77,y=-17.86
1737260293.9164748,Collision,72,x=-20.79,y=-17.89
1737260294.0287724,Collision,72,x=-20.81,y=-17.92
1737260294.1424057,Collision,72,x=-20.83,y=-17.94
1737260294.2512605,Collision,72,x=-20.84,y=-17.95
1737260294.3562136,Collision,72,x=-20.85,y=-17.96
1737260294.465539,Collision,72,x=-20.85,y=-17.96
1737260294.5777779,Collision,72,x=-20.84,y=-17.95
1737260294.6884131,Collision,72,x=-20.83,y=-17.93
1737260294.7957036,Collision,72,x=-20.80,y=-17.91
1737260294.9145043,Collision,72,x=-20.77,y=-17.89
1737260295.0346918,Collision,72,x=-20.75,y=-17.87
1737260295.152591,Collision,72,x=-20.74,y=-17.85
1737260295.2721848,Collision,72,x=-20.74,y=-17.85
1737260295.399466,Collision,72,x=-20.74,y=-17.84
1737260295.5214653,Collision,72,x=-20.76,y=-17.84
1737260297.5556004,Collision,72,x=-20.74,y=-17.83
1737260297.6775491,Collision,72,x=-20.73,y=-17.83
1737260297.8044097,Collision,72,x=-20.71,y=-17.81
1737260297.9491735,Collision,72,x=-20.70,y=-17.81
1737260298.071928,Collision,72,x=-20.70,y=-17.80
1737260298.1923459,Collision,72,x=-20.70,y=-17.81
1737260298.3183267,Collision,72,x=-20.70,y=-17.81
1737260298.448341,Collision,72,x=-20.70,y=-17.81
1737260298.569798,Collision,72,x=-20.71,y=-17.82
1737260298.6964161,Collision,72,x=-20.72,y=-17.82
1737260298.820088,Collision,72,x=-20.72,y=-17.82
1737260298.9435856,Collision,72,x=-20.72,y=-17.82
1737260299.071276,Collision,72,x=-20.72,y=-17.82
1737260299.1944358,Collision,72,x=-20.70,y=-17.80
1737260299.3210847,Collision,72,x=-20.68,y=-17.79
1737260299.4558458,Collision,72,x=-20.68,y=-17.79
1737260299.5839741,Collision,72,x=-20.68,y=-17.79
1737260299.7105968,Collision,72,x=-20.69,y=-17.80
1737260299.836767,Collision,72,x=-20.70,y=-17.81
1737260299.9560242,Collision,72,x=-20.71,y=-17.82
1737260300.0839665,Collision,72,x=-20.72,y=-17.82
1737260300.2004366,Collision,72,x=-20.73,y=-17.83
1737260300.3242266,Collision,72,x=-20.73,y=-17.83
1737260300.442021,Collision,72,x=-20.73,y=-17.83
1737260300.5598855,Collision,72,x=-20.74,y=-17.84
1737260300.6837316,Collision,72,x=-20.75,y=-17.85
1737260300.7974162,Collision,72,x=-20.76,y=-17.85
1737260300.912639,Collision,72,x=-20.77,y=-17.86
1737260301.0268908,Collision,72,x=-20.77,y=-17.86
1737260301.1364977,Collision,72,x=-20.77,y=-17.86
1737260301.2582815,Collision,72,x=-20.78,y=-17.87
1737260302.055943,Collision,72,x=-20.78,y=-17.87
1737260302.1712782,Collision,72,x=-20.76,y=-17.86
1737260302.288203,Collision,72,x=-20.75,y=-17.85
1737260302.4050198,Collision,72,x=-20.74,y=-17.84
1737260302.5307333,Collision,72,x=-20.73,y=-17.84
1737260302.654977,Collision,72,x=-20.73,y=-17.84
1737260302.7794268,Collision,72,x=-20.72,y=-17.83
1737260302.9044657,Collision,72,x=-20.71,y=-17.82
1737260303.0324945,Collision,72,x=-20.70,y=-17.82
1737260303.1579397,Collision,72,x=-20.71,y=-17.83
1737260303.2806854,Collision,72,x=-20.72,y=-17.83
1737260303.40579,Collision,72,x=-20.74,y=-17.84
1737260303.5300267,Collision,72,x=-20.75,y=-17.85
1737260303.6515317,Collision,72,x=-20.76,y=-17.86
1737260303.7708693,Collision,72,x=-20.77,y=-17.86
1737260304.9225624,Collision,72,x=-20.77,y=-17.87
1737260305.0353363,Collision,72,x=-20.76,y=-17.86
1737260305.1535869,Collision,72,x=-20.74,y=-17.84
1737260305.2745948,Collision,72,x=-20.70,y=-17.82
1737260305.4040492,Collision,72,x=-20.67,y=-17.80
1737260305.5336523,Collision,72,x=-20.65,y=-17.79
1737260305.6590197,Collision,72,x=-20.64,y=-17.78
1737260305.7962265,Collision,72,x=-20.64,y=-17.77
1737260305.9354174,Collision,72,x=-20.64,y=-17.77
1737260306.0672824,Collision,72,x=-20.65,y=-17.77
1737260306.198421,Collision,72,x=-20.66,y=-17.78
