step,time_s,rx,ry,speed_mps,d1_linear,d2_triangle,d3_diag,dmin,goals
1,1757876132.7274392,-18.212519896453763,-21.97131339987766,nan,4.05718684804299,7.87214209929095,8.00159634529534,4.05718684804299,0
2,1757876133.7212887,-18.335059182179105,-21.401132720396777,0.5868088531274263,3.8688509349021762,6.683859539050312,8.53193589649917,3.8688509349021762,0
3,1757876134.7233727,-18.62257586875478,-20.818902973828358,0.6480010182597986,3.520207194503546,5.483728258579705,7.4850960485688445,3.520207194503546,0
4,1757876135.7253022,-18.854035933779244,-20.2598041791278,0.6039505408638682,3.0564875934448934,4.4792653033302905,6.35087338412042,3.0564875934448934,0
5,1757876136.7270467,-18.846103629511,-20.287107116405327,0.02838236732140569,1.895771398576056,3.7732008180410324,5.425280570319223,1.895771398576056,0
6,1757876137.7213883,-19.200962947154288,-20.048508371751584,0.43004827252149297,1.117457149460217,3.0632402020002862,4.030280793712136,1.117457149460217,1
7,1757876138.7250178,-19.6301332851402,-19.5508883090394,0.6547483524201811,1.0959873658416333,3.1669863609843367,2.574057072522018,1.0959873658416333,1
8,1757876139.725414,-20.186559625366975,-19.260348351593468,0.6274644685879555,1.8185676238659116,3.744962630529462,1.6323874783941899,1.6323874783941899,1
9,1757876140.724752,-20.800517684181823,-19.19073344644883,0.6183015396703989,2.976631962911998,4.667508068625447,2.149751924717199,2.149751924717199,1
10,1757876141.726296,-21.450612728082298,-19.34914987814695,0.6680867991547708,4.4278206919002,5.64526936617024,3.5368240951517094,3.5368240951517094,1
11,1757876142.7206733,-22.063045329710615,-19.641076610077693,0.6822866148174818,6.000642027831214,6.78412037660427,5.050016759214708,5.050016759214708,1
12,1757876143.7229362,-22.563554521220333,-20.00376499797532,0.6167083015314714,7.4985972641138545,7.830081338742228,6.509438853131475,6.509438853131475,1
13,1757876144.7211835,-22.81621947565092,-20.5412940822397,0.5949932091336331,8.918149045367974,7.266952375518942,7.632065034603258,7.266952375518942,1
14,1757876145.728431,-22.978070139476298,-21.057379928472827,0.5369781688045003,10.261747214743588,6.338439892583719,8.561074376119747,6.338439892583719,1
15,1757876146.7233267,-23.132518455592034,-21.41133752741379,0.38816815352226497,11.31051627563802,5.324235961874578,9.352358674160104,5.324235961874578,2
16,1757876147.7195718,-22.97506746946608,-21.268138828376223,0.21363232630200663,11.485033697613767,4.335034267613503,9.440276406361557,4.335034267613503,2
17,1757876148.7219207,-23.01326995509332,-21.24915955228822,0.04255730884443843,10.569752185338182,3.5377236403118606,8.49761849066265,3.5377236403118606,2
18,1757876149.7208593,-22.787031006308986,-21.244033068608452,0.22653747919265646,9.535420854102094,2.951137437987161,7.309122426160604,2.951137437987161,2
19,1757876150.7210515,-22.28419339409626,-21.37610582150014,0.5197932530549041,8.523418093619163,2.9734050746353913,5.84238046990913,2.9734050746353913,2
20,1757876151.7296414,-21.774569482855114,-21.259985006449444,0.5182342996559022,7.316020192550051,3.8806260378702757,4.3599538813525385,3.8806260378702757,2
21,1757876152.720371,-21.498965540172062,-21.10572740261662,0.3187922317010113,6.139543667639807,4.727986022092728,3.1500351629083827,3.1500351629083827,2
22,1757876153.719992,-21.267366578692133,-20.567690296505873,0.5859883102026056,4.724760387136811,5.234567885402214,2.099254721598641,2.099254721598641,2
23,1757876154.722666,-21.044411108834034,-19.92511110992201,0.6783456861784829,3.3883441532441774,5.376879144658743,1.3034880906383681,1.3034880906383681,2
24,1757876155.7287683,-20.79677336437711,-19.31020262377735,0.6588796717664868,2.4513805156277284,5.541381201938102,1.3521465722143002,1.3521465722143002,2
25,1757876156.7287583,-20.687924148975384,-18.89451618568321,0.4297057882398992,2.3770362925316744,5.544625295488063,1.9584590738577372,1.9584590738577372,2
26,1757876157.7213259,-20.830558915031137,-18.46024933719675,0.4605139596740715,3.2753138664009,5.41216906808574,2.6350939484750304,2.6350939484750304,2
27,1757876158.7248511,-20.68168867706243,-18.472090831001022,0.1488158316530643,3.8164982486259644,4.937841427755127,3.4267964931899177,3.4267964931899177,2
28,1757876159.7245796,-20.957260014919285,-18.54885144951122,0.2861402054459875,4.7717071255669365,4.045619008223327,3.916426781592097,3.916426781592097,3
29,1757876160.7212555,-21.474348442866738,-18.704082720683893,0.5416868593006949,5.689462475461659,3.163447419123565,4.253888873752443,3.163447419123565,3
30,1757876161.720571,-21.936137338877185,-18.820485112288303,0.4765598675549167,6.58525384138792,2.82175445159123,4.435489173936386,2.82175445159123,3
31,1757876162.7206414,-22.444903490355614,-19.187571143237406,0.6273274990104275,7.354797097885994,2.870249538036879,3.341761581988232,2.870249538036879,3
32,1757876163.7282395,-22.982365777454515,-19.56135270776487,0.6497222758782273,8.058919986125769,3.4967278975677965,2.093970311016117,2.093970311016117,3
33,1757876164.7232919,-23.391191247301705,-20.012827752387125,0.6120998720429763,7.515238161244778,4.437387646924425,0.888110181552064,0.888110181552064,3
34,1757876165.720689,-23.646021116523777,-20.320893127120534,0.4008464526575735,6.909961408561286,5.424596734334076,0.6810532992132798,0.6810532992132798,3
35,1757876166.7275746,-23.799890787608145,-20.852576573351122,0.5497157410204768,6.139698613595093,6.215795629463184,1.8714059390601565,1.8714059390601565,3
36,1757876167.7277477,-23.902986441515388,-21.549379411517393,0.70426641987769,5.454280443490782,7.053085224822906,3.11919989761884,3.11919989761884,3
37,1757876168.727986,-24.007235859173953,-22.21373295235037,0.6723228418140423,5.276088050707642,7.909148388125967,4.41102648817419,4.41102648817419,3
38,1757876169.7202363,-24.06623060616595,-22.837546357221438,0.6314907198105353,5.630364952134457,7.749591990939706,5.645405221428568,5.630364952134457,3
39,1757876170.722166,-24.0751463521399,-23.48222827336197,0.643501760215907,6.467039772694875,6.845696961389709,6.824163744201346,6.467039772694875,3
40,1757876171.7211013,-24.022089747681786,-24.089315152300973,0.6100504884164312,7.602479968989477,5.7124709998977234,7.8172840626464115,5.7124709998977234,3
41,1757876172.7233045,-24.02899050222656,-24.289410964497726,0.1997746222039493,8.694121356310912,4.566188838774512,8.758005334636172,4.566188838774512,4
42,1757876173.7268944,-23.969104632867424,-24.009820209947566,0.2849095596892487,9.476024199477449,3.3189841431238203,9.42146578973363,3.3189841431238203,4
43,1757876174.7225456,-23.388547429028534,-24.00850022901085,0.5830944392105831,10.177228933536508,1.49802561060833,9.50848714850758,1.49802561060833,4
44,1757876175.7230396,-22.842653034785336,-23.815862138713626,0.5786011386672961,10.730155641779211,0.404059819889332,9.046014529915913,0.404059819889332,4
45,1757876176.7209475,-22.27173380860573,-23.47414625540686,0.6667659112956937,11.152182560280666,1.9695299711746002,7.551018636338873,1.9695299711746002,4
46,1757876177.7257595,-21.753356004170865,-23.086549013140463,0.644161577529782,11.46051213495106,3.3799622432932686,6.086388026264754,3.3799622432932686,4
47,1757876178.7238715,-21.29211085335693,-22.78599938982114,0.5515658221514846,11.768686014001208,4.4202148856045085,4.725241428342894,4.4202148856045085,4
48,1757876179.7246554,-21.515105650929296,-22.94355230980494,0.27282385845796336,12.580874551441802,4.234988544556107,4.123913363283051,4.123913363283051,4
49,1757876180.7198534,-21.563319901091578,-22.99840184783221,0.07338035077019488,11.818071056905882,4.430381489197762,3.4230302088419555,3.4230302088419555,4
50,1757876181.719785,-21.26226134085993,-22.81442594895313,0.3528461784394993,10.598827122490437,5.072584502175192,2.4493950318033977,2.4493950318033977,4
51,1757876182.728273,-21.49635508876759,-23.014040832630958,0.3050565734681125,9.883185695345,5.534011653365119,2.415428110896728,2.415428110896728,4
52,1757876183.7276285,-21.26347980581975,-22.78663979308377,0.32569742115369726,8.710804908645196,5.105161822394529,2.190858864056369,2.190858864056369,4
53,1757876184.719804,-20.85538976382497,-22.551251367715565,0.47482583266173434,7.361253388143,4.36710292661131,2.5983284943711316,2.5983284943711316,4
54,1757876185.724519,-20.798157839633944,-22.518728921731178,0.06551815032200174,6.40317543435993,3.4244766890095777,3.4394418506516393,3.4244766890095777,4
55,1757876186.7254195,-20.655838825889877,-22.33558280701009,0.2317335586805807,5.271033780060017,2.5244789010747026,4.307854491231328,2.5244789010747026,4
56,1757876187.7203088,-20.45736362240117,-21.841933230820846,0.5347879628395075,3.8271933704024415,1.650326598431354,5.100507341387091,1.650326598431354,4
57,1757876188.7216594,-20.625972573562834,-21.49990821478229,0.38081240871433975,2.8838995267371508,0.9582726896929049,5.763201978533894,0.9582726896929049,4
58,1757876189.7234693,-21.056447098588887,-21.205651392061636,0.5204938884623083,2.646817136920174,1.675429868962936,5.822583828750179,1.675429868962936,4
59,1757876190.727681,-21.292062560630015,-21.115135135296335,0.2513455348275237,2.760313383631964,2.7199022859424056,4.928977640831682,2.7199022859424056,4
60,1757876191.7256205,-21.51138240798861,-21.274254230239485,0.27152084800797616,3.149224992006391,3.73515018979134,4.022220278039883,3.149224992006391,4
61,1757876192.7210515,-21.627304644444006,-21.403712096698886,0.17457134101890956,3.585490866006901,4.697340183410531,3.027262445178643,3.027262445178643,4
62,1757876193.723751,-21.668116074256993,-21.657739203417695,0.2565918590690365,4.0027703980842295,5.57791981388565,2.180875661468756,2.180875661468756,4
63,1757876194.722111,-21.595911705328408,-22.1766330867494,0.5247540761353453,4.238946647991608,5.846216161886458,1.8639280493835837,1.8639280493835837,4
64,1757876195.720533,-21.363952254229076,-22.656875671476453,0.5341703811394791,4.456477484113771,4.746405646671961,1.9892210128480916,1.9892210128480916,4
65,1757876196.7202826,-21.087574626841732,-22.721142762159356,0.2838224429190484,4.091836588899399,3.59582145697387,2.1246522742344047,2.1246522742344047,4
66,1757876197.7264352,-21.03599795335572,-22.721972862655342,0.0512679205391064,3.503675111229815,2.6142538115132488,2.829346638429304,2.6142538115132488,4
67,1757876198.7232416,-21.336098934418516,-23.024314856847376,0.4273592822065293,2.964117171157695,1.6943853978021561,4.13191433068445,1.6943853978021561,4
68,1757876199.7276568,-20.9242966043338,-22.744294002393037,0.4957997016725043,2.3094823236308635,1.5997243451934249,4.645607413945102,1.5997243451934249,4
69,1757876200.7221117,-20.877755880871604,-22.536298953618314,0.2143268763774617,2.131427543371523,2.4262794804148484,5.5455438422437044,2.131427543371523,4
70,1757876201.726769,-20.86774605218155,-22.50190753785029,0.03565247370083504,2.4127273024374314,3.326975774093225,6.382977622957881,2.4127273024374314,4
71,1757876202.719895,-20.99592185757491,-22.950983770900635,0.47024265914864455,3.5455158817750725,3.9000703346267143,7.169713505723673,3.5455158817750725,4
72,1757876203.7194834,-21.069635322134065,-23.15523997171683,0.2172397370406859,4.783716089188392,4.437959956948804,7.1512166988044745,4.437959956948804,4
73,1757876204.724262,-20.86989488592227,-22.65087146503697,0.5398993623890508,5.403134321717232,4.8555419739976395,6.048213406737533,4.8555419739976395,4
74,1757876205.7257557,-20.68929643050493,-22.156613363960123,0.5254345772297491,6.020574378471386,5.125682567529269,4.931650369061756,4.931650369061756,4
75,1757876206.7205608,-20.885742797075796,-21.6189692840152,0.5753983728101653,6.679777548831744,5.041010381611659,4.256905282810542,4.256905282810542,4
76,1757876207.7217977,-21.11918241057002,-21.36205479753671,0.34670097235246505,7.593124954334418,5.013639749987002,3.5332954094826445,3.5332954094826445,4
77,1757876208.7271132,-21.083609473819866,-21.489298121222568,0.1314236932449527,8.687244242122306,5.082007253441496,2.569820694495732,2.569820694495732,4
78,1757876209.7278779,-21.11203953507672,-21.62355493644404,0.1371291137163078,9.724809434701921,4.097299897974318,1.7130334546646462,1.7130334546646462,4
79,1757876210.724898,-21.12931491420661,-21.498314939784716,0.1268036937504917,10.384584801206643,3.0973736419753126,0.9588866510565088,0.9588866510565088,4
80,1757876211.7197685,-21.445968625258715,-21.967219605264592,0.5687275092731053,11.52933366406581,1.9885210657086356,1.4152837739229391,1.4152837739229391,5
81,1757876212.7199204,-21.77271154874369,-22.31708048959268,0.47863763426203954,11.3834907587616,0.9112512635759416,2.1253520215586117,0.9112512635759416,5
82,1757876213.7268615,-22.255139241722947,-22.35227846354525,0.4803756865202615,10.683163832609644,0.7980782062032401,2.600128596852841,0.7980782062032401,5
83,1757876214.7244337,-22.758605683398276,-22.04362254261605,0.591985227301121,9.692605885517258,2.1966538359580254,2.8202793134885367,2.1966538359580254,5
84,1757876215.7229924,-23.116813352533185,-21.908086650469834,0.383544571306445,8.892781865034411,3.5354363815396774,3.2635443606592625,3.2635443606592625,5
85,1757876216.7194235,-23.592019136993493,-21.79249680778215,0.490813565952141,8.280968251643984,4.984039608926159,3.6973514813234045,3.6973514813234045,5
86,1757876217.7237542,-23.67034947244187,-21.77218491066608,0.0805721109801597,7.5409660583465215,6.00792945691587,3.9963499751338794,3.9963499751338794,5
87,1757876218.7195148,-23.725319815671305,-21.75922724941361,0.0567173375529351,6.889345334271848,7.0602157559370875,3.413118350483116,3.413118350483116,5
88,1757876219.7287602,-23.590634531970064,-21.58838131002774,0.21555813274943877,6.075140133268386,7.989355932330864,2.649955046167997,2.649955046167997,5
89,1757876220.7289717,-23.365285056946707,-20.946243157756356,0.6803881056390381,5.152836968079812,7.577427315210374,1.4690997457290682,1.4690997457290682,5
90,1757876221.7211993,-23.292398461883366,-20.78759816322701,0.17595479803655617,4.806541056316774,6.836127058865771,0.8935563078196447,0.8935563078196447,5
91,1757876222.720403,-23.093853046636205,-20.226020351746573,0.5961171421447474,4.681585716334427,6.128948149396421,1.2755002772952166,1.2755002772952166,5
92,1757876223.723109,-23.01087348434683,-19.754935753497694,0.47704611079789494,5.090011806200404,5.591864388604024,2.5699860060640027,2.5699860060640027,5
93,1757876224.7214627,-23.220564769782783,-19.52214271847332,0.31382644879840854,5.894800203917544,5.22415460766108,4.099169871101657,4.099169871101657,5
94,1757876225.724167,-23.552105263783165,-19.553153816032953,0.3320895714008744,6.717956875648876,4.771702730076239,5.5857772297239725,4.771702730076239,6
95,1757876226.7202964,-23.93984163753995,-19.695664990584167,0.41470195419569195,7.520593810009744,4.409476754040256,7.09994435568023,4.409476754040256,6
96,1757876227.7266378,-24.35151758209395,-20.06486341978357,0.5494933165861656,8.191043872895817,3.9375480603173942,8.513574416708407,3.9375480603173942,6
97,1757876228.7221382,-24.79690315161093,-20.5272576341207,0.6449117952976151,8.222124816550792,3.441649226164857,9.826193510425908,3.441649226164857,6
98,1757876229.724502,-25.35168338962012,-20.8760127439585,0.6537493613678325,7.992542884406683,2.6235638471118925,11.122289051480161,2.6235638471118925,6
99,1757876230.720376,-25.868613054335682,-21.221160597753908,0.6241404656634595,7.866459533550087,1.306681601784934,12.259725753870194,1.306681601784934,6
100,1757876231.7247624,-26.394419874583622,-21.552213248979886,0.6186306674068398,7.919410158421586,0.5174933913885668,12.479256289280661,0.5174933913885668,6
