step,time_s,robot_x,robot_y,speed_mps,diag_actor_dist,linear_actor_dist,triangle_actor_dist,dmin,goals_count
88,88.00,-28.32,-19.30,0.63,11.22,9.86,9.20,9.20,3
89,89.01,-28.91,-19.08,0.63,12.82,10.54,10.82,10.54,3
90,90.00,-29.57,-18.98,0.68,14.50,11.34,12.40,11.34,3
91,91.00,-30.26,-19.01,0.69,16.18,12.26,14.04,12.26,3
92,93.34,-20.09,-22.07,4.54,5.63,8.28,4.07,4.07,3
93,93.34,-20.09,-22.07,nan,5.63,8.33,4.07,4.07,3
94,94.00,-20.09,-22.07,0.00,4.97,8.93,3.56,3.56,3
95,95.00,-20.09,-22.07,0.00,3.99,9.96,2.83,2.83,3
96,96.01,-20.09,-22.07,0.00,3.08,10.92,2.32,2.32,3
97,97.00,-20.09,-22.07,0.00,2.13,11.05,2.38,2.13,3
98,98.00,-20.09,-22.07,0.00,1.34,10.05,3.02,1.34,3
99,99.00,-19.57,-22.31,0.58,1.25,9.24,4.26,1.25,3
100,100.00,-19.04,-22.70,0.65,2.61,8.54,5.56,2.61,3
101,101.00,-18.90,-22.89,0.23,3.74,7.69,6.45,3.74,3
102,102.00,-18.86,-22.97,0.09,4.77,6.89,6.81,4.77,3
103,103.00,-18.82,-23.15,0.18,5.81,6.01,6.99,5.81,3
104,104.00,-18.58,-23.67,0.59,7.29,5.50,7.61,5.50,3
105,105.00,-18.48,-23.84,0.20,8.43,4.66,8.21,4.66,3
106,106.00,-18.39,-23.97,0.15,9.53,3.83,8.72,3.83,3
107,107.00,-18.33,-24.00,0.08,8.81,2.85,7.88,2.85,3
108,108.00,-18.29,-24.02,0.04,7.90,1.88,6.93,1.88,3
109,109.00,-18.29,-24.02,0.00,6.96,0.96,5.95,0.96,3
110,110.00,-18.29,-24.02,0.00,6.07,0.48,4.96,0.48,3
111,111.00,-18.29,-24.02,0.00,5.13,1.21,3.97,1.21,3
112,112.00,-18.29,-24.02,0.00,4.25,2.17,2.96,2.17,3
113,113.00,-18.29,-24.02,0.00,3.45,2.25,2.02,2.02,3
114,114.00,-18.28,-24.02,0.00,2.80,1.25,1.02,1.02,3
115,115.01,-18.28,-24.02,0.00,2.32,0.50,0.36,0.36,3
116,116.01,-18.28,-24.02,0.00,2.25,0.93,0.96,0.93,3
117,117.00,-18.27,-24.04,0.02,2.59,1.86,2.01,1.86,3
118,118.00,-18.26,-24.04,0.01,3.21,2.84,1.74,1.74,3
119,119.01,-18.25,-24.04,0.01,3.95,3.84,0.92,0.92,3
120,120.00,-18.24,-24.04,0.02,4.73,4.81,0.49,0.49,3
121,121.00,-18.28,-24.00,0.06,3.94,5.68,1.47,1.47,3
122,122.00,-18.29,-24.00,0.00,3.18,6.77,2.70,2.70,3
123,123.00,-18.28,-24.00,0.00,2.55,7.74,3.92,2.55,3
124,124.00,-18.28,-24.00,0.00,2.22,8.77,5.09,2.22,3
125,125.00,-18.28,-24.00,0.00,2.31,9.75,6.10,2.31,3
126,126.01,-18.28,-24.00,0.00,2.75,10.74,6.93,2.75,3
127,127.00,-18.28,-24.00,0.00,3.46,11.73,7.38,3.46,3
128,128.00,-18.28,-24.00,0.00,4.29,12.74,7.64,4.29,3
129,129.01,-18.28,-24.00,0.00,5.15,12.77,7.98,5.15,3
130,130.00,-18.28,-24.00,0.00,6.02,11.74,8.43,6.02,3
131,131.00,-18.28,-24.00,0.00,6.99,10.72,8.83,6.99,3
132,132.00,-18.28,-24.00,0.00,7.94,9.75,7.99,7.94,3
133,133.00,-18.28,-24.00,0.00,8.85,8.78,6.98,6.98,3
134,134.00,-18.28,-24.00,0.00,9.60,7.75,5.97,5.97,3
135,135.01,-18.28,-24.00,0.00,8.62,6.75,5.00,5.00,3
136,136.00,-18.28,-24.00,0.00,7.68,5.81,4.00,4.00,3
137,137.00,-18.24,-24.03,0.05,6.81,4.81,3.15,3.15,3
138,138.00,-17.70,-24.36,0.63,6.52,4.21,2.69,2.69,3
139,139.00,-17.30,-24.47,0.42,5.95,3.49,2.15,2.15,3
140,140.00,-17.09,-24.48,0.21,5.24,2.76,1.35,1.35,4
141,141.00,-17.45,-24.46,0.35,4.10,1.78,0.40,0.40,4
142,142.01,-17.93,-24.53,0.49,3.22,0.91,1.56,0.91,4
143,143.01,-18.18,-24.56,0.25,2.79,0.83,1.59,0.83,4
144,144.00,-18.12,-24.47,0.11,2.60,1.85,0.70,0.70,4
145,145.00,-18.24,-24.60,0.18,3.04,1.64,0.28,0.28,4
146,146.01,-18.33,-24.56,0.10,3.65,0.75,1.28,0.75,4
147,147.00,-18.28,-24.41,0.15,4.27,0.55,2.62,0.55,4
148,148.00,-18.11,-24.15,0.31,4.48,1.13,4.05,1.13,4
149,149.00,-18.15,-24.21,0.07,3.70,2.12,5.18,2.12,4
150,150.00,-18.08,-23.95,0.27,2.82,2.79,6.28,2.79,4
151,151.00,-18.10,-23.64,0.31,2.06,3.50,7.09,2.06,4
152,152.00,-18.13,-23.62,0.04,1.80,4.47,7.50,1.80,4
153,153.00,-18.41,-23.33,0.41,1.71,5.15,7.40,1.71,4
154,154.00,-18.91,-22.89,0.66,1.67,5.73,7.08,1.67,4
155,155.00,-19.46,-22.72,0.57,1.95,6.60,6.84,1.95,4
156,156.00,-20.08,-22.82,0.63,2.48,7.84,6.74,2.48,4
157,157.00,-20.54,-23.24,0.62,3.37,9.35,5.66,3.37,4
158,158.00,-20.82,-23.76,0.59,4.44,10.89,4.79,4.44,4
159,159.00,-20.87,-23.91,0.15,5.30,12.02,3.91,3.91,4
160,160.00,-20.87,-23.94,0.04,6.18,13.05,3.01,3.01,4
161,161.00,-20.74,-24.08,0.19,7.27,13.04,2.35,2.35,4
162,162.00,-20.55,-24.38,0.35,7.86,12.34,1.98,1.98,4
163,163.00,-20.46,-24.54,0.19,7.16,11.47,1.78,1.78,4
164,164.00,-20.42,-24.64,0.10,6.41,10.55,1.91,1.91,4
165,165.00,-20.42,-24.80,0.16,5.75,9.74,2.47,2.47,4
166,166.00,-20.49,-24.85,0.09,5.07,8.85,3.23,3.23,5
167,167.00,-20.67,-25.31,0.50,4.87,8.35,4.31,4.31,5
168,168.00,-21.04,-25.88,0.68,5.07,8.04,4.66,4.66,5
169,169.00,-20.93,-25.69,0.22,4.70,6.91,3.76,3.76,5
170,170.00,-20.90,-25.19,0.50,4.30,5.48,2.60,2.60,5
171,171.00,-21.05,-25.00,0.24,4.57,4.49,1.58,1.58,5
172,172.00,-21.61,-24.79,0.60,5.47,3.92,0.93,0.93,5
173,173.00,-22.03,-24.34,0.61,6.42,3.54,0.17,0.17,5
174,174.00,-22.27,-23.80,0.59,7.40,3.51,1.02,1.02,5
175,175.00,-22.16,-23.22,0.59,8.14,3.83,2.30,2.30,5
176,176.00,-21.92,-22.56,0.70,8.04,4.65,3.49,3.49,5
177,177.00,-21.72,-21.89,0.70,6.92,4.99,4.27,4.27,5
178,178.00,-21.60,-21.25,0.65,5.96,4.70,4.40,4.40,5
179,179.00,-21.72,-20.65,0.61,5.23,4.52,4.27,4.27,5
180,180.00,-22.03,-20.04,0.68,4.75,4.54,3.99,3.99,5
181,181.00,-22.40,-19.55,0.62,4.30,4.58,3.67,3.67,5
182,182.01,-22.78,-19.07,0.61,3.93,4.70,2.84,2.84,5
183,183.00,-22.80,-19.00,0.07,3.00,4.45,2.37,2.37,5
184,184.00,-23.19,-19.00,0.39,2.35,4.75,2.11,2.11,5
185,185.00,-22.71,-18.80,0.52,1.45,4.37,2.71,1.45,5
186,186.00,-22.89,-19.03,0.28,0.92,4.91,3.11,0.92,5
187,187.00,-22.89,-19.17,0.14,1.33,5.44,3.77,1.33,5
188,188.00,-22.81,-19.80,0.63,2.39,6.51,4.08,2.39,5
189,189.00,-22.91,-20.47,0.68,3.49,7.88,4.68,3.49,5
190,190.00,-23.18,-21.05,0.63,3.47,9.35,5.54,3.47,5
191,191.00,-23.51,-21.29,0.42,2.51,10.63,6.74,2.51,5
192,192.00,-23.66,-21.36,0.16,1.83,11.65,7.84,1.83,5
193,193.00,-24.22,-21.50,0.59,1.92,11.88,8.30,1.92,5
194,194.00,-24.85,-21.37,0.64,2.87,11.25,8.15,2.87,5
195,195.00,-25.41,-21.08,0.63,4.19,10.60,7.86,4.19,5
196,196.00,-25.98,-20.71,0.67,5.62,10.04,7.42,5.62,5
197,197.00,-26.44,-20.27,0.64,7.12,9.56,6.93,6.93,5
198,198.01,-26.79,-19.90,0.50,8.51,9.19,6.41,6.41,5
199,199.00,-26.92,-19.47,0.45,9.70,8.82,5.93,5.93,5
200,200.00,-26.85,-19.18,0.30,10.72,8.48,5.49,5.49,6
201,201.00,-26.78,-19.12,0.10,11.64,8.32,5.11,5.11,6
202,202.00,-26.18,-19.14,0.60,12.08,7.77,4.60,4.60,6
203,203.00,-25.58,-19.37,0.64,12.43,7.30,3.35,3.35,6
204,204.00,-25.03,-19.76,0.68,11.43,6.89,2.11,2.11,6
205,205.00,-24.98,-19.80,0.07,10.36,7.19,1.35,1.35,6
206,206.00,-24.48,-20.27,0.68,8.77,6.94,1.67,1.67,6
207,207.00,-24.34,-20.49,0.26,7.57,7.24,1.14,1.14,6
208,208.01,-24.23,-21.03,0.54,6.43,7.41,0.53,0.53,6
209,209.00,-24.23,-21.44,0.41,5.44,6.98,0.68,0.68,6
210,210.00,-24.40,-21.67,0.29,4.69,6.46,1.64,1.64,6
211,211.01,-24.50,-22.21,0.55,4.10,6.03,2.62,2.62,6
212,212.00,-24.59,-22.01,0.23,3.37,6.01,3.62,3.37,6
213,213.00,-24.56,-21.43,0.58,2.44,6.00,4.64,2.44,6
214,214.00,-24.25,-20.82,0.68,1.29,5.72,5.51,1.29,6
215,215.01,-23.84,-20.41,0.58,1.08,5.36,6.42,1.08,6
216,216.00,-23.25,-20.10,0.67,2.28,4.92,7.04,2.28,6
217,217.00,-22.59,-19.88,0.70,3.83,4.57,7.62,3.83,6
218,218.00,-21.93,-19.70,0.67,3.82,4.42,7.35,3.82,6
219,219.00,-21.25,-19.63,0.69,3.56,4.61,6.32,3.56,6
220,220.00,-20.52,-19.59,0.74,3.33,5.05,5.35,3.33,6
221,221.00,-19.85,-19.55,0.67,3.10,5.69,4.85,3.10,6
222,222.00,-19.41,-19.51,0.44,2.73,6.49,4.94,2.73,6
223,223.00,-19.95,-19.75,0.59,1.43,7.86,4.87,1.43,6
224,224.00,-20.18,-20.12,0.44,0.86,9.28,4.97,0.86,6
225,225.00,-20.17,-20.18,0.06,1.51,9.06,5.55,1.51,6
226,226.00,-20.17,-20.58,0.40,2.20,8.43,5.95,2.20,6
227,227.00,-20.15,-21.29,0.71,2.91,8.12,5.97,2.91,6
228,228.01,-20.02,-21.96,0.67,3.66,7.81,5.79,3.66,6
229,229.00,-19.85,-22.65,0.72,4.40,7.47,6.07,4.40,6
230,230.00,-19.70,-23.28,0.65,5.19,7.01,6.74,5.19,6
231,231.00,-19.59,-23.69,0.42,6.03,6.42,7.56,6.03,6
232,232.00,-19.53,-23.91,0.23,5.27,5.69,7.08,5.27,7
233,233.00,-19.60,-23.76,0.17,4.43,4.53,5.93,4.43,7
234,234.00,-19.75,-23.10,0.68,3.61,3.02,4.46,3.02,7
235,235.00,-19.69,-22.47,0.62,2.58,1.60,3.29,1.60,7
236,236.00,-19.44,-21.89,0.64,1.39,0.95,2.48,0.95,7
237,237.00,-19.24,-21.27,0.65,0.27,2.13,2.10,0.27,7
238,238.00,-19.31,-20.66,0.62,0.72,3.69,2.28,0.72,7
239,239.00,-19.58,-20.06,0.66,1.44,5.27,3.18,1.44,7
240,240.00,-20.04,-19.54,0.69,1.96,6.82,4.39,1.96,7
241,241.00,-20.20,-19.42,0.20,2.61,6.63,5.36,2.61,7
242,242.00,-19.68,-19.87,0.69,4.00,5.13,5.54,4.00,7
243,243.00,-19.16,-20.35,0.71,5.50,3.62,5.05,3.62,7
244,244.00,-18.67,-20.81,0.67,7.07,2.19,4.02,2.19,7
245,245.00,-18.18,-21.26,0.67,8.62,0.85,3.21,0.85,7
246,246.00,-17.72,-21.76,0.68,8.23,1.04,3.14,1.04,7
247,247.00,-17.33,-22.29,0.66,7.78,2.55,3.87,2.55,7
248,248.00,-17.02,-22.73,0.54,7.29,3.94,5.06,3.94,7
249,249.00,-16.50,-23.19,0.69,6.96,5.50,6.66,5.50,7
250,250.01,-16.06,-23.47,0.51,6.51,6.83,8.13,6.51,7
251,251.00,-15.74,-23.46,0.33,5.79,7.85,9.30,5.79,7
252,252.00,-15.11,-23.48,0.63,5.41,9.00,10.49,5.41,7
253,253.00,-14.72,-23.65,0.43,4.82,10.20,11.07,4.82,7
254,254.00,-14.65,-23.85,0.21,3.99,11.35,11.38,3.99,8
255,255.01,-14.66,-23.23,0.62,2.72,11.68,11.56,2.72,8
256,256.00,-14.86,-22.60,0.67,1.33,11.96,11.53,1.33,8
257,257.00,-15.25,-22.02,0.70,0.74,10.91,10.44,0.74,8
258,258.01,-15.73,-21.59,0.63,2.08,9.44,8.99,2.08,8
259,259.00,-16.16,-21.40,0.48,3.22,8.18,7.60,3.22,8
260,260.00,-16.45,-21.37,0.30,2.54,7.21,6.40,2.54,8
261,261.00,-16.56,-21.46,0.14,1.66,6.24,5.42,1.66,9
262,262.00,-16.65,-21.57,0.14,0.81,5.51,4.49,0.81,9
263,263.00,-16.73,-21.55,0.07,0.76,4.43,3.66,0.76,9
264,264.01,-16.98,-21.53,0.25,1.28,3.42,2.83,1.28,9
265,265.00,-17.51,-21.45,0.54,1.70,2.24,2.31,1.70,9
266,266.00,-18.08,-21.25,0.60,2.09,0.94,2.81,0.94,9
267,267.00,-18.44,-21.17,0.37,2.68,0.25,3.75,0.25,9
268,268.00,-18.56,-21.17,0.12,3.56,1.24,4.05,1.24,9
269,269.00,-18.95,-21.36,0.43,4.23,2.03,3.65,2.03,9
270,270.01,-19.49,-21.74,0.65,4.88,2.70,3.03,2.70,9
271,271.00,-19.98,-22.16,0.66,5.56,3.36,2.32,2.32,9
272,272.00,-20.44,-22.63,0.66,6.38,3.95,1.67,1.67,9
273,273.00,-20.77,-23.09,0.57,6.94,3.33,1.54,1.54,9
274,274.00,-20.86,-23.31,0.23,6.09,2.58,2.29,2.29,9
275,275.00,-20.92,-23.58,0.28,5.37,2.20,3.23,2.20,10
276,276.00,-20.85,-23.74,0.18,4.72,2.34,4.17,2.34,10
277,277.00,-20.64,-23.87,0.24,4.17,2.80,4.95,2.80,10
278,278.00,-20.56,-23.91,0.10,3.61,3.57,5.30,3.57,10
279,279.00,-20.53,-23.91,0.02,3.13,4.40,5.67,3.13,10
280,280.01,-20.50,-23.88,0.04,2.86,5.34,6.23,2.86,10
281,281.00,-20.50,-23.87,0.02,2.95,6.22,6.84,2.95,10
282,282.00,-20.48,-23.84,0.04,3.32,7.17,6.41,3.32,10
283,283.00,-20.48,-23.84,0.00,3.94,8.15,5.33,3.94,10
284,284.00,-20.48,-23.84,0.00,4.70,9.12,4.38,4.38,10
285,285.00,-20.48,-23.83,0.00,5.53,10.06,3.43,3.43,10
286,286.00,-20.48,-23.83,0.00,6.41,11.07,2.51,2.51,10
287,287.00,-20.48,-23.83,0.00,6.72,12.07,1.64,1.64,10
288,288.00,-20.48,-23.83,0.00,5.80,13.02,1.14,1.14,10
289,289.00,-20.48,-23.82,0.01,4.93,12.54,1.32,1.32,10
290,290.00,-20.47,-23.82,0.00,4.16,11.57,2.06,2.06,10
291,291.00,-20.48,-23.81,0.01,3.48,10.56,2.94,2.94,10
292,292.00,-20.48,-23.80,0.01,2.99,9.57,3.88,2.99,10
293,293.00,-20.44,-23.79,0.04,2.75,8.57,4.14,2.75,10
294,294.00,-20.32,-23.83,0.12,2.93,7.59,3.25,2.93,10
295,295.00,-20.30,-23.83,0.02,3.41,6.64,2.30,2.30,10
296,296.00,-20.30,-23.85,0.01,4.10,5.70,1.16,1.16,10
297,297.01,-20.32,-23.84,0.02,4.84,4.74,0.51,0.51,10
298,298.00,-20.39,-23.84,0.07,5.65,3.86,1.43,1.43,10
299,299.00,-20.42,-23.72,0.12,6.40,2.92,2.59,2.59,10
300,300.01,-20.44,-23.74,0.03,7.34,2.23,3.61,2.23,10
301,301.00,-20.46,-23.70,0.05,7.39,1.78,4.51,1.78,10
302,302.00,-20.47,-23.66,0.03,6.42,1.83,5.12,1.83,10
303,303.00,-20.48,-23.66,0.01,5.52,2.35,5.32,2.35,10
304,304.00,-20.48,-23.67,0.01,4.70,3.07,5.64,3.07,10
305,305.00,-20.49,-23.68,0.02,3.92,2.66,6.11,2.66,10
306,306.00,-20.50,-23.70,0.02,3.29,2.01,6.72,2.01,10
307,307.00,-20.49,-23.75,0.04,2.88,1.75,6.32,1.75,10
308,308.00,-20.48,-23.78,0.04,2.75,2.03,5.35,2.03,10
309,309.00,-20.48,-23.80,0.01,2.95,2.67,4.39,2.67,10
310,310.00,-20.48,-23.80,0.00,3.42,3.49,3.44,3.42,10
311,311.01,-20.48,-23.80,0.00,4.09,4.33,2.52,2.52,10
312,312.00,-20.47,-23.81,0.01,4.86,5.29,1.67,1.67,10
313,313.00,-20.48,-23.79,0.02,5.70,6.23,1.10,1.10,10
314,314.00,-20.47,-23.80,0.01,6.60,7.18,1.26,1.26,10
315,315.00,-20.46,-23.80,0.01,6.51,8.15,1.99,1.99,10
316,316.00,-20.45,-23.79,0.01,5.58,9.10,2.88,2.88,10
317,317.00,-20.43,-23.80,0.03,4.74,10.10,3.78,3.78,10
318,318.00,-20.41,-23.83,0.03,3.94,11.07,4.14,3.94,10
319,319.00,-20.40,-23.83,0.00,3.30,12.10,3.38,3.30,10
320,320.01,-20.40,-23.83,0.00,2.89,13.09,2.40,2.40,10
321,321.00,-20.40,-23.83,0.00,2.77,12.49,1.35,1.35,10
322,322.00,-20.41,-23.79,0.03,2.98,11.47,0.52,0.52,10
323,323.00,-20.42,-23.74,0.05,3.42,10.45,1.35,1.35,10
324,324.00,-20.53,-23.51,0.26,3.82,9.25,2.46,2.46,10
325,325.00,-20.60,-23.38,0.14,4.50,8.14,3.48,3.48,10
326,326.00,-20.62,-23.33,0.05,5.32,7.16,4.35,4.35,10
327,327.00,-20.65,-23.25,0.08,6.10,6.15,5.55,5.55,10
328,328.00,-20.69,-23.25,0.04,7.02,5.24,5.06,5.06,10
329,329.00,-20.72,-23.28,0.04,6.68,4.39,5.29,4.39,10
330,330.00,-20.86,-23.67,0.41,5.95,4.00,5.74,4.00,10
331,331.00,-20.87,-23.67,0.01,5.11,3.16,6.35,3.16,10
332,332.00,-20.87,-23.67,0.00,4.31,2.52,5.98,2.52,10
333,333.00,-20.87,-23.67,0.00,3.60,2.17,5.03,2.17,10
334,334.00,-20.87,-23.66,0.00,3.08,2.21,4.07,2.21,10
335,335.00,-20.87,-23.66,0.00,2.79,2.66,3.13,2.66,10
336,336.00,-20.79,-23.56,0.13,2.72,3.41,2.18,2.18,10
337,337.00,-20.91,-23.65,0.15,3.26,2.94,1.43,1.43,10
338,338.00,-20.99,-23.83,0.20,4.01,2.37,1.32,1.32,10
339,339.00,-20.99,-23.88,0.05,4.76,2.25,1.76,1.76,10
340,340.00,-20.75,-24.04,0.28,5.38,2.42,2.28,2.28,10
341,341.00,-20.60,-24.10,0.16,6.05,2.99,2.97,2.97,10
342,342.00,-20.32,-24.21,0.30,6.69,3.80,3.58,3.58,10
343,343.01,-20.07,-24.36,0.29,5.97,4.77,3.74,3.74,10
344,344.00,-20.00,-24.43,0.11,5.11,5.74,2.97,2.97,10
345,345.00,-19.98,-24.46,0.04,4.37,6.67,1.95,1.95,10
346,346.00,-19.97,-24.46,0.00,3.77,7.75,0.80,0.80,10
347,347.00,-20.02,-24.39,0.08,3.33,8.68,0.38,0.38,10
348,348.00,-20.09,-24.28,0.14,3.09,9.56,1.56,1.56,10
349,349.00,-20.10,-24.28,0.01,3.20,10.55,2.75,2.75,10
350,350.00,-20.12,-24.41,0.13,3.69,11.67,3.86,3.69,10
351,351.00,-20.17,-24.60,0.20,4.44,12.86,4.75,4.44,11
352,352.00,-20.05,-24.29,0.33,4.94,13.53,5.51,4.94,11
353,353.00,-19.87,-23.64,0.68,5.36,12.15,5.90,5.36,11
354,354.00,-19.76,-22.96,0.68,5.90,10.48,6.14,5.90,11
355,355.00,-19.70,-22.24,0.73,6.50,8.74,6.35,6.35,11
356,356.00,-19.69,-21.57,0.66,7.24,7.13,6.53,6.53,11
357,357.01,-19.70,-21.26,0.31,6.31,5.84,6.12,5.84,11
358,358.00,-19.71,-21.17,0.10,5.29,4.78,5.19,4.78,12
359,359.00,-19.53,-21.75,0.62,4.70,4.33,4.48,4.33,12
360,360.01,-19.54,-22.35,0.59,4.03,3.99,3.63,3.63,12
361,361.00,-19.73,-23.02,0.70,3.44,3.67,2.71,2.71,12
362,362.00,-19.96,-23.64,0.66,3.13,3.46,1.90,1.90,12
363,363.00,-19.99,-23.59,0.05,2.57,2.48,1.00,1.00,12
364,364.00,-20.03,-23.47,0.13,2.31,1.68,0.68,0.68,12
365,365.00,-20.03,-23.47,0.01,2.57,1.32,1.45,1.32,12
