step,time_s,robot_x,robot_y,speed_mps,diag_actor_dist,linear_actor_dist,triangle_actor_dist,dmin,goals_count
80,80.00,-22.45,-20.04,0.06,7.52,5.33,4.79,4.79,5
81,81.00,-22.54,-20.08,0.10,6.56,4.81,4.12,4.12,5
82,82.00,-22.80,-20.22,0.30,5.75,4.66,3.39,3.39,5
83,83.00,-23.32,-20.34,0.53,5.25,4.90,2.67,2.67,5
84,84.00,-23.82,-20.26,0.50,4.76,5.31,2.32,2.32,5
85,85.00,-23.99,-20.06,0.26,3.97,5.64,1.39,1.39,5
86,86.00,-24.01,-19.98,0.09,3.04,5.99,0.82,0.82,5
87,87.00,-24.05,-19.54,0.44,2.24,6.70,1.59,1.59,5
88,88.00,-24.18,-19.12,0.43,1.54,7.66,2.82,1.54,5
89,89.00,-24.26,-18.96,0.18,0.79,8.49,3.85,0.79,5
90,90.00,-24.29,-18.95,0.04,0.59,9.26,4.82,0.59,5
91,91.00,-24.31,-18.93,0.03,1.37,8.65,5.79,1.37,5
92,92.00,-24.37,-18.89,0.07,1.88,8.02,6.81,1.88,6
93,93.00,-24.23,-18.96,0.16,1.09,7.27,7.58,1.09,6
94,94.00,-23.50,-18.91,0.73,1.03,6.19,8.01,1.03,6
95,95.00,-22.86,-18.76,0.65,1.20,5.28,8.61,1.20,6
96,96.00,-22.22,-18.50,0.70,1.66,4.33,8.35,1.66,6
97,97.00,-21.67,-18.13,0.67,2.32,3.60,7.74,2.32,6
98,98.00,-21.15,-17.77,0.63,3.06,2.90,7.26,2.90,6
99,99.00,-20.60,-17.43,0.64,3.79,2.25,7.02,2.25,6
100,100.00,-20.09,-17.31,0.53,4.35,1.81,7.01,1.81,6
101,101.00,-20.07,-17.22,0.08,5.10,2.29,7.23,2.29,6
102,102.00,-20.13,-17.21,0.06,5.87,2.98,7.54,2.98,6
103,103.00,-20.68,-17.50,0.62,6.84,4.47,7.43,4.47,6
104,104.00,-20.24,-17.36,0.46,7.54,5.05,8.20,5.05,6
105,105.00,-19.97,-17.25,0.29,8.34,5.77,8.55,5.77,6
106,106.00,-19.69,-17.60,0.45,8.22,6.90,7.93,6.90,6
107,107.00,-19.27,-18.15,0.69,6.63,6.55,7.49,6.55,6
108,108.00,-18.80,-18.68,0.71,5.03,5.99,7.45,5.03,6
109,109.00,-18.43,-19.19,0.63,3.58,5.49,7.65,3.58,6
110,110.00,-18.09,-19.68,0.59,2.33,4.97,7.36,2.33,6
111,111.00,-17.79,-20.17,0.58,1.57,4.47,6.76,1.57,6
112,112.00,-17.83,-20.16,0.05,1.90,3.50,5.98,1.90,6
113,113.00,-17.80,-20.23,0.08,2.61,2.61,5.13,2.61,6
114,114.00,-17.95,-19.98,0.30,3.35,1.39,4.37,1.39,6
115,115.00,-18.02,-19.66,0.33,4.23,0.46,4.02,0.46,6
116,116.00,-17.95,-19.52,0.16,5.20,1.28,3.92,1.28,6
117,117.00,-17.67,-19.05,0.55,6.40,2.76,4.44,2.76,6
118,118.00,-17.50,-19.03,0.18,7.47,3.82,4.65,3.82,6
119,119.00,-16.93,-19.27,0.62,8.99,4.72,4.79,4.72,6
120,120.00,-16.41,-19.66,0.65,9.63,5.49,4.81,4.81,6
121,121.01,-16.09,-20.22,0.63,9.08,6.06,4.41,4.41,6
122,122.00,-15.98,-20.88,0.68,8.31,6.46,3.90,3.90,6
123,123.00,-15.95,-21.52,0.63,7.51,5.08,3.76,3.76,6
124,124.03,-16.07,-22.22,0.69,6.56,3.67,4.03,3.67,6
125,125.00,-16.29,-22.86,0.70,5.62,2.56,4.66,2.56,6
126,126.00,-16.44,-23.30,0.46,4.70,2.28,5.59,2.28,6
127,127.00,-16.55,-23.60,0.32,3.83,2.78,6.62,2.78,6
128,128.00,-16.59,-23.77,0.18,3.01,3.62,7.65,3.01,7
129,129.00,-16.55,-23.61,0.16,2.05,4.35,8.54,2.05,7
130,130.00,-16.43,-22.93,0.70,0.77,4.66,9.21,0.77,7
131,131.00,-16.40,-22.73,0.20,0.64,5.38,9.36,0.64,7
132,132.00,-16.49,-22.91,0.20,1.63,6.41,9.44,1.63,7
133,133.00,-16.42,-22.91,0.07,2.52,7.40,9.78,2.52,7
134,134.00,-16.16,-22.58,0.42,2.25,8.13,10.29,2.25,7
135,135.00,-15.97,-21.93,0.67,1.40,8.47,9.67,1.40,7
136,136.00,-15.94,-21.28,0.66,1.28,8.80,8.68,1.28,7
137,137.00,-16.07,-20.63,0.66,1.73,9.12,7.62,1.73,7
138,138.00,-16.45,-20.04,0.71,2.24,9.30,6.53,2.24,7
139,139.00,-16.91,-19.46,0.73,2.70,7.81,5.57,2.70,7
140,140.00,-17.24,-19.10,0.49,3.14,6.40,5.00,3.14,7
141,141.00,-17.28,-19.07,0.05,3.71,5.37,4.68,3.71,7
142,142.00,-17.44,-18.90,0.24,4.34,4.22,4.67,4.22,7
143,143.00,-17.66,-18.77,0.25,4.92,3.11,4.88,3.11,8
144,144.00,-17.93,-18.75,0.28,5.51,2.07,5.30,2.07,8
145,145.00,-18.59,-18.90,0.68,5.71,1.17,5.92,1.17,8
146,146.00,-19.11,-19.26,0.64,6.06,0.89,5.99,0.89,8
147,147.00,-19.45,-19.53,0.43,6.68,1.00,5.49,1.00,8
148,148.00,-19.49,-19.56,0.05,6.37,1.52,5.07,1.52,8
149,149.00,-19.53,-19.59,0.05,5.37,2.32,4.80,2.32,8
150,150.00,-19.57,-19.62,0.05,4.39,3.22,4.80,3.22,8
151,151.00,-19.72,-19.73,0.18,3.36,4.07,4.98,3.36,8
152,152.00,-20.28,-20.00,0.62,1.87,4.88,4.99,1.87,8
153,153.00,-20.87,-20.03,0.59,0.66,5.92,5.18,0.66,8
154,154.00,-20.86,-20.05,0.02,1.08,6.80,5.72,1.08,8
155,155.01,-21.44,-19.94,0.58,2.52,6.18,5.64,2.52,8
156,156.00,-22.09,-19.80,0.67,4.12,5.81,4.73,4.12,8
157,157.00,-22.73,-19.63,0.67,5.78,5.66,3.80,3.80,8
158,158.00,-23.35,-19.35,0.67,7.43,5.75,2.99,2.99,8
159,159.00,-23.94,-19.07,0.66,9.08,5.95,2.25,2.25,8
160,160.00,-24.44,-18.86,0.55,10.63,6.18,1.66,1.66,8
161,161.00,-24.73,-18.82,0.29,11.92,6.31,1.74,1.74,9
162,162.00,-24.52,-18.85,0.21,11.20,6.09,2.29,2.29,9
163,163.00,-23.85,-19.09,0.71,9.48,5.66,2.55,2.55,9
164,164.00,-23.22,-19.39,0.70,7.77,5.58,2.79,2.79,9
165,165.00,-22.63,-19.80,0.72,6.09,5.99,2.98,2.98,9
166,166.00,-22.12,-20.26,0.68,4.45,6.80,3.18,3.18,9
167,167.00,-21.69,-20.74,0.65,2.92,7.89,3.46,2.92,9
168,168.00,-21.58,-20.95,0.24,1.78,8.94,4.13,1.78,9
169,169.00,-21.56,-21.06,0.11,0.89,9.98,5.03,0.89,9
170,170.00,-21.54,-21.41,0.35,0.98,11.17,5.82,0.98,9
171,171.01,-21.33,-21.70,0.36,2.05,10.39,5.71,2.05,9
172,172.00,-21.19,-21.73,0.15,3.07,9.44,4.91,3.07,10
173,173.00,-21.42,-21.69,0.24,3.78,8.53,4.27,3.78,10
174,174.00,-21.88,-21.73,0.46,4.37,7.81,3.67,3.67,10
175,175.00,-21.91,-21.71,0.03,5.32,6.93,2.90,2.90,10
176,176.00,-21.94,-21.75,0.04,4.61,6.21,2.46,2.46,10
177,177.00,-21.93,-21.73,0.02,3.66,5.31,2.63,2.63,10
178,178.00,-21.86,-21.76,0.08,2.85,4.57,3.21,2.85,10
179,179.00,-21.54,-21.92,0.36,2.32,3.74,4.02,2.32,10
180,180.00,-21.50,-21.98,0.08,1.70,3.22,4.48,1.70,10
181,181.01,-21.68,-22.39,0.44,1.85,3.17,4.09,1.85,10
182,182.00,-22.03,-22.88,0.61,2.73,3.39,3.95,2.73,10
183,183.00,-22.38,-23.02,0.37,3.66,3.72,4.17,3.66,10
184,184.00,-22.69,-22.96,0.31,4.68,4.24,4.56,4.24,10
185,185.00,-23.13,-22.93,0.45,5.92,5.04,3.73,3.73,10
186,186.00,-23.69,-23.08,0.57,7.40,5.83,2.73,2.73,10
187,187.00,-24.11,-23.39,0.53,8.78,5.63,2.44,2.44,10
188,188.00,-24.39,-23.74,0.45,9.97,5.64,2.76,2.76,10
189,189.00,-24.62,-24.08,0.41,11.04,5.93,3.42,3.42,10
190,190.00,-24.74,-24.53,0.46,10.43,6.42,4.20,4.20,10
191,191.00,-24.61,-25.12,0.61,9.57,6.99,4.99,4.99,10
192,192.00,-24.16,-25.45,0.56,8.46,7.44,5.35,5.35,10
193,193.00,-23.53,-25.65,0.67,7.28,7.90,5.52,5.52,10
194,194.00,-22.88,-25.68,0.64,6.17,8.34,5.60,5.60,10
195,195.00,-22.36,-25.44,0.57,5.24,8.75,5.82,5.24,10
196,196.00,-22.17,-25.23,0.29,4.73,9.40,5.81,4.73,10
197,197.00,-22.12,-25.17,0.08,4.63,10.29,5.01,4.63,11
198,198.00,-21.96,-24.71,0.48,4.36,10.72,3.81,3.81,11
199,199.00,-21.78,-24.07,0.67,4.17,11.02,2.51,2.51,11
200,200.00,-21.64,-23.38,0.71,4.24,11.31,1.43,1.43,11
201,201.00,-21.56,-22.72,0.66,4.58,11.61,1.50,1.50,11
202,202.00,-21.51,-22.27,0.45,5.21,11.96,2.34,2.34,11
203,203.00,-21.48,-21.86,0.41,5.80,10.57,3.37,3.37,11
204,204.01,-21.48,-21.71,0.15,4.74,9.45,4.16,4.16,11
205,205.00,-21.49,-21.66,0.05,3.75,8.48,4.65,3.75,11
206,206.00,-21.49,-21.66,0.00,2.87,7.54,4.44,2.87,11
207,207.00,-21.48,-21.65,0.00,1.96,6.61,4.36,1.96,11
208,208.00,-21.48,-21.65,0.00,1.26,5.74,4.53,1.26,11
209,209.00,-21.48,-21.65,0.00,1.15,4.92,4.88,1.15,11
210,210.00,-21.48,-21.65,0.00,1.73,4.16,4.42,1.73,11
211,211.00,-21.48,-21.65,0.00,2.58,3.51,3.42,2.58,11
212,212.00,-21.48,-21.65,0.00,3.50,3.07,2.46,2.46,11
213,213.00,-21.48,-21.65,0.00,4.48,2.90,1.49,1.49,11
214,214.00,-21.48,-21.65,0.00,5.43,3.06,0.60,0.60,11
215,215.00,-21.48,-21.65,0.00,6.42,3.48,0.72,0.72,11
216,216.00,-21.47,-21.63,0.02,7.39,4.11,1.63,1.63,11
217,217.00,-21.47,-21.62,0.02,7.98,4.84,2.60,2.60,11
218,218.00,-21.46,-21.61,0.01,7.01,5.46,3.56,3.56,11
219,219.00,-21.46,-21.61,0.01,6.02,4.65,4.52,4.52,11
220,220.00,-21.46,-21.60,0.01,5.00,3.93,5.51,3.93,11
221,221.01,-21.45,-21.60,0.01,4.06,3.34,5.91,3.34,11
222,222.00,-21.45,-21.59,0.01,3.14,2.98,5.25,2.98,11
223,223.92,-19.53,-22.08,1.03,1.27,1.75,2.37,1.27,11
224,224.00,-19.53,-22.08,0.00,1.32,1.74,2.34,1.32,11
225,225.00,-19.53,-22.08,0.00,2.17,2.73,2.42,2.17,11
226,226.00,-19.53,-22.08,0.00,3.11,3.67,3.08,3.08,11
227,227.00,-19.53,-22.08,0.00,4.10,4.66,3.96,3.96,11
228,228.00,-19.53,-22.08,0.00,5.06,5.61,4.87,4.87,11
229,229.00,-19.21,-21.93,0.35,6.24,6.40,6.07,6.07,11
230,230.00,-18.67,-21.57,0.64,7.58,7.00,7.28,7.00,11
231,231.00,-18.21,-21.06,0.70,8.25,7.45,7.76,7.45,11
232,232.00,-17.92,-20.55,0.58,7.44,7.94,8.04,7.44,11
233,233.00,-17.87,-20.22,0.33,6.47,8.61,8.11,6.47,11
234,234.00,-17.89,-20.12,0.10,5.49,9.19,8.15,5.49,12
235,235.00,-17.65,-20.69,0.62,4.82,8.79,8.05,4.82,12
236,236.00,-17.52,-21.06,0.40,4.02,8.17,7.27,4.02,12
237,237.01,-17.48,-21.23,0.17,3.11,7.34,6.39,3.11,13
238,238.00,-17.57,-21.06,0.19,2.06,6.19,5.44,2.06,13
239,239.00,-17.77,-20.45,0.65,1.40,4.58,4.55,1.40,13
240,240.00,-17.64,-19.85,0.61,1.99,3.04,4.30,1.99,13
241,241.00,-17.30,-19.31,0.64,2.91,1.79,4.53,1.79,13
242,242.00,-16.74,-18.98,0.65,3.64,1.70,4.94,1.70,13
243,243.00,-16.06,-18.87,0.69,4.15,2.62,5.27,2.62,13
244,244.01,-15.54,-18.88,0.51,4.59,3.60,5.47,3.60,13
245,245.00,-15.26,-18.91,0.28,4.58,4.44,5.64,4.44,13
246,246.00,-15.00,-19.04,0.29,3.88,5.28,5.74,3.88,13
247,247.00,-14.86,-19.17,0.19,3.53,6.06,5.83,3.53,14
248,248.00,-15.19,-18.69,0.59,3.85,7.12,6.46,3.85,14
249,249.00,-15.70,-18.17,0.72,4.19,8.27,7.15,4.19,14
250,250.00,-16.25,-17.88,0.62,4.34,8.97,7.65,4.34,14
251,251.00,-16.89,-17.80,0.65,4.29,7.88,7.99,4.29,14
252,252.00,-17.56,-17.89,0.68,4.13,6.68,8.18,4.13,14
253,253.00,-18.16,-18.16,0.66,3.99,5.33,8.26,3.99,14
254,254.00,-18.70,-18.59,0.69,3.94,3.92,8.20,3.92,14
255,255.00,-19.19,-19.02,0.66,4.09,2.56,8.02,2.56,14
256,256.00,-19.68,-19.53,0.70,4.46,1.51,6.96,1.51,14
257,257.00,-20.13,-20.06,0.69,5.02,1.74,6.03,1.74,14
258,258.00,-20.61,-20.52,0.67,5.64,2.96,5.35,2.96,14
259,259.00,-20.79,-20.65,0.22,5.45,3.95,5.26,3.95,14
260,260.00,-20.97,-20.71,0.19,4.31,4.95,4.76,4.31,14
261,261.00,-21.53,-20.81,0.57,2.84,6.18,3.30,2.84,14
262,262.00,-21.99,-21.09,0.54,1.69,7.54,1.95,1.69,14
263,263.00,-22.08,-21.18,0.13,0.96,8.59,0.96,0.96,14
264,264.00,-22.10,-21.24,0.06,1.05,9.57,0.57,0.57,14
265,265.00,-22.05,-21.17,0.09,1.71,10.37,1.34,1.34,14
266,266.00,-21.88,-21.10,0.18,2.45,10.86,2.20,2.20,14
267,267.00,-21.69,-21.06,0.20,3.22,9.78,3.04,3.04,14
268,268.00,-21.59,-21.15,0.13,4.09,8.94,3.83,3.83,14
269,269.00,-21.52,-21.14,0.07,5.03,7.92,4.73,4.73,14
270,270.00,-21.39,-21.73,0.60,5.75,7.46,5.32,5.32,14
271,271.00,-21.43,-21.96,0.23,6.71,6.78,5.77,5.77,14
272,272.00,-21.60,-22.26,0.34,7.84,6.26,5.13,5.13,14
273,273.00,-21.71,-22.47,0.24,7.65,5.62,4.25,4.25,15
274,274.00,-21.98,-22.95,0.55,6.97,5.36,3.22,3.22,15
275,275.00,-22.42,-23.05,0.45,6.50,5.03,2.45,2.45,15
276,276.00,-23.05,-22.86,0.66,6.18,4.93,2.00,2.00,15
277,277.01,-23.63,-22.55,0.65,5.85,5.09,1.78,1.78,15
278,278.00,-24.09,-22.15,0.61,5.41,5.49,1.90,1.90,15
279,279.00,-24.25,-21.77,0.42,4.61,5.90,2.28,2.28,15
280,280.00,-24.14,-21.62,0.18,3.61,6.21,2.68,2.68,16
281,281.00,-24.24,-21.74,0.15,2.97,6.71,1.97,1.97,16
282,282.00,-24.46,-21.79,0.23,2.58,7.15,1.39,1.39,17
283,283.00,-24.20,-21.80,0.26,2.14,6.40,1.89,1.89,17
284,284.00,-24.04,-21.74,0.17,2.30,5.88,2.60,2.30,17
285,285.00,-23.96,-21.61,0.15,2.78,5.57,2.40,2.40,17
286,286.00,-23.60,-21.06,0.66,3.45,5.17,1.38,1.38,17
287,287.00,-23.09,-20.67,0.64,3.15,4.59,0.91,0.91,17
288,288.00,-22.54,-20.36,0.63,2.51,4.03,1.12,1.12,17
289,289.00,-21.93,-20.03,0.69,2.00,3.51,1.78,1.78,17
290,290.00,-21.29,-19.81,0.68,1.67,3.15,2.42,1.67,17
291,291.00,-20.71,-19.83,0.58,1.40,3.32,2.84,1.40,17
292,292.00,-20.00,-19.87,0.72,1.34,3.76,3.25,1.34,17
293,293.00,-19.31,-19.85,0.69,1.41,4.49,3.71,1.41,17
294,294.00,-18.62,-19.80,0.69,1.63,5.31,4.19,1.63,17
295,295.00,-17.97,-19.72,0.66,1.96,6.21,4.74,1.96,17
296,296.00,-17.28,-19.64,0.70,2.35,7.18,5.08,2.35,17
297,297.00,-16.62,-19.60,0.65,2.73,8.22,4.99,2.73,17
298,298.00,-16.07,-19.82,0.60,2.91,9.02,5.04,2.91,17
299,299.00,-15.53,-20.25,0.69,2.95,8.63,5.45,2.95,17
300,300.02,-15.11,-20.74,0.63,3.02,8.37,6.29,3.02,17
301,301.00,-14.54,-21.13,0.71,2.01,8.00,7.64,2.01,17
302,302.00,-14.00,-21.29,0.57,1.93,7.59,9.20,1.93,17
303,303.00,-13.63,-21.32,0.37,2.77,7.07,10.59,2.77,17
304,304.00,-13.06,-21.43,0.58,4.07,6.89,12.02,4.07,17
305,305.00,-12.49,-21.84,0.70,5.54,7.05,13.15,5.54,17
306,306.00,-12.13,-22.30,0.58,6.90,7.14,13.61,6.90,17
307,307.00,-12.08,-22.92,0.63,8.02,7.10,13.77,7.10,17
308,308.00,-12.23,-23.49,0.60,9.02,6.79,13.90,6.79,17
309,309.00,-12.22,-23.57,0.08,10.07,6.56,14.22,6.56,17
310,310.00,-12.18,-23.57,0.04,11.09,6.50,14.05,6.50,17
311,311.00,-12.15,-23.57,0.03,12.10,6.60,13.12,6.60,17
312,312.00,-12.13,-23.57,0.02,13.06,6.83,12.23,6.83,17
313,313.00,-12.11,-23.57,0.02,14.11,7.20,11.25,7.20,17
314,314.00,-12.10,-23.58,0.01,15.10,7.42,10.29,7.42,17
315,315.00,-12.09,-23.58,0.01,14.19,7.02,9.36,7.02,17
316,316.00,-12.08,-23.58,0.01,13.22,6.74,8.39,6.74,17
317,317.00,-12.08,-23.58,0.00,12.24,6.62,7.49,6.62,17
318,318.00,-12.08,-23.58,0.00,11.29,6.65,6.58,6.58,17
319,319.00,-12.07,-23.58,0.00,10.27,6.84,5.73,5.73,17
320,320.00,-12.07,-23.58,0.00,9.26,7.18,4.85,4.85,17
321,321.00,-12.07,-23.58,0.00,8.28,7.63,4.31,4.31,17
322,322.00,-12.07,-23.58,0.00,7.29,8.17,4.97,4.97,17
323,323.02,-12.07,-23.58,0.00,6.30,8.77,5.89,5.89,17
324,324.00,-12.07,-23.58,0.00,5.31,9.48,6.96,5.31,17
325,325.00,-12.07,-23.58,0.00,4.29,10.21,8.17,4.29,17
326,326.00,-12.07,-23.58,0.00,3.32,11.00,9.44,3.32,17
327,327.00,-12.07,-23.58,0.00,2.36,11.82,10.64,2.36,17
328,328.00,-12.07,-23.58,0.00,1.49,12.62,11.75,1.49,17
329,329.00,-12.07,-23.58,0.00,2.47,13.51,12.69,2.47,17
330,330.00,-12.07,-23.58,0.00,3.47,13.85,13.41,3.47,17
331,331.00,-12.07,-23.58,0.00,4.47,12.98,13.64,4.47,17
332,332.00,-12.07,-23.58,0.00,5.48,12.14,13.82,5.48,17
333,333.00,-12.07,-23.58,0.00,6.35,11.32,14.06,6.35,17
334,334.00,-12.07,-23.58,0.00,7.44,10.52,14.36,7.44,17
335,335.00,-12.07,-23.58,0.00,8.42,9.82,14.31,8.42,17
336,336.00,-12.07,-23.58,0.00,9.44,9.06,13.26,9.06,17
337,337.00,-12.07,-23.58,0.00,10.42,8.41,12.29,8.41,17
338,338.00,-12.07,-23.58,0.00,11.40,7.83,11.31,7.83,17
339,339.00,-12.07,-23.58,0.00,12.42,7.33,10.38,7.33,17
340,340.00,-12.07,-23.58,0.00,13.37,6.96,9.44,6.96,17
341,341.00,-12.07,-23.58,0.00,14.35,6.71,8.48,6.71,17
342,342.00,-12.07,-23.58,0.00,14.99,6.62,7.52,6.62,17
343,343.00,-12.07,-23.58,0.00,13.98,6.69,6.63,6.63,17
344,344.00,-12.07,-23.58,0.00,13.01,6.91,5.75,5.75,17
345,345.00,-12.07,-23.58,0.00,12.04,7.26,4.87,4.87,17
346,346.00,-12.07,-23.58,0.00,11.03,7.40,4.28,4.28,17
347,347.00,-12.07,-23.58,0.00,10.05,7.02,4.91,4.91,17
348,348.00,-12.07,-23.58,0.00,9.09,6.76,5.82,5.82,17
349,349.88,-18.91,-21.92,3.75,0.50,0.61,2.66,0.50,17
350,350.00,-18.84,-21.90,0.59,0.44,0.50,2.76,0.44,17
351,351.00,-19.15,-22.07,0.36,1.29,0.91,3.09,0.91,17
352,352.00,-19.78,-22.43,0.72,2.83,2.43,3.35,2.43,17
353,353.00,-20.29,-22.57,0.53,4.28,3.70,3.78,3.70,17
354,354.00,-20.33,-22.54,0.05,5.26,4.59,4.59,4.59,17
355,355.00,-20.31,-22.57,0.03,6.22,5.54,5.31,5.31,17
356,356.00,-20.31,-22.90,0.33,6.57,6.78,5.40,5.40,17
357,357.00,-20.48,-23.42,0.56,5.80,8.33,5.47,5.47,17
358,358.00,-20.95,-23.73,0.56,5.41,9.72,5.56,5.41,17
359,359.00,-21.57,-23.68,0.62,5.19,10.83,5.63,5.19,17
360,360.00,-22.17,-23.46,0.64,4.90,11.78,5.10,4.90,17
361,361.00,-22.43,-23.26,0.33,4.33,12.64,3.89,3.89,17
362,362.00,-22.72,-22.96,0.42,3.75,12.75,2.55,2.55,17
363,363.00,-22.92,-22.81,0.25,3.23,11.73,1.57,1.57,18
364,364.00,-22.63,-22.91,0.30,2.71,10.77,1.24,1.24,18
365,365.00,-22.13,-22.93,0.50,2.68,9.64,1.04,1.04,18
