step,time_s,robot_x,robot_y,speed_mps,diag_actor_dist,linear_actor_dist,triangle_actor_dist,dmin,goals_count
38,38.00,-24.50,-23.07,0.19,5.43,5.89,3.71,3.71,1
39,39.00,-23.87,-22.88,0.66,5.58,5.21,3.08,3.08,1
40,40.00,-23.18,-22.79,0.69,5.70,4.55,2.54,2.54,1
41,41.00,-22.51,-22.84,0.68,5.95,4.12,2.10,2.10,1
42,42.00,-21.85,-23.06,0.69,6.24,4.11,1.79,1.79,1
43,43.01,-21.20,-23.20,0.66,6.48,4.46,1.40,1.40,1
44,44.00,-20.51,-23.31,0.71,6.74,5.08,1.04,1.04,1
45,45.00,-19.82,-23.40,0.69,5.70,5.90,0.61,0.61,1
46,46.01,-19.15,-23.48,0.67,4.13,6.81,0.24,0.24,1
47,47.00,-18.46,-23.56,0.70,2.67,7.86,0.21,0.21,1
48,48.00,-18.50,-23.52,0.06,2.08,8.75,1.20,1.20,1
49,49.00,-18.55,-23.46,0.07,1.79,9.76,2.24,1.79,1
50,50.01,-18.50,-23.43,0.06,1.97,10.72,2.30,1.97,1
51,51.00,-18.48,-23.30,0.13,2.51,11.58,1.70,1.70,1
52,52.00,-18.51,-23.21,0.09,3.26,12.40,1.27,1.27,1
53,53.00,-18.50,-23.17,0.05,4.14,11.39,1.57,1.57,1
54,54.01,-18.49,-23.16,0.01,5.03,10.40,2.50,2.50,1
55,55.00,-18.48,-23.16,0.02,6.02,9.34,3.71,3.71,1
56,56.00,-18.45,-23.16,0.03,7.03,8.45,4.82,4.82,1
57,57.00,-18.43,-23.16,0.02,7.95,7.36,5.89,5.89,1
58,58.00,-18.42,-23.16,0.01,8.98,6.42,6.73,6.42,1
59,59.00,-18.41,-23.15,0.01,8.40,5.37,7.22,5.37,1
60,60.00,-18.39,-23.15,0.02,7.42,4.41,7.37,4.41,1
61,61.00,-18.26,-23.32,0.21,6.67,3.56,7.77,3.56,1
62,62.02,-18.01,-23.62,0.39,6.12,2.89,8.48,2.89,1
63,63.00,-17.57,-23.99,0.59,5.73,2.55,9.49,2.55,1
64,64.00,-16.96,-24.18,0.64,5.39,2.21,9.38,2.21,1
65,65.00,-16.49,-24.09,0.48,4.75,2.27,8.81,2.27,1
66,66.00,-16.34,-23.93,0.22,3.83,2.60,7.93,2.60,1
67,67.00,-16.25,-23.76,0.20,2.88,3.27,6.91,2.88,1
68,68.00,-16.05,-23.43,0.38,1.88,4.28,6.01,1.88,2
69,69.00,-16.00,-22.93,0.49,0.70,3.92,5.01,0.70,2
70,70.00,-16.00,-22.99,0.06,0.64,3.20,4.09,0.64,2
71,71.00,-16.00,-23.00,0.01,1.49,2.78,3.29,1.49,2
72,72.02,-16.00,-23.00,0.00,2.47,2.66,2.42,2.42,2
73,73.00,-16.00,-23.00,0.00,1.69,2.93,1.76,1.69,2
74,74.00,-16.00,-23.00,0.00,0.75,3.46,1.56,0.75,2
75,75.00,-16.00,-23.00,0.00,0.62,4.19,1.68,0.62,2
76,76.00,-16.00,-23.00,0.00,1.46,4.98,2.02,1.46,2
77,77.00,-16.26,-22.85,0.30,2.15,5.54,2.61,2.15,2
78,78.00,-16.91,-22.61,0.70,2.41,6.14,3.11,2.41,2
79,79.00,-17.48,-22.45,0.59,2.84,6.82,3.68,2.84,2
80,80.00,-17.80,-22.37,0.33,3.46,7.72,4.54,3.46,2
81,81.00,-18.01,-22.33,0.21,4.29,8.66,5.42,4.29,3
82,82.00,-18.44,-22.17,0.46,4.82,9.52,6.06,4.82,3
83,83.00,-18.95,-21.74,0.67,5.12,10.12,6.51,5.12,3
84,84.00,-19.19,-21.25,0.56,5.72,10.45,6.88,5.72,3
85,85.00,-19.20,-20.64,0.60,6.51,8.84,6.89,6.51,3
86,86.01,-18.97,-20.05,0.63,7.55,7.27,7.10,7.10,3
87,87.00,-18.62,-19.64,0.54,6.91,5.81,7.43,5.81,3
88,88.00,-18.18,-19.64,0.44,6.37,4.91,7.88,4.91,3
89,89.00,-18.05,-19.72,0.15,5.58,3.87,7.44,3.87,3
90,90.01,-18.04,-19.86,0.14,4.67,3.07,6.60,3.07,4
91,91.00,-17.98,-20.40,0.55,3.84,2.65,5.81,2.65,4
92,92.00,-17.85,-21.09,0.70,3.02,2.34,4.98,2.34,4
93,93.00,-17.71,-21.78,0.70,2.29,2.14,4.24,2.14,4
94,94.00,-17.54,-22.37,0.62,1.76,1.85,3.49,1.76,4
95,95.00,-17.24,-22.96,0.66,1.45,1.79,2.88,1.45,4
96,96.00,-16.90,-23.46,0.61,1.39,1.87,2.35,1.39,4
97,97.00,-16.50,-23.68,0.46,1.30,2.23,1.89,1.30,4
98,98.00,-16.29,-23.61,0.22,1.36,2.77,1.25,1.25,4
99,99.01,-15.92,-23.51,0.38,1.65,3.74,1.13,1.13,4
100,100.00,-15.32,-23.43,0.62,1.70,4.78,1.62,1.62,4
101,101.00,-14.68,-23.63,0.67,0.62,4.61,2.72,0.62,4
102,102.00,-14.51,-23.74,0.20,1.45,4.37,3.81,1.45,4
103,103.01,-14.42,-23.90,0.19,2.55,4.31,5.01,2.55,4
104,104.00,-14.43,-24.22,0.31,3.67,4.51,6.16,3.67,4
105,105.00,-14.54,-24.36,0.18,4.63,4.90,7.32,4.63,5
106,106.00,-14.79,-24.45,0.27,5.39,5.31,8.31,5.31,5
107,107.00,-15.04,-24.53,0.26,6.22,6.02,9.12,6.02,5
108,108.00,-15.51,-24.77,0.52,6.93,6.86,9.57,6.86,5
109,109.00,-16.08,-24.66,0.58,7.38,7.41,9.57,7.38,5
110,110.00,-16.71,-24.46,0.66,7.66,8.02,9.20,7.66,5
111,111.00,-17.41,-24.28,0.73,7.96,8.73,8.79,7.96,5
112,112.00,-18.03,-24.03,0.66,8.26,9.43,8.54,8.26,5
113,113.00,-18.54,-23.73,0.60,8.59,10.13,8.47,8.47,5
114,114.00,-19.12,-23.37,0.68,8.44,10.80,7.20,7.20,5
115,115.00,-19.69,-23.19,0.59,6.90,11.71,5.60,5.60,5
116,116.00,-20.38,-23.21,0.69,5.45,12.56,4.07,4.07,5
117,117.00,-21.07,-23.24,0.70,4.17,11.73,2.54,2.54,5
118,118.00,-21.77,-23.11,0.70,3.07,10.85,1.23,1.23,5
119,119.00,-22.42,-22.89,0.69,2.56,9.93,1.43,1.43,5
120,120.00,-23.07,-22.64,0.69,3.06,9.12,2.89,2.89,5
121,121.00,-23.71,-22.35,0.71,4.20,8.45,4.49,4.20,5
122,122.00,-24.18,-22.10,0.53,5.47,7.82,5.98,5.47,5
123,123.00,-24.41,-21.95,0.27,6.58,7.30,7.16,6.58,5
124,124.00,-24.49,-21.90,0.10,7.62,6.77,8.29,6.77,6
125,125.00,-24.65,-21.76,0.20,8.70,6.45,8.70,6.45,6
126,126.00,-24.80,-21.48,0.33,9.88,6.30,8.24,6.30,6
127,127.00,-24.89,-20.93,0.56,11.03,6.37,7.58,6.37,6
128,128.00,-24.72,-20.39,0.56,11.28,6.54,6.73,6.54,6
129,129.00,-24.30,-20.14,0.49,9.98,6.67,5.58,5.58,6
130,130.00,-23.66,-19.89,0.69,8.41,6.88,4.71,4.71,6
131,131.00,-22.97,-19.72,0.71,6.80,7.29,4.39,4.39,6
132,132.00,-22.30,-19.66,0.67,5.27,7.53,4.73,4.73,6
133,133.00,-21.66,-19.63,0.65,3.75,6.47,5.45,3.75,6
134,134.00,-20.93,-19.61,0.73,2.23,5.27,6.28,2.23,6
135,135.00,-20.23,-19.59,0.70,1.31,4.24,6.42,1.31,6
136,136.01,-19.57,-19.54,0.65,1.98,3.14,6.70,1.98,6
137,137.00,-18.86,-19.47,0.73,3.46,2.07,7.24,2.07,6
138,138.00,-18.18,-19.41,0.68,5.03,1.16,7.89,1.16,6
139,139.00,-17.46,-19.36,0.71,6.60,1.02,8.22,1.02,6
140,140.00,-16.77,-19.31,0.69,8.24,1.82,8.01,1.82,6
141,141.00,-16.15,-19.29,0.63,9.78,2.83,7.83,2.83,6
142,142.00,-15.79,-19.28,0.36,10.21,3.70,7.45,3.70,6
143,143.00,-15.59,-19.27,0.20,9.51,4.58,6.93,4.58,7
144,144.00,-15.92,-19.29,0.33,8.23,5.25,6.00,5.25,7
145,145.00,-16.57,-19.35,0.65,6.68,6.01,4.99,4.99,7
146,146.00,-17.12,-19.42,0.56,5.23,6.89,4.34,4.34,7
147,147.00,-17.40,-19.47,0.29,4.09,7.94,4.22,4.09,7
148,148.00,-17.50,-19.43,0.10,3.27,8.48,4.55,3.27,8
149,149.01,-17.76,-19.83,0.47,2.21,7.91,4.69,2.21,8
150,150.00,-18.13,-20.23,0.55,1.39,7.31,4.73,1.39,8
151,151.00,-18.75,-20.52,0.68,1.78,6.61,4.34,1.78,8
152,152.01,-19.40,-20.68,0.67,3.13,5.85,4.01,3.13,8
153,153.00,-20.06,-20.76,0.67,4.67,5.16,3.74,3.74,8
154,154.00,-20.18,-20.77,0.11,5.78,4.24,3.55,3.55,8
155,155.00,-20.75,-20.72,0.57,7.30,3.64,3.64,3.64,8
156,156.00,-21.28,-20.46,0.60,7.76,3.23,4.02,3.23,8
157,157.00,-21.70,-20.07,0.57,7.30,3.22,4.62,3.22,8
158,158.01,-21.58,-20.54,0.48,6.01,3.07,4.81,3.07,8
159,159.01,-21.69,-21.05,0.52,4.98,3.22,4.81,3.22,8
160,160.00,-22.08,-21.37,0.51,4.34,3.74,3.97,3.74,8
161,161.00,-22.03,-21.36,0.05,3.33,4.13,3.85,3.33,8
162,162.00,-21.80,-21.30,0.25,2.20,4.59,4.17,2.20,8
163,163.00,-21.81,-21.28,0.03,1.33,5.39,4.43,1.33,8
164,164.00,-21.64,-20.72,0.59,0.26,6.26,4.01,0.26,8
165,165.00,-21.63,-20.61,0.10,0.93,5.62,3.12,0.93,8
166,166.00,-21.67,-21.10,0.49,2.09,4.38,2.18,2.09,8
167,167.00,-21.79,-21.78,0.69,3.38,3.52,1.20,1.20,8
168,168.00,-21.77,-21.60,0.18,4.23,3.27,0.39,0.39,8
169,169.01,-21.83,-20.93,0.66,4.78,3.31,1.51,1.51,8
170,170.00,-22.06,-20.35,0.64,3.98,3.56,2.97,2.97,8
171,171.00,-22.43,-19.90,0.58,2.53,3.99,4.46,2.53,8
172,172.00,-23.02,-19.63,0.65,0.92,4.74,5.96,0.92,8
173,173.00,-23.20,-19.64,0.18,0.33,5.27,7.03,0.33,8
174,174.00,-22.96,-19.65,0.24,1.06,5.62,7.86,1.06,8
175,175.00,-22.92,-19.73,0.09,1.99,6.29,8.20,1.99,8
176,176.00,-22.77,-19.89,0.22,2.74,7.02,7.34,2.74,8
177,177.00,-22.68,-20.49,0.61,3.50,8.31,6.11,3.50,8
178,178.00,-23.00,-20.96,0.57,4.71,9.77,5.10,4.71,8
179,179.01,-23.54,-21.19,0.58,6.17,11.09,4.39,4.39,8
180,180.00,-23.69,-21.24,0.17,7.30,11.70,3.57,3.57,8
181,181.00,-23.66,-21.24,0.04,8.21,10.78,2.97,2.97,8
182,182.00,-23.79,-21.27,0.14,9.35,10.01,2.78,2.78,8
183,183.00,-23.85,-21.26,0.06,10.38,9.20,2.91,2.91,8
184,184.00,-23.88,-21.25,0.03,9.83,8.43,3.15,3.15,8
185,185.00,-23.89,-21.25,0.02,8.89,7.67,2.51,2.51,8
186,186.00,-23.91,-21.22,0.03,7.89,6.99,2.08,2.08,8
187,187.00,-23.93,-21.17,0.05,6.94,6.40,2.02,2.02,8
188,188.00,-23.96,-21.14,0.04,6.03,5.92,2.39,2.39,8
189,189.00,-23.97,-21.10,0.05,5.11,5.60,1.99,1.99,8
190,190.00,-24.01,-20.92,0.18,4.19,5.48,0.92,0.92,8
191,191.00,-24.02,-20.39,0.53,3.27,5.65,0.51,0.51,8
192,192.00,-23.96,-19.85,0.55,2.32,6.15,1.81,1.81,8
193,193.00,-23.90,-19.48,0.37,1.39,6.79,2.91,1.39,8
194,194.00,-23.88,-18.83,0.66,0.96,7.88,4.36,0.96,8
195,195.00,-24.11,-18.26,0.61,1.21,9.21,5.85,1.21,8
196,196.00,-24.52,-17.77,0.65,1.57,10.20,7.39,1.57,8
197,197.00,-25.03,-17.48,0.58,1.81,9.96,8.87,1.81,8
198,198.00,-25.56,-17.39,0.54,1.62,9.73,10.24,1.62,8
199,199.00,-26.00,-17.63,0.50,2.15,9.30,11.46,2.15,8
200,200.00,-26.40,-17.96,0.52,3.17,8.97,12.08,3.17,8
201,201.00,-26.53,-18.42,0.48,4.06,8.52,11.29,4.06,8
202,202.00,-26.45,-18.65,0.24,4.88,8.15,10.25,4.88,9
203,203.00,-26.17,-19.17,0.60,5.45,7.71,8.76,5.45,9
204,204.00,-25.73,-19.71,0.69,5.85,7.43,7.04,5.85,9
205,205.00,-25.27,-20.21,0.68,6.31,7.44,5.43,5.43,9
206,206.00,-24.76,-20.69,0.70,6.65,7.69,3.95,3.95,9
207,207.00,-24.18,-21.04,0.68,7.04,8.12,3.01,3.01,9
208,208.00,-23.57,-21.28,0.65,7.38,8.68,2.99,2.99,9
209,209.00,-23.32,-21.29,0.25,8.12,9.34,3.45,3.45,9
210,210.00,-22.74,-21.17,0.60,8.55,9.87,3.51,3.51,9
211,211.00,-22.49,-21.05,0.28,9.20,10.57,3.48,3.48,10
212,212.00,-22.83,-21.23,0.39,8.59,11.26,3.11,3.11,10
213,213.00,-23.13,-21.40,0.35,7.88,10.62,3.16,3.16,10
214,214.01,-23.52,-21.33,0.39,7.28,9.89,2.53,2.53,10
215,215.01,-24.14,-21.24,0.63,6.94,9.33,1.02,1.02,10
216,216.00,-24.74,-21.32,0.61,6.57,9.05,0.88,0.88,10
217,217.00,-24.81,-21.34,0.08,5.69,8.40,1.75,1.75,10
218,218.00,-24.90,-21.39,0.11,4.90,7.87,2.79,2.79,10
219,219.00,-24.99,-21.45,0.10,4.08,7.43,3.81,3.81,10
220,220.00,-25.05,-21.48,0.08,3.35,7.05,4.85,3.35,10
221,221.01,-25.07,-21.49,0.02,2.67,6.75,5.81,2.67,10
222,222.00,-25.05,-21.50,0.02,2.23,6.53,6.77,2.23,10
223,223.00,-24.95,-21.41,0.14,2.08,6.38,7.69,2.08,10
224,224.00,-24.95,-21.36,0.05,2.46,6.50,8.67,2.46,10
225,225.00,-24.94,-21.36,0.01,2.98,6.72,9.24,2.98,10
226,226.00,-24.91,-21.37,0.03,2.33,7.04,8.53,2.33,10
227,227.00,-24.87,-21.39,0.05,2.01,7.47,7.56,2.01,10
228,228.00,-24.85,-21.42,0.03,2.11,7.65,6.52,2.11,10
229,229.00,-24.90,-21.46,0.06,2.64,7.15,5.39,2.64,10
230,230.00,-25.30,-21.37,0.41,3.73,7.14,4.66,3.73,10
231,231.00,-25.26,-21.40,0.04,4.58,6.85,3.70,3.70,10
232,232.00,-25.19,-21.43,0.08,5.36,6.64,2.91,2.91,10
233,233.00,-25.16,-21.43,0.03,6.30,6.61,2.56,2.56,10
234,234.00,-25.15,-21.42,0.02,7.20,6.73,2.53,2.53,10
235,235.01,-25.14,-21.41,0.02,8.16,6.97,1.74,1.74,10
236,236.00,-25.26,-21.14,0.30,9.25,7.39,1.08,1.08,10
237,237.00,-25.36,-20.88,0.27,10.39,7.78,0.60,0.60,10
238,238.00,-25.33,-20.83,0.06,11.37,8.30,1.01,1.01,10
239,239.00,-25.36,-20.82,0.04,11.93,8.92,0.90,0.90,10
240,240.01,-25.35,-20.88,0.06,10.90,9.62,0.65,0.65,10
241,241.00,-25.34,-20.91,0.03,9.91,10.39,1.36,1.36,10
242,242.00,-25.36,-20.92,0.02,8.94,11.15,2.27,2.27,10
243,243.00,-25.37,-20.91,0.01,7.96,12.00,3.29,3.29,10
244,244.00,-25.37,-20.90,0.00,7.04,12.27,4.28,4.28,10
245,245.01,-25.37,-20.91,0.00,6.06,11.42,5.26,5.26,10
246,246.00,-25.37,-20.91,0.00,5.13,10.67,6.25,5.13,10
247,247.00,-25.37,-20.91,0.00,4.20,9.90,7.15,4.20,10
248,248.00,-25.37,-20.91,0.00,3.34,9.19,8.20,3.34,10
249,249.00,-25.37,-20.90,0.00,2.50,8.56,9.22,2.50,10
250,250.00,-25.37,-20.90,0.00,1.90,7.99,9.83,1.90,10
251,251.00,-25.37,-20.90,0.00,1.70,7.54,9.16,1.70,10
252,252.00,-25.37,-20.90,0.00,2.04,7.16,8.28,2.04,10
253,253.00,-25.37,-20.90,0.00,2.23,6.93,7.29,2.23,10
254,254.00,-25.37,-20.90,0.00,1.75,6.83,6.17,1.75,10
255,255.00,-25.37,-20.90,0.00,1.78,6.86,5.08,1.78,10
256,256.00,-25.37,-20.90,0.00,2.29,7.03,4.15,2.29,10
257,257.01,-25.51,-21.04,0.20,3.24,7.39,3.43,3.24,10
258,258.00,-25.86,-21.31,0.45,4.44,7.90,2.88,2.88,10
259,259.00,-26.01,-21.41,0.18,5.44,8.42,2.57,2.57,10
260,260.00,-26.20,-21.43,0.19,6.59,8.68,1.73,1.73,10
261,261.00,-26.47,-21.32,0.29,7.81,8.56,1.04,1.04,10
262,262.00,-26.45,-21.20,0.13,8.70,8.27,0.53,0.53,11
263,263.00,-26.44,-21.20,0.01,9.69,8.03,1.16,1.16,11
264,264.00,-26.67,-21.50,0.38,10.86,8.10,1.76,1.76,11
265,265.01,-26.66,-21.46,0.04,11.82,8.11,2.04,2.04,11
266,266.00,-26.25,-21.01,0.61,12.41,7.78,2.19,2.19,11
267,267.00,-25.68,-20.65,0.68,12.07,7.34,2.63,2.63,11
268,268.00,-25.24,-20.22,0.61,10.72,7.09,3.33,3.33,11
269,269.00,-24.97,-20.12,0.29,9.48,7.17,4.18,4.18,11
270,270.00,-24.69,-20.13,0.28,8.23,7.40,4.94,4.94,11
271,271.01,-24.03,-20.21,0.65,6.58,7.55,5.32,5.32,11
272,272.00,-23.39,-20.07,0.67,5.03,7.73,5.82,5.03,11
273,273.00,-22.70,-19.91,0.70,3.43,7.98,6.31,3.43,11
274,274.00,-22.03,-19.78,0.68,1.95,8.40,6.86,1.95,11
275,275.00,-21.34,-19.67,0.71,0.86,8.94,7.12,0.86,11
276,276.00,-20.65,-19.62,0.68,1.76,8.86,6.19,1.76,11
277,277.00,-19.95,-19.57,0.70,3.32,7.67,5.35,3.32,11
278,278.00,-19.54,-19.50,0.42,4.65,6.49,4.95,4.65,11
279,279.00,-19.59,-19.51,0.05,5.51,5.55,4.85,4.85,11
280,280.00,-19.64,-19.52,0.05,6.44,4.59,5.04,4.59,11
281,281.00,-19.69,-19.53,0.05,6.28,3.65,5.49,3.65,11
282,282.00,-19.74,-19.54,0.05,5.24,2.78,6.07,2.78,11
283,283.00,-19.79,-19.55,0.05,4.26,1.98,6.66,1.98,11
284,284.00,-19.83,-19.56,0.05,3.32,1.47,7.11,1.47,11
285,285.00,-19.88,-19.57,0.05,2.44,1.49,6.83,1.49,11
286,286.00,-19.93,-19.58,0.05,1.67,2.05,6.42,1.67,11
287,287.01,-19.90,-19.58,0.03,1.40,2.84,6.23,1.40,11
288,288.00,-19.43,-19.60,0.48,1.64,3.58,6.61,1.64,11
289,289.00,-19.16,-19.70,0.29,2.02,4.37,6.69,2.02,11
290,290.00,-19.08,-19.73,0.08,2.70,5.31,5.89,2.70,11
291,291.00,-19.04,-19.80,0.08,3.48,6.15,5.16,3.48,11
292,292.00,-18.98,-20.11,0.32,4.16,6.07,4.43,4.16,11
293,293.00,-19.00,-20.66,0.55,4.84,4.61,3.45,3.45,11
294,294.00,-19.29,-20.90,0.37,6.01,3.35,2.47,2.47,11
295,295.00,-19.79,-21.31,0.65,5.98,2.26,1.48,1.48,11
296,296.00,-20.13,-21.69,0.51,5.19,1.63,1.44,1.44,11
297,297.00,-20.21,-21.96,0.29,4.24,1.81,2.12,1.81,11
298,298.00,-20.27,-21.75,0.22,3.36,2.28,3.23,2.28,11
299,299.00,-20.17,-22.03,0.30,2.29,3.24,3.95,2.29,11
300,300.00,-20.16,-22.05,0.02,1.51,4.18,4.71,1.51,11
301,301.00,-20.20,-22.03,0.04,1.02,5.08,4.17,1.02,11
302,302.00,-20.20,-22.13,0.10,1.40,6.12,3.37,1.40,11
303,303.00,-20.22,-22.18,0.06,2.21,7.13,2.61,2.21,11
304,304.01,-20.23,-22.18,0.01,3.09,8.14,2.15,2.15,11
305,305.00,-20.07,-22.48,0.34,4.34,9.36,2.21,2.21,11
306,306.00,-19.98,-23.12,0.65,5.74,10.97,2.83,2.83,11
307,307.00,-20.11,-23.52,0.42,6.79,12.36,3.69,3.69,11
308,308.01,-20.20,-23.63,0.14,7.71,12.65,4.49,4.49,11
309,309.00,-20.21,-23.62,0.01,7.21,11.65,5.24,5.24,11
310,310.00,-20.21,-23.62,0.00,6.27,10.64,5.50,5.50,11
311,311.01,-20.21,-23.62,0.00,5.39,9.63,5.78,5.39,11
312,312.00,-20.21,-23.62,0.00,4.54,8.66,6.21,4.54,11
313,313.00,-20.21,-23.62,0.00,3.75,7.76,6.73,3.75,11
314,314.00,-20.21,-23.62,0.00,3.10,6.73,6.75,3.10,11
315,315.00,-20.21,-23.62,0.00,2.64,5.78,5.82,2.64,11
316,316.00,-20.21,-23.61,0.00,2.50,4.77,4.79,2.50,11
317,317.00,-20.21,-23.61,0.00,2.76,3.87,3.85,2.76,11
318,318.00,-20.21,-23.61,0.00,3.28,2.96,2.85,2.85,11
319,319.00,-20.21,-23.61,0.00,3.99,2.18,1.92,1.92,11
320,320.01,-20.21,-23.61,0.00,4.85,1.60,1.07,1.07,11
321,321.00,-20.21,-23.60,0.00,5.72,1.52,0.82,0.82,11
322,322.00,-20.21,-23.60,0.00,6.64,2.01,1.46,1.46,11
323,323.00,-20.26,-23.74,0.14,5.99,2.64,2.40,2.40,11
324,324.01,-20.28,-23.78,0.04,5.12,2.74,3.33,2.74,11
325,325.00,-20.29,-23.78,0.01,4.34,1.96,4.18,1.96,11
326,326.00,-20.29,-23.78,0.00,3.59,1.57,3.52,1.57,11
327,327.00,-20.30,-23.78,0.00,3.02,1.72,2.63,1.72,11
328,328.00,-20.30,-23.78,0.00,2.72,2.28,1.62,1.62,11
329,329.00,-20.29,-23.77,0.01,2.74,3.10,0.61,0.61,11
330,330.01,-20.25,-23.81,0.06,3.14,4.00,1.17,1.17,11
331,331.00,-20.01,-23.93,0.27,3.98,4.95,2.52,2.52,11
332,332.00,-19.72,-23.96,0.29,4.95,5.79,3.98,3.98,11
333,333.00,-19.65,-23.90,0.09,5.80,6.77,5.02,5.02,11
334,334.01,-19.68,-23.87,0.03,6.66,7.74,5.73,5.73,11
335,335.00,-19.57,-23.79,0.13,7.59,8.63,6.14,6.14,11
336,336.00,-19.45,-23.71,0.15,8.58,9.49,6.50,6.50,11
337,337.01,-19.36,-23.64,0.12,7.70,10.45,6.97,6.97,11
338,338.00,-19.35,-23.61,0.03,6.72,11.41,7.44,6.72,11
339,339.00,-19.34,-23.60,0.01,5.79,12.42,7.54,5.79,11
340,340.00,-19.34,-23.59,0.01,4.89,12.43,6.55,4.89,11
341,341.00,-19.34,-23.58,0.01,4.06,11.39,5.56,4.06,11
342,342.00,-19.32,-23.57,0.03,3.24,10.36,4.56,3.24,11
343,343.00,-19.30,-23.53,0.04,2.54,9.34,3.61,2.54,11
344,344.01,-19.27,-23.52,0.03,2.15,8.38,2.65,2.15,11
345,345.00,-19.25,-23.52,0.02,2.14,7.34,1.70,1.70,11
346,346.00,-19.25,-23.52,0.00,2.58,6.34,0.68,0.68,11
347,347.00,-19.25,-23.52,0.00,3.26,5.40,0.44,0.44,11
348,348.00,-19.25,-23.52,0.00,4.08,4.37,1.37,1.37,11
349,349.00,-19.25,-23.52,0.00,4.94,3.41,2.37,2.37,11
350,350.00,-19.25,-23.52,0.00,5.66,2.41,3.21,2.41,11
351,351.00,-19.25,-23.52,0.00,4.75,1.46,2.66,1.46,11
352,352.00,-19.25,-23.52,0.00,3.91,0.67,1.84,0.67,11
353,353.00,-19.25,-23.52,0.00,3.07,0.80,1.01,0.80,11
354,354.00,-19.86,-23.49,0.61,2.95,1.81,0.86,0.86,11
355,355.00,-20.57,-23.42,0.72,2.89,3.15,1.08,1.08,11
356,356.01,-21.23,-23.28,0.67,2.83,3.63,1.55,1.55,11
357,357.00,-21.89,-23.12,0.69,2.77,3.62,1.96,1.96,11
358,358.00,-22.34,-23.02,0.46,2.70,3.75,2.45,2.45,11
359,359.00,-22.58,-22.97,0.24,2.72,3.90,2.95,2.72,11
360,360.01,-22.92,-22.89,0.35,2.90,4.38,2.78,2.78,12
361,361.00,-23.56,-22.88,0.64,3.26,5.29,2.31,2.31,12
362,362.00,-24.15,-23.13,0.65,3.88,6.39,2.53,2.53,12
363,363.01,-24.67,-23.46,0.61,4.60,7.56,3.42,3.42,12
364,364.00,-24.99,-23.73,0.42,5.11,8.62,3.96,3.96,12
365,365.00,-25.03,-23.77,0.05,4.66,9.34,3.43,3.43,12
