step,time_s,robot_x,robot_y,speed_mps,diag_actor_dist,linear_actor_dist,triangle_actor_dist,dmin,goals_count
51,51.00,-23.41,-23.11,0.03,4.71,5.53,1.42,1.42,3
52,52.00,-23.41,-23.11,0.00,5.49,5.08,0.97,0.97,3
53,53.00,-23.35,-23.08,0.06,6.27,4.75,1.53,1.53,3
54,54.00,-23.34,-23.08,0.01,7.15,4.65,2.18,2.18,3
55,55.00,-23.33,-23.07,0.01,8.05,4.74,2.35,2.35,3
56,56.00,-23.13,-23.01,0.21,8.78,4.81,2.74,2.74,3
57,57.00,-22.63,-22.87,0.52,9.09,4.74,3.60,3.60,3
58,58.00,-22.04,-22.90,0.59,7.55,4.92,4.64,4.64,3
59,59.00,-21.49,-23.16,0.60,6.08,5.56,5.59,5.56,3
60,60.00,-21.14,-23.59,0.55,4.93,6.66,5.15,4.93,3
61,61.00,-21.14,-23.90,0.31,4.28,7.87,4.41,4.28,3
62,62.00,-21.22,-23.99,0.12,3.83,8.94,3.52,3.52,3
63,63.00,-21.35,-24.09,0.16,3.52,10.03,2.68,2.68,3
64,64.00,-21.41,-24.13,0.07,3.40,11.06,2.05,2.05,3
65,65.00,-21.41,-24.13,0.00,3.49,12.03,1.76,1.76,3
66,66.00,-21.41,-24.12,0.00,3.84,13.00,2.01,2.01,3
67,67.00,-21.41,-24.12,0.01,4.38,13.59,2.64,2.64,3
68,68.00,-21.41,-24.11,0.00,5.08,12.61,3.43,3.43,3
69,69.00,-21.41,-24.11,0.00,5.83,11.73,4.32,4.32,3
70,70.00,-21.41,-24.11,0.00,6.66,10.65,5.24,5.24,3
71,71.00,-21.41,-24.10,0.00,7.22,9.69,4.70,4.70,3
72,72.00,-21.42,-24.10,0.01,6.35,8.74,3.82,3.82,3
73,73.00,-21.42,-24.10,0.00,5.53,7.79,2.75,2.75,3
74,74.00,-21.43,-24.10,0.01,4.79,6.88,1.55,1.55,3
75,75.00,-21.43,-24.10,0.00,4.14,5.98,0.32,0.32,3
76,76.00,-21.43,-24.10,0.00,3.66,5.12,0.96,0.96,3
77,77.00,-21.38,-24.01,0.11,3.30,4.21,2.16,2.16,3
78,78.00,-21.28,-23.45,0.57,2.78,3.10,3.31,2.78,3
79,79.00,-21.33,-23.57,0.14,3.28,2.76,4.00,2.76,3
80,80.00,-21.36,-23.61,0.04,3.91,2.63,4.31,2.63,3
81,81.00,-21.38,-23.63,0.04,4.66,2.82,4.58,2.82,3
82,82.00,-21.40,-23.65,0.03,5.51,3.30,5.02,3.30,3
83,83.00,-21.40,-23.65,0.00,6.38,3.65,5.62,3.65,3
84,84.00,-21.40,-23.65,0.00,7.27,3.05,6.01,3.05,3
85,85.00,-21.40,-23.65,0.00,7.65,2.72,5.04,2.72,3
86,86.00,-21.40,-23.65,0.00,6.74,2.71,4.10,2.71,3
87,87.00,-21.41,-23.65,0.00,5.87,3.03,3.18,3.03,3
88,88.00,-21.41,-23.65,0.00,5.03,3.60,2.31,2.31,3
89,89.00,-21.41,-23.65,0.00,4.27,4.31,1.60,1.60,3
90,90.00,-21.41,-23.65,0.00,3.62,5.11,1.34,1.34,3
91,91.00,-21.41,-23.65,0.00,3.15,5.98,1.75,1.75,3
92,92.00,-21.42,-23.65,0.01,2.95,6.89,2.51,2.51,3
93,93.00,-21.42,-23.65,0.00,3.07,7.79,3.38,3.07,3
94,94.00,-21.42,-23.65,0.00,3.48,8.74,4.31,3.48,3
95,95.00,-21.42,-23.65,0.00,4.09,9.69,5.27,4.09,3
96,96.00,-21.43,-23.65,0.00,4.83,10.65,4.82,4.82,3
97,97.00,-21.43,-23.65,0.00,5.64,11.63,3.95,3.95,3
98,98.00,-21.44,-23.67,0.03,6.52,12.62,2.91,2.91,3
99,99.00,-21.76,-24.21,0.62,6.87,13.72,1.94,1.94,3
100,100.00,-21.86,-24.50,0.31,6.25,13.06,0.81,0.81,3
101,101.00,-21.86,-24.68,0.18,5.67,12.25,0.70,0.70,3
102,102.00,-21.83,-24.83,0.15,5.19,11.42,1.82,1.82,3
103,103.00,-21.77,-24.89,0.08,4.74,10.50,2.87,2.87,3
104,104.00,-21.66,-24.97,0.13,4.45,9.58,3.77,3.77,3
105,105.00,-21.57,-24.97,0.09,4.26,8.61,4.36,4.26,3
106,106.00,-21.86,-25.02,0.29,4.47,7.85,4.69,4.47,4
107,107.00,-22.55,-25.09,0.70,5.31,7.37,4.93,4.93,4
108,108.00,-23.21,-25.02,0.66,6.36,6.92,5.33,5.33,4
109,109.00,-23.83,-24.79,0.66,7.54,6.54,5.45,5.45,4
110,110.00,-24.34,-24.34,0.68,8.71,6.23,4.16,4.16,4
111,111.00,-24.78,-23.80,0.70,9.95,6.19,3.12,3.12,4
112,112.00,-25.16,-23.26,0.66,11.22,6.45,2.72,2.72,4
113,113.00,-25.65,-22.80,0.67,11.69,7.12,3.32,3.32,4
114,114.00,-26.16,-22.56,0.57,11.26,7.96,4.54,4.54,4
115,115.00,-26.47,-22.54,0.31,10.63,8.40,5.71,5.71,4
116,116.00,-26.71,-22.64,0.26,9.94,8.28,6.85,6.85,4
117,117.00,-26.64,-22.68,0.08,8.96,8.03,7.70,7.70,4
118,118.00,-26.50,-22.64,0.15,7.94,7.84,8.48,7.84,4
119,119.00,-26.62,-22.67,0.12,7.21,8.00,9.54,7.21,4
120,120.00,-26.48,-22.62,0.15,6.24,8.02,10.38,6.24,4
121,121.00,-26.63,-22.66,0.16,5.62,8.43,10.15,5.62,4
122,122.00,-26.50,-22.63,0.13,4.80,8.66,9.18,4.80,4
123,123.00,-26.63,-22.66,0.13,4.35,9.24,8.24,4.35,4
124,124.00,-26.48,-22.61,0.16,3.83,9.63,6.93,3.83,4
125,125.00,-26.66,-22.66,0.19,3.80,10.40,5.86,3.80,4
126,126.00,-26.53,-22.62,0.13,3.83,10.95,4.54,3.83,4
127,127.00,-26.64,-22.66,0.11,3.84,11.77,3.51,3.51,4
128,128.00,-26.50,-22.60,0.16,3.70,12.37,2.48,2.48,4
129,129.00,-26.53,-22.60,0.04,3.94,13.19,1.85,1.85,4
130,130.00,-26.42,-22.65,0.12,4.30,13.97,1.14,1.14,4
131,131.00,-26.35,-22.82,0.19,4.92,14.41,0.64,0.64,4
132,132.00,-26.35,-22.87,0.05,5.62,13.61,1.43,1.43,4
133,133.00,-26.38,-22.92,0.06,6.42,12.85,2.43,2.43,4
134,134.00,-26.38,-22.92,0.01,7.23,12.07,3.13,3.13,4
135,135.00,-26.38,-22.93,0.00,8.08,11.32,2.90,2.90,4
136,136.00,-26.38,-22.93,0.00,8.95,10.62,3.01,3.01,4
137,137.00,-26.40,-22.94,0.02,9.88,9.98,3.43,3.43,4
138,138.00,-26.41,-22.94,0.01,10.80,9.40,4.05,4.05,4
139,139.00,-26.42,-22.94,0.01,11.75,8.89,4.81,4.81,4
140,140.00,-26.42,-22.94,0.00,12.69,8.45,5.64,5.64,4
141,141.00,-26.42,-22.94,0.00,12.26,8.12,6.52,6.52,4
142,142.00,-26.43,-22.94,0.00,11.32,7.89,7.42,7.42,4
143,143.00,-26.43,-22.94,0.00,10.39,7.76,8.33,7.76,4
144,144.00,-26.43,-22.94,0.00,9.48,7.74,9.18,7.74,4
145,145.00,-26.43,-22.94,0.00,8.59,7.84,10.23,7.84,4
146,146.00,-26.43,-22.94,0.00,7.74,8.07,9.94,7.74,4
147,147.00,-26.43,-22.94,0.00,6.91,8.18,9.10,6.91,4
148,148.00,-26.43,-22.94,0.00,6.13,7.91,8.05,6.13,4
149,149.00,-26.43,-22.94,0.00,5.40,7.77,6.87,5.40,4
150,150.00,-26.43,-22.94,0.00,4.78,7.75,5.63,4.78,4
151,151.00,-26.43,-22.94,0.00,4.30,7.84,4.41,4.30,4
152,152.00,-26.45,-22.95,0.02,4.05,8.03,3.28,3.28,4
153,153.00,-26.52,-22.98,0.08,4.06,8.43,2.35,2.35,4
154,154.00,-26.66,-23.04,0.15,4.31,8.99,1.70,1.70,5
155,155.00,-26.32,-23.03,0.34,4.10,9.18,0.84,0.84,5
156,156.00,-26.03,-23.08,0.30,3.98,9.55,0.58,0.58,5
157,157.00,-26.01,-23.05,0.04,4.04,10.17,1.49,1.49,5
158,158.00,-26.01,-23.05,0.00,4.37,10.89,2.47,2.47,5
159,159.00,-26.01,-23.05,0.00,4.89,11.64,3.27,3.27,5
160,160.00,-26.01,-23.05,0.00,5.55,12.44,2.91,2.91,5
161,161.00,-26.01,-23.05,0.00,6.28,13.26,2.86,2.86,5
162,162.00,-25.95,-23.06,0.06,7.03,14.08,3.10,3.10,5
163,163.00,-25.51,-23.04,0.44,7.43,14.08,3.23,3.23,5
164,164.00,-24.87,-23.13,0.65,7.67,12.94,3.32,3.32,5
165,165.00,-24.26,-23.40,0.67,7.99,11.97,3.47,3.47,5
166,166.00,-23.76,-23.85,0.66,8.43,11.22,3.93,3.93,5
167,167.00,-23.54,-24.24,0.46,9.15,10.56,4.58,4.58,5
168,168.00,-23.56,-24.55,0.31,10.09,9.96,5.45,5.45,5
169,169.00,-23.60,-25.15,0.60,9.45,9.62,6.41,6.41,5
170,170.00,-23.38,-25.73,0.62,8.60,9.13,7.10,7.10,5
171,171.00,-22.94,-26.26,0.70,7.72,8.48,6.56,6.56,5
172,172.00,-22.45,-26.76,0.70,7.06,7.77,5.49,5.49,5
173,173.00,-22.27,-26.95,0.26,6.68,6.98,4.55,4.55,5
174,174.00,-22.48,-26.41,0.58,6.09,5.84,3.49,3.49,5
175,175.00,-22.48,-25.79,0.62,5.37,4.76,2.19,2.19,5
176,176.00,-22.40,-25.51,0.29,5.03,3.93,1.36,1.36,5
177,177.00,-22.43,-26.12,0.61,5.78,3.75,2.22,2.22,5
178,178.00,-22.04,-26.55,0.58,6.55,3.14,3.44,3.14,5
179,179.00,-21.50,-26.79,0.59,7.43,2.59,4.66,2.59,5
180,180.00,-20.84,-26.89,0.66,8.43,2.57,5.82,2.57,5
181,181.00,-20.27,-26.76,0.59,9.37,2.92,6.90,2.92,5
182,182.00,-19.74,-26.43,0.63,10.18,3.31,7.80,3.31,5
183,183.00,-19.53,-26.03,0.46,9.14,3.84,8.42,3.84,5
184,184.00,-19.38,-25.38,0.66,7.88,4.16,8.75,4.16,5
185,185.00,-19.18,-24.77,0.65,6.70,4.50,7.66,4.50,5
186,186.00,-19.12,-24.60,0.18,5.75,5.32,6.64,5.32,5
187,187.00,-19.13,-24.56,0.04,4.91,6.28,5.65,4.91,5
188,188.00,-19.14,-24.53,0.03,4.14,7.23,4.64,4.14,5
189,189.00,-19.17,-24.48,0.06,3.47,8.17,3.63,3.47,5
190,190.00,-19.21,-24.44,0.06,3.04,9.15,2.63,2.63,5
191,191.00,-19.25,-24.40,0.06,2.92,10.10,1.80,1.80,5
192,192.00,-19.28,-24.36,0.05,3.17,11.07,1.11,1.11,5
193,193.00,-19.33,-24.47,0.11,3.79,12.17,1.37,1.37,5
194,194.00,-19.44,-24.15,0.34,4.46,12.87,2.12,2.12,5
195,195.00,-19.59,-23.47,0.69,5.33,12.41,3.33,3.33,5
196,196.00,-19.54,-22.91,0.56,5.91,10.84,3.43,3.43,5
197,197.00,-19.20,-22.36,0.65,4.67,9.26,2.85,2.85,5
198,198.00,-18.69,-22.04,0.60,3.23,7.90,2.44,2.44,5
199,199.00,-18.31,-21.97,0.38,1.89,6.82,2.72,1.89,5
200,200.00,-18.13,-22.06,0.20,0.75,5.91,3.49,0.75,5
201,201.00,-18.06,-22.31,0.26,0.72,5.18,4.43,0.72,6
202,202.00,-18.32,-22.69,0.46,1.67,4.57,5.14,1.67,6
203,203.00,-18.79,-23.19,0.68,2.62,4.08,5.58,2.62,6
204,204.00,-19.33,-23.60,0.68,3.47,3.58,5.82,3.47,6
205,205.00,-19.98,-23.80,0.68,4.08,3.05,5.64,3.05,6
206,206.00,-20.66,-23.87,0.68,4.56,2.71,5.26,2.71,6
207,207.00,-21.29,-23.69,0.66,4.85,2.69,5.01,2.69,6
208,208.00,-21.91,-23.38,0.69,5.03,3.22,4.88,3.22,6
209,209.00,-22.45,-23.10,0.61,5.31,4.08,4.96,4.08,6
210,210.00,-22.91,-22.88,0.51,5.23,5.01,3.66,3.66,6
211,211.00,-23.51,-22.81,0.60,4.06,5.67,2.40,2.40,6
212,212.00,-24.07,-23.06,0.61,3.59,5.62,2.04,2.04,6
213,213.00,-24.45,-23.37,0.50,3.71,5.74,2.54,2.54,6
214,214.00,-24.60,-23.56,0.24,4.02,5.93,3.20,3.20,6
215,215.00,-24.61,-23.88,0.32,4.59,6.22,3.96,3.96,6
216,216.00,-24.53,-23.99,0.14,5.06,6.57,4.64,4.64,6
217,217.00,-24.37,-23.99,0.16,5.50,6.95,5.27,5.27,7
218,218.00,-23.83,-23.95,0.54,5.66,7.12,5.57,5.57,7
219,219.00,-23.50,-23.71,0.41,6.00,7.45,6.14,6.00,7
220,220.00,-23.45,-23.65,0.08,6.75,8.14,7.03,6.75,8
221,221.00,-23.54,-23.80,0.18,7.72,9.14,7.06,7.06,8
222,222.00,-23.63,-24.35,0.56,8.77,10.53,6.30,6.30,8
223,223.00,-23.52,-24.94,0.59,9.62,11.89,5.19,5.19,8
224,224.00,-23.14,-25.45,0.64,9.54,13.13,3.77,3.77,8
225,225.00,-22.59,-25.86,0.69,8.33,14.27,2.40,2.40,8
226,226.00,-22.00,-26.19,0.68,7.24,15.41,2.01,2.01,8
227,227.00,-21.44,-26.62,0.71,6.47,15.78,3.08,3.08,8
228,228.00,-21.22,-26.78,0.27,6.08,14.90,4.11,4.11,8
229,229.00,-21.48,-26.35,0.50,5.63,13.56,4.35,4.35,8
230,230.00,-21.51,-25.80,0.56,5.01,12.06,4.62,4.62,8
231,231.00,-21.19,-25.22,0.66,4.41,10.44,5.22,4.41,8
232,232.00,-20.83,-24.83,0.54,4.30,9.09,5.92,4.30,8
233,233.00,-20.27,-24.41,0.70,4.64,7.47,6.79,4.64,8
234,234.00,-19.75,-23.93,0.70,5.31,5.91,7.58,5.31,8
235,235.00,-19.27,-23.42,0.70,6.21,4.33,6.97,4.33,8
236,236.00,-18.81,-22.91,0.70,7.25,2.76,6.19,2.76,8
237,237.00,-18.35,-22.39,0.69,8.40,1.24,5.58,1.24,8
238,238.00,-17.92,-21.95,0.61,8.61,0.71,4.87,0.71,8
239,239.00,-17.51,-21.47,0.63,7.85,2.04,4.39,2.04,8
240,240.00,-17.43,-21.17,0.31,6.88,3.23,3.75,3.23,8
241,241.00,-17.44,-21.02,0.15,5.87,4.31,3.19,3.19,8
242,242.00,-17.44,-20.41,0.61,4.83,5.78,3.33,3.33,8
243,243.00,-17.21,-19.81,0.64,4.18,6.66,3.96,3.96,8
244,244.00,-16.77,-19.33,0.65,3.94,6.17,4.75,3.94,8
245,245.00,-16.15,-19.12,0.65,3.92,5.68,5.37,3.92,8
246,246.00,-15.45,-19.03,0.71,3.98,5.26,5.67,3.98,8
247,247.00,-14.78,-19.02,0.67,4.03,4.98,6.07,4.03,8
248,248.00,-14.45,-19.09,0.34,3.85,4.61,6.62,3.85,8
249,249.00,-14.38,-19.13,0.08,3.71,4.26,7.31,3.71,9
250,250.00,-14.87,-18.77,0.61,4.17,3.61,8.03,3.61,9
251,251.00,-15.46,-18.57,0.62,4.98,2.96,8.59,2.96,9
252,252.00,-16.09,-18.54,0.63,5.09,2.61,8.99,2.61,9
253,253.00,-16.62,-18.60,0.53,4.56,2.89,9.33,2.89,9
254,254.00,-16.75,-18.66,0.14,3.94,3.73,9.87,3.73,9
255,255.00,-16.79,-18.70,0.06,3.47,4.66,10.15,3.47,9
256,256.00,-16.80,-18.72,0.02,3.27,5.62,9.83,3.27,9
257,257.00,-16.81,-18.72,0.01,3.37,6.59,9.55,3.37,9
258,258.00,-16.81,-18.73,0.00,3.74,7.57,9.38,3.74,9
259,259.00,-16.81,-18.73,0.00,4.32,7.57,9.31,4.32,9
260,260.00,-16.81,-18.74,0.01,5.04,6.60,8.78,5.04,9
261,261.00,-16.82,-18.75,0.02,5.82,5.65,7.99,5.65,9
262,262.00,-16.82,-18.75,0.00,6.67,4.71,7.25,4.71,9
263,263.00,-16.82,-18.75,0.01,7.54,3.78,6.58,3.78,9
264,264.00,-16.82,-18.76,0.00,8.42,2.91,6.00,2.91,9
265,265.00,-16.83,-18.76,0.00,9.35,2.15,5.53,2.15,9
266,266.00,-16.83,-18.76,0.00,8.93,1.66,5.21,1.66,9
267,267.00,-16.84,-18.75,0.01,8.01,1.68,5.06,1.68,9
268,268.00,-16.85,-18.75,0.01,7.12,2.21,5.08,2.21,9
269,269.00,-17.02,-19.01,0.32,6.04,2.67,5.02,2.67,9
270,270.00,-17.41,-19.30,0.48,4.76,3.14,5.22,3.14,9
271,271.00,-17.85,-19.24,0.45,3.54,4.03,5.55,3.54,9
272,272.00,-18.09,-18.97,0.36,2.89,5.24,5.65,2.89,10
273,273.00,-17.86,-19.28,0.39,2.46,5.94,5.21,2.46,10
274,274.00,-17.41,-19.78,0.67,2.07,6.54,5.02,2.07,10
275,275.00,-17.21,-20.29,0.55,1.70,6.16,5.28,1.70,10
276,276.00,-17.20,-20.38,0.09,2.09,5.00,6.06,2.09,10
277,277.00,-17.13,-20.42,0.08,2.77,4.04,7.01,2.77,10
278,278.00,-16.96,-20.48,0.18,3.48,3.17,8.03,3.17,10
279,279.00,-16.58,-20.52,0.38,4.09,2.60,9.13,2.60,10
280,280.00,-15.96,-20.66,0.64,3.00,2.63,10.13,2.63,10
281,281.00,-15.38,-20.98,0.67,1.81,3.22,10.53,1.81,10
282,282.00,-14.87,-21.40,0.66,1.64,4.22,10.99,1.64,10
283,283.00,-14.44,-21.95,0.69,2.64,5.47,11.58,2.64,10
284,284.00,-13.98,-22.46,0.68,4.09,6.85,12.36,4.09,10
285,285.00,-13.54,-22.82,0.57,5.57,8.15,12.29,5.57,10
286,286.00,-13.48,-22.82,0.06,6.62,8.99,11.39,6.62,10
287,287.00,-13.49,-22.79,0.04,7.59,9.79,10.42,7.59,10
288,288.00,-13.44,-22.66,0.14,8.60,10.55,9.50,8.60,10
289,289.00,-13.38,-22.59,0.09,9.63,11.40,8.62,8.62,10
290,290.00,-13.37,-22.58,0.01,10.63,12.29,7.71,7.71,10
291,291.00,-13.40,-22.61,0.05,11.57,12.21,6.78,6.78,10
292,292.00,-13.40,-22.61,0.00,12.55,11.31,5.91,5.91,10
293,293.00,-13.40,-22.60,0.00,13.55,10.44,5.09,5.09,10
294,294.00,-13.42,-22.62,0.02,12.66,9.60,4.30,4.30,10
295,295.00,-13.41,-22.62,0.01,11.68,8.77,3.67,3.67,10
296,296.00,-13.42,-22.62,0.00,10.71,7.99,3.61,3.61,10
297,297.00,-13.56,-22.74,0.19,9.62,7.26,4.07,4.07,10
298,298.00,-13.74,-22.80,0.19,8.47,6.50,4.76,4.76,10
299,299.00,-14.34,-22.74,0.60,6.88,5.38,5.27,5.27,10
300,300.00,-14.83,-22.88,0.50,5.47,4.51,5.93,4.51,10
301,301.00,-15.15,-23.28,0.52,4.33,3.95,6.74,3.95,10
302,302.00,-15.14,-23.89,0.61,3.68,3.83,7.89,3.68,10
303,303.00,-14.85,-24.45,0.64,3.35,4.02,9.28,3.35,10
304,304.00,-14.62,-24.59,0.27,2.73,4.18,10.40,2.73,10
305,305.00,-14.55,-24.57,0.07,1.98,4.36,11.07,1.98,10
306,306.00,-14.52,-24.59,0.04,1.51,4.72,11.36,1.51,10
307,307.00,-14.26,-24.45,0.30,1.27,4.95,11.87,1.27,10
308,308.00,-13.92,-24.45,0.33,1.50,4.97,12.55,1.50,10
309,309.00,-13.75,-24.56,0.21,2.49,5.04,13.16,2.49,10
310,310.00,-13.69,-24.66,0.11,3.51,5.22,12.81,3.51,10
311,311.00,-13.69,-24.93,0.27,4.62,5.66,11.83,4.62,10
312,312.00,-13.92,-25.17,0.33,5.54,6.15,10.74,5.54,11
313,313.00,-14.11,-25.32,0.25,6.41,6.80,9.63,6.41,11
314,314.00,-14.62,-25.80,0.70,7.26,7.70,8.38,7.26,11
315,315.00,-15.07,-26.33,0.70,8.21,8.86,7.37,7.37,11
316,316.00,-15.46,-26.90,0.70,9.23,10.18,6.32,6.32,11
317,317.00,-15.85,-27.48,0.70,10.26,11.59,5.55,5.55,11
318,318.00,-16.23,-28.01,0.65,11.28,13.02,4.97,4.97,11
319,319.00,-16.41,-28.21,0.26,12.16,14.17,4.38,4.38,11
320,320.00,-16.97,-28.62,0.70,12.96,15.50,4.22,4.22,11
321,321.00,-17.61,-28.77,0.65,13.26,16.61,4.33,4.33,11
322,322.00,-18.27,-28.67,0.67,11.91,17.52,4.27,4.27,11
323,323.00,-18.91,-28.40,0.69,10.53,17.06,3.99,3.99,11
324,324.00,-19.48,-28.00,0.69,9.17,15.70,3.61,3.61,11
325,325.00,-20.00,-27.54,0.70,7.87,14.31,3.28,3.28,11
326,326.00,-20.50,-27.06,0.70,6.72,12.91,3.12,3.12,11
327,327.00,-21.01,-26.59,0.69,5.82,11.57,3.16,3.16,11
328,328.00,-21.51,-26.12,0.69,5.30,10.28,3.30,3.30,11
329,329.00,-22.06,-25.74,0.67,5.36,9.18,3.40,3.40,11
330,330.00,-22.66,-25.40,0.68,5.96,8.25,3.30,3.30,11
331,331.00,-23.28,-25.11,0.69,6.97,7.54,3.30,3.30,11
332,332.00,-23.93,-24.92,0.68,8.26,7.12,3.56,3.56,11
333,333.00,-24.59,-24.83,0.66,9.70,6.99,4.14,4.14,11
334,334.00,-24.94,-24.83,0.35,10.90,6.81,5.02,5.02,11
335,335.00,-25.10,-24.85,0.16,11.47,6.60,4.80,4.80,12
336,336.00,-24.63,-24.58,0.54,10.08,5.86,4.07,4.07,12
337,337.00,-24.69,-24.63,0.08,9.30,5.85,3.77,3.77,12
338,338.00,-24.74,-24.68,0.06,8.53,5.98,3.73,3.73,12
339,339.00,-24.83,-24.78,0.14,7.87,6.00,4.03,4.03,12
340,340.00,-24.93,-24.91,0.17,7.31,6.08,4.59,4.59,12
341,341.00,-25.05,-25.17,0.29,6.92,6.40,5.38,5.38,12
342,342.00,-25.06,-25.36,0.19,6.52,6.80,6.11,6.11,12
343,343.00,-25.07,-25.36,0.01,6.13,7.26,6.83,6.13,12
344,344.00,-25.15,-24.67,0.69,5.34,7.54,7.60,5.34,12
345,345.00,-25.16,-24.04,0.63,4.61,7.77,8.48,4.61,12
346,346.00,-25.16,-23.86,0.18,4.43,8.25,8.83,4.43,12
347,347.00,-24.95,-24.46,0.64,5.21,9.15,7.84,5.21,12
348,348.00,-24.52,-25.00,0.68,6.24,10.03,6.46,6.24,12
349,349.00,-24.03,-25.50,0.70,6.98,11.01,4.93,4.93,12
350,350.00,-23.54,-25.99,0.69,7.00,12.10,3.51,3.51,12
351,351.00,-23.03,-26.47,0.70,7.06,13.28,2.62,2.62,12
352,352.00,-22.50,-26.92,0.69,7.12,14.49,2.83,2.83,12
353,353.00,-22.15,-27.28,0.50,7.10,15.70,3.74,3.74,12
354,354.00,-22.40,-26.76,0.58,6.32,16.25,3.76,3.76,12
355,355.00,-22.41,-26.15,0.61,5.64,15.38,3.88,3.88,12
356,356.00,-22.22,-25.50,0.68,5.06,13.72,4.34,4.34,12
357,357.00,-21.94,-24.86,0.69,4.70,12.07,4.86,4.70,12
358,358.00,-21.71,-24.21,0.69,4.64,10.41,5.33,4.64,12
359,359.00,-21.42,-23.60,0.68,4.86,8.78,5.87,4.86,12
360,360.00,-21.04,-23.08,0.64,5.23,7.21,5.52,5.23,12
361,361.00,-21.04,-23.07,0.01,6.15,6.29,4.53,4.53,12
362,362.00,-21.04,-23.01,0.06,7.08,5.34,3.53,3.53,12
363,363.00,-21.09,-22.71,0.31,7.17,4.25,2.32,2.32,12
364,364.00,-21.03,-22.69,0.07,6.15,3.43,1.39,1.39,12
365,365.00,-21.02,-22.69,0.01,5.21,2.81,0.46,0.46,12
