step,time_s,robot_x,robot_y,speed_mps,diag_actor_dist,linear_actor_dist,triangle_actor_dist,dmin,goals_count
40,40.00,-24.85,-18.88,0.02,6.32,8.93,7.43,6.32,0
41,41.00,-24.77,-18.88,0.08,5.26,8.22,6.52,5.26,0
42,42.00,-24.61,-18.99,0.20,4.07,7.47,5.65,4.07,0
43,43.00,-24.53,-19.19,0.21,2.93,6.82,5.00,2.93,0
44,44.00,-24.52,-19.24,0.06,1.91,6.40,4.75,1.91,0
45,45.00,-24.63,-19.27,0.11,1.01,6.26,4.71,1.01,0
46,46.00,-24.72,-19.29,0.10,0.12,6.26,4.25,0.12,1
47,47.00,-24.54,-19.10,0.26,1.01,6.14,3.57,1.01,1
48,48.00,-23.99,-18.84,0.62,2.40,5.72,3.24,2.40,1
49,49.00,-23.33,-18.65,0.68,2.15,5.40,3.22,2.15,1
50,50.00,-22.78,-18.36,0.62,2.03,5.26,3.62,2.03,1
51,51.00,-22.75,-18.40,0.05,1.59,5.87,3.09,1.59,1
52,52.00,-22.79,-18.41,0.04,1.67,6.63,2.77,1.67,1
53,53.00,-22.70,-18.49,0.12,2.14,7.42,2.77,2.14,1
54,54.00,-22.42,-18.69,0.34,2.62,8.27,2.91,2.62,1
55,55.00,-22.34,-18.73,0.09,3.42,8.98,3.39,3.39,1
56,56.00,-22.20,-18.72,0.14,4.24,8.01,4.03,4.03,1
57,57.00,-21.66,-18.57,0.56,4.86,6.72,4.70,4.70,1
58,58.00,-21.02,-18.53,0.64,5.32,5.47,5.22,5.22,1
59,59.00,-20.63,-18.64,0.41,5.88,4.48,5.68,4.48,1
60,60.00,-20.53,-18.71,0.12,6.71,3.64,6.38,3.64,1
61,61.00,-20.53,-18.71,0.00,7.67,2.88,7.25,2.88,1
62,62.00,-20.48,-18.74,0.06,8.25,2.28,6.99,2.28,1
63,63.00,-20.50,-18.73,0.02,7.31,2.07,6.52,2.07,1
64,64.00,-20.50,-18.69,0.04,6.38,2.32,6.08,2.32,1
65,65.00,-20.51,-18.66,0.03,5.46,2.93,5.75,2.93,1
66,66.00,-20.40,-18.72,0.13,4.44,3.58,5.58,3.58,1
67,67.00,-20.38,-18.69,0.04,3.60,4.46,5.80,3.60,1
68,68.00,-20.44,-18.65,0.07,2.91,5.40,6.20,2.91,1
69,69.00,-20.44,-18.62,0.03,2.36,6.34,6.71,2.36,1
70,70.00,-20.38,-18.62,0.07,2.14,7.27,7.22,2.14,1
71,71.00,-20.29,-18.60,0.09,2.45,7.99,7.25,2.45,1
72,72.00,-20.18,-18.60,0.11,3.13,7.01,6.84,3.13,1
73,73.00,-19.68,-18.62,0.50,4.36,5.95,6.85,4.36,1
74,74.00,-19.13,-18.76,0.56,5.72,4.79,7.08,4.79,1
75,75.00,-19.00,-18.94,0.23,6.76,3.63,7.13,3.63,1
76,76.00,-18.89,-19.24,0.32,7.30,2.34,6.45,2.34,1
77,77.00,-18.77,-19.34,0.15,6.47,1.35,5.77,1.35,2
78,78.00,-18.50,-19.46,0.30,5.82,0.11,5.26,0.11,2
79,79.00,-18.52,-19.51,0.05,4.89,0.94,4.57,0.94,2
80,80.00,-18.56,-19.47,0.06,3.96,1.90,4.04,1.90,2
81,81.00,-18.33,-19.69,0.32,3.29,3.09,3.72,3.09,2
82,82.00,-17.91,-20.22,0.68,2.74,4.63,3.34,2.74,2
83,83.00,-17.64,-20.85,0.68,2.05,6.27,2.82,2.05,2
84,84.00,-17.45,-21.45,0.63,1.27,7.88,2.35,1.27,2
85,85.00,-17.42,-21.72,0.27,0.40,9.14,2.36,0.40,2
86,86.00,-17.43,-21.69,0.03,0.74,10.10,3.07,0.74,2
87,87.00,-17.43,-21.69,0.01,1.71,10.79,3.02,1.71,2
88,88.00,-17.43,-21.69,0.00,2.71,9.80,2.85,2.71,2
89,89.00,-17.43,-21.68,0.00,3.71,8.80,2.98,2.98,2
90,90.00,-17.44,-21.68,0.01,3.93,7.80,3.52,3.52,2
91,91.00,-17.45,-22.02,0.35,2.81,7.16,4.16,2.81,2
92,92.00,-17.47,-22.61,0.59,1.74,6.76,4.99,1.74,2
93,93.00,-17.48,-22.68,0.07,0.93,5.85,6.06,0.93,2
94,94.00,-17.39,-22.95,0.28,1.07,5.27,7.09,1.07,2
95,95.00,-17.33,-23.28,0.33,2.09,4.54,7.92,2.09,2
96,96.00,-17.33,-23.46,0.19,3.08,3.78,8.31,3.08,3
97,97.00,-17.38,-23.73,0.27,4.14,3.09,8.48,3.09,3
98,98.00,-17.59,-24.02,0.35,5.09,2.38,8.64,2.38,3
99,99.00,-17.97,-24.03,0.38,5.74,1.37,8.73,1.37,3
100,100.00,-18.26,-23.98,0.29,6.42,0.51,8.84,0.51,3
101,101.00,-18.31,-23.91,0.09,7.27,1.03,7.89,1.03,3
102,102.00,-18.68,-23.44,0.59,7.64,2.36,6.37,2.36,3
103,103.00,-19.10,-22.91,0.68,7.98,3.52,4.79,3.52,3
104,104.00,-19.55,-22.39,0.69,7.32,3.11,3.20,3.11,3
105,105.00,-19.97,-21.84,0.70,5.70,2.86,1.78,1.78,3
106,106.00,-20.34,-21.24,0.70,4.14,2.77,1.30,1.30,3
107,107.00,-20.55,-20.81,0.48,2.81,2.56,2.14,2.14,3
108,108.00,-20.63,-20.58,0.24,1.67,2.26,3.13,1.67,3
109,109.00,-20.67,-20.54,0.06,0.66,2.15,4.01,0.66,4
110,110.00,-20.36,-20.81,0.40,0.08,2.30,4.52,0.08,4
111,111.00,-19.84,-20.86,0.53,0.54,2.73,5.05,0.54,4
112,112.00,-19.66,-20.85,0.18,1.34,3.56,4.85,1.34,4
113,113.00,-19.04,-20.73,0.63,1.86,4.24,4.13,1.86,4
114,114.00,-18.45,-20.44,0.66,2.55,4.89,4.02,2.55,4
115,115.00,-17.93,-19.99,0.69,3.41,5.44,4.71,3.41,4
116,116.00,-17.40,-19.52,0.70,4.30,6.01,5.90,4.30,4
117,117.00,-16.83,-19.12,0.70,5.12,6.69,7.34,5.12,4
118,118.00,-16.21,-18.81,0.69,4.90,7.47,8.85,4.90,4
119,119.00,-15.56,-18.60,0.69,4.30,8.02,10.33,4.30,4
120,120.00,-14.87,-18.48,0.69,4.17,7.27,11.67,4.17,4
121,121.00,-14.49,-18.45,0.39,4.41,6.67,12.26,4.41,4
122,122.00,-14.29,-18.45,0.20,4.87,5.95,12.21,4.87,5
123,123.00,-14.49,-18.43,0.19,5.23,5.12,11.82,5.12,5
124,124.00,-15.07,-18.71,0.65,5.20,4.24,11.08,4.24,5
125,125.00,-15.63,-19.11,0.69,5.25,3.47,10.46,3.47,5
126,126.00,-16.19,-19.48,0.68,5.44,2.69,9.18,2.69,5
127,127.00,-16.84,-19.74,0.70,5.64,1.79,7.67,1.79,5
128,128.00,-17.45,-19.85,0.62,5.95,1.03,6.25,1.03,5
129,129.00,-17.81,-19.92,0.36,6.53,1.23,5.14,1.23,5
130,130.00,-18.05,-20.34,0.49,7.29,1.66,4.08,1.66,5
131,131.00,-18.37,-20.86,0.61,8.07,2.06,2.96,2.06,5
132,132.00,-18.82,-21.14,0.53,7.28,2.73,2.09,2.09,5
133,133.00,-19.41,-21.38,0.64,5.80,3.52,1.92,1.92,5
134,134.00,-20.06,-21.48,0.65,4.28,4.50,2.85,2.85,5
135,135.00,-20.69,-21.70,0.67,2.88,4.98,4.12,2.88,5
136,136.00,-21.33,-21.95,0.68,1.81,4.21,5.53,1.81,5
137,137.00,-21.95,-22.24,0.69,1.81,3.82,5.89,1.81,5
138,138.00,-22.57,-22.55,0.70,2.87,3.97,5.56,2.87,5
139,139.00,-23.20,-22.85,0.70,4.25,4.60,5.06,4.25,5
140,140.00,-23.83,-23.15,0.70,5.72,5.54,4.42,4.42,5
141,141.00,-24.26,-23.33,0.47,7.00,6.43,3.56,3.56,5
142,142.00,-24.47,-23.40,0.21,8.09,7.17,2.51,2.51,6
143,143.00,-24.80,-23.47,0.34,9.32,8.11,1.66,1.66,6
144,144.00,-25.10,-23.33,0.33,10.53,8.92,1.05,1.05,6
145,145.00,-25.41,-22.76,0.64,11.78,9.46,1.21,1.21,6
146,146.00,-25.57,-22.17,0.62,11.35,9.89,1.46,1.46,6
147,147.00,-25.51,-21.78,0.39,10.35,10.30,0.91,0.91,6
148,148.00,-25.34,-21.63,0.23,9.23,10.83,0.53,0.53,7
149,149.00,-25.14,-21.42,0.29,8.09,11.35,1.12,1.12,7
150,150.00,-24.65,-20.93,0.70,6.69,11.49,1.87,1.87,7
151,151.00,-24.15,-20.44,0.70,5.31,11.24,1.26,1.26,7
152,152.00,-23.61,-20.01,0.69,3.90,9.73,1.09,1.09,7
153,153.00,-23.00,-19.71,0.68,2.43,8.28,1.49,1.49,7
154,154.00,-22.49,-19.60,0.52,1.11,7.06,1.93,1.11,7
155,155.00,-22.34,-19.59,0.15,0.59,6.15,2.42,0.59,7
156,156.00,-21.82,-19.71,0.53,1.78,5.12,2.83,1.78,7
157,157.00,-21.13,-19.82,0.70,3.42,3.97,3.20,3.20,7
158,158.00,-20.44,-19.85,0.69,5.06,2.77,3.64,2.77,7
159,159.00,-19.76,-19.79,0.68,6.70,1.56,4.13,1.56,7
160,160.00,-19.31,-19.73,0.45,6.28,0.86,4.74,0.86,7
161,161.00,-19.13,-19.74,0.18,5.51,1.36,5.44,1.36,7
162,162.00,-19.17,-19.43,0.31,4.56,2.59,5.81,2.59,7
163,163.00,-19.05,-19.04,0.41,3.87,3.93,5.77,3.87,7
164,164.00,-19.22,-19.13,0.20,2.91,4.81,5.40,2.91,7
165,165.00,-18.79,-18.89,0.50,2.79,6.00,5.54,2.79,7
166,166.00,-18.20,-18.93,0.59,2.76,6.99,5.94,2.76,7
167,167.00,-17.59,-19.22,0.68,2.60,7.24,6.65,2.60,7
168,168.00,-17.06,-19.64,0.68,2.33,5.98,7.59,2.33,7
169,169.00,-16.57,-20.12,0.68,2.03,4.78,8.62,2.03,7
170,170.00,-16.22,-20.71,0.68,1.69,3.64,9.46,1.69,7
171,171.00,-16.03,-21.33,0.65,1.59,2.80,9.87,1.59,7
172,172.00,-15.62,-21.77,0.60,1.81,2.96,10.19,1.81,7
173,173.00,-15.48,-21.90,0.19,2.46,3.37,10.38,2.46,7
174,174.00,-15.67,-21.85,0.19,1.70,3.70,10.36,1.70,7
175,175.00,-15.74,-21.96,0.14,0.82,4.44,10.56,0.82,7
176,176.00,-15.77,-22.00,0.04,0.69,5.25,9.84,0.69,7
177,177.00,-15.77,-21.97,0.03,1.51,6.08,8.89,1.51,7
178,178.00,-15.98,-22.00,0.21,2.26,6.93,7.84,2.26,7
179,179.00,-15.98,-21.93,0.07,3.21,7.81,6.81,3.21,7
180,180.00,-16.02,-21.85,0.09,4.14,8.66,5.86,4.14,7
181,181.00,-16.01,-21.85,0.01,5.13,9.62,5.00,5.00,7
182,182.00,-16.01,-21.85,0.00,6.13,10.59,4.19,4.19,7
183,183.00,-16.01,-21.85,0.00,7.11,10.98,3.53,3.53,7
184,184.00,-16.01,-21.85,0.00,8.11,10.01,2.90,2.90,7
185,185.00,-16.01,-21.85,0.00,9.07,9.04,2.60,2.60,7
186,186.00,-16.01,-21.85,0.00,10.05,8.10,2.67,2.67,7
187,187.00,-16.01,-21.85,0.00,10.73,7.16,2.80,2.80,7
188,188.00,-16.06,-21.90,0.07,9.71,6.27,2.92,2.92,7
189,189.00,-16.14,-21.99,0.12,8.67,5.42,3.29,3.29,7
190,190.00,-16.15,-22.00,0.01,7.70,4.56,4.09,4.09,7
191,191.00,-16.17,-22.02,0.03,6.69,3.76,5.07,3.76,7
192,192.00,-16.19,-22.04,0.02,5.68,3.06,6.16,3.06,7
193,193.00,-16.50,-22.40,0.48,4.50,2.46,6.86,2.46,7
194,194.00,-16.73,-22.92,0.57,3.53,2.08,7.56,2.08,7
195,195.00,-16.71,-23.48,0.56,2.94,2.01,8.38,2.01,7
196,196.00,-16.54,-23.88,0.43,2.49,2.21,9.06,2.21,7
197,197.00,-16.45,-24.04,0.19,1.98,2.56,9.40,1.98,7
198,198.00,-16.40,-24.11,0.09,1.68,3.12,9.74,1.68,7
199,199.00,-16.35,-24.13,0.05,1.82,3.39,10.19,1.82,7
200,200.00,-16.32,-24.15,0.04,2.37,2.80,10.68,2.37,7
201,201.00,-16.29,-24.16,0.04,2.68,2.50,10.03,2.50,7
202,202.00,-16.25,-24.17,0.04,1.98,2.58,9.09,1.98,7
203,203.00,-16.24,-24.17,0.01,1.66,2.99,8.10,1.66,7
204,204.00,-16.24,-24.16,0.01,1.90,3.57,7.11,1.90,7
205,205.00,-16.24,-24.16,0.00,2.54,4.42,6.11,2.54,7
206,206.00,-16.24,-24.16,0.01,3.36,5.28,5.12,3.36,7
207,207.00,-16.23,-24.16,0.01,4.25,6.19,4.14,4.14,7
208,208.00,-16.23,-24.16,0.00,5.18,7.10,3.16,3.16,7
209,209.00,-16.22,-24.16,0.00,6.13,8.03,2.20,2.20,7
210,210.00,-16.22,-24.15,0.00,7.10,8.98,1.25,1.25,7
211,211.00,-16.21,-24.16,0.01,8.07,9.95,0.46,0.46,7
212,212.00,-16.20,-24.16,0.01,9.06,10.93,0.52,0.52,7
213,213.00,-16.19,-24.16,0.00,10.02,11.90,1.12,1.12,7
214,214.00,-16.19,-24.15,0.00,11.00,12.88,2.08,2.08,7
215,215.00,-16.19,-24.16,0.00,11.23,13.18,3.22,3.22,7
216,216.00,-16.19,-24.16,0.00,10.25,12.19,4.46,4.46,7
217,217.00,-16.19,-24.16,0.00,9.28,11.22,5.70,5.70,7
218,218.00,-16.19,-24.16,0.00,8.33,10.25,6.91,6.91,7
219,219.00,-16.20,-24.15,0.01,7.34,9.28,7.97,7.34,7
220,220.00,-16.19,-24.15,0.01,6.38,8.32,8.85,6.38,7
221,221.00,-16.19,-24.15,0.00,5.43,7.38,9.42,5.43,7
222,222.00,-16.17,-24.17,0.03,4.52,6.48,9.68,4.52,7
223,223.00,-16.14,-24.20,0.04,3.66,5.62,10.00,3.66,7
224,224.00,-16.04,-24.29,0.13,2.93,4.88,10.51,2.93,7
225,225.00,-15.88,-24.33,0.17,2.30,4.22,11.12,2.30,8
226,226.00,-15.69,-24.21,0.23,1.67,3.62,10.65,1.67,8
227,227.00,-15.13,-23.85,0.67,0.98,3.64,10.06,0.98,8
228,228.00,-14.99,-23.72,0.19,1.13,3.78,9.18,1.13,8
229,229.00,-14.94,-23.63,0.10,1.07,4.14,8.23,1.07,8
230,230.00,-14.91,-23.50,0.14,0.60,4.74,7.24,0.60,8
231,231.00,-14.86,-23.54,0.07,1.38,4.91,6.34,1.38,8
232,232.00,-14.86,-23.49,0.05,2.29,4.38,5.37,2.29,8
233,233.00,-14.86,-23.28,0.22,3.17,4.04,4.42,3.17,8
234,234.00,-14.78,-22.67,0.61,4.00,3.95,3.72,3.72,8
235,235.00,-14.62,-22.01,0.68,5.00,4.01,3.50,3.50,8
236,236.00,-14.45,-21.62,0.43,6.08,4.11,3.54,3.54,8
237,237.00,-14.33,-21.45,0.20,7.16,4.33,3.79,3.79,9
238,238.00,-14.71,-21.99,0.66,7.85,4.60,3.57,3.57,9
239,239.00,-15.04,-22.55,0.65,8.69,5.41,3.70,3.70,9
240,240.00,-15.22,-23.19,0.66,9.72,6.64,4.30,4.30,9
241,241.00,-15.28,-22.89,0.31,10.53,7.20,5.49,5.49,9
242,242.00,-15.56,-22.26,0.68,11.05,7.42,6.57,6.57,9
243,243.00,-15.94,-21.85,0.57,10.36,7.83,7.45,7.45,9
244,244.00,-16.41,-21.61,0.52,8.85,8.44,8.03,8.03,9
245,245.00,-16.56,-21.43,0.23,7.69,9.20,8.81,7.69,9
246,246.00,-16.53,-21.38,0.06,6.73,10.13,9.38,6.73,9
247,247.00,-16.49,-21.22,0.16,5.76,10.18,9.40,5.76,9
248,248.00,-16.43,-20.82,0.40,4.81,8.82,9.47,4.81,9
249,249.00,-16.56,-20.22,0.62,3.80,7.24,9.41,3.80,9
250,250.00,-16.93,-19.61,0.72,2.94,5.60,9.12,2.94,9
251,251.00,-17.25,-19.14,0.56,2.73,4.11,8.45,2.73,9
252,252.00,-17.21,-19.21,0.07,2.75,3.24,7.58,2.75,9
253,253.00,-17.54,-19.04,0.37,3.39,2.06,6.55,2.06,9
254,254.00,-18.14,-18.95,0.61,4.45,0.87,5.37,0.87,9
255,255.00,-18.78,-19.11,0.66,5.63,0.33,4.25,0.33,9
256,256.00,-19.37,-19.44,0.67,6.82,1.11,3.38,1.11,9
257,257.00,-19.96,-19.80,0.70,6.72,1.94,2.96,1.94,9
258,258.00,-20.49,-20.12,0.62,6.04,2.74,3.25,2.74,9
259,259.00,-20.49,-20.12,0.00,5.05,3.49,4.01,3.49,9
260,260.00,-20.49,-20.12,0.00,4.06,4.30,4.85,4.06,9
261,261.00,-20.49,-20.12,0.00,3.08,5.18,5.75,3.08,9
262,262.00,-20.49,-20.12,0.00,2.14,6.01,6.08,2.14,9
263,263.00,-20.49,-20.12,0.00,1.24,6.25,5.55,1.24,9
264,264.00,-20.95,-20.34,0.51,0.51,5.27,5.01,0.51,9
265,265.00,-21.30,-20.33,0.36,0.35,4.63,4.54,0.35,9
266,266.00,-21.57,-20.27,0.28,1.00,4.15,4.17,1.00,9
267,267.00,-21.70,-20.16,0.17,1.83,3.74,4.05,1.83,9
268,268.00,-22.07,-19.75,0.55,2.36,3.84,4.46,2.36,9
269,269.00,-22.12,-19.66,0.10,3.26,3.67,4.78,3.26,9
270,270.00,-22.49,-19.49,0.41,3.85,4.04,5.11,3.85,9
271,271.00,-23.10,-19.17,0.69,2.57,4.78,5.31,2.57,9
272,272.00,-23.68,-18.83,0.68,1.17,5.54,4.57,1.17,9
273,273.00,-24.16,-18.59,0.53,1.12,6.28,3.72,1.12,9
274,274.00,-24.38,-18.49,0.25,2.12,6.91,2.89,2.12,9
275,275.00,-24.48,-18.46,0.10,3.13,7.52,2.15,2.15,9
276,276.00,-24.44,-18.44,0.04,4.08,8.11,2.01,2.01,9
277,277.00,-24.54,-18.29,0.18,5.21,8.80,2.23,2.23,9
278,278.00,-24.55,-18.27,0.03,6.21,9.53,2.78,2.78,9
279,279.00,-24.55,-18.26,0.01,7.18,9.60,3.52,3.52,9
280,280.00,-24.45,-18.40,0.16,8.02,8.87,4.20,4.20,9
281,281.00,-24.55,-18.75,0.36,8.95,8.47,4.90,4.90,9
282,282.00,-24.77,-18.78,0.22,10.13,8.00,5.99,5.99,9
283,283.00,-24.79,-18.75,0.04,11.17,7.44,6.98,6.98,10
284,284.00,-24.74,-18.76,0.05,12.12,6.98,7.88,6.98,10
285,285.00,-24.25,-19.02,0.56,10.70,6.17,8.28,6.17,10
286,286.00,-23.62,-19.38,0.72,8.98,5.36,8.55,5.36,10
287,287.00,-23.32,-19.64,0.40,7.61,4.89,8.56,4.89,10
288,288.00,-23.15,-20.07,0.47,6.31,4.65,7.53,4.65,10
289,289.00,-23.18,-20.65,0.59,5.19,4.66,6.38,4.66,10
290,290.00,-23.59,-21.13,0.63,4.57,5.09,5.45,4.57,10
291,291.00,-24.17,-21.42,0.64,4.23,5.76,4.70,4.23,10
292,292.00,-24.80,-21.46,0.63,3.98,6.59,4.13,3.98,10
293,293.00,-25.34,-21.31,0.57,3.63,7.50,3.71,3.63,10
294,294.00,-25.45,-21.26,0.12,2.95,8.05,3.13,2.95,10
295,295.00,-25.46,-21.25,0.01,2.34,8.18,2.77,2.34,10
296,296.00,-25.46,-21.24,0.01,2.06,7.66,2.67,2.06,10
297,297.00,-25.51,-21.11,0.14,2.08,7.40,1.86,1.86,10
298,298.00,-25.57,-20.89,0.23,2.33,7.26,1.11,1.11,11
299,299.00,-25.55,-20.93,0.05,1.88,7.06,0.40,0.40,11
300,300.00,-25.36,-21.21,0.34,1.99,6.81,1.40,1.40,11
301,301.00,-25.17,-21.80,0.62,2.58,6.86,1.82,1.82,11
302,302.00,-25.24,-22.44,0.64,3.48,7.51,2.00,2.00,11
303,303.00,-25.50,-22.92,0.55,4.51,8.45,2.56,2.56,11
304,304.00,-25.69,-23.16,0.30,5.44,9.43,3.23,3.23,11
305,305.00,-25.69,-23.18,0.01,6.18,10.12,3.83,3.83,11
306,306.00,-25.72,-23.21,0.04,7.00,10.91,4.61,4.61,11
307,307.00,-25.72,-23.21,0.01,7.84,11.70,5.44,5.44,11
308,308.00,-25.73,-23.22,0.01,8.71,12.52,6.32,6.32,11
309,309.00,-25.68,-23.16,0.08,9.55,13.27,7.16,7.16,11
310,310.00,-25.69,-23.08,0.08,10.48,14.08,8.09,8.09,11
311,311.00,-25.69,-22.71,0.37,11.42,13.78,9.11,9.11,11
312,312.00,-25.73,-22.61,0.12,12.13,12.86,9.62,9.62,11
313,313.00,-25.87,-22.46,0.20,11.32,12.01,9.05,9.05,11
314,314.00,-25.96,-22.41,0.10,10.47,11.26,8.20,8.20,11
315,315.00,-25.99,-22.40,0.03,9.55,10.54,7.11,7.11,11
316,316.00,-26.02,-22.40,0.04,8.66,9.87,5.95,5.95,11
317,317.00,-26.05,-22.41,0.03,7.79,9.27,4.76,4.76,11
318,318.00,-26.20,-22.43,0.16,7.11,8.86,3.75,3.75,11
319,319.00,-26.31,-22.48,0.12,6.33,8.51,2.82,2.82,11
320,320.00,-26.37,-22.51,0.06,5.59,8.20,2.08,2.08,11
321,321.00,-26.45,-22.61,0.13,4.98,8.03,1.59,1.59,11
322,322.00,-26.46,-22.81,0.20,4.50,7.88,0.76,0.76,12
323,323.00,-26.44,-22.86,0.06,4.11,7.76,1.05,1.05,12
324,324.00,-26.30,-23.21,0.37,4.18,7.59,2.21,2.21,12
325,325.00,-25.89,-23.25,0.40,4.30,7.28,3.13,3.13,12
326,326.00,-25.24,-23.27,0.66,4.58,6.90,3.27,3.27,12
327,327.00,-24.59,-23.36,0.66,4.28,6.30,2.90,2.90,12
328,328.00,-24.00,-23.63,0.64,4.17,5.35,2.71,2.71,12
329,329.00,-23.65,-23.61,0.35,3.81,4.91,2.34,2.34,12
330,330.00,-23.51,-23.52,0.17,3.53,4.85,2.19,2.19,12
331,331.00,-23.51,-23.46,0.05,3.58,5.08,2.57,2.57,12
332,332.00,-23.50,-23.43,0.03,3.91,5.45,3.24,3.24,12
333,333.00,-23.48,-23.39,0.04,4.42,5.94,4.04,4.04,12
334,334.00,-23.46,-23.33,0.07,5.06,6.51,4.89,4.89,12
335,335.00,-23.47,-23.34,0.02,5.85,7.24,5.81,5.81,12
336,336.00,-23.47,-23.34,0.00,6.69,8.01,6.77,6.69,12
337,337.00,-23.47,-23.34,0.00,7.57,8.81,7.29,7.29,12
338,338.00,-23.39,-23.19,0.17,8.39,9.50,6.52,6.52,12
339,339.00,-22.98,-22.81,0.55,8.91,9.85,5.28,5.28,12
340,340.00,-22.47,-22.56,0.57,8.67,10.30,3.84,3.84,12
341,341.00,-21.88,-22.58,0.59,7.12,11.04,2.33,2.33,12
342,342.00,-21.43,-22.79,0.50,5.73,12.07,1.44,1.44,12
343,343.00,-21.04,-23.15,0.53,4.48,12.22,2.02,2.02,12
344,344.00,-20.67,-23.48,0.50,3.47,11.46,3.29,3.29,12
345,345.00,-20.50,-23.64,0.23,2.87,10.59,4.35,2.87,12
346,346.00,-20.42,-23.72,0.12,2.67,9.68,5.11,2.67,13
347,347.00,-20.28,-23.83,0.17,2.93,8.76,5.49,2.93,13
348,348.00,-20.12,-23.85,0.16,3.49,7.76,5.98,3.49,13
349,349.00,-19.50,-23.75,0.64,4.46,6.55,6.97,4.46,13
350,350.00,-18.90,-23.58,0.62,5.65,5.33,7.94,5.33,13
351,351.00,-18.24,-23.50,0.67,7.07,4.24,8.28,4.24,13
352,352.00,-17.76,-23.56,0.48,8.46,3.38,7.76,3.38,13
353,353.00,-17.11,-23.80,0.69,10.12,2.92,7.45,2.92,13
354,354.00,-16.63,-23.95,0.51,10.65,2.61,6.98,2.61,13
355,355.00,-16.49,-23.91,0.14,9.76,2.29,6.09,2.29,13
356,356.00,-16.39,-23.80,0.14,8.84,2.42,5.16,2.42,13
357,357.00,-15.93,-23.33,0.66,8.06,3.47,4.52,3.47,13
358,358.00,-15.37,-23.02,0.64,7.46,4.79,4.13,4.13,13
359,359.00,-14.77,-23.02,0.60,7.02,5.16,3.88,3.88,13
360,360.00,-14.36,-23.28,0.49,6.50,4.83,3.43,3.43,13
361,361.00,-14.35,-23.58,0.30,5.63,4.43,2.58,2.58,14
362,362.00,-14.46,-23.67,0.15,4.59,4.25,2.05,2.05,14
363,363.00,-14.88,-24.20,0.67,3.57,4.27,2.13,2.13,14
364,364.00,-15.33,-24.73,0.69,2.83,4.84,2.61,2.61,14
365,365.00,-15.80,-25.24,0.69,2.66,5.79,3.35,2.66,14
