step,time_s,robot_x,robot_y,speed_mps,diag_actor_dist,linear_actor_dist,triangle_actor_dist,dmin,goals_count
1,6.12,-19.50,-22.10,nan,nan,nan,nan,nan,0
2,6.12,-19.50,-22.10,nan,nan,nan,nan,nan,0
3,6.12,-19.50,-22.10,0.00,nan,nan,nan,nan,0
4,6.12,-19.50,-22.10,0.00,nan,nan,nan,nan,0
5,6.13,-19.50,-22.10,0.00,nan,nan,nan,nan,0
6,6.13,-19.50,-22.10,nan,nan,nan,nan,nan,0
7,7.00,-19.50,-22.10,0.00,nan,nan,nan,nan,0
8,8.00,-19.50,-22.10,0.00,nan,nan,nan,nan,0
9,9.00,-19.50,-22.10,0.00,nan,nan,nan,nan,0
10,10.00,-19.50,-22.10,0.00,nan,nan,nan,nan,0
11,11.00,-19.50,-22.10,0.00,nan,nan,nan,nan,0
12,12.00,-19.50,-22.10,0.00,nan,nan,nan,nan,0
13,13.00,-19.50,-22.10,0.00,nan,nan,nan,nan,0
14,14.00,-19.50,-22.10,0.00,nan,nan,nan,nan,0
15,15.00,-19.50,-22.10,0.00,nan,nan,nan,nan,0
16,16.00,-19.50,-22.10,0.00,nan,nan,nan,nan,0
17,17.00,-19.50,-22.10,0.00,nan,nan,nan,nan,0
18,18.00,-19.51,-22.10,0.00,nan,nan,nan,nan,0
19,19.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
20,20.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
21,21.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
22,22.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
23,23.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
24,24.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
25,25.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
26,26.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
27,27.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
28,28.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
29,29.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
30,30.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
31,31.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
32,32.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
33,33.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
34,34.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
35,35.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
36,36.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
37,37.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
38,38.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
39,39.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
40,40.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
41,41.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
42,42.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
43,43.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
44,44.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
45,45.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
46,46.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
47,47.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
48,48.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
49,49.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
50,50.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
51,51.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
52,52.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
53,53.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
54,54.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
55,55.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
56,56.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
57,57.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
58,58.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
59,59.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
60,60.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
61,61.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
62,62.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
63,63.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
64,64.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
65,65.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
66,66.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
67,67.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
68,68.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
69,69.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
70,70.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
71,71.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
72,72.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
73,73.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
74,74.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
75,75.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
76,76.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
77,77.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
78,78.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
79,79.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
80,80.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
81,81.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
82,82.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
83,83.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
84,84.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
85,85.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
86,86.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
87,87.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
88,88.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
89,89.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
90,90.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
91,91.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
92,92.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
93,93.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
94,94.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
95,95.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
96,96.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
97,97.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
98,98.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
99,99.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
100,100.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
101,101.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
102,102.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
103,103.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
104,104.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
105,105.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
106,106.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
107,107.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
108,108.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
109,109.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
110,110.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
111,111.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
112,112.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
113,113.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
114,114.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
115,115.00,-19.51,-22.09,0.00,nan,nan,nan,nan,0
