step,time_s,robot_x,robot_y,speed_mps,diag_actor_dist,linear_actor_dist,triangle_actor_dist,dmin,goals_count
1,6.37,-19.50,-22.10,nan,nan,nan,nan,nan,0
2,6.37,-19.51,-22.09,nan,nan,nan,nan,nan,0
3,6.37,-19.51,-22.09,nan,nan,nan,nan,nan,0
4,6.37,-19.51,-22.09,nan,nan,nan,nan,nan,0
5,6.38,-19.51,-22.09,0.00,nan,nan,nan,nan,0
6,6.38,-19.51,-22.09,0.00,nan,nan,nan,nan,0
7,7.00,-19.81,-22.11,0.48,nan,nan,nan,nan,0
8,8.00,-20.46,-22.27,0.67,nan,nan,nan,nan,0
9,9.00,-20.84,-22.52,0.46,nan,nan,nan,nan,0
10,10.00,-20.87,-22.51,0.03,nan,nan,nan,nan,0
11,11.00,-20.87,-22.51,0.00,nan,nan,nan,nan,0
12,12.00,-20.87,-22.51,0.00,nan,nan,nan,nan,0
13,13.00,-20.87,-22.51,0.00,nan,nan,nan,nan,0
14,14.00,-20.87,-22.51,0.00,nan,nan,nan,nan,0
15,15.00,-20.87,-22.51,0.00,nan,nan,nan,nan,0
16,16.00,-20.87,-22.51,0.00,nan,nan,nan,nan,0
17,17.00,-20.87,-22.51,0.00,nan,nan,nan,nan,0
18,18.00,-20.87,-22.51,0.00,nan,nan,nan,nan,0
19,19.00,-20.87,-22.51,0.00,nan,nan,nan,nan,0
20,20.00,-20.87,-22.51,0.00,nan,nan,nan,nan,0
21,21.00,-20.87,-22.51,0.00,nan,nan,nan,nan,0
22,22.00,-20.87,-22.51,0.00,nan,nan,nan,nan,0
23,23.00,-20.87,-22.51,0.00,nan,nan,nan,nan,0
24,24.00,-20.87,-22.51,0.00,nan,nan,nan,nan,0
25,25.00,-20.87,-22.51,0.00,nan,nan,nan,nan,0
26,26.00,-20.87,-22.51,0.00,nan,nan,nan,nan,0
27,27.00,-20.87,-22.51,0.00,nan,nan,nan,nan,0
28,28.00,-20.87,-22.51,0.00,nan,nan,nan,nan,0
29,29.00,-20.87,-22.51,0.00,nan,nan,nan,nan,0
30,30.00,-20.87,-22.51,0.00,nan,nan,nan,nan,0
31,31.00,-20.87,-22.51,0.00,nan,nan,nan,nan,0
32,32.00,-20.87,-22.51,0.00,nan,nan,nan,nan,0
33,33.00,-20.87,-22.51,0.00,nan,nan,nan,nan,0
34,34.00,-20.87,-22.51,0.00,nan,nan,nan,nan,0
35,35.00,-20.87,-22.51,0.00,nan,nan,nan,nan,0
36,36.00,-20.87,-22.51,0.00,nan,nan,nan,nan,0
