step,time_s,rx,ry,speed_mps,d1_linear,d2_triangle,d3_diag,dmin,goals
1,1757792137.1553087,-13.702678990567849,-23.93922876709222,nan,7.4381798241758545,12.764775898673594,10.594386171621709,7.4381798241758545,0
2,1757792138.153974,-13.717236845822377,-23.96168808088905,0.026800521332582525,6.753957329464242,13.046195584782348,9.480983501265051,6.753957329464242,0
3,1757792139.1568758,-13.592316796676267,-23.678996034004268,0.30816855508001445,6.053253341613545,12.145908728995087,8.258027843770597,6.053253341613545,0
4,1757792140.1554108,-13.528205399259592,-23.359578665823385,0.32626586115545625,5.504656117146843,11.173556340490224,6.9637191787122115,5.504656117146843,0
5,1757792141.1607375,-13.710069069084291,-22.989971700967793,0.40974421324887667,4.9701517278929765,9.950906784185447,5.470068143285285,4.9701517278929765,0
6,1757792142.15858,-13.46421493925683,-22.9816968845051,0.24652521065869334,5.206062961329184,9.290422527331605,4.492382689243732,4.492382689243732,0
7,1757792143.1540074,-13.251807251079743,-23.021642055135974,0.2171239047469053,5.59960991409616,8.555029150438415,3.5255348404444606,3.5255348404444606,0
8,1757792144.1581624,-13.76193921335741,-22.865119572005057,0.5313967239750619,5.517488087663474,7.0951316178571675,1.9486708027591226,1.9486708027591226,0
9,1757792145.1613731,-13.551789985482538,-22.848980348225062,0.21009348923801152,6.2391240183503935,6.403570477640869,1.2881913206422346,1.2881913206422346,0
10,1757792146.153396,-13.839764540157356,-22.92173413829199,0.29941113251540924,6.2531382967750355,5.265387368196179,0.3762890598206172,0.3762890598206172,0
11,1757792147.1624594,-13.697778245242972,-22.893498494151007,0.1434662651973296,6.034734061096745,4.588077838364152,0.5354714112993126,0.5354714112993126,0
12,1757792148.1543813,-14.216964008976088,-23.09345683010496,0.56089160596124,5.085089997660098,3.2648407819540752,0.2703081976377801,0.2703081976377801,0
13,1757792149.1537192,-14.657212117350081,-23.25980391977596,0.4709387797697528,4.283600888129615,2.192359118041168,0.9316709716027701,0.9316709716027701,0
14,1757792150.1576881,-14.29204249685604,-23.088351695695067,0.401821496080551,4.4898047133863885,2.7084149620344897,2.1493064254600496,2.1493064254600496,0
15,1757792151.155752,-14.345801583230477,-23.317932525167308,0.23624842556940504,4.553552996157911,3.2364086243899033,3.1670408119656885,3.1670408119656885,0
16,1757792152.1571655,-14.392066198239457,-23.79587970811511,0.47950331885512676,5.172772500689492,4.019942436171259,4.285466001277755,4.019942436171259,1
17,1757792153.152604,-14.527626511676317,-24.20811627789834,0.43594195616428794,6.109499911409026,4.945282085604787,5.334069869146609,4.945282085604787,1
18,1757792154.1557012,-14.965400629177973,-24.42621456318629,0.48758402568822157,6.9631255006335735,5.742398880335606,6.076654144374287,5.742398880335606,1
19,1757792155.1573203,-15.45968340051908,-24.64022690808332,0.5377541837535192,8.027351912083988,6.495115551356825,6.723654170517873,6.495115551356825,1
20,1757792156.1612883,-15.897498022311721,-24.90259899578298,0.5083950269863474,9.280182786856297,7.296372878356525,7.461371059537582,7.296372878356525,1
21,1757792157.1581786,-16.52321356720337,-25.062496885588008,0.6478375226953114,10.371540691623029,7.724919057422157,7.9953605707484385,7.724919057422157,1
22,1757792158.1553986,-17.1552517851352,-25.128382304069554,0.637234465424808,11.413511661729862,7.973171980935783,8.476999580136019,7.973171980935783,1
23,1757792159.1547246,-17.792688419453352,-25.08268045482248,0.6395038926865596,12.30595352610391,7.915953391093535,8.869358020359764,7.915953391093535,1
24,1757792160.1525068,-18.399733571065052,-24.900685912589523,0.6351481719974602,12.972086652276765,7.631008697850349,9.213853606806353,7.631008697850349,1
25,1757792161.1576252,-18.976490943128162,-24.528974919592137,0.6826677360722393,13.352869465006606,7.37872493273376,9.455324626152574,7.37872493273376,1
26,1757792162.1547673,-19.52629388042923,-24.222468776299202,0.6312715879303191,13.234330793208406,7.259227791626444,8.365032522779874,7.259227791626444,1
27,1757792163.155729,-20.157449042476223,-24.069555644507446,0.6487905610180625,12.176169695413986,7.2295871125514655,7.094754489051249,7.094754489051249,1
28,1757792164.1565428,-20.81591651657817,-23.87953168830726,0.6847810292636164,11.178917905788124,6.168477605715483,5.662056796125412,5.662056796125412,1
29,1757792165.156577,-21.49270246614342,-23.825230206063672,0.6789375675330087,10.313427558734801,4.592218552699746,4.427071540346477,4.427071540346477,1
30,1757792166.1555526,-22.163858521100444,-23.748140068423854,0.6762617203182875,9.560752613264878,3.238577789688391,3.5327030514865485,3.238577789688391,1
31,1757792167.1586666,-22.79923598078508,-23.70468076192531,0.6348849937494649,8.909788450204827,2.2987241884876553,3.4967282531106263,2.2987241884876553,1
32,1757792168.1536458,-23.42025661877064,-23.627029132626582,0.629014732675022,8.374398183377,2.244568801195713,4.297467484259064,2.244568801195713,1
33,1757792169.161576,-23.956210033679163,-23.5828475784002,0.5335402713562745,7.896235620535321,3.080958290743579,5.528171986661638,3.080958290743579,1
34,1757792170.1525831,-24.560006117103956,-23.546917675441026,0.6103530234622286,7.650195035900727,4.339657842204096,7.0474919936471085,4.339657842204096,1
35,1757792171.1617186,-25.17647846326302,-23.43875655990643,0.6202229152551494,7.535792523248274,5.794540686882134,8.652032229461868,5.794540686882134,1
36,1757792172.1530201,-25.77596171268136,-23.500478188397746,0.6079403900606912,7.688832557462367,7.2601737735916805,10.1985191075156,7.2601737735916805,1
37,1757792173.1551063,-26.350719325746397,-23.6320835869391,0.5884048304501934,7.950961613073666,8.722708348284069,11.602694237228606,7.950961613073666,1
38,1757792174.156294,-26.947970478950698,-23.74804318705581,0.6076823105331779,8.339830646083,10.234388132226865,12.939645663326461,8.339830646083,2
39,1757792175.156501,-27.31994526764246,-23.8693892885665,0.39118637023279423,8.577066579042281,11.015020530892423,13.691140346732581,8.577066579042281,2
40,1757792176.157452,-27.33968801306483,-24.270742426679124,0.40145661609030314,8.524582609856278,10.30274969942813,12.815358644777586,8.524582609856278,2
41,1757792177.1534824,-26.974087209320516,-24.699959527853274,0.5660655635795121,8.122703310945548,8.99939309993575,11.657971805799946,8.122703310945548,2
42,1757792178.1568947,-26.434073698592826,-25.057492648007152,0.6454429582296307,7.58888531648396,7.3534249174877475,10.371976384733472,7.3534249174877475,2
43,1757792179.1595528,-25.814086890294494,-25.193142275128555,0.6329705092070925,6.8982339975811575,5.554370452172963,9.049674701679761,5.554370452172963,2
44,1757792180.1545415,-25.177875850936115,-25.18097521376007,0.6395322726487798,6.266492016216685,3.7361400821398707,7.773644894934217,3.7361400821398707,2
45,1757792181.1579778,-24.606297548485244,-24.94627305011535,0.6157730390125394,5.786519320268413,1.9806745728559831,6.516739614474253,1.9806745728559831,2
46,1757792182.1560748,-24.063194478468187,-24.544105063985636,0.6770843823504118,5.417497616053822,0.5327807624918556,5.315374284565184,0.5327807624918556,2
47,1757792183.1525545,-23.59937374590641,-24.112443861879157,0.6358478965289438,5.2415485179360175,1.212841672705706,4.303661980501803,1.212841672705706,2
48,1757792184.1530387,-23.078606084186582,-23.829565437994177,0.5923506281708988,5.248562485024205,2.400669896990055,3.6757093636979503,2.400669896990055,2
49,1757792185.1536884,-22.433711473235363,-23.797478626291003,0.6452731312862777,5.524887306222061,3.33662300846468,3.8260533488915582,3.33662300846468,2
50,1757792186.154874,-21.765864795636233,-23.7398457764112,0.6695349845191778,6.0899448298211425,4.3654180769217135,4.568856401238959,4.3654180769217135,2
51,1757792187.1567209,-21.107262929325817,-23.630483253978174,0.6663894047940156,6.844262351297715,5.417505219706702,5.6016722082469474,5.417505219706702,2
52,1757792188.1538627,-20.46736554538951,-23.458926192377433,0.6643945981631273,7.631478750283085,6.4358078130774645,6.802270901102245,6.4358078130774645,2
53,1757792189.155768,-19.81672235472216,-23.277591714610878,0.6741552723134518,8.4150908614213,6.871310696306351,8.030573739936061,6.871310696306351,2
54,1757792190.1580014,-19.22302504524245,-22.978373226893005,0.6633553638146995,9.117600563165686,6.2884032908694305,7.793971447429035,6.2884032908694305,2
55,1757792191.1527631,-18.731503020826345,-22.518900779150556,0.676379482090532,9.639472844607122,5.640795366792646,7.21195583038842,5.640795366792646,2
56,1757792192.1535642,-18.19117503907848,-22.103091681584093,0.681254471513828,10.06271866834493,5.096750254032316,6.586057167342939,5.096750254032316,2
57,1757792193.1528523,-17.677125055966044,-21.67628023337052,0.6686192482118472,10.359825595337684,4.676580216068729,5.815952047173285,4.676580216068729,2
58,1757792194.1526566,-17.544113804546843,-21.461586252373955,0.2526073569234088,10.544447712655472,3.9510885214378164,4.762397500008006,3.9510885214378164,2
59,1757792195.1544774,-17.530841207332145,-21.002931515045603,0.458012788105395,9.112937151908413,3.4246978832216883,3.4941284482354393,3.4246978832216883,2
60,1757792196.1569798,-17.751442126252154,-20.67235847129066,0.396428773323879,7.768355225725202,3.0216019186488396,2.1329134506856158,2.1329134506856158,2
61,1757792197.1545997,-18.199373147322778,-20.512193530782223,0.4768396902907374,6.6180874354756245,2.950330093057812,1.1174605381057154,1.1174605381057154,2
62,1757792198.1564732,-17.998558945605144,-20.434563932379337,0.21489416489253535,5.559213491206237,3.3475193317837855,1.5695521405478587,1.5695521405478587,2
63,1757792199.155109,-18.118471280156164,-20.66548711323663,0.2605563111276764,4.802970221263335,3.7143049177298684,2.3358026793808464,2.3358026793808464,2
64,1757792200.1525493,-18.263104990811286,-21.054429772300605,0.4160291119457834,4.201208258576606,4.0897345242694945,3.201661631931538,3.201661631931538,2
65,1757792201.1564047,-18.325400522037878,-21.52361714570784,0.4714870931435464,3.6972491004925176,3.4497876517708193,3.9653219270497178,3.4497876517708193,2
66,1757792202.1614966,-18.383609983729258,-21.256591070328966,0.27191247689114906,2.4829423027235116,3.340644812917252,4.865113430663668,2.4829423027235116,2
67,1757792203.1530046,-18.04198546737275,-21.49819676003306,0.42201006739003577,1.7840644609209761,3.0190902213411563,4.662517871314639,1.7840644609209761,3
68,1757792204.1568606,-17.635428589759364,-21.88766342956096,0.5608407877653615,1.4223880409023872,3.3523996320545097,3.1614755231688014,1.4223880409023872,3
69,1757792205.153078,-17.677723891043385,-21.812975834715395,0.0861578762616199,0.9050630532940964,4.2128991004050285,2.2632534211951754,0.9050630532940964,3
70,1757792206.1527143,-17.921008411002926,-21.632664887222422,0.30292929415377373,1.294872623128203,5.130045863877763,1.5263088325004517,1.294872623128203,3
