sequence,timestamp,concat_min,concat_max,concat_mean,concat_std
82,1732071505736,0.0,0.531853199005127,0.04994184896349907,0.08163256198167801
83,1732071505787,0.0,0.4397583603858948,0.040259070694446564,0.06159672513604164
84,1732071505845,0.0,0.2532813549041748,0.03317873924970627,0.044249191880226135
85,1732071505893,0.0,0.2504185736179352,0.033305708318948746,0.04431668296456337
86,1732071505944,0.0,0.34102100133895874,0.035531871020793915,0.05176043137907982
87,1732071505995,0.0,0.8636811375617981,0.04884520545601845,0.09268591552972794
88,1732071506042,0.0,0.86864173412323,0.05653192847967148,0.09967049211263657
89,1732071506097,0.0,0.7215957641601562,0.055636484175920486,0.0938991829752922
90,1732071506148,0.0,1.189094066619873,0.06217821314930916,0.12249322980642319
91,1732071506196,0.0,1.2101082801818848,0.06341899186372757,0.12353479862213135
92,1732071506241,0.0,1.4337081909179688,0.06744366884231567,0.14306974411010742
93,1732071506300,0.0,1.3957653045654297,0.06685709953308105,0.13983428478240967
94,1732071506347,0.0,1.3590208292007446,0.0660383403301239,0.13637565076351166
95,1732071506396,0.0,1.5217950344085693,0.06988745927810669,0.14943499863147736
96,1732071506449,0.0,1.8788456916809082,0.08286041766405106,0.18134750425815582
97,1732071506498,0.0,1.933803677558899,0.08101305365562439,0.18423983454704285
98,1732071506546,0.0,1.9999228715896606,0.08718366175889969,0.19060677289962769
99,1732071506596,0.0,2.295321464538574,0.09517121315002441,0.21680566668510437
100,1732071506644,0.0,2.379960060119629,0.10435916483402252,0.22968336939811707
101,1732071506699,0.0,2.043774366378784,0.09326168894767761,0.1997266560792923
102,1732071506747,0.0,1.710510492324829,0.08055476099252701,0.1669052541255951
103,1732071506794,0.0,1.5367083549499512,0.07076644152402878,0.14819681644439697
104,1732071506844,0.0,1.3064978122711182,0.070228710770607,0.13631172478199005
105,1732071506894,0.0,1.2831252813339233,0.06301221996545792,0.12762777507305145
106,1732071506946,0.0,1.3425688743591309,0.06381527334451675,0.13188958168029785
107,1732071506998,0.0,1.0905184745788574,0.06233072280883789,0.12062737345695496
108,1732071507055,0.0,0.7695573568344116,0.053289711475372314,0.10099051147699356
109,1732071507098,0.0,0.7556174993515015,0.052288465201854706,0.10476740449666977
110,1732071507147,0.0,0.8940108418464661,0.05068861320614815,0.09406676888465881
111,1732071507211,0.0,0.5511366128921509,0.038476359099149704,0.06455641239881516
112,1732071507246,0.0,0.7463412284851074,0.04247627407312393,0.07942792028188705
113,1732071507299,0.0,0.8129019141197205,0.06544644385576248,0.10466285794973373
114,1732071507345,0.0,0.5081584453582764,0.07545837014913559,0.10706504434347153
115,1732071507397,0.0,0.5229059457778931,0.081081822514534,0.11433570832014084
116,1732071507449,0.0,0.6302991509437561,0.07793331891298294,0.11764007806777954
117,1732071507504,0.0,0.7164009213447571,0.08365058153867722,0.1269204169511795
118,1732071507552,0.0,0.7113738656044006,0.09053607285022736,0.13684548437595367
119,1732071507604,0.0,0.6573933362960815,0.08382637053728104,0.130646213889122
120,1732071507653,0.0,0.4870435297489166,0.07220461964607239,0.10375574231147766
121,1732071507701,0.0,0.43059417605400085,0.06468886137008667,0.09485599398612976
122,1732071507757,0.0,0.4967867434024811,0.06306426972150803,0.09659112989902496
123,1732071507806,0.0,0.39727795124053955,0.0592755489051342,0.08442720025777817
124,1732071507852,0.0,0.3840438425540924,0.056877169758081436,0.08245891332626343
125,1732071507901,0.0,0.8743507862091064,0.06749331206083298,0.1124933585524559
126,1732071507952,0.0,0.5746230483055115,0.06639518588781357,0.09752440452575684
127,1732071507999,0.0,0.39603736996650696,0.06576739996671677,0.09058193117380142
128,1732071508057,0.0,0.33265089988708496,0.05344859138131142,0.0748186782002449
129,1732071508109,0.0,0.35233455896377563,0.062165766954422,0.08450588583946228
130,1732071508151,0.0,0.4010609984397888,0.06420638412237167,0.08882424235343933
131,1732071508204,0.0,0.3816802501678467,0.06444800645112991,0.08845552802085876
132,1732071508260,0.0,0.3740498423576355,0.05619237571954727,0.07833000272512436
133,1732071508307,0.0,0.3812602162361145,0.055464453995227814,0.07795330137014389
134,1732071508354,0.0,0.6553347706794739,0.0643962025642395,0.09796521067619324
135,1732071508407,0.0,0.3605509400367737,0.05307692289352417,0.07450355589389801
136,1732071508452,0.0,0.37187784910202026,0.054151929914951324,0.07867418974637985
137,1732071508509,0.0,0.8996822237968445,0.06411758065223694,0.11056500673294067
138,1732071508556,0.0,0.4114680588245392,0.06195071339607239,0.08630318194627762
139,1732071508603,0.0,0.45348864793777466,0.06433983892202377,0.09962287545204163
140,1732071508661,0.0,0.5358102321624756,0.06366340816020966,0.09529641270637512
141,1732071508712,0.0,0.36111313104629517,0.053720712661743164,0.07444393634796143
142,1732071508762,0.0,0.3401043117046356,0.049642324447631836,0.06905831396579742
143,1732071508812,0.0,0.3429862856864929,0.04804982990026474,0.06796443462371826
144,1732071508863,0.0,0.5716158151626587,0.060345038771629333,0.09004629403352737
145,1732071508910,0.0,0.3140915632247925,0.05516234412789345,0.07664747536182404
146,1732071508961,0.0,0.3170439600944519,0.051705773919820786,0.07236465811729431
147,1732071509013,0.0,0.33607643842697144,0.04805248603224754,0.06712692230939865
148,1732071509060,0.0,0.33404088020324707,0.05017266795039177,0.069622702896595
149,1732071509108,0.0,0.32875001430511475,0.04856303706765175,0.06604841351509094
150,1732071509159,0.0,0.49690234661102295,0.0597132109105587,0.08631496876478195
151,1732071509207,0.0,0.3429313004016876,0.05811528488993645,0.08076979219913483
152,1732071509263,0.0,0.42466315627098083,0.06784690916538239,0.0923154279589653
153,1732071509314,0.0,0.525234580039978,0.06544788926839828,0.08990202099084854
154,1732071509359,0.0,0.5200389623641968,0.06347775459289551,0.08691833168268204
155,1732071509408,0.0,0.5649518966674805,0.05944700166583061,0.08314784616231918
156,1732071509466,0.0,0.40574440360069275,0.053431566804647446,0.07278071343898773
157,1732071509507,0.0,0.38226836919784546,0.051891814917325974,0.07123616337776184
158,1732071509562,0.0,0.2947796881198883,0.048107266426086426,0.06453365087509155
159,1732071509613,0.0,0.4433748424053192,0.05437516048550606,0.0742836520075798
160,1732071509666,0.0,0.4397577941417694,0.05635058134794235,0.07538285851478577
161,1732071509716,0.0,0.45607152581214905,0.05597851425409317,0.07533016055822372
162,1732071509768,0.0,0.5666612386703491,0.059400152415037155,0.08473136276006699
163,1732071509813,0.0,0.372391939163208,0.054557133466005325,0.07156810909509659
164,1732071509864,0.0,0.31416216492652893,0.044704731553792953,0.0602363720536232
165,1732071509913,0.0,0.4653523564338684,0.049658335745334625,0.06913115084171295
166,1732071509967,0.0,0.5010757446289062,0.05083107203245163,0.07228244096040726
167,1732071510016,0.0,0.445660263299942,0.05035357549786568,0.06977346539497375
168,1732071510069,0.0,0.2914350926876068,0.045245733112096786,0.05994270741939545
169,1732071510119,0.0,0.28449007868766785,0.04462193697690964,0.05889924615621567
170,1732071510168,0.0,0.32134607434272766,0.044536471366882324,0.06002716347575188
171,1732071510220,0.0,0.4611191153526306,0.050869494676589966,0.06947074085474014
172,1732071510268,0.0,0.6833940148353577,0.057120345532894135,0.08709122240543365
173,1732071510315,0.0,0.9672685861587524,0.08382546156644821,0.14561496675014496
174,1732071510369,0.0,1.2305339574813843,0.07939136773347855,0.13801349699497223
175,1732071510417,0.0,1.276772379875183,0.09486670047044754,0.16542686522006989
176,1732071510465,0.0,1.0726182460784912,0.08195824176073074,0.13213320076465607
177,1732071510521,0.0,0.8566895127296448,0.08596624433994293,0.12416307628154755
178,1732071510570,0.0,0.8401411175727844,0.08742327243089676,0.1289954036474228
179,1732071510616,0.0,0.7825815081596375,0.07870637625455856,0.11749644577503204
180,1732071510664,0.0,0.6062906980514526,0.07230550050735474,0.10396876931190491
181,1732071510719,0.0,0.5683836340904236,0.06852913647890091,0.09827988594770432
182,1732071510770,0.0,0.6014828085899353,0.06848296523094177,0.09900209307670593
183,1732071510824,0.0,0.46155551075935364,0.061059363186359406,0.08760224282741547
184,1732071510871,0.0,0.3696560859680176,0.06341303139925003,0.0868593230843544
185,1732071510919,0.0,0.5571532249450684,0.0730079635977745,0.1054825484752655
186,1732071510969,0.0,0.5563983917236328,0.08581903576850891,0.11823371052742004
187,1732071511022,0.0,0.5479512214660645,0.08181522786617279,0.11678861826658249
188,1732071511073,0.0,0.5391168594360352,0.07893185317516327,0.11485423147678375
189,1732071511127,0.0,0.7031195163726807,0.07721740007400513,0.11922882497310638
190,1732071511173,0.0,1.1045820713043213,0.0806574672460556,0.13540735840797424
191,1732071511224,0.0,1.1755685806274414,0.07686711847782135,0.13503818213939667
192,1732071511276,0.0,1.4439723491668701,0.08548129349946976,0.16277138888835907
193,1732071511321,0.0,1.1137526035308838,0.08614680916070938,0.14728741347789764
194,1732071511374,0.0,0.8957846760749817,0.0876697525382042,0.13998478651046753
195,1732071511424,0.0,1.1138722896575928,0.08743591606616974,0.14571714401245117
196,1732071511476,0.0,1.2298636436462402,0.08969103544950485,0.1529565006494522
197,1732071511521,0.0,1.2044421434402466,0.08209789544343948,0.1418883353471756
198,1732071511579,0.0,0.7226343154907227,0.07122024148702621,0.10847432911396027
199,1732071511627,0.0,1.0985841751098633,0.08030326664447784,0.13689732551574707
200,1732071511672,0.0,1.306894302368164,0.0815875232219696,0.15111014246940613
201,1732071511725,0.0,0.9675629138946533,0.07251901924610138,0.12240244448184967
202,1732071511771,0.0,0.9802662134170532,0.06937886029481888,0.12120301276445389
203,1732071511823,0.0,0.8055511713027954,0.07147964090108871,0.11284930258989334
204,1732071511874,0.0,1.1132946014404297,0.07284332066774368,0.12907172739505768
205,1732071511922,0.0,1.1657006740570068,0.0763021931052208,0.1362052708864212
206,1732071511974,0.0,1.0056408643722534,0.08143443614244461,0.148922860622406
207,1732071512031,0.0,1.0737321376800537,0.07200635969638824,0.1287688910961151
208,1732071512077,0.0,0.7151589393615723,0.06938454508781433,0.11091200262308121
209,1732071512127,0.0,0.6632803678512573,0.07320002466440201,0.11453409492969513
210,1732071512179,0.0,0.745368480682373,0.07406564056873322,0.11420787125825882
211,1732071512225,0.0,0.4844493567943573,0.0674254521727562,0.10063423216342926
212,1732071512280,0.0,0.4838384687900543,0.05741160362958908,0.08423037827014923
213,1732071512332,0.0,0.4706991910934448,0.05746740102767944,0.0831967294216156
214,1732071512377,0.0,0.6324983835220337,0.06386194378137589,0.0975964218378067
215,1732071512426,0.0,0.9581202864646912,0.06620403379201889,0.11706908792257309
216,1732071512477,0.0,1.2485220432281494,0.07634946703910828,0.13951832056045532
217,1732071512528,0.0,1.362616777420044,0.07498971372842789,0.1459323763847351
218,1732071512575,0.0,1.424124002456665,0.07400482147932053,0.1495468020439148
219,1732071512633,0.0,0.9755791425704956,0.06607923656702042,0.11659599840641022
220,1732071512680,0.0,0.8489040732383728,0.06824305653572083,0.11239368468523026
221,1732071512731,0.0,0.9512467384338379,0.06278669089078903,0.11293564736843109
222,1732071512776,0.0,1.0788042545318604,0.07568664103746414,0.14048391580581665
223,1732071512830,0.0,1.388708472251892,0.06632791459560394,0.13982325792312622
224,1732071512883,0.0,1.5293638706207275,0.0699918121099472,0.15192705392837524
225,1732071512926,0.0,1.3493199348449707,0.06478627026081085,0.13554994761943817
226,1732071512978,0.0,1.3756732940673828,0.06340684741735458,0.13697105646133423
227,1732071513026,0.0,1.1889641284942627,0.07345307618379593,0.15353435277938843
228,1732071513084,0.0,1.5356791019439697,0.06932011246681213,0.152056485414505
229,1732071513131,0.0,1.5453472137451172,0.06991738826036453,0.1530933380126953
230,1732071513182,0.0,1.6097445487976074,0.07077246159315109,0.15737490355968475
231,1732071513232,0.0,1.7474567890167236,0.07501471787691116,0.16856129467487335
232,1732071513286,0.0,1.7171686887741089,0.07490239292383194,0.1663365364074707
233,1732071513336,0.0,1.6716735363006592,0.0736742690205574,0.16252705454826355
234,1732071513388,0.0,1.739775538444519,0.07645151019096375,0.16925065219402313
235,1732071513436,0.0,1.4732942581176758,0.06852465122938156,0.14519120752811432
236,1732071513488,0.0,1.456313133239746,0.06356596201658249,0.14036676287651062
237,1732071513534,0.0,1.3312535285949707,0.059877850115299225,0.129721537232399
238,1732071513582,0.0,1.3323100805282593,0.05946781486272812,0.13012976944446564
239,1732071513635,0.0,1.3392448425292969,0.06130825728178024,0.13136228919029236
240,1732071513686,0.0,1.250353217124939,0.0599459633231163,0.12521527707576752
241,1732071513735,0.0,1.4025766849517822,0.0613548681139946,0.13611216843128204
242,1732071513784,0.0,1.4727731943130493,0.06445605307817459,0.14183484017848969
243,1732071513837,0.0,1.370638132095337,0.06125691533088684,0.13273389637470245
244,1732071513883,0.0,1.2562148571014404,0.05731532722711563,0.12420778721570969
245,1732071513935,0.0,1.0816872119903564,0.05614420399069786,0.11127981543540955
246,1732071513985,0.0,1.0169203281402588,0.06619593501091003,0.1355017125606537
247,1732071514033,0.0,0.6080339550971985,0.05191989988088608,0.08487733453512192
248,1732071514084,0.0,0.5686014890670776,0.05581346154212952,0.08749879151582718
249,1732071514135,0.0,0.4468667209148407,0.05671583116054535,0.08403075486421585
250,1732071514191,0.0,0.6149349212646484,0.056487247347831726,0.0886382907629013
251,1732071514243,0.0,0.6974396109580994,0.056075915694236755,0.09457274526357651
252,1732071514292,0.0,0.7755613327026367,0.05032360926270485,0.09040864557027817
253,1732071514337,0.0,0.3589063882827759,0.04622356593608856,0.06775017827749252
254,1732071514390,0.0,0.4471716284751892,0.04704419896006584,0.06999616324901581
255,1732071514442,0.0,0.9262465238571167,0.05552233010530472,0.1053982749581337
256,1732071514488,0.0,0.44984039664268494,0.048238709568977356,0.06993536651134491
257,1732071514541,0.0,0.2819686532020569,0.041993919759988785,0.05764147639274597
258,1732071514594,0.0,0.283003568649292,0.044339392334222794,0.06184240058064461
259,1732071514637,0.0,0.27504557371139526,0.043992869555950165,0.05996064096689224
260,1732071514687,0.0,0.2723313570022583,0.044253844767808914,0.060352224856615067
261,1732071514746,0.0,0.5132617950439453,0.05057506263256073,0.07470178604125977
262,1732071514793,0.0,0.32382655143737793,0.049953561276197433,0.06932122260332108
263,1732071514844,0.0,0.36019963026046753,0.05049668252468109,0.07073730230331421
264,1732071514894,0.0,0.4959830343723297,0.05311745032668114,0.07764627039432526
265,1732071514943,0.0,0.45621973276138306,0.05073351785540581,0.07062944769859314
266,1732071514993,0.0,0.45675206184387207,0.05078308656811714,0.07021565735340118
267,1732071515046,0.0,0.39119064807891846,0.04862099885940552,0.06701730936765671
268,1732071515092,0.0,0.4765971899032593,0.052061185240745544,0.07329699397087097
269,1732071515146,0.0,0.476179838180542,0.05115346238017082,0.07113239169120789
270,1732071515191,0.0,0.4519428014755249,0.04916554316878319,0.06783470511436462
271,1732071515250,0.0,0.28584185242652893,0.04057784751057625,0.055815473198890686
272,1732071515296,0.0,0.5110321044921875,0.04829362779855728,0.07197210192680359
273,1732071515348,0.0,0.3167386054992676,0.04341950640082359,0.060292378067970276
274,1732071515397,0.0,0.3388447165489197,0.04664664715528488,0.06762415915727615
275,1732071515444,0.0,0.3699488639831543,0.05065062642097473,0.07340879738330841
276,1732071515498,0.0,0.3416019678115845,0.04521744325757027,0.06572478264570236
277,1732071515545,0.0,0.8191819190979004,0.0563124418258667,0.09809025377035141
278,1732071515594,0.0,0.32561254501342773,0.04617365822196007,0.06411399692296982
279,1732071515644,0.0,0.3425522446632385,0.04679146781563759,0.06836753338575363
280,1732071515693,0.0,0.33234429359436035,0.04598590359091759,0.06684152781963348
281,1732071515745,0.0,0.3366020619869232,0.046029508113861084,0.06522731482982635
282,1732071515796,0.0,0.36713090538978577,0.04951925203204155,0.07101798057556152
283,1732071515846,0.0,0.3509306311607361,0.04894174635410309,0.07276660203933716
284,1732071515903,0.0,0.45576655864715576,0.054615605622529984,0.08272673189640045
285,1732071515948,0.0,0.41771960258483887,0.04961582273244858,0.07502882927656174
286,1732071515996,0.0,0.586186945438385,0.061278462409973145,0.09278500080108643
287,1732071516053,0.0,0.34942957758903503,0.05174008384346962,0.07516925036907196
288,1732071516102,0.0,0.5282796621322632,0.05605528503656387,0.08480595052242279
289,1732071516150,0.0,0.5990294814109802,0.05397489666938782,0.08369653671979904
290,1732071516196,0.0,0.4308021664619446,0.051459819078445435,0.07388283312320709
291,1732071516248,0.0,0.9696841239929199,0.057194411754608154,0.10894586890935898
292,1732071516294,0.0,0.33290231227874756,0.05063894763588905,0.07064048200845718
293,1732071516344,0.0,0.34070074558258057,0.05246216431260109,0.07303058356046677
294,1732071516403,0.0,0.526374101638794,0.06739731878042221,0.09218315035104752
295,1732071516451,0.0,0.4058559834957123,0.0628080740571022,0.0817561224102974
296,1732071516498,0.0,0.40515419840812683,0.06172320619225502,0.0815286934375763
297,1732071516554,0.0,0.44878602027893066,0.06390458345413208,0.08693668246269226
298,1732071516606,0.0,0.5427912473678589,0.06831063330173492,0.09679440408945084
299,1732071516655,0.0,0.6642566323280334,0.07147995382547379,0.10161606222391129
300,1732071516707,0.0,0.5665589570999146,0.11105624586343765,0.14250488579273224
301,1732071516754,0.0,0.5345332622528076,0.1055191233754158,0.13664668798446655
302,1732071516805,0.0,0.8371269702911377,0.12157319486141205,0.1761363446712494
303,1732071516854,0.0,0.7519068121910095,0.11683148145675659,0.17081277072429657
304,1732071516900,0.0,0.921975314617157,0.13822488486766815,0.19626706838607788
305,1732071516958,0.0,1.0435404777526855,0.12762708961963654,0.18611358106136322
306,1732071517006,0.0,1.796646237373352,0.14659206569194794,0.24181826412677765
307,1732071517051,0.0,2.352393627166748,0.19195550680160522,0.3116415739059448
308,1732071517108,0.0,3.9458391666412354,0.2071453034877777,0.4093343913555145
309,1732071517153,0.0,4.772724151611328,0.2200484573841095,0.4616292417049408
310,1732071517214,0.0,5.782915115356445,0.23379381000995636,0.543759822845459
311,1732071517255,0.0,6.259532928466797,0.19367453455924988,0.561205267906189
312,1732071517309,0.0,7.548886299133301,0.20577372610569,0.6740157008171082
313,1732071517354,0.0,8.045156478881836,0.21249324083328247,0.7241256237030029
314,1732071517408,0.0,8.011383056640625,0.21999651193618774,0.728740394115448
315,1732071517454,0.0,7.398850440979004,0.19854454696178436,0.6764129400253296
316,1732071517502,0.0,7.434840202331543,0.24450986087322235,0.7346870303153992
317,1732071517554,0.0,6.933810234069824,0.2540585696697235,0.6864495277404785
318,1732071517604,0.0,6.566401481628418,0.26264163851737976,0.7190711498260498
319,1732071517661,0.0,7.079995155334473,0.3043301999568939,0.8148441314697266
320,1732071517711,0.0,7.730226516723633,0.3030259609222412,0.977321445941925
321,1732071517763,0.0,8.633007049560547,0.36124494671821594,1.0192309617996216
322,1732071517813,0.0,8.938819885253906,0.3470582365989685,1.0219435691833496
323,1732071517860,0.0,8.668367385864258,0.327751487493515,0.9837574362754822
324,1732071517910,0.0,8.336341857910156,0.34344908595085144,0.9863132834434509
325,1732071517961,0.0,8.309603691101074,0.3548237979412079,1.1472865343093872
326,1732071518008,0.0,10.173563957214355,0.46299394965171814,1.3948285579681396
327,1732071518057,0.0,13.659468650817871,0.5417762994766235,1.6969835758209229
328,1732071518113,0.0,10.927556991577148,0.45543172955513,1.3076772689819336
329,1732071518164,0.0,11.285862922668457,0.44831955432891846,1.3453505039215088
330,1732071518214,0.0,11.132453918457031,0.434967964887619,1.3239744901657104
331,1732071518262,0.0,10.571050643920898,0.41820695996284485,1.2755845785140991
332,1732071518316,0.0,10.206802368164062,0.39630356431007385,1.2414005994796753
333,1732071518367,0.0,10.358722686767578,0.377122700214386,1.222407579421997
334,1732071518414,0.0,10.392906188964844,0.3983602821826935,1.2416609525680542
335,1732071518464,0.0,10.52744197845459,0.42808103561401367,1.241803526878357
336,1732071518513,0.0,10.591580390930176,0.46137166023254395,1.2513905763626099
337,1732071518559,0.0,10.392298698425293,0.48510584235191345,1.2549508810043335
338,1732071518607,0.0,10.334237098693848,0.4932868778705597,1.2621245384216309
339,1732071518666,0.0,10.267827033996582,0.46566274762153625,1.2393970489501953
340,1732071518712,0.0,10.018133163452148,0.45755043625831604,1.22061026096344
341,1732071518766,0.0,9.864432334899902,0.46284550428390503,1.211987018585205
342,1732071518818,0.0,9.711915969848633,0.4351774752140045,1.179506778717041
343,1732071518863,0.0,9.634451866149902,0.4002405107021332,1.1481481790542603
344,1732071518918,0.0,9.323514938354492,0.3936398923397064,1.1161161661148071
345,1732071518971,0.0,8.751832008361816,0.38124117255210876,1.0738850831985474
346,1732071519017,0.0,8.364628791809082,0.36893507838249207,1.0733500719070435
347,1732071519069,0.0,7.948418617248535,0.35875585675239563,1.0205672979354858
348,1732071519121,0.0,7.4217047691345215,0.3299369215965271,0.9043552279472351
