Timestamp,Total Collisions,Smoothness of Route,Obstacle Clearance
1730060457.434719552,0,504232.4409958608,0.978218
1730060457.550701665,0,504293.0798568117,0.98256516
1730060457.656640928,0,504342.25194995967,0.98350745
1730060457.759267364,0,504391.34771288175,0.98264974
1730060457.862854244,0,504440.3426984801,0.98187405
1730060457.959916530,0,504490.1415382176,0.9809071
1730060458.56474734,0,504539.7649773514,0.97970223
1730060458.153504057,0,504579.3723181591,0.9790873
1730060458.257907981,0,504628.8808392927,0.9780759
1730060458.363104802,0,504689.22163715976,0.9738932
1730060458.457325089,0,504728.7585448732,0.9718154
1730060458.561708554,0,504787.95305792766,0.9694978
1730060458.657203179,0,504827.4463155528,0.9673468
1730060458.762995404,0,504889.2056792445,0.96418
1730060458.854560607,0,504929.1271311568,0.9624414
1730060458.956393805,0,504978.09796902654,0.96135616
1730060459.64308188,0,505042.66764405405,0.9587195
1730060459.159619748,0,505084.13587916957,0.95517623
1730060459.258149776,0,505133.39990720386,0.95414007
1730060459.364777850,0,505182.4165366434,0.9532583
1730060459.466153754,0,505231.39824324683,0.95247734
1730060459.563768414,0,505276.9266238713,0.9512406
1730060459.672639675,0,505322.66116969235,0.949967
1730060459.776643893,0,505371.7198375027,0.94861877
1730060459.881208189,0,505421.0365541544,0.949805
1730060459.984407808,0,505470.63287508726,0.9470225
1730060460.95955514,0,505530.1156879639,0.94237024
1730060460.206632557,0,505580.03208575404,0.9352103
1730060460.319607038,0,505629.4077211484,0.9318817
1730060460.426163537,0,505678.518575628,0.92906153
1730060460.533448272,0,505733.9634922185,0.9273612
1730060460.649088830,0,505782.92305913655,0.9295016
1730060460.758438374,0,505833.2829164231,0.9341315
1730060460.870155060,0,505883.6712273134,0.9403643
1730060460.986111925,0,505968.343999297,0.94546
1730060461.87221656,0,506007.98454164556,0.9473849
1730060461.190311017,0,506067.439584562,0.94914365
1730060461.289536759,0,506118.23245070426,0.95067644
1730060461.393677154,0,506167.6291274238,0.9534901
1730060461.496320071,0,506221.72291893355,0.9532647
1730060461.591629667,0,506271.06144890655,0.9526469
1730060461.693944284,0,506311.020059369,0.95543474
1730060461.800027328,0,506372.431516252,0.9614178
1730060461.894492709,0,506413.216655165,0.9684757
1730060461.992632050,0,506464.39958724764,0.97776496
1730060462.94378743,0,506515.78300444374,0.9934433
1730060462.193777924,0,506566.83902905864,1.0130367
1730060462.305015374,0,506625.8910380594,1.0231016
1730060462.404717256,0,506687.9202278899,1.0258971
1730060462.506940651,0,506738.7162923935,1.0342623
1730060462.607931016,0,506777.8443715448,1.0396416
1730060462.703039151,0,506845.24157886853,1.0499492
1730060462.812635392,0,506895.35052052,1.055772
1730060462.915654590,0,506951.4853569878,1.0612062
1730060463.15203763,0,507000.6005358391,1.0657897
1730060463.118959251,0,507052.0962579164,1.0682997
1730060463.222492059,0,507098.3502380411,1.068804
1730060463.328257754,0,507147.9793947973,1.067753
1730060463.432354557,0,507189.36384534766,1.0642323
1730060463.536235052,0,507247.08017799526,1.06295
1730060463.639318281,0,507296.4590598182,1.0628203
1730060463.749611087,0,507345.5673571012,1.063542
1730060463.858619518,0,507393.5982190225,1.0643679
1730060463.965477226,0,507442.80314931757,1.0677588
1730060464.81138773,0,507498.03248787206,1.0702217
1730060464.192613482,0,507551.2074411976,1.0741158
1730060464.309492548,0,507600.53913979814,1.0764843
1730060464.437538669,0,507660.26494628197,1.0784472
1730060464.527158847,0,507709.650433914,1.0815324
1730060464.632758309,0,507759.28075818846,1.0856316
1730060464.731705695,0,507808.627449305,1.0882872
1730060464.829657572,0,507860.1624109346,1.0903363
1730060464.928684278,0,507911.30150212976,1.0922792
1730060465.38674894,0,507956.0433925647,1.0977737
1730060465.132809039,0,507995.8497455141,1.1047786
1730060465.244378146,0,508061.9823522841,1.1114916
1730060465.348350264,0,508112.01340451936,1.1200911
1730060465.440765252,0,508151.3151562964,1.1232544
1730060465.538341859,0,508200.0451027237,1.123578
1730060465.638764512,0,508249.2692493148,1.1241082
1730060465.742019826,0,508299.56171111105,1.1237707
1730060465.838438226,0,508355.201433134,1.1206483
1730060465.942176582,0,508405.97790249373,1.1144266
1730060466.47064359,0,508456.4117033374,1.1096483
1730060466.139882759,0,508505.3875493178,1.1060783
1730060466.242366295,0,508554.49445442733,1.1059493
1730060466.348904920,0,508603.56684792845,1.106117
1730060466.454012462,0,508656.02792001126,1.1056163
1730060466.555444973,0,508704.5518156692,1.1038455
1730060466.654250592,0,508746.47055817774,1.1014484
1730060466.754830663,0,508807.89720938116,1.1042317
1730060466.859156989,0,508857.7501993384,1.1075492
1730060466.963317603,0,508906.88264707255,1.1078762
1730060467.74882813,0,508957.2276568666,1.1074711
1730060467.184541602,0,509006.3240919162,1.1087979
1730060467.291021907,0,509055.5502269966,1.1109413
1730060467.402729575,0,509105.3521613726,1.1115426
1730060467.519693994,0,509151.21940912784,1.1123519
1730060467.630955670,0,509200.475484013,1.1124066
1730060467.744685368,0,509249.7394603173,1.1126138
1730060467.860234734,0,509308.997727942,1.1129866
1730060467.964757812,0,509359.09180139314,1.1128894
1730060468.67849737,0,509403.2236196031,1.1120952
1730060468.166187342,0,509452.7409673683,1.111379
1730060468.265670430,0,509502.9071598879,1.1120168
1730060468.366013904,0,509553.9102802988,1.1130171
1730060468.465619203,0,509600.40326567943,1.114723
1730060468.570562165,0,509655.7734416647,1.1162059
1730060468.679005147,0,509714.6882009649,1.1170683
1730060468.780177757,0,509769.044128982,1.117233
1730060468.877654005,0,509808.37541495275,1.117707
1730060468.974074318,0,509861.5374285848,1.1179732
1730060469.80353373,0,509920.9305765321,1.1169665
1730060469.175618755,0,509956.1649962381,1.1140584
1730060469.279713755,0,510015.577240509,1.1112322
1730060469.385841073,0,510064.66759447404,1.1106422
1730060469.487460787,0,510103.8024534422,1.1136688
1730060469.581928433,0,510154.0922194678,1.116093
1730060469.680915645,0,510203.07560616516,1.1177083
1730060469.784048587,0,510252.44594614574,1.1167684
1730060469.882892889,0,510310.5066908076,1.1159408
1730060469.987485980,0,510365.86617973977,1.1145594
1730060470.88069126,0,510415.02037997387,1.1143768
1730060470.191117008,0,510464.03982980433,1.1155475
1730060470.299983781,0,510519.51448105235,1.1167771
1730060470.410662807,0,510568.63786476786,1.1175071
1730060470.515845180,0,510617.829675179,1.1176268
1730060470.629877029,0,510663.6014395309,1.1191558
1730060470.736873319,0,510713.0159358434,1.120286
1730060470.849938462,0,510762.51804409595,1.1216285
1730060470.965785660,0,510812.0151898082,1.1268694
1730060471.78590311,0,510861.50565858156,1.1316793
1730060471.190390114,0,510911.6767888882,1.1369264
1730060471.307550772,0,510973.3107431767,1.146812
1730060471.404776677,0,511014.72852651466,1.1574758
1730060471.508293044,0,511075.23305538687,1.1677362
1730060471.619265965,0,511125.1400147616,1.1757742
1730060471.714140799,0,511174.3097670683,1.179971
1730060471.816460967,0,511216.9559023685,1.1809341
1730060471.912160398,0,511269.667699137,1.180687
1730060472.12533548,0,511313.2746830628,1.1814421
1730060472.120761885,0,511372.4974793174,1.1808344
1730060472.223549645,0,511417.3650837613,1.1815464
1730060472.325984820,0,511466.8069734301,1.1813067
1730060472.423701743,0,511516.6513598782,1.1800848
1730060472.525729788,0,511566.4713516359,1.1792386
1730060472.617134157,0,511606.2877470858,1.1782442
1730060472.717666187,0,511656.5675214032,1.1779654
1730060472.820171805,0,511705.74129040184,1.1791772
1730060472.919842618,0,511754.9391593533,1.1810517
1730060473.17569068,0,511803.30095675023,1.1820039
1730060473.120039629,0,511853.3869086617,1.1827629
1730060473.226738498,0,511902.47849516605,1.1839037
1730060473.330672243,0,511955.1792820565,1.1848811
1730060473.430652480,0,512004.7875136318,1.1884077
1730060473.535890569,0,512051.3827372124,1.195071
1730060473.642592763,0,512101.4643745052,1.2029518
1730060473.749344672,0,512151.5958434127,1.2127563
1730060473.858594729,0,512219.37408165674,1.2228762
1730060473.961103632,0,512279.25699660456,1.2306845
1730060474.74303189,0,512329.5527931282,1.2397039
1730060474.181410308,0,512379.7499030071,1.2503155
1730060474.288633627,0,512429.132161209,1.2621592
1730060474.405678096,0,512485.56738556386,1.2741528
1730060474.519149246,0,512536.20869409747,1.2847759
1730060474.629029543,0,512593.7659110981,1.2970402
1730060474.750306056,0,512649.32822316355,1.3091992
1730060474.846744905,0,512691.3021349075,1.320023
1730060474.948546142,0,512748.7599697319,1.3303335
1730060475.47816458,0,512802.39283124666,1.3414273
1730060475.153309289,0,512850.48196068034,1.3524315
1730060475.249843978,0,512904.81878777844,1.36431
1730060475.356059353,0,512957.26250030944,1.3762498
1730060475.457682143,0,513006.9680627687,1.3864425
1730060475.560827118,0,513056.9365148045,1.3978525
1730060475.663690151,0,513106.84755935916,1.4105033
1730060475.757892294,0,513151.02343983954,1.4223405
1730060475.855305212,0,513208.8024170503,1.4346051
1730060475.955746581,0,513260.0954378211,1.4452714
1730060476.62610752,0,513311.8046409004,1.4412986
1730060476.154865226,0,513351.2175896207,1.4452264
1730060476.257782351,0,513400.2472445407,1.4504297
1730060476.357942118,0,513456.49907691724,1.457778
1730060476.459880414,0,513501.511716297,1.4679451
1730060476.562175974,0,513555.9843940764,1.4776134
1730060476.660809528,0,513610.9156129202,1.4876734
1730060476.760218998,0,513659.93662467756,1.4981633
1730060476.862386376,0,513708.2242153464,1.5004604
1730060476.965821480,0,513772.6491799449,1.485907
1730060477.65729100,0,513819.5628518877,1.4706455
1730060477.177106595,0,513868.5441951087,1.463009
1730060477.282003881,0,513917.71505919856,1.4570831
1730060477.385003772,0,513958.66419935174,1.4516324
1730060477.492895032,0,514009.0851560726,1.4470075
1730060477.607837461,0,514058.44638479076,1.439832
1730060477.714499209,0,514107.7986846151,1.4353687
1730060477.831163500,0,514153.4175728557,1.4309813
1730060477.943027364,0,514199.66246201325,1.4199768
1730060478.52739003,0,514254.80076686037,1.4103738
1730060478.170958692,0,514315.2795629262,1.4029512
1730060478.271438734,0,514364.4401749834,1.3992378
1730060478.380350882,0,514413.4756015461,1.3920958
1730060478.475393272,0,514462.856958483,1.3822334
1730060478.578798890,0,514519.3617273962,1.3755566
1730060478.673608070,0,514566.09714374854,1.3649273
1730060478.779952078,0,514621.9258797005,1.3565755
1730060478.875851948,0,514663.00880814815,1.3514777
1730060478.980720850,0,514720.29388368863,1.3467225
1730060479.79752386,0,514769.52459026495,1.3428698
1730060479.179865925,0,514818.8412437906,1.3398159
1730060479.279833699,0,514874.99319671985,1.3341506
1730060479.380308180,0,514924.51112502726,1.3247408
1730060479.484337235,0,514973.9372009471,1.3165379
1730060479.582376967,0,515036.5728406948,1.3102374
1730060479.685959710,0,515106.3794624767,1.3013468
1730060479.783342130,0,515146.31064081594,1.2865508
1730060479.883398983,0,515214.66450008453,1.2701509
1730060479.982538512,0,515264.29285429255,1.2580583
1730060480.81316519,0,515313.5684013794,1.2514923
1730060480.186030658,0,515364.3501739767,1.2397598
1730060480.288047693,0,515415.54883284256,1.228745
1730060480.386783019,0,515470.0468353558,1.2231557
1730060480.490167807,0,515522.2303089795,1.2097718
1730060480.599524555,0,515578.6355561619,1.1952724
1730060480.704633390,0,515621.3234602138,1.1750613
1730060480.815564502,0,515656.0000370028,1.1605353
1730060480.929729522,0,515697.7846487166,1.1498984
1730060481.38779782,0,515756.22956790513,1.1396728
1730060481.151961686,0,515805.1299804825,1.1275221
1730060481.268344265,0,515861.23377809994,1.1189781
1730060481.384306089,0,515910.54628034815,1.1076496
1730060481.491529778,0,515959.13279708364,1.1004528
1730060481.609301802,0,516010.32360765827,1.0891297
1730060481.718685932,0,516052.4781837595,1.0804443
1730060481.810201942,0,516114.87610691425,1.0721198
1730060481.912541636,0,516161.3429971739,1.0631015
1730060482.11586266,0,516210.68049203383,1.0527587
1730060482.108950132,0,516248.680966733,1.0437192
1730060482.212162905,0,516300.12179175665,1.0350225
1730060482.311793412,0,516340.8441467586,1.0287666
1730060482.416651624,0,516398.84239786834,1.0223428
1730060482.519206995,0,516450.1777111597,1.0163685
1730060482.610292822,0,516487.10666444316,1.0123057
1730060482.716835846,0,516537.3394148037,1.0046668
1730060482.818162327,0,516581.65949740924,0.9984741
1730060482.923861256,0,516637.32445533876,0.9918702
1730060483.19212670,0,516673.6002638183,0.990896
1730060483.117955721,0,516724.9902091242,0.9851726
1730060483.219637753,0,516792.03212170594,0.98013246
1730060483.317139319,0,516841.689593667,0.97614795
1730060483.422127856,0,516895.21919232636,0.97230375
1730060483.524736919,0,516957.05158034415,0.96771026
1730060483.623686109,0,517003.83898961346,0.9633646
1730060483.725013662,0,517048.3337904499,0.9573443
1730060483.825166385,0,517096.61954594264,0.9500799
1730060483.928250616,0,517148.7495458592,0.9467988
1730060484.39877311,0,517199.8260911365,0.9412902
1730060484.144227623,0,517251.81196782197,0.93842953
1730060484.251491899,0,517289.38765818655,0.93599695
1730060484.359461247,0,517331.2168201862,0.93881464
1730060484.465007177,0,517388.6313910618,0.9437745
1730060484.571201953,0,517436.52345846145,0.94643515
1730060484.680655975,0,517487.07369108615,0.94593984
1730060484.790429351,0,517536.6510448302,0.9429442
1730060484.900550333,0,517585.7645102658,0.9385474
1730060485.20903862,0,517649.6466811665,0.9352419
1730060485.120002374,0,517698.58153654815,0.9310567
1730060485.219828491,0,517747.5805715832,0.92703646
1730060485.322636780,0,517799.54608269694,0.9242458
1730060485.422743296,0,517849.47839132644,0.9334445
1730060485.520769613,0,517919.5806187797,0.94658136
1730060485.619607523,0,517966.91157958796,0.9629708
1730060485.722142957,0,518019.85447866854,0.9762928
1730060485.826278683,0,518087.1446940963,0.98703885
1730060485.933521910,0,518159.4868635835,0.9978124
1730060486.27126424,0,518200.54099527514,1.0056134
1730060486.126799862,0,518244.7974100891,1.0105824
1730060486.226193883,0,518303.54547632555,1.0099171
1730060486.330758179,0,518370.48387127434,1.0068232
1730060486.432652852,0,518430.93257209525,1.0028869
1730060486.526667973,0,518470.26255970274,1.0018866
1730060486.632920809,0,518536.9357255508,1.0057442
1730060486.732520357,0,518587.29046783736,1.0105574
1730060486.834237105,0,518642.0861715802,1.0120364
1730060486.931740423,0,518694.32139032806,1.0065016
1730060487.38871729,0,518757.8730014906,0.9948457
1730060487.141985775,0,518800.99798469583,0.981444
1730060487.241692556,0,518850.895150094,0.971822
1730060487.341169443,0,518901.9975177773,0.9611837
1730060487.446066367,0,518952.9118374266,0.9507858
1730060487.549427431,0,519000.03784082667,0.9408061
1730060487.652885497,0,519058.20850054163,0.9287452
1730060487.760799922,0,519110.8402770022,0.91479963
1730060487.874197442,0,519162.25319693214,0.90548545
1730060487.987577350,0,519208.9276301318,0.89424884
1730060488.98540062,0,519254.11567286827,0.8876022
1730060488.208770931,0,519306.86230699415,0.884242
1730060488.322338914,0,519352.6402235525,0.8817712
1730060488.443553249,0,519412.5988594463,0.8815058
1730060488.544105647,0,519462.8652341504,0.88249177
1730060488.641006398,0,519518.0779249765,0.8829168
1730060488.751046067,0,519567.2059908775,0.8828684
1730060488.847455920,0,519622.16539508326,0.8827004
1730060488.941131439,0,519671.57997126685,0.8826476
1730060489.40863438,0,519710.97213121183,0.88342285
1730060489.145418036,0,519759.9639248785,0.8840256
1730060489.251940541,0,519816.82931771746,0.88630515
1730060489.348989221,0,519857.78946868225,0.895563
1730060489.447748512,0,519907.38358470675,0.9026321
1730060489.550351584,0,519966.7305429323,0.9077227
1730060489.654694422,0,520039.9335907668,0.91455513
1730060489.748528140,0,520081.567460377,0.9279419
1730060489.845747883,0,520131.4461143399,0.94465643
1730060489.950358627,0,520204.36675266037,0.96409166
1730060490.46409552,0,520260.75269237487,0.9808072
1730060490.148347798,0,520310.3238855856,0.99112856
1730060490.249201966,0,520359.74460204,0.99908334
1730060490.351181230,0,520410.00468138076,1.0088593
1730060490.453611345,0,520451.3167821727,1.0140412
1730060490.554349965,0,520500.177470843,1.0170968
1730060490.655987192,0,520549.36504681275,1.0179378
1730060490.754957923,0,520597.15559031075,1.0150043
1730060490.859750661,0,520648.82536839705,1.0137421
1730060490.964693793,0,520697.0078937859,1.0098432
1730060491.68461534,0,520746.324423992,1.0077561
1730060491.183018355,0,520811.21926821646,1.0069339
1730060491.288808065,0,520865.20858011855,1.0003226
1730060491.401999066,0,520916.5756838266,0.98971987
1730060491.515168035,0,520971.13994859374,0.97683376
1730060491.624417250,0,521027.9688357982,0.9656614
1730060491.735780308,0,521078.7743181916,0.95932144
1730060491.857373189,0,521137.1603765729,0.9588602
1730060491.961120111,0,521194.25050374906,0.96447104
1730060492.58248211,0,521245.4074038515,0.9785494
1730060492.154913277,0,521300.25077140896,0.99565065
1730060492.254960171,0,521366.1646819597,1.0141437
1730060492.352945740,0,521406.3850250821,1.0340538
1730060492.455971661,0,521462.9148673736,1.0544485
1730060492.561896196,0,521512.49943586724,1.0682787
1730060492.667195551,0,521589.1024889962,1.0791165
1730060492.769703683,0,521643.701500178,1.0867995
1730060492.859739477,0,521684.52903307206,1.0778704
1730060492.959760913,0,521737.8192289147,1.0705006
1730060493.66694774,0,521814.40664218995,1.0646745
1730060493.162010762,0,521853.8145608696,1.0565932
1730060493.268295948,0,521916.132244284,1.0480361
1730060493.365623976,0,521955.4660307477,1.0418912
1730060493.469253417,0,522006.26338544296,1.0395081
1730060493.571117002,0,522049.2122062916,1.040911
1730060493.671938348,0,522102.36262093385,1.0406555
1730060493.772347666,0,522174.4325813998,1.0363448
1730060493.870875170,0,522235.616602682,1.0397409
1730060493.972895751,0,522285.68222258874,1.0430107
1730060494.74656963,0,522335.6717354,1.0450823
1730060494.180260702,0,522385.6405080069,1.0499966
1730060494.282517289,0,522435.3175405456,1.0514114
1730060494.387419273,0,522493.56313618005,1.0514222
1730060494.494355800,0,522549.5254525987,1.0541456
1730060494.601637369,0,522598.3072908134,1.0463382
1730060494.707493946,0,522656.8242056853,1.043826
1730060494.814978197,0,522697.84917074395,1.0338002
1730060494.928637473,0,522763.6308806918,1.0319191
1730060495.37833838,0,522811.9858673226,1.0184784
1730060495.151067970,0,522853.5656647662,1.0083107
1730060495.264593944,0,522903.5229818017,0.998265
1730060495.369111141,0,522976.0773065887,0.9883648
1730060495.467697716,0,523027.5831667896,0.9742985
1730060495.568821894,0,523077.07717904483,0.9644066
1730060495.673873942,0,523126.6275399243,0.95420974
1730060495.770089869,0,523171.67914309667,0.9489136
1730060495.869441509,0,523216.172482892,0.94498235
1730060495.972447472,0,523272.0827017693,0.94451034
1730060496.76407477,0,523321.7952647517,0.9451872
1730060496.180497607,0,523385.7085468046,0.9432682
1730060496.277705358,0,523432.8978724568,0.94251645
1730060496.370830988,0,523481.94547894906,0.93764526
1730060496.480542677,0,523544.7378347468,0.93249464
1730060496.581427373,0,523591.5102142418,0.9324859
1730060496.679028747,0,523631.5230234714,0.93802613
1730060496.778782657,0,523680.9551215001,0.94255346
1730060496.882543976,0,523733.07311947603,0.9488064
1730060496.977431324,0,523784.1075422052,0.9607356
1730060497.79586720,0,523829.09582174313,0.9663151
1730060497.179615259,0,523882.9733968789,0.9714769
1730060497.279663365,0,523939.6448241752,0.9768225
1730060497.382839920,0,523989.61193384446,0.9846145
1730060497.478320178,0,524034.5802078178,0.9904763
1730060497.582958804,0,524084.46967536764,0.99527323
1730060497.689944213,0,524133.7154868726,0.99343526
1730060497.797226724,0,524182.279604937,0.9909217
1730060497.903169053,0,524233.2790847352,0.9874647
1730060498.8459631,0,524301.7729656271,0.9723497
1730060498.119781421,0,524359.8570348525,0.9633219
1730060498.232711629,0,524410.2426162803,0.95541096
1730060498.343515030,0,524466.6942822724,0.9493639
1730060498.453791095,0,524516.1916220428,0.948593
1730060498.564995062,0,524572.267068977,0.9384701
1730060498.684021876,0,524631.3696704131,0.9327814
1730060498.782418171,0,524680.8909487647,0.9385649
1730060498.886886326,0,524732.4609474344,0.9421141
1730060498.986101589,0,524782.3307304203,0.94523895
1730060499.88127300,0,524832.3788470373,0.95436126
1730060499.190082448,0,524883.9440825795,0.965569
1730060499.287646391,0,524933.5811108849,0.96916056
1730060499.386890258,0,524966.6333521724,0.97858
1730060499.493928427,0,525019.1689860035,0.97921073
1730060499.591496829,0,525066.4983202874,0.9815795
1730060499.690757467,0,525117.0794567532,0.9882235
1730060499.788931353,0,525173.7432629522,1.0029434
1730060499.896267535,0,525232.2748652791,1.0153022
1730060499.994232786,0,525266.6745516037,1.0327824
1730060500.90404199,0,525318.7239098802,1.0386254
1730060500.192795531,0,525366.7852788315,1.0525354
1730060500.300133666,0,525425.4585474156,1.0752962
1730060500.397273459,0,525476.8179994851,1.0913576
1730060500.499805506,0,525532.4475929829,1.1013097
1730060500.598249722,0,525592.1175102226,1.1197339
1730060500.700651544,0,525651.221880585,1.1343884
1730060500.801683518,0,525701.6561404711,1.1540003
1730060500.900853616,0,525755.1978966838,1.1667054
1730060501.2612393,0,525802.0578514426,1.1750982
1730060501.109762493,0,525852.2878139185,1.18195
1730060501.215669575,0,525902.1237408305,1.1944904
1730060501.320567532,0,525948.4801898189,1.1986232
1730060501.430916705,0,526007.4537875552,1.207218
1730060501.538878648,0,526056.9083630813,1.2131962
1730060501.649262367,0,526111.9659692763,1.2090882
1730060501.759426550,0,526162.166999523,1.2005092
1730060501.869847909,0,526221.327261992,1.1931591
1730060501.983685682,0,526260.7174363846,1.1785742
1730060502.104725948,0,526334.9974395388,1.1624562
1730060502.203648258,0,526380.8198869507,1.1465819
1730060502.305456007,0,526417.5729752172,1.1323198
1730060502.401341340,0,526472.3901366055,1.1186186
1730060502.510661299,0,526533.342138239,1.1052129
1730060502.605098166,0,526580.5390249952,1.092665
1730060502.706934129,0,526629.6955143111,1.0816095
1730060502.807538445,0,526668.9619685197,1.0730722
1730060502.913205774,0,526713.2278936055,1.0644766
1730060503.15069790,0,526771.9641070573,1.0546837
1730060503.115284190,0,526813.0285767937,1.0510331
1730060503.218720185,0,526863.9912980988,1.043369
1730060503.319711382,0,526913.3538910941,1.037031
1730060503.414274467,0,526952.893842389,1.0313908
1730060503.514090735,0,527008.696066574,1.0261781
1730060503.618359173,0,527068.4717115392,1.0221834
1730060503.719726580,0,527110.9236223778,1.0195976
1730060503.816652168,0,527172.8692494407,1.0197731
1730060503.917210017,0,527218.5532675412,1.0239619
1730060504.14094967,0,527260.7499453614,1.0258117
1730060504.116562793,0,527310.4208533013,1.0265993
1730060504.216989234,0,527359.9468744938,1.0254377
1730060504.317413670,0,527415.4397799594,1.0332372
1730060504.418171246,0,527466.5322315295,1.0460538
1730060504.530309849,0,527515.9031027118,1.0594126
1730060504.631917430,0,527573.1679838572,1.071839
1730060504.739799243,0,527628.2945187477,1.0815803
1730060504.846433218,0,527673.0681437076,1.0870066
1730060504.953622563,0,527717.9140977772,1.0925756
1730060505.65084006,0,527778.9831575828,1.095545
1730060505.174315478,0,527828.1981081817,1.0965549
1730060505.285999512,0,527878.0225482717,1.095021
1730060505.406374943,0,527929.2534376818,1.090571
1730060505.533894809,0,527988.5113090184,1.0859599
1730060505.634793341,0,528051.4197354623,1.0800812
1730060505.731692178,0,528100.8601559737,1.0733917
1730060505.828459367,0,528162.4944771723,1.0673288
1730060505.928884795,0,528201.4101885783,1.0628861
1730060506.30555706,0,528247.0762472958,1.0578783
1730060506.131463977,0,528301.5271171171,1.0541145
1730060506.233128425,0,528340.752469651,1.0522639
1730060506.341164900,0,528399.6232323967,1.0513896
1730060506.442022475,0,528448.6469304626,1.0508026
1730060506.541819045,0,528503.919944025,1.0497131
1730060506.635107133,0,528536.2335658583,1.04688
1730060506.745583686,0,528595.3232465871,1.0428175
1730060506.838917199,0,528634.713877378,1.0380683
1730060506.937508202,0,528684.236148838,1.0358634
1730060507.39767455,0,528735.9359016024,1.0322125
1730060507.138357176,0,528784.8724995395,1.0287789
1730060507.237999735,0,528833.7950760328,1.0259002
1730060507.343174364,0,528882.7678518142,1.0241421
1730060507.440776209,0,528929.7861400741,1.0230573
1730060507.540152747,0,528978.8305705419,1.0223533
1730060507.641896986,0,529028.911652933,1.0207062
1730060507.743761513,0,529078.3792669349,1.0176975
1730060507.843509953,0,529127.4329289054,1.0155355
1730060507.948287672,0,529176.4857687317,1.0131319
1730060508.55566235,0,529228.0503801684,1.0107269
1730060508.162940689,0,529277.1113169871,1.0102998
1730060508.269545640,0,529326.1294565616,1.0095289
1730060508.377534815,0,529375.8385322317,1.007481
1730060508.484917424,0,529427.3710966451,1.0032316
1730060508.594158424,0,529473.1795331131,1.0013764
1730060508.705494802,0,529529.8556316482,0.9997434
1730060508.816786635,0,529579.0305793597,0.9981116
1730060508.939118672,0,529635.1634982331,0.99329245
1730060509.36969738,0,529684.508112284,0.9906357
1730060509.140132286,0,529746.2784109095,0.987541
1730060509.235068106,0,529795.5543603074,0.98557174
1730060509.342299660,0,529844.8776448257,0.981591
1730060509.433084879,0,529878.2415749618,0.9783971
1730060509.542262399,0,529938.1914887453,0.9734114
1730060509.645398948,0,529990.3723205124,0.9723027
1730060509.744410827,0,530030.884622766,0.9714902
1730060509.842728414,0,530080.0416803273,0.97109777
1730060509.942729281,0,530129.1551048781,0.9702226
1730060510.39965054,0,530185.5193749235,0.96989304
1730060510.146150222,0,530236.9505686174,0.97070557
1730060510.248844426,0,530302.6301479256,0.96764094
1730060510.341259534,0,530341.8879823493,0.9679472
1730060510.444015565,0,530390.954238245,0.9676764
1730060510.552735209,0,530441.0176655806,0.96769196
1730060510.647983519,0,530490.271806519,0.96327835
1730060510.757558820,0,530539.3264616794,0.9622285
1730060510.861642288,0,530588.7028325247,0.9628908
1730060510.956903632,0,530638.570366442,0.9631285
1730060511.63411229,0,530687.7671141933,0.9601647
1730060511.171983616,0,530742.9960060155,0.9572786
1730060511.281280371,0,530792.7788570791,0.9540524
1730060511.385202143,0,530841.9686648042,0.9536648
1730060511.486621139,0,530888.5648399951,0.95160776
1730060511.598435680,0,530934.9361128284,0.9503125
1730060511.714409627,0,530984.4173162887,0.9485854
1730060511.827987057,0,531033.3020482118,0.9463108
1730060511.936536060,0,531097.686875267,0.9456412
1730060512.50864649,0,531148.1847138023,0.94370806
1730060512.159645861,0,531197.6478450128,0.94155455
1730060512.277246320,0,531246.5581884199,0.93937445
1730060512.396884108,0,531305.8961122269,0.93737745
1730060512.496716897,0,531354.9041096837,0.9346584
1730060512.603622886,0,531403.8512633066,0.9314377
1730060512.702899845,0,531452.9244047954,0.9276218
1730060512.792153151,0,531489.3340471449,0.9245049
1730060512.900836217,0,531548.2848515388,0.92352456
1730060512.995744815,0,531587.5277224879,0.92222154
1730060513.95796418,0,531636.6100096996,0.9215074
1730060513.207734802,0,531695.1379853047,0.9191353
1730060513.309400113,0,531744.2261654537,0.9152969
1730060513.409167929,0,531788.3629618085,0.91120505
1730060513.507953630,0,531838.2564829086,0.905914
1730060513.603152236,0,531877.4509222957,0.9039117
1730060513.704158361,0,531926.5357068838,0.90233624
1730060513.807895535,0,531985.3276575567,0.9009037
1730060513.902545274,0,532026.9687164178,0.90446585
1730060514.5582666,0,532083.5014433932,0.91149026
1730060514.104733006,0,532133.9731100173,0.9188131
1730060514.207109069,0,532193.0117403781,0.9231009
1730060514.306165822,0,532252.7553026729,0.9246995
1730060514.403102250,0,532302.1014655022,0.9249813
1730060514.508074898,0,532348.0922820166,0.9226356
1730060514.610499523,0,532398.1291908326,0.9197226
1730060514.712247228,0,532452.9395865338,0.91840106
1730060514.822799054,0,532513.080546704,0.9118145
1730060514.934251742,0,532563.0506402404,0.9005995
1730060515.41115441,0,532615.1116229179,0.8932213
1730060515.151713243,0,532662.7189833848,0.8901106
1730060515.256215693,0,532708.2435356735,0.88826776
1730060515.360538823,0,532756.8335329097,0.887788
1730060515.471096290,0,532806.3769988739,0.8857875
1730060515.579522831,0,532855.3387450741,0.8830333
1730060515.690996418,0,532905.3361148856,0.8806976
1730060515.817362915,0,532971.18136971,0.87903774
