step,time_s,rx,ry,speed_mps,d1_linear,d2_triangle,dmin,goals
1,1757608364.7147434,-19.933058458083178,-19.895208830617634,nan,1.726802299745709,5.357805647555247,1.726802299745709,0
2,1757608365.7106173,-19.75019254784028,-19.9103441191178,0.1842514281317442,1.265094651109241,6.129010850197259,1.265094651109241,0
3,1757608366.7100325,-19.891625845853543,-19.846567203392762,0.15523869601628967,1.7891247620791868,6.6405715908480385,1.7891247620791868,0
4,1757608367.7061224,-19.66036333189294,-20.392843308101693,0.5955401419600472,1.9083260036608998,6.792828493867025,1.9083260036608998,0
5,1757608368.7116024,-19.522442324568818,-20.801320834398105,0.42878374196572466,2.3208925272935077,6.526455559019092,2.3208925272935077,0
6,1757608369.707832,-19.34534211353148,-21.319342613912244,0.5495306424419536,2.666719007664559,6.527246932068057,2.666719007664559,0
7,1757608370.7159011,-19.205974768131604,-21.675488479688585,0.37938238491432646,3.2355829331497454,6.829455949915908,3.2355829331497454,0
8,1757608371.706673,-19.110686534242262,-21.928703066961383,0.2730702734467227,3.9454389311750524,7.265619322767623,3.9454389311750524,0
9,1757608372.7062356,-18.96715268818293,-22.113923429546634,0.2344282358876185,4.430714273730295,6.783309227396941,4.430714273730295,0
10,1757608373.7106524,-18.561597570327585,-22.288319061007748,0.43952087103855314,3.6575216889662556,6.262877852845017,3.6575216889662556,1
11,1757608374.714934,-18.318252807136954,-22.37168047825646,0.2561304474018733,2.8449927788790665,5.554600054123164,2.8449927788790665,2
12,1757608375.7078197,-18.12342297794223,-22.262486405615256,0.2249431412537363,2.082382831376656,4.764228627168335,2.082382831376656,2
13,1757608376.709044,-17.624297439435523,-21.89535015141063,0.6188513687187981,1.7521331228706107,4.283674094021636,1.7521331228706107,2
14,1757608377.7074566,-17.102147787857717,-21.480878400053392,0.6677135741444356,1.7361247572043834,4.048154630125063,1.7361247572043834,2
15,1757608378.7074404,-16.586278377286163,-21.073344604394997,0.6574336908957978,2.059843017120845,3.962381803632625,2.059843017120845,2
16,1757608379.7097905,-16.08314146030117,-20.657897233289074,0.6509602412833624,2.649917519345414,4.059108797668809,2.649917519345414,2
17,1757608380.7102869,-15.625493472334917,-20.205257917678377,0.6433607125616679,3.340821170148398,4.367819824518978,3.340821170148398,2
18,1757608381.7102163,-15.351627428762542,-19.785233365574015,0.5014566030872023,3.9915504493893756,4.728109074954643,3.9915504493893756,3
19,1757608382.7079723,-15.381543330152649,-19.809108869242504,0.038361412121440126,4.807726932913266,4.7786764529249055,4.7786764529249055,3
20,1757608383.7068958,-15.307533114965567,-19.614518960247352,0.20841355276322251,5.56327212008163,5.122768927360079,5.122768927360079,3
21,1757608384.708177,-15.235010042760292,-19.480269829371988,0.15239054387800477,6.386458571095874,5.4281951573517375,5.4281951573517375,3
22,1757608385.7122025,-15.575428565258653,-19.581489464409582,0.3537242145302831,7.241315646304805,5.542234127073998,5.542234127073998,3
23,1757608386.7126758,-15.964011779869763,-19.9959336332144,0.5678517414515621,8.307562581495334,5.52158270122328,5.52158270122328,3
24,1757608387.709841,-16.379599236945694,-20.224284938152547,0.4755392136365953,9.113946224278695,5.809808183722243,5.809808183722243,3
25,1757608388.7071083,-17.005114078903446,-20.266447000071846,0.628652124212551,9.300422000505986,6.148950205425383,6.148950205425383,3
26,1757608389.7093198,-17.420881357511202,-20.201290202570952,0.4199131532606313,8.185883260146415,6.782817824717681,6.782817824717681,3
27,1757608390.7062597,-17.384870072909024,-20.156897618038155,0.05733763341629798,7.183697406431954,7.700430374491821,7.183697406431954,3
28,1757608391.7113378,-17.675428279403704,-20.288450430548334,0.31734026378662433,6.317849759245861,8.125996042472979,6.317849759245861,4
29,1757608392.705934,-18.021919204238664,-20.359328291646193,0.3555874980472721,5.356367086467946,8.335850096773777,5.356367086467946,4
30,1757608393.7081366,-18.41894918856642,-20.084153858469,0.48200543023378534,4.1300322959684825,7.857782021470051,4.1300322959684825,4
31,1757608394.7135193,-18.723014891395547,-19.662348333792746,0.5171928471446214,2.74563196500782,7.485610192653714,2.74563196500782,4
32,1757608395.7130795,-18.550415296703406,-19.631707281880193,0.1753754450275541,1.6829020833473105,7.516225834987657,1.6829020833473105,4
33,1757608396.7104323,-17.937143658725372,-19.47713399066433,0.6341302276925553,0.7392150469271876,8.116808299001653,0.7392150469271876,4
34,1757608397.7084136,-17.335965209052905,-19.367031229410838,0.6124139456762158,1.2577244798716993,8.383846196251229,1.2577244798716993,4
35,1757608398.711849,-17.0515527614003,-19.112372179680506,0.38045427372212054,2.3263787538958223,7.915229634580194,2.3263787538958223,5
36,1757608399.7082624,-17.015614007747043,-19.055024346737344,0.06792202015207613,3.2426135955818127,7.19542603280775,3.2426135955818127,5
37,1757608400.7129283,-17.166074674049476,-19.129405565076944,0.16706263204094038,4.00208255605282,6.301632812100428,4.00208255605282,5
38,1757608401.7060297,-17.831616754389557,-19.07317043446873,0.6725533596375389,4.834581050749508,5.13007617036977,4.834581050749508,5
39,1757608402.7104003,-18.52013281704375,-19.031002312747106,0.6868043375406407,5.77685958519259,4.2380144562612765,4.2380144562612765,5
40,1757608403.7066572,-19.18911553513241,-19.058457877177496,0.6720615214341106,6.728289996654284,3.7915761311236333,3.7915761311236333,5
41,1757608404.7110333,-19.827882300749895,-19.210142131387997,0.6536690146589687,7.432142185787882,3.878008444057871,3.878008444057871,5
42,1757608405.7067163,-20.441850991936565,-19.33927329605406,0.6301215794485806,6.823744682513713,4.496429720453602,4.496429720453602,5
43,1757608406.7089155,-21.031111324995738,-19.411470351758876,0.5923639927218419,6.1890816071228345,5.511046555383464,5.511046555383464,5
44,1757608407.709929,-21.48275120821121,-19.189571487008344,0.5026979097870435,5.778123901496872,6.885747338400171,5.778123901496872,5
45,1757608408.7127483,-21.980575006360464,-18.78409723441149,0.6402524910263157,5.574658522677533,8.20453308121095,5.574658522677533,5
46,1757608409.7078888,-22.410293648875825,-18.431125163390007,0.5588157015714379,5.313924736437886,8.258985265582993,5.313924736437886,5
47,1757608410.711814,-22.724366461965054,-18.307973383106955,0.33603558249835735,4.911972132030704,7.887429681633812,4.911972132030704,5
48,1757608411.7117705,-23.15877810640787,-18.318497878074105,0.4345579706782433,4.836030706294198,7.417948071379202,4.836030706294198,5
49,1757608412.710964,-23.11151177324697,-18.431347655053546,0.12244735621126106,4.620439514481481,6.624568533005016,4.620439514481481,6
50,1757608413.7063074,-22.930447754742573,-18.545333533645774,0.2149564640191327,4.669534235151961,5.9096104785089425,4.669534235151961,6
51,1757608414.7086725,-23.416723047727427,-18.8308220240935,0.5625554203215845,5.718302691760778,5.373225453351244,5.373225453351244,6
52,1757608415.7094102,-23.62854775378508,-19.39545514784617,0.6026145648052261,6.917991211599097,4.664122067551852,4.664122067551852,6
53,1757608416.7109976,-23.626618475060706,-19.99239379735755,0.5959956890410208,8.155107035016414,4.126933033174863,4.126933033174863,6
54,1757608417.715226,-23.750521987780395,-20.56315497747097,0.5815959455734635,9.487569535474151,3.752966446272631,3.752966446272631,6
55,1757608418.7099369,-23.874939621797083,-21.22092542556874,0.6729933871505971,10.828280365829512,2.7175361550961665,2.7175361550961665,6
56,1757608419.714773,-23.932903172554912,-21.868938491164478,0.6474690524880068,12.099426380894894,1.9229087863655492,1.9229087863655492,6
57,1757608420.7088048,-23.867657145799186,-22.405885226802074,0.5441438325000161,12.878559073822087,2.3261678350876234,2.3261678350876234,6
58,1757608421.712638,-23.6727128065608,-22.982707049882794,0.6065483791549247,12.412552924733811,3.508597148976255,3.508597148976255,6
59,1757608422.7063837,-23.53934090747937,-23.481607107434897,0.5196698406937961,11.91022794690618,4.329105834336113,4.329105834336113,6
60,1757608423.7124286,-23.506859790767813,-23.441233640698044,0.051506022346808365,10.918137184102191,3.5058964026450923,3.5058964026450923,6
