step,time_s,rx,ry,speed_mps,d1_linear,d2_triangle,dmin,goals
1,1757762191.2727263,-16.648405948213316,-19.496179364819223,nan,6.556524131411896,5.063510845144432,5.063510845144432,0
2,1757762192.271016,-17.300409370679446,-19.369442092371166,0.6653449106663883,5.3604635057921275,4.372039647635661,4.372039647635661,0
3,1757762193.2721794,-17.970541463785533,-19.37725789023469,0.6693988357150704,4.334482019606895,4.073936235487001,4.073936235487001,0
4,1757762194.280189,-18.617606791460307,-19.45424296476175,0.6464510517905951,3.412334034172024,4.3066321085679435,3.412334034172024,0
5,1757762195.2742727,-19.296249459539233,-19.443090913658978,0.6827738257637256,2.5811698548577433,5.151737090240156,2.5811698548577433,0
6,1757762196.2795737,-19.965366366346707,-19.479520024796958,0.6665743287793348,2.145325857129886,6.2554922088170475,2.145325857129886,0
7,1757762197.2740862,-20.614329593973952,-19.414898114561538,0.6557712307314989,2.2182364641932444,6.526179700091563,2.2182364641932444,0
8,1757762198.2740808,-21.270536068980864,-19.37765336092735,0.6572661921494514,2.8497118994377946,6.391967600798252,2.8497118994377946,0
9,1757762199.275265,-21.923800079317285,-19.251073923746947,0.6646272546325651,3.7991657272360646,6.216203916198562,3.7991657272360646,0
10,1757762200.2765381,-22.435486190259468,-19.292212557397463,0.5126844559756016,4.66032589795116,5.758854994096207,4.66032589795116,0
11,1757762201.276579,-23.07178417599613,-19.465655982258006,0.6594863792087233,5.621960003626362,5.247747975463055,5.247747975463055,0
12,1757762202.2738862,-23.590048828831932,-19.734797755497834,0.5855592214343501,6.387578560813129,4.6595474871706335,4.6595474871706335,0
13,1757762203.274234,-24.08782665137549,-20.161202193310846,0.6552135404539401,7.046562853264054,4.001637497504388,4.001637497504388,0
14,1757762204.2728739,-24.508737890305405,-20.55362647409684,0.5762515163302506,7.682919814691496,3.460917100256184,3.460917100256184,0
15,1757762205.2753408,-24.86237357502758,-20.949521277007477,0.5295334840879802,8.116847665003116,3.0122961545042934,3.0122961545042934,1
16,1757762206.2737925,-24.792896884591336,-20.890883832977863,0.09105500685975017,7.715498104463456,2.8490659879255857,2.8490659879255857,1
17,1757762207.276298,-24.437057133488736,-20.93439844499925,0.35759454806067675,6.9794560578695455,2.179838394188005,2.179838394188005,1
18,1757762208.2777143,-23.805752601197522,-20.81044199955033,0.6424490119443691,6.051484198986085,2.2240833231241792,2.2240833231241792,1
19,1757762209.2778888,-23.194346343300502,-20.52557410267769,0.6743949647246525,5.181619606889026,2.784137806699491,2.784137806699491,1
20,1757762210.2711954,-22.612440185440654,-20.426195035128476,0.5943091694065408,4.256957229163803,3.526908411109394,3.526908411109394,1
21,1757762211.2765028,-21.989085911326484,-20.64014473507901,0.6555691842431531,3.3635994257427635,3.4659654170731415,3.3635994257427635,1
22,1757762212.2708545,-21.452305398076586,-20.991640821300948,0.6452698641331579,3.123965898405373,3.1238212380425625,3.1238212380425625,1
23,1757762213.2724655,-20.906097593534504,-21.41629910756664,0.6907525250744219,3.7457007348472207,2.876794309858562,2.876794309858562,1
24,1757762214.2797127,-20.446417774054616,-21.883693023219866,0.6508460010146433,5.019654992210671,2.3808274150842657,2.3808274150842657,1
25,1757762215.276054,-19.984777977397087,-22.296570941510257,0.6216122719021754,6.399791256726367,1.9550156137072379,1.9550156137072379,1
26,1757762216.2744062,-19.46027714514617,-22.654239857313275,0.6358927692254802,7.7913924059219575,1.5987164265348108,1.5987164265348108,1
27,1757762217.2707827,-18.90390405395813,-22.825454187922862,0.5842384131836648,8.94533720020525,1.22848573229878,1.22848573229878,1
28,1757762218.2733188,-18.3010002131933,-22.729857835888406,0.6088914827766183,9.856787584470018,1.047294585736414,1.047294585736414,1
29,1757762219.270919,-17.676901096113173,-22.65062818608623,0.6306214263762133,10.64142129716619,1.1701979640984412,1.1701979640984412,1
30,1757762220.271797,-17.34590018962613,-22.719026465192226,0.3376975211630552,11.446424894382684,1.2642687066368021,1.2642687066368021,2
31,1757762221.2777545,-17.208033163210217,-23.040207216468904,0.3474502602510026,12.09588814646971,1.5228729872102704,1.5228729872102704,2
32,1757762222.2785099,-17.396833601536073,-23.41523683691836,0.4195554929464334,11.47865214640877,1.5453262175816302,1.5453262175816302,2
33,1757762223.2716649,-17.66022172233837,-24.021007298448847,0.6651063235513937,11.078573449023267,0.7385466849496802,0.7385466849496802,2
34,1757762224.2707849,-17.747928693021187,-24.113933386956113,0.12789271121758294,10.21511747884833,0.5747369491387373,0.5747369491387373,2
35,1757762225.2743294,-17.656960696273547,-24.64106593650216,0.5330348226644859,9.739397572715818,1.6678637868991997,1.6678637868991997,3
36,1757762226.2802541,-17.567732284217378,-24.193367020195087,0.4538154183048121,8.315137058381808,2.9642901271262705,2.9642901271262705,3
37,1757762227.2748926,-17.66844360087621,-23.542529534483656,0.6621335482694916,6.679609083677355,4.114863005375569,4.114863005375569,3
38,1757762228.2754993,-17.9942150102329,-22.968170999812184,0.6599137010045262,5.151606909735988,5.113440712583964,5.113440712583964,3
39,1757762229.2771907,-18.192433256295534,-22.652201538039023,0.37236775107004194,3.8094593571699935,6.01180009588941,3.8094593571699935,3
40,1757762230.2783017,-18.107267793837337,-22.254924303498875,0.40585236775130207,2.446356567272501,7.026065096120374,2.446356567272501,3
41,1757762231.2728205,-18.23305480061671,-21.900591099439428,0.37807015423606327,1.1278024604857235,7.61320196113928,1.1278024604857235,3
42,1757762232.2707682,-18.0669602988525,-22.31044895347841,0.44314339090253946,0.7184550550383557,7.694212070662586,0.7184550550383557,3
43,1757762233.275297,-17.861185809684816,-21.98562766334746,0.3827817663722856,1.1295119246443357,7.973011277949882,1.1295119246443357,3
44,1757762234.272558,-17.30911081454545,-21.623660216063243,0.6619700808423493,2.562567008266712,8.650554567885926,2.562567008266712,3
45,1757762235.2783225,-16.65709959460275,-21.41563618629916,0.6804696030158581,3.9463273772083722,9.483437989962495,3.9463273772083722,3
46,1757762236.2729518,-16.117480058363554,-21.037294770806437,0.6625968460140572,5.436514194234398,9.624003536742624,5.436514194234398,3
47,1757762237.2715816,-15.54306641927916,-20.721203108133313,0.6565404696134963,6.802534317639264,9.308720648697511,6.802534317639264,3
48,1757762238.2751772,-14.943462863007044,-20.505616172204984,0.6349001403123422,6.861419826484841,8.992941550492148,6.861419826484841,3
