step,time_s,rx,ry,speed_mps,d1_linear,d2_triangle,dmin,goals
1,1757205992.5184226,-20.260386635262076,-20.19816712908777,nan,4.330288501921994,5.752845774594732,4.330288501921994,0
2,1757205993.5237012,-20.55308261877627,-20.796743207374448,0.6628077426429037,4.125872215756074,5.475015101953833,4.125872215756074,0
3,1757205994.5188365,-20.782838802778596,-21.235243849640106,0.49746619716418056,3.7991958732540403,5.340246962513295,3.7991958732540403,0
4,1757205995.5195858,-21.017658818052787,-21.542691995858235,0.3865756737543442,3.423933842727269,4.239736341337257,3.423933842727269,0
5,1757205996.524918,-20.97329016945558,-21.507170147796103,0.05653496275060611,2.7720040507199744,3.2764489879938288,2.7720040507199744,0
6,1757205997.5213988,-20.927838983337512,-21.375174154292747,0.14009515897315475,2.382729501451188,2.388204127020052,2.382729501451188,0
7,1757205998.5204217,-20.90584757698394,-21.544137225932477,0.17055484710549454,2.3972758611333527,1.5376658385527684,1.5376658385527684,0
8,1757205999.5242825,-20.845874133094313,-21.75126241192633,0.21480385709587707,2.6056676276250745,0.7904019309131678,0.7904019309131678,0
9,1757206000.51873,-20.88732433428544,-21.4066278936478,0.34905638300929637,3.473083929268827,1.12491956899199,1.12491956899199,0
10,1757206001.5233662,-20.880687846208982,-21.327036230075436,0.07949928360380189,4.308509918302191,1.9697319762143197,1.9697319762143197,0
11,1757206002.5222244,-20.755612988990762,-21.732870909608422,0.42515649541014666,4.732979274907136,2.4646070662377864,2.4646070662377864,0
12,1757206003.5276852,-20.659348367702478,-22.066146553329187,0.3450158460559991,4.642215984270031,3.1323027046578176,3.1323027046578176,1
13,1757206004.5209296,-20.712753591617588,-22.425120257255188,0.36539300799186525,3.7667436870173323,3.9718625227489275,3.7667436870173323,1
14,1757206005.5187397,-21.11303024012721,-22.545569797168213,0.4189239543018021,3.262954348284,5.292718060879575,3.262954348284,1
15,1757206006.5264323,-21.735030054304186,-22.56146314290448,0.6174530304853468,3.233880996701475,5.4368429488899155,3.233880996701475,1
16,1757206007.5222657,-22.31375524716906,-22.462205838207566,0.5896320871116165,3.579227164679753,5.220057838058119,3.579227164679753,1
