step,time_s,rx,ry,speed_mps,d1_linear,d2_triangle,dmin,goals
1,1757550927.5182707,-19.551295187745314,-21.59083526162393,nan,4.024631664657402,3.6279597837253204,3.6279597837253204,0
2,1757550928.5128663,-19.337728565595654,-22.086363641738984,0.5425236380686824,5.672461991848834,3.989291531378791,3.989291531378791,0
3,1757550929.5128517,-19.30135667204204,-22.173203175516488,0.09415028996935446,6.936955094208031,3.4939465329702624,3.4939465329702624,1
4,1757550930.5131187,-19.510696474802295,-22.14856496342167,0.21072844072867342,8.03585260375834,3.0193887924894693,3.0193887924894693,1
5,1757550931.5146537,-20.054938502131602,-22.232883592883045,0.5498909287016119,9.23523401403083,2.584192931728795,2.584192931728795,1
6,1757550932.513834,-20.559543507429805,-22.026660145308295,0.5455658219221856,10.047209613798353,2.415023316234367,2.415023316234367,1
7,1757550933.5190578,-21.16499878035156,-21.726239493957713,0.6723786696290552,10.682276411743377,2.5282491901192587,2.5282491901192587,1
8,1757550934.5142848,-21.782999705905095,-21.47701574314848,0.6695572105816454,11.231712586096823,2.7469711798839778,2.7469711798839778,1
9,1757550935.5177228,-22.367530130688724,-21.453123245198068,0.5830141200216065,10.696962196665211,2.8595993677293685,2.8595993677293685,1
10,1757550936.5143092,-22.91424262638029,-21.51308972817143,0.5518753168781646,10.10360741228555,2.945262606241004,2.945262606241004,1
11,1757550937.518384,-23.459639096641954,-21.70125917959763,0.574603183411516,9.665459020952664,2.888558490801622,2.888558490801622,1
12,1757550938.516223,-23.858817433165633,-21.816155078679653,0.41628425654299345,9.183252213741964,2.4169669955511353,2.4169669955511353,1
13,1757550939.5127792,-24.433320964261355,-22.010299626377417,0.6085165456693218,8.926176750706311,1.4417670813215566,1.4417670813215566,1
14,1757550940.5178216,-24.94694378596138,-22.19807223041184,0.5441264865609172,8.690888531241038,1.157501494203333,1.157501494203333,1
15,1757550941.521718,-25.447181368864932,-22.347472693999574,0.5200446674935305,8.552162166883454,1.918824094293484,1.918824094293484,1
16,1757550942.5143127,-26.00534840696429,-22.549439185564406,0.5980115516487358,8.606843684798434,2.740324109774686,2.740324109774686,1
17,1757550943.522243,-26.358642682194265,-22.770022690765973,0.41322502437212844,8.555982672893272,2.7530678888418314,2.7530678888418314,1
18,1757550944.5179124,-26.391382449779563,-23.1092469165564,0.34228278266844675,8.294991440769627,3.13928574728074,3.13928574728074,2
19,1757550945.513315,-26.20738347731471,-23.21829736934156,0.21487481096939862,7.847711072674147,3.417167331972775,3.417167331972775,2
20,1757550946.5191157,-25.669521847168298,-23.080249940049836,0.5520921854653279,7.075374268209993,3.3896075326302535,3.3896075326302535,2
21,1757550947.512583,-25.05811312650087,-22.827800268061694,0.6658263503790885,6.384697205463951,3.3912263905193414,3.3912263905193414,2
22,1757550948.512773,-24.41024252359056,-22.613351705372676,0.6823104579407699,5.893515569014501,3.5336047462515054,3.5336047462515054,2
23,1757550949.5128543,-23.846729823208513,-22.515147127946506,0.5719593580990809,5.708146841151393,3.772646664198283,3.772646664198283,2
24,1757550950.514725,-23.280696139001115,-22.63168926407106,0.5768277084071254,5.677273068207636,4.226026415228276,4.226026415228276,2
25,1757550951.5152555,-22.838667623052434,-22.952377134153693,0.545814766852146,5.091238673319173,4.652259952542079,4.652259952542079,2
26,1757550952.5217712,-22.29351590742858,-23.04245607092727,0.5489668351637546,4.220977011766838,5.050479916736662,4.220977011766838,2
27,1757550953.5137877,-21.67133192235297,-23.091640442150283,0.629147765713387,3.244513949805545,5.385803667066025,3.244513949805545,2
28,1757550954.5175302,-21.05288453669484,-23.09424670628449,0.6161469740907612,2.3367324457599605,4.777400492555044,2.3367324457599605,2
29,1757550955.5129037,-20.583742166022464,-23.124005994673627,0.4722702535328962,1.8727411246740302,3.5495671313084003,1.8727411246740302,2
30,1757550956.5135164,-20.313500510910437,-23.302350342964946,0.32358754864534434,2.389513404487132,2.298369835441447,2.298369835441447,2
31,1757550957.5153022,-20.145578396273198,-23.338064598423188,0.17137199761777958,3.3311445778349142,1.2329799293986703,1.2329799293986703,2
32,1757550958.5124633,-19.728566984164253,-23.35194067234959,0.41843007195754106,4.365781290645488,1.361976245859193,1.361976245859193,2
33,1757550959.5159545,-19.898193792681262,-23.334315327080848,0.1699467332534681,5.57139886347412,2.231353828569192,2.231353828569192,2
34,1757550960.516289,-19.620350023809138,-22.893188745018723,0.5211603250592913,6.336205183264034,3.6883992409514126,3.6883992409514126,3
35,1757550961.5192583,-19.62712189640791,-22.38737421602055,0.5043622728315297,7.005768764169215,4.866868835152474,4.866868835152474,3
36,1757550962.516911,-19.826627825932054,-21.756332695125145,0.6633849025578593,7.541682692448498,5.67015583783426,5.67015583783426,3
37,1757550963.5169427,-20.072778820453145,-21.13950337256424,0.6641089927991863,8.0117051924704,6.116892797163545,6.116892797163545,3
38,1757550964.516799,-20.474885326154734,-20.66600514393765,0.6212899439622406,8.554143135432648,5.702799886653574,5.702799886653574,3
39,1757550965.5169287,-21.027687381809724,-20.418110276556007,0.6057613276336361,9.283443917611947,5.0192073414620495,5.0192073414620495,3
40,1757550966.516708,-21.684241584925296,-20.38360490486636,0.65760548037873,10.075525197767668,4.2974231287796965,4.2974231287796965,3
41,1757550967.5137773,-22.28588716240655,-20.197011688824436,0.6317676924713099,9.707010074580435,3.7765610469393787,3.7765610469393787,3
42,1757550968.514938,-22.855863415152704,-19.969033531032878,0.6131668264760951,8.879648407493615,2.7253398622825675,2.7253398622825675,3
43,1757550969.519356,-23.004494364224243,-19.898357477535196,0.16385515450172705,8.056274523072394,1.793050082165093,1.793050082165093,3
44,1757550970.515134,-22.95070718927397,-19.919069722110798,0.05788166209890849,7.346190342209252,1.358319657846522,1.358319657846522,3
45,1757550971.5184004,-23.45680692786961,-20.205680682013284,0.5797272450336443,7.074377704580639,1.2972061906848456,1.2972061906848456,3
46,1757550972.5190837,-23.843550739655033,-20.53185043481825,0.5055769440822655,6.908672821796075,2.2121454330523904,2.2121454330523904,3
47,1757550973.51597,-24.08930574396966,-20.864680664129676,0.4150210265067936,6.7031386475232155,3.2361123418829405,3.2361123418829405,3
48,1757550974.5187008,-24.078676797710422,-20.79492207787953,0.07037151978623447,6.176995067263686,4.245232791267801,4.245232791267801,3
49,1757550975.5196471,-23.998808400580224,-21.049936539691583,0.2669763612601553,5.8023785605647475,5.043089670944944,5.043089670944944,4
50,1757550976.5138693,-23.854793137014987,-21.565649628204476,0.538555788413311,5.506347990698799,5.673803121057721,5.506347990698799,4
51,1757550977.5183432,-23.516878107570292,-22.089421321616232,0.6205401656547777,5.0290038620657995,6.114851836966843,5.0290038620657995,4
52,1757550978.514828,-23.020946839086037,-22.512285289429354,0.6540365897807828,4.415559921605075,6.556041671042694,4.415559921605075,4
53,1757550979.514234,-22.4644418255873,-22.81106004060397,0.6320114672117796,3.8050670422706965,6.412763169606788,3.8050670422706965,4
54,1757550980.513868,-21.93685513708648,-23.019514902997294,0.5674828752078377,3.3811814714886252,5.147119498646792,3.3811814714886252,4
55,1757550981.514357,-21.507292734043396,-23.154790135485552,0.4501389033577711,3.3287625061689945,3.7766271051593927,3.3287625061689945,4
56,1757550982.5149193,-21.139775088437506,-23.252184872802363,0.3799902060024565,3.647279875754825,2.3428555347983093,2.3428555347983093,5
57,1757550983.5173254,-21.377001731834643,-23.063663699510055,0.302285392628808,4.061029346543329,1.651111705091123,1.651111705091123,5
58,1757550984.518477,-21.750394666452035,-23.327935916206478,0.4569255551398497,3.67549611334948,0.9080432375181268,0.9080432375181268,5
59,1757550985.5183136,-22.284270282087817,-23.67857612293897,0.638830977187194,3.6013785577069375,0.6536011084156652,0.6536011084156652,5
60,1757550986.514359,-22.66994847869715,-23.63012515557377,0.39025293193830735,3.851343009922683,1.2602647902391855,1.2602647902391855,5
61,1757550987.5151496,-23.243990345870557,-23.69371494274966,0.5770969732185924,4.541546552810665,1.573290472313644,1.573290472313644,5
62,1757550988.5136843,-23.756660025437185,-23.84753594598685,0.5360340969045542,5.47737984099936,1.7140127220865071,1.7140127220865071,5
63,1757550989.5162063,-23.999447646354994,-23.83963403221865,0.2423050857091608,6.298061486190021,1.852175031779873,1.852175031779873,5
64,1757550990.5172591,-24.580165319811584,-23.81697000862683,0.5805485322634099,7.5091593094169955,2.0809831305955977,2.0809831305955977,5
