step,time_s,rx,ry,speed_mps,d1_linear,d2_triangle,dmin,goals
1,1757771997.7653039,-26.951292003230495,-24.91625979383897,nan,12.905014575348337,5.203879029451168,5.203879029451168,1
2,1757771998.7681673,-27.081130160448698,-24.54606057645149,0.39118766748910394,13.619904237946576,5.53666991796453,5.53666991796453,1
3,1757771999.7712007,-26.616215731704493,-24.284968168645328,0.5315991047865051,13.938398320100898,5.623958302156002,5.623958302156002,1
4,1757772000.7683856,-26.091056988633124,-23.81771867915859,0.7049166264734199,14.029171425932518,5.699398933238,5.699398933238,1
5,1757772001.769309,-25.622696886186663,-23.319230928433825,0.6833654917827267,14.034770397347396,5.993006070617146,5.993006070617146,1
6,1757772002.7674277,-25.207043094911377,-22.874516606369127,0.6098664458868193,13.978201727283928,6.4485917239431165,6.4485917239431165,1
7,1757772003.7652597,-25.158423347367457,-22.370685227399058,0.507271581017969,12.886132304483164,7.39526776477237,7.39526776477237,1
8,1757772004.7679842,-25.376107484823518,-21.81372898074148,0.5963607577676981,11.706176917578196,8.68462385286467,8.68462385286467,1
9,1757772005.7647197,-25.50711898054667,-21.282742661777437,0.5487011353303194,10.607379484972604,9.888338245721373,9.888338245721373,1
10,1757772006.7660854,-25.34649328928118,-20.72622614421599,0.5784433690096094,9.396715854407338,9.381853108089159,9.381853108089159,1
11,1757772007.7652879,-25.018039030447696,-20.166066172385886,0.6498728784018131,8.16594225250159,8.496839618977683,8.16594225250159,1
12,1757772008.769414,-24.6878555500625,-19.576611489240552,0.672855273248272,7.0486434691653965,7.6390086723136665,7.0486434691653965,1
13,1757772009.768442,-24.508990561276914,-18.986893751030834,0.6168460507947727,6.303365862927603,7.032184329642,6.303365862927603,1
14,1757772010.7729855,-24.176897107955664,-18.4569266092711,0.6225920710186134,5.758177552135099,6.5183563160780045,5.758177552135099,1
15,1757772011.770135,-23.727127478746098,-17.95349437951131,0.6770126038378895,5.482184033869184,6.341038849665568,5.482184033869184,1
16,1757772012.7680748,-23.499383481285378,-17.880932098110456,0.23951774232390177,5.601852599052304,6.189464494972415,5.601852599052304,1
17,1757772013.7730272,-23.105138981246682,-18.051889358685028,0.42759750369959554,5.679405129466733,6.114360073930895,5.679405129466733,1
18,1757772014.7686765,-22.97103093580286,-18.410519152279814,0.3845572605938227,5.940112797543523,6.002105245830196,5.940112797543523,1
19,1757772015.772087,-23.17700095213014,-18.50515235039545,0.22589911434156768,6.607040566129229,5.515865615240126,5.515865615240126,1
20,1757772016.768143,-23.515914423281572,-18.304518443984612,0.39540762428250725,7.676469366219694,4.732162966756718,4.732162966756718,1
21,1757772017.767197,-23.03450165109554,-18.620443145722962,0.5763635308650733,7.893529011601948,4.043120351851124,4.043120351851124,1
22,1757772018.7662961,-23.283874245457667,-18.684337641109753,0.2576601292455983,8.753195878060483,3.242930495414712,3.242930495414712,1
23,1757772019.7736313,-23.61889915666162,-18.661792287068593,0.3333375512150043,8.90592720517975,2.7180919371728063,2.7180919371728063,1
24,1757772020.765385,-23.404924097934458,-18.830329745686576,0.27464360873572563,8.11224380200866,2.3321252905926015,2.3321252905926015,2
25,1757772021.765632,-23.069091527339832,-19.096651411635772,0.4285090723962802,7.04139690883777,2.0553226875357047,2.0553226875357047,2
26,1757772022.7734153,-23.539420980052974,-19.385716667858446,0.5477947231821532,6.44297477760479,1.748050112944145,1.748050112944145,2
