step,time_s,rx,ry,speed_mps,d1_linear,d2_triangle,dmin,goals
1,1756729469.2116523,-22.128865658026985,-21.818882312054242,nan,7.733622734470234,2.438073486598842,2.438073486598842,0
2,1756729470.2074914,-21.863896403791394,-21.653940525940662,0.3134170489693276,8.43217897929086,3.213976354962953,3.213976354962953,0
3,1756729471.2128668,-21.625543858354863,-21.473811563559636,0.2971640369666087,9.14713343803655,4.132084249417474,4.132084249417474,0
4,1756729472.207646,-21.390703249742288,-21.227496509579982,0.3421112894532094,9.678725713996862,4.969888253639104,4.969888253639104,0
5,1756729473.2114086,-21.150590098609477,-20.966031552017192,0.35365976856039955,10.093079046057651,5.000137726716196,5.000137726716196,0
6,1756729474.2065947,-20.95345556745009,-20.736544869264925,0.3039963196284034,10.332778679727042,5.032511957921683,5.032511957921683,0
7,1756729475.2035377,-20.84934897956235,-20.652242588105317,0.1343699281657125,9.262197783654639,5.104621463637613,5.104621463637613,0
8,1756729476.2085211,-20.642195044911233,-20.55834068115471,0.22631518078137064,8.122135812060709,5.400798958477274,5.400798958477274,1
9,1756729477.2072327,-20.467468809782495,-20.546992912289365,0.17532022846509948,7.130350289149888,5.237124710762014,5.237124710762014,1
10,1756729478.2091584,-20.47388076728126,-20.59454580501724,0.04789101058427657,6.204729525913295,4.334616400840276,4.334616400840276,1
11,1756729479.2041025,-20.52328504684693,-20.502085383773615,0.105364541880198,5.2086887600724845,3.4286240835551474,3.4286240835551474,1
12,1756729480.2040753,-20.582945888771548,-20.264390008812004,0.2450750338508394,4.16121362501962,2.6972895430975323,2.6972895430975323,1
13,1756729481.2047813,-20.70908489288102,-20.15549647465334,0.1665223239299328,3.34196252687266,2.1886130663891334,2.1886130663891334,1
14,1756729482.2084103,-20.92565359032847,-20.08151864836665,0.2280277313743964,2.8427179586332345,2.187389061262243,2.187389061262243,1
15,1756729483.20325,-21.220999524531248,-20.087524021189157,0.2969392878004947,2.7632427704174325,2.704840543274071,2.704840543274071,1
16,1756729484.2094772,-21.491150297067037,-20.163786538762935,0.2789715394421702,3.0200298207048544,3.561870271331082,3.0200298207048544,1
17,1756729485.2102869,-21.685470063193062,-20.272815233980847,0.22263676562620285,3.4112577381231444,4.461230812485553,3.4112577381231444,1
18,1756729486.2051942,-21.857373215040525,-20.42260649078354,0.22917612938963358,3.9513930651294507,5.432996515085888,3.9513930651294507,1
19,1756729487.2044308,-22.03941141382514,-20.67029410411007,0.3076223186050497,4.495089147200134,6.369467927783944,4.495089147200134,1
20,1756729488.208339,-22.13150990391965,-20.83458517444685,0.1876113833905916,5.049267514674013,6.96599855108662,5.049267514674013,1
21,1756729489.2039695,-22.158425946279895,-20.799323274791412,0.04455542084953049,5.816247847235683,6.398402257110414,5.816247847235683,1
22,1756729490.2095323,-22.20957802574361,-20.909481585881704,0.12078340343757728,6.483844223228429,5.611998860454098,5.611998860454098,1
23,1756729491.2044036,-22.30389682043092,-21.13873351240539,0.24917402839488065,5.955791657242341,4.626257125425519,4.626257125425519,1
24,1756729492.2086446,-22.358029427555405,-21.202385286352925,0.0832048187588958,5.375720277126145,3.767138676127683,3.767138676127683,1
25,1756729493.2039285,-22.539401958229423,-21.291912837781,0.20322355084522115,4.849932811316512,3.0998287508751594,3.0998287508751594,1
26,1756729494.203152,-22.61980717861638,-21.361554893657985,0.10645472645457742,4.341687443005808,2.775161581253524,2.775161581253524,1
27,1756729495.2055852,-22.64885898837075,-21.488852170426195,0.13025335863772303,4.0146768388077465,2.813495962160364,2.813495962160364,1
28,1756729496.203631,-22.75585539901588,-21.694218434682856,0.23202100161900224,4.126805885892885,3.05253039915623,3.05253039915623,1
29,1756729497.2050858,-22.949266854149414,-21.91279280335095,0.2914368415068016,4.790321954547345,3.217203913699571,3.217203913699571,1
30,1756729498.2092474,-23.195840599472785,-22.138857940062604,0.333134268664133,5.81016995147402,2.698369460399511,2.698369460399511,1
31,1756729499.2060125,-23.475985446919587,-22.36457409931799,0.3609298693421723,7.027573814146875,2.3513260601104826,2.3513260601104826,1
32,1756729500.2040093,-23.741151368445802,-22.5564869790469,0.327984863833499,8.285071949466923,2.6027683948295146,2.6027683948295146,1
33,1756729501.2034113,-24.00166108068899,-22.779025682019782,0.34282546091220567,9.611665871065151,3.2764088445168538,3.2764088445168538,1
34,1756729502.2093704,-24.27188570926547,-23.002470978983546,0.348563952241906,10.85002816454523,3.416501277339246,3.416501277339246,1
35,1756729503.2036397,-24.52568673713386,-23.216553390554985,0.33394722094544277,12.042222805633664,2.844123664682804,2.844123664682804,1
36,1756729504.2033894,-24.590228588041462,-23.233497203301912,0.06674558818048638,12.901514913240728,2.4590853705076805,2.4590853705076805,1
37,1756729505.2090936,-24.48967843469325,-23.144527710616046,0.133499081605537,13.440297594845598,2.271377169471505,2.271377169471505,1
38,1756729506.2080927,-24.475232965563713,-23.400807882399988,0.25694413560623713,14.095783775149071,2.7390384688000813,2.7390384688000813,1
39,1756729507.2135046,-24.47054849936152,-23.750467932368544,0.34780913244117934,13.501693882709084,3.4553614604281733,3.4553614604281733,1
40,1756729508.2129107,-24.47972148804985,-24.05340175670966,0.3032527759077416,12.855005679127022,4.201012521388813,4.201012521388813,1
41,1756729509.2046773,-24.46472636815458,-24.142149603921656,0.09075294128069096,12.035581197188929,4.940319777797295,4.940319777797295,1
42,1756729510.2039175,-24.405756570871723,-24.071726948918837,0.09192183186991512,11.16743770094144,5.697846588008982,5.697846588008982,1
43,1756729511.2062383,-24.324294060721524,-23.955634641208324,0.14149392456210105,10.112497581192999,6.4591880920425915,6.4591880920425915,1
44,1756729512.2118938,-24.19039490409673,-23.75925128381625,0.2363509361397678,9.116662441929835,7.177803645449873,7.177803645449873,1
45,1756729513.208036,-24.103412668168556,-23.552884815805772,0.22481602516331853,8.111883594393188,7.996926617146805,7.996926617146805,1
46,1756729514.20603,-23.936091764046658,-23.497869640917543,0.17648738595147853,7.282290739608145,7.163684250032301,7.163684250032301,1
47,1756729515.2064502,-23.765869699992187,-23.497704979140657,0.1701506239516077,6.448617383771383,6.126833383901453,6.126833383901453,1
48,1756729516.2084346,-23.973500398549234,-23.574804050944742,0.22104449181728728,6.118443701322384,5.240464332649816,5.240464332649816,1
49,1756729517.2050495,-23.95776081225726,-23.552958608144525,0.027016495782180527,5.671748694753333,3.9937473940033503,3.9937473940033503,1
50,1756729518.207499,-23.74525387860032,-23.514530603312064,0.21542579849407503,5.158919597026535,2.5660827650519695,2.5660827650519695,1
51,1756729519.212935,-23.571324327041378,-23.532969123659367,0.1739585390617255,4.84565621321642,1.2315214449722673,1.2315214449722673,1
52,1756729520.2031431,-23.71775134524378,-23.60210034153323,0.16352713287452952,5.021697432474288,0.4687980523648475,0.4687980523648475,1
53,1756729521.2057102,-23.76927148201693,-23.583796558187696,0.054534981612767146,5.2834355099605474,0.9349048796200453,0.9349048796200453,1
