step,time_s,rx,ry,speed_mps,d1_linear,d2_triangle,dmin,goals
1,1756679440.6169324,-24.78684641716199,-22.782716200864755,nan,nan,2.218637776232149,2.218637776232149,0
2,1756679441.6161983,-24.83771639521536,-22.778238151540886,0.05110421262613475,nan,2.0879618811160454,2.0879618811160454,0
3,1756679442.612529,-24.898534887581924,-22.84881264614234,0.09350773447221175,nan,2.4924590690400135,2.4924590690400135,0
4,1756679443.6075845,-24.810004860240152,-22.722890574832537,0.15469323017781883,nan,2.958043722259623,2.958043722259623,0
5,1756679444.61201,-24.74291040400966,-22.52174733495964,0.21110412011775298,nan,3.6892132406896234,3.6892132406896234,0
6,1756679445.6077456,-24.639837661257328,-22.29882799363276,0.2466470327259324,nan,4.495360101106912,4.495360101106912,0
7,1756679446.612679,-24.574144685190287,-22.19131893193785,0.1253726244857306,nan,5.38733903292214,5.38733903292214,0
8,1756679447.6079583,-24.46137488745033,-22.06433044467105,0.17063810319132228,nan,6.246452231715376,6.246452231715376,0
9,1756679448.6124046,-24.360274573149926,-22.009671307142092,0.11442120898253641,nan,7.103275105918505,7.103275105918505,0
10,1756679449.607284,-24.259351819434055,-21.951284421123724,0.11719525734402428,nan,8.053751646195398,8.053751646195398,0
11,1756679450.61116,-24.273348800671712,-21.7644309722672,0.18665350099451983,nan,8.35514682578225,8.35514682578225,0
12,1756679451.6073005,-24.38253878495976,-21.519492071361118,0.2692134515263328,nan,7.815912837070745,7.815912837070745,0
13,1756679452.6121824,-24.306323096025963,-21.569855075334246,0.09090861026099166,nan,6.79790350641096,6.79790350641096,0
14,1756679453.611537,-24.305844645699935,-21.562104035311176,0.007770807965614641,nan,5.718789497324005,5.718789497324005,0
15,1756679454.6130779,-24.40673461913283,-21.44284710118994,0.15596787346746815,nan,4.822062970866909,4.822062970866909,0
16,1756679455.6083899,-24.43250186489536,-21.424481847040607,0.03179131261529814,nan,3.8261754094146507,3.8261754094146507,0
17,1756679456.6123376,-24.271731671528887,-21.540951743421683,0.19774464925132157,nan,2.8716499960890918,2.8716499960890918,0
18,1756679457.6072614,-24.325159948082515,-21.582094368886917,0.06777769526836053,nan,2.4677799283749478,2.4677799283749478,0
19,1756679458.6136425,-24.216832877402577,-21.655888280265714,0.13024254441778976,nan,2.422694395862616,2.422694395862616,0
20,1756679459.6075327,-24.157000500933872,-21.650936586776393,0.060405989842006465,nan,2.6450960861567125,2.6450960861567125,0
21,1756679460.611959,-24.28201784545564,-21.540642559958716,0.16598098067452915,nan,1.9905019977490925,1.9905019977490925,0
22,1756679461.6076245,-24.31617484564715,-21.529234704868653,0.03616843252940486,nan,1.5758542554315602,1.5758542554315602,0
23,1756679462.615576,-24.30763673480901,-21.711876999339328,0.18139935753082898,nan,1.8175792506218973,1.8175792506218973,0
24,1756679463.6146333,-24.43042135023201,-21.89267851433443,0.21875884985990243,nan,2.523152566614906,2.523152566614906,0
25,1756679464.6096342,-24.533204789536654,-22.07515690560241,0.210486730468605,nan,2.271027789456164,2.271027789456164,0
26,1756679465.6152396,-24.62747210799424,-22.34332364253122,0.28266843991401946,nan,1.8504965506632236,1.8504965506632236,0
27,1756679466.6119618,-24.70427587148859,-22.63407395693126,0.30171234645159484,nan,1.8869511848410472,1.8869511848410472,0
28,1756679467.6161873,-24.80510796164714,-22.76102904796979,0.16144340781871025,nan,2.2864523176720963,2.2864523176720963,0
29,1756679468.611188,-24.94608806164405,-22.81830706504919,0.15293607014116647,nan,2.93094944626885,2.93094944626885,0
30,1756679469.614401,-24.90351214338306,-22.79445296321698,0.048646630625148096,nan,3.7344485291108445,3.7344485291108445,0
31,1756679470.6113987,-24.889600236087617,-22.63268760254756,0.1628514202958436,nan,4.5727502313088575,4.5727502313088575,0
32,1756679471.6089053,-24.9486555445021,-22.432106209513933,0.20961695118006538,nan,5.593235218132112,5.593235218132112,0
33,1756679472.609638,-24.955329152428302,-22.15550318695443,0.27648095138309126,nan,6.540528081289124,6.540528081289124,0
34,1756679473.613236,-24.888336512845093,-21.86427686329839,0.2977610332936992,nan,7.534376336173265,7.534376336173265,0
35,1756679474.6095004,-24.87585321478942,-21.66207409105045,0.20334735619622485,nan,8.565123650629063,8.565123650629063,0
36,1756679475.6133444,-24.960986241269858,-21.47705193251939,0.2028885267152324,nan,9.219188626426511,9.219188626426511,0
