step,time_s,rx,ry,speed_mps,d1_linear,d2_triangle,dmin,goals
1,1757038792.1299834,-15.000148123114325,-22.5587671796371,nan,4.918403893117967,10.844259884230905,4.918403893117967,0
2,1757038793.131934,-15.614673993379839,-22.43495105057268,0.6256548289802122,3.7549667039002186,10.42404877341531,3.7549667039002186,0
3,1757038794.1235256,-16.262329353836225,-22.229471337223163,0.6852315627169842,2.601521174479015,10.001047533693443,2.601521174479015,0
4,1757038795.1322665,-16.80317532081325,-21.89495119494484,0.63042823221686,1.7941706567416562,9.092551672907861,1.7941706567416562,0
5,1757038796.127548,-17.140048329480848,-21.480591593132146,0.5365516885333116,2.112209801775168,7.780093568236725,2.112209801775168,0
6,1757038797.1264389,-17.2243098240709,-21.174320685282147,0.3180032493613822,3.1383953565101965,6.754675699202237,3.1383953565101965,0
7,1757038798.12943,-17.33737488928498,-21.177707471828768,0.11277843547689596,3.99236957873589,5.740534674768249,3.99236957873589,0
8,1757038799.1265316,-17.07144615074299,-21.32121454209346,0.303057771768945,4.932848091897102,5.139956160827852,4.932848091897102,0
9,1757038800.127989,-16.82910040269495,-21.853108595465518,0.5836514903366581,5.160293704822635,4.516591783872046,4.516591783872046,0
10,1757038801.1238663,-16.560627326031632,-22.200983300605582,0.4412444438439752,4.430831949720642,3.9041570442907405,3.9041570442907405,0
11,1757038802.1298923,-16.125841638870785,-22.081788203422036,0.44812776774518615,4.1487098142852155,3.591313667117902,3.591313667117902,0
12,1757038803.1248286,-15.739993106345366,-21.652364635654518,0.5802455067933917,4.0788262353301965,3.463835839163023,3.463835839163023,0
13,1757038804.1328778,-15.489734491122277,-21.121189461971845,0.5824880762158525,3.91625685559363,3.576907968952499,3.576907968952499,1
14,1757038805.1234884,-15.641151869328645,-20.61964151448504,0.5288718557138555,3.424628058231263,3.8740985981515985,3.424628058231263,1
15,1757038806.127209,-16.167493173224937,-20.310724194568643,0.608036956668715,2.558184005929895,4.32105823976595,2.558184005929895,1
16,1757038807.130243,-16.7752866101426,-20.09362386278086,0.6434509929839812,1.8200635060685362,4.4868670918234965,1.8200635060685362,1
17,1757038808.1266,-17.401067251766698,-20.10284565466442,0.6281369115344655,1.9035115237896116,4.425157601166902,1.9035115237896116,1
18,1757038809.1272466,-17.933140292244712,-20.22186415524493,0.5448697787568539,2.9953877663259445,4.309161147701061,2.9953877663259445,1
19,1757038810.1288846,-18.328338432112485,-20.347993545001195,0.41415918370238697,4.271070252387648,4.35546758404484,4.271070252387648,1
20,1757038811.1292098,-18.895468682464838,-20.41075307714162,0.570406720491974,5.5032547806104715,4.5227603052621035,4.5227603052621035,1
21,1757038812.1280012,-19.502443133311754,-20.465097777132378,0.6101398178249995,6.73275750069654,4.761106599624465,4.761106599624465,1
22,1757038813.126324,-20.011891357000962,-20.591051852190482,0.5256691930574952,7.90994027842916,5.027527328149811,5.027527328149811,1
23,1757038814.1259873,-20.632404271068744,-20.772328029664905,0.6466674871858802,9.136744004429337,5.129794440729722,5.129794440729722,1
24,1757038815.1276038,-21.16266536879349,-20.949213724467782,0.558083898825329,10.157568905388088,5.155293759179481,5.155293759179481,1
25,1757038816.1270247,-21.30340098401882,-19.264317139179514,1.6917437538534328,9.025809531207267,6.014967633008044,6.014967633008044,1
26,1757038817.1300242,-21.306823251939417,-19.287667783507246,0.02352951768639832,8.094813559145097,5.484740855239098,5.484740855239098,1
27,1757038818.130643,-21.41873517981889,-19.027656746399284,0.28289743491754105,6.9974704550927935,5.091694447974499,5.091694447974499,1
28,1757038819.1272483,-21.516021735666317,-18.855996972760337,0.1979833820367303,6.02122045239561,4.769883121988745,4.769883121988745,1
29,1757038820.1274693,-21.700357058004432,-18.67709336852806,0.2568206624637245,5.27410278933633,4.53986890179583,4.53986890179583,1
30,1757038821.1241329,-22.014837349717165,-18.536736753846863,0.34553320839419305,4.617172084097839,3.654850581242049,3.654850581242049,1
31,1757038822.1257203,-22.05233916449519,-18.543388604983818,0.03802681598552586,4.107586936689461,3.160276388600117,3.160276388600117,1
32,1757038823.1244152,-21.92796414108014,-18.586109214720302,0.13167925766117575,3.6453319518162814,2.9885253205614406,2.9885253205614406,1
33,1757038824.1278691,-21.96906274787736,-18.225253655626073,0.36193829817826484,3.575837192800631,3.39721256345504,3.39721256345504,1
34,1757038825.1264505,-21.833915319881548,-18.300941473818526,0.15511831636741627,3.646190666581261,3.6988372066493764,3.646190666581261,1
35,1757038826.1262412,-21.521599316316145,-18.480050753514277,0.36010513033934416,3.7137575383920964,3.961081208231278,3.7137575383920964,1
36,1757038827.131428,-21.641194196362747,-18.93846145893679,0.4713098946525383,4.12692525550998,4.26041145321673,4.12692525550998,1
37,1757038828.1236897,-22.036719286409802,-19.31667460333881,0.5515203407995349,4.7774197582998115,4.937936900630774,4.7774197582998115,1
38,1757038829.1298945,-22.095110892313514,-19.594059412754795,0.2817161240128255,5.266713894838329,5.616840344366279,5.266713894838329,1
39,1757038830.1250424,-21.82241005194309,-19.928981040699203,0.4340065597095368,5.526951997093936,6.090700614928978,5.526951997093936,1
