step,time_s,rx,ry,speed_mps,d1_triangle,d2_triangle2,d3_triangle3,dmin,goals
1,1770497545.05,-6.119319824310171,2.6090546824260143,nan,nan,nan,nan,nan,0
2,1770497545.05,-6.119319824310171,2.6090546824260143,0.0,nan,nan,nan,nan,0
3,1770497545.05,-6.119319824310171,2.6090546824260143,0.0,4.010755922597773,nan,nan,4.010755922597773,0
4,1770497545.05,-6.119319824310171,2.6090546824260143,0.0,4.010755922597773,3.307052885127273,nan,3.307052885127273,0
5,1770497545.05,-6.119319824310171,2.6090546824260143,0.0,4.010755922597773,3.307052885127273,5.342442499333312,3.307052885127273,0
6,1770497545.38,-6.075753233252272,2.5477025398746194,0.22925917427509,3.856741418352127,3.0194112955399115,5.760159738937725,3.0194112955399115,0
7,1770497546.38,-5.8264304329862195,2.0020771311523666,0.5998318573156072,3.6080553205442767,2.607810123034419,5.937539338576954,2.607810123034419,0
8,1770497547.38,-5.867649691684704,1.3879226876985467,0.6154978133158058,3.8909122127849423,2.9070247382823164,5.785629099028197,2.9070247382823164,0
9,1770497548.38,-6.099366912901984,0.8120365021526595,0.6207094844405829,3.5738797526385113,2.5729169465034007,4.56974103375287,2.5729169465034007,0
10,1770497549.38,-6.416311597187581,0.4388603507190219,0.48968713618164,2.9772141204534344,1.9794952456082626,3.358345096210557,1.9794952456082626,0
11,1770497550.38,-6.696112131291675,0.4234053991551634,0.2802602499983232,2.0780568836892366,1.1032070648879486,2.5364860231119026,1.1032070648879486,1
12,1770497551.38,-6.355055898546145,0.16936194531549809,0.4252203375745266,0.5691739537658497,0.436913367626352,2.3153751816831183,0.436913367626352,1
13,1770497552.38,-5.914280721889163,-0.22759063597970236,0.5931975245972444,0.9083735504643702,1.9596973504333175,2.3556430082831024,0.9083735504643702,1
14,1770497553.38,-5.431814459912214,-0.7185554152318199,0.6883470708598155,2.314494114761897,3.314453257625734,1.980620948090053,1.980620948090053,1
15,1770497554.38,-4.937039974866285,-1.2121399553755632,0.6989410319216389,3.460476891872484,4.45895707157024,1.8604013778058979,1.8604013778058979,1
16,1770497555.38,-4.439372177773996,-1.6869927602589887,0.6874194928184509,3.5476840837605788,4.511988182965443,2.3084221375362635,2.3084221375362635,1
17,1770497556.38,-3.933224830749797,-2.1517645926897364,0.687500040049243,3.2956890079971353,4.2551854825147535,3.132922143701258,3.132922143701258,1
18,1770497557.38,-3.4189158349264996,-2.604515692778971,0.6851667137533088,3.0445989068682398,4.025743134645906,4.067398896463898,3.0445989068682398,1
19,1770497558.38,-3.1402724168496263,-2.843890326262757,0.36736298315845567,2.8250355527229267,3.749238701693881,4.750790505465037,2.8250355527229267,1
20,1770497559.38,-3.0058266196490404,-2.957209405613173,0.17586133269652376,2.6764714772281137,3.557089960393699,4.924463817293093,2.6764714772281137,2
21,1770497560.38,-3.2504781026517473,-2.7042498861643183,0.351683241372966,1.8870828855396455,2.8527891235110423,3.970263011777188,1.8870828855396455,2
22,1770497561.38,-3.499571230015516,-2.1012272027066237,0.652253937525975,1.1072910837679746,2.039326059083433,2.4102975059586464,1.1072910837679746,2
23,1770497562.38,-3.609918605274819,-1.4281506810019275,0.6825980609380247,0.3134503413638433,1.2900150870181097,0.6000540272442862,0.3134503413638433,2
24,1770497563.38,-3.590124486294258,-1.5057660534417054,0.08009296187235629,1.0338524533213795,1.273026363832581,0.6173069748393636,0.6173069748393636,2
25,1770497564.38,-3.2509796979106875,-1.8235515551250712,0.464768654927672,2.414189274450829,2.4237077944400927,1.773117581934295,1.773117581934295,2
26,1770497565.38,-2.754596385460055,-1.930617489147623,0.5074612515162157,3.3806167750572147,3.3963572709530903,3.0058114906218387,3.0058114906218387,2
27,1770497566.38,-2.269318429160027,-1.7851270321043755,0.5070506689162747,3.7946961756446984,4.3742238220713086,4.51378582239371,3.7946961756446984,2
