step,heading_rad,heading_deg
316,-3.1415927410125732,-180.00000500895632
317,-3.1415927410125732,-180.00000500895632
318,-3.1415927410125732,-180.00000500895632
319,-2.8373496532440186,-162.56816013378986
320,-3.1415927410125732,-180.00000500895632
321,-2.9493372440338135,-168.98457644388324
322,-3.1415927410125732,-180.00000500895632
323,-3.1415927410125732,-180.00000500895632
324,-3.1415927410125732,-180.00000500895632
325,-3.044363021850586,-174.4291524577322
326,-3.1415927410125732,-180.00000500895632
327,-3.1192524433135986,-178.72000023773927
328,-2.7530040740966797,-157.7355144280607
329,-3.1342217922210693,-179.5776807521961
330,-2.5322420597076416,-145.08678272676246
331,-2.781259536743164,-159.3544331858938
332,-2.9969027042388916,-171.7098765642317
333,-2.7206854820251465,-155.8837955025569
334,-2.7647576332092285,-158.4089437594673
335,-2.5703511238098145,-147.2702712610105
336,-2.2370145320892334,-128.17149139814575
337,-2.324362277984619,-133.1761485879325
338,-2.3386528491973877,-133.99493800525528
339,-2.622405767440796,-150.2527826451233
340,-2.7038512229919434,-154.91926350872438
341,-2.485661029815674,-142.41788630858
342,-2.363562822341919,-135.42217433422115
343,-2.588923454284668,-148.3343874129418
344,-2.543632745742798,-145.73942096233554
345,-2.961320161819458,-169.67114705925295
346,-2.8581807613372803,-163.76169471011457
347,-3.098384141921997,-177.5243346423935
348,-3.1415927410125732,-180.00000500895632
349,-3.1415927410125732,-180.00000500895632
350,-3.1415927410125732,-180.00000500895632
351,-3.1415927410125732,-180.00000500895632
352,-3.1415927410125732,-180.00000500895632
353,-3.062209129333496,-175.45165909723977
354,-2.708245038986206,-155.1710106211527
355,-2.7744410037994385,-158.96376002574743
356,-2.6732094287872314,-153.16361802408596
357,-3.1415927410125732,-180.00000500895632
358,-3.1415927410125732,-180.00000500895632
359,-3.1415927410125732,-180.00000500895632
360,-3.1415927410125732,-180.00000500895632
361,-2.818756103515625,-161.50282820818632
362,-3.1415927410125732,-180.00000500895632
363,-2.8754870891571045,-164.75327425306034
364,-3.1415927410125732,-180.00000500895632
365,-3.1415927410125732,-180.00000500895632
366,-3.1415927410125732,-180.00000500895632
367,-3.1415927410125732,-180.00000500895632
368,-3.1415927410125732,-180.00000500895632
369,-3.1415927410125732,-180.00000500895632
370,-3.1150853633880615,-178.4812441451123
371,-2.996724843978882,-171.69968592199004
372,-2.852262020111084,-163.42257581782346
373,-2.90307354927063,-166.33386198927136
374,-2.491041898727417,-142.72618738733604
375,-2.055687665939331,-117.78222725542274
376,-2.038771629333496,-116.81300975181959
377,-1.980418086051941,-113.4695980021525
378,-1.5606005191802979,-89.41582325495615
379,-1.3843871355056763,-79.31954007668085
380,-1.2585361003875732,-72.10880691706083
381,-1.456963062286377,-83.47783437546548
382,-1.444675087928772,-82.77378530600974
383,-1.0943717956542969,-62.702885109144574
384,-1.0675110816955566,-61.16387956460063
385,-0.8258746266365051,-47.31913051321438
386,-0.7701396942138672,-44.12575411395038
387,-0.5058230757713318,-28.98152742202336
388,-0.09364981204271317,-5.365738982240895
389,-0.07501379400491714,-4.297973801745509
390,0.2123916745185852,12.169146553631203
391,0.27925384044647217,16.00006647040254
392,0.4867207705974579,27.887045956589468
393,0.4154675006866455,23.80453431419342
394,-0.09684032946825027,-5.548542165187117
395,-0.5414237380027771,-31.02129511575597
396,0.28948935866355896,16.586518465370883
397,0.7445057034492493,42.65703463106044
398,0.7512454390525818,43.04319303616545
399,-0.8519760370254517,-48.81463116783994
400,-0.32679373025894165,-18.72390151517402
401,-0.3981253206729889,-22.810900591854768
402,0.3320222795009613,19.02347531971807
403,0.054135821759700775,3.10175410730334
404,-0.08079791069030762,-4.629379276029582
405,-0.38102132081985474,-21.8309135874778
406,-0.06091311573982239,-3.490064448883728
407,-0.3808877170085907,-21.823258652965507
408,-0.8806471228599548,-50.45736338021429
409,-0.7423286437988281,-42.53229830134308
410,0.18757441639900208,10.747222404292316
411,-0.4816320836544037,-27.595485671489133
412,2.648420572280884,151.74332116731682
413,3.0907974243164062,177.08964774323556
414,3.082515001296997,176.61509986008141
415,2.1647915840148926,124.03342128949352
416,2.497012138366699,143.06825692134862
417,2.318336009979248,132.83086886501002
418,2.7443013191223145,157.2368832978931
419,2.4573583602905273,140.79626279583556
420,2.3655693531036377,135.53714007833082
421,2.0649561882019043,118.31327446339124
422,1.7935004234313965,102.76000481754508
423,1.545061707496643,88.52551492683415
424,0.4613919258117676,26.43581005042747
425,-0.34819620847702026,-19.9501731881906
426,-0.4325456917285919,-24.783042582615078
427,-1.8126037120819092,-103.85454263203962
428,-1.6590838432312012,-95.05850207549214
429,-1.7970871925354004,-102.96551154929242
430,0.11528664827346802,6.605438380278897
431,1.7270349264144897,98.95181235523695
432,0.9160001277923584,52.482941355946195
433,1.7497426271438599,100.25286776947601
434,1.087392807006836,62.30301851437535
435,0.43872377276420593,25.137020551445573
436,0.7539858222007751,43.2002054248057
437,1.0208457708358765,58.490154202674944
438,0.983860969543457,56.37108118248932
439,1.8986780643463135,108.78623974111231
440,1.8554816246032715,106.31126605384483
441,1.9487544298171997,111.65540413594873
442,1.7887451648712158,102.48754857155328
443,0.9239994287490845,52.94126753982157
444,1.0091590881347656,57.820556607392746
445,0.3372594714164734,19.32354431297695
446,0.6603658199310303,37.836174416744136
447,0.4263080954551697,24.425654641841454
448,-0.2749476134777069,-15.753337839466877
449,-0.5164810419082642,-29.592183899862935
450,-0.462326318025589,-26.489346780689324
451,-0.34917861223220825,-20.006460777140674
452,-0.13261179625988007,-7.598096239339883
453,0.612847626209259,35.113582466401596
454,1.1668486595153809,66.85550352072893
455,0.7440466284751892,42.630731572566724
456,1.5555918216705322,89.12884602678889
457,0.49627262353897095,28.434326816667788
458,0.34482258558273315,19.756878834679238
459,-0.688448965549469,-39.44522013613199
460,0.4009915590286255,22.97512395271126
461,-0.49984225630760193,-28.63885170872194
462,0.763312578201294,43.73458918018375
463,-0.41824883222579956,-23.963892872813574
464,-0.6638043522834778,-38.03318780825857
465,-0.5803020596504211,-33.24885886071807
466,-0.9333985447883606,-53.4797972200258
467,-0.79774409532547,-45.70736979363146
468,0.24690808355808258,14.146791115541607
469,0.0045266300439834595,0.2593567969373704
470,-0.35507041215896606,-20.344036046679385
471,-0.31253349781036377,-17.906850380995
472,-0.5941047072410583,-34.039692313768
473,-2.240776538848877,-128.387038507973
474,-1.6959106922149658,-97.1685250950275
475,-2.261188507080078,-129.55655813917593
476,-2.293489456176758,-131.4072661966826
477,-1.2366997003555298,-70.85767335546541
478,-0.551835298538208,-31.617833592581125
479,-0.34149232506752014,-19.566068962478468
480,-0.717266857624054,-41.09636372646921
481,-0.5440249443054199,-31.170333258540232
482,-0.0489187017083168,-2.802835147145963
483,0.060375526547431946,3.4592628570479094
484,-0.023386675864458084,-1.3399578238739143
485,-0.2350231558084488,-13.465834915669674
486,0.23102501034736633,13.236758054870263
487,0.4192006587982178,24.01842851824154
488,0.22046737372875214,12.6318500349909
489,0.6098776459693909,34.9434151334199
490,0.3165096938610077,18.134669633213484
491,0.5847369432449341,33.50295897331547
492,0.7032051086425781,40.290684857258256
493,0.726844072341919,41.645097709293445
494,0.564789354801178,32.36004634402432
495,0.6051849126815796,34.674541321647766
496,-0.026529036462306976,-1.520001823838862
497,0.3382467031478882,19.380108524588408
498,0.37513285875320435,21.49352956323585
499,0.3406454920768738,19.517549006161993
500,0.43909722566604614,25.15841782656793
501,-0.04544726759195328,-2.6039366234206067
502,0.10946721583604813,6.272009462453207
503,0.7554284334182739,43.282860959046616
504,-0.24206003546714783,-13.869018421054589
505,0.14837023615837097,8.500988337233977
506,-0.027096450328826904,-1.5525122436276533
507,-0.0554666668176651,-3.1780059123105393
508,0.2697118818759918,15.453352516025332
509,0.5277158617973328,30.2358916630962
510,0.211470365524292,12.11635943663076
511,0.13508841395378113,7.739995980667837
512,0.31925511360168457,18.291970597346168
513,0.5100314021110535,29.22264676010315
514,0.020113058388233185,1.1523933587459594
515,0.0919451043009758,5.268066423336067
516,-0.175380140542984,-10.048541863524202
517,-0.13819527626037598,-7.918006078364002
518,-0.07408372312784195,-4.24468466584107
519,0.14443105459213257,8.275289858752783
520,0.05710909515619278,3.272110124260859
521,0.24826425313949585,14.22449390886061
522,0.24393662810325623,13.976539258968929
523,0.23290382325649261,13.344406105057896
524,0.25862959027290344,14.818383979835096
525,0.21251367032527924,12.176136398473064
526,0.10756313800811768,6.162913839048355
527,0.2310555875301361,13.238509998392372
528,0.2565162181854248,14.697296678681818
529,0.17069800198078156,9.78027508481455
530,0.2373967319726944,13.601830812233798
531,0.3084626793861389,17.673609666122818
532,-0.009150087833404541,-0.5242614150280838
533,0.1269044727087021,7.271090687541768
534,0.14845891296863556,8.50606914420282
535,0.053387030959129333,3.058851554692374
536,0.26776018738746643,15.341528658933884
537,0.33846616744995117,19.392682902850403
538,0.539832592010498,30.930129165809223
539,0.11845501512289047,6.786972428699965
540,0.14187714457511902,8.128961593521723
541,-0.004681790247559547,-0.26824682175067094
542,0.035475198179483414,2.0325791330745813
543,0.27587491273880005,15.806468173473114
544,0.3204767107963562,18.361962960865874
545,0.2001868039369583,11.469858979800604
546,0.110638827085495,6.339137842276561
547,0.44801032543182373,25.66910082552603
548,0.1682806760072708,9.641772508825031
549,0.25394725799560547,14.550106102068042
550,0.3098166584968567,17.751186954715823
551,0.3599315583705902,20.622559208201455
552,0.30137914419174194,17.26775299545149
553,0.25559258460998535,14.644376372992559
554,0.22495682537555695,12.889076666680873
555,0.09249874949455261,5.299787956275721
556,0.2518172562122345,14.428065989525548
557,0.17083118855953217,9.787906113664746
558,0.16689522564411163,9.562392050291143
559,0.2896258533000946,16.594339031970545
560,0.23370613157749176,13.390374985719374
561,0.05897453427314758,3.3789919126009806
562,0.12801986932754517,7.334998206284638
563,0.17497974634170532,10.02560096564942
564,0.09724783897399902,5.571890739977982
565,0.1616603583097458,9.262456245721081
566,0.15813037753105164,9.060203245339602
567,0.45017796754837036,25.793297570298957
568,0.22101861238479614,12.663433683486685
569,0.38816335797309875,22.240122173484313
570,1.0451490879058838,59.88263169895461
571,0.4538916349411011,26.00607503841778
572,0.11312099546194077,6.481355614287744
573,0.2169102281332016,12.428040605252304
574,0.22968506813049316,13.159985021052028
575,0.3193643093109131,18.2982270506259
576,0.06201694905757904,3.553309439277107
577,0.46241044998168945,26.49416718669606
578,0.3412744402885437,19.553585084222977
579,0.34249868988990784,19.623729419451717
580,0.10380566120147705,5.9476262764095535
581,0.050888512283563614,2.9156969795478425
582,0.022550158202648163,1.292028892364054
583,0.06895218044519424,3.950668927734116
584,0.2690812349319458,15.417219107768672
585,-0.08645330369472504,-4.953409426670511
586,0.06945304572582245,3.9793663944187476
587,0.19708015024662018,11.291860834935486
588,0.13608860969543457,7.797302975351537
589,0.5033131837844849,28.837721204143325
590,0.7105830311775208,40.71340868008493
591,0.6655033826828003,38.130535079404176
592,0.6333009600639343,36.28547217324653
593,0.48700574040412903,27.903373523800383
594,0.6361285448074341,36.44748084526465
595,0.0002076476812362671,0.011897335760515961
596,0.04309949278831482,2.4694190359249677
597,-0.20240861177444458,-11.597159191777655
598,-0.1601329743862152,-9.174943593206645
599,0.21088558435440063,12.082853943657263
600,0.35640090703964233,20.420267788005898
601,0.28483185172080994,16.319662974498485
602,0.09459986537694931,5.420173028604958
603,0.2228141725063324,12.766311700312711
604,0.19731305539608002,11.305205317026399
605,0.18394818902015686,10.539454879929698
606,-0.1394900679588318,-7.992192178034095
607,-0.2538002133369446,-14.541681063726832
608,-0.08156847953796387,-4.673529618824545
609,0.6520034670829773,37.357046891751494
610,0.41988539695739746,24.05766112483409
611,1.3091307878494263,75.00766897440847
612,-0.6759087443351746,-38.72671838639249
613,-0.8550903797149658,-48.99306985990652
614,0.4961060881614685,28.42478504239728
615,-0.6253836750984192,-35.831845159520135
616,-0.9284743666648865,-53.197662595980084
617,-0.9622231125831604,-55.131323300956545
618,-0.9857410192489624,-56.47880009588959
619,0.549915611743927,31.507843641281827
620,-0.293929785490036,-16.840936181764686
621,-0.06769845634698868,-3.878835828233092
622,-0.2142549455165863,-12.275904117905794
623,0.5271724462509155,30.2047562457647
624,2.0804076194763184,119.1985762628516
625,0.5476856231689453,31.380074707572984
626,0.022376321256160736,1.2820687690068828
627,0.029258787631988525,1.6764050449825145
628,-0.11355984210968018,-6.506499675056677
629,0.823479413986206,47.1818949373159
630,-0.03948812559247017,-2.262502937331074
631,0.5361278057098389,30.717860546783566
632,0.27481868863105774,15.745950989879509
633,0.08939926326274872,5.122200476534451
634,0.37978291511535645,21.759958167285124
635,-0.17100462317466736,-9.797843185133468
636,-0.3467225134372711,-19.865736682123607
637,0.05501550808548927,3.1521564210663913
638,0.041882194578647614,2.3996729861022055
639,0.30194246768951416,17.300029054374388
640,0.1478545218706131,8.471440085110856
641,1.2302902936935425,70.49044140455051
642,1.6673450469970703,95.53183418497403
643,1.3476940393447876,77.21718052939424
644,1.4750295877456665,84.51297003474842
645,1.4429187774658203,82.67315612896793
646,1.2376306056976318,70.91101030269404
647,0.8121439218521118,46.53241907932856
648,1.167729139328003,66.90595129793864
649,-0.04388923943042755,-2.514668185402656
650,0.1530773639678955,8.770686894348394
651,0.458685040473938,26.280716944943993
652,0.7510680556297302,43.033029714680474
653,0.34687426686286926,19.874431512937036
654,0.18789076805114746,10.765348018802237
655,0.49303144216537476,28.24862080332431
656,0.5503830313682556,31.534624813017444
657,0.051392488181591034,2.944572671481129
658,-0.22075487673282623,-12.648322743721678
659,-0.7390125393867493,-42.34229951410625
660,-1.3152621984481812,-75.35897292417891
661,-1.0677411556243896,-61.17706182969875
662,-0.7300584316253662,-41.82926693007367
663,-0.19262535870075226,-11.036620080746696
664,-0.5266944169998169,-30.177367187192946
665,-0.5515937805175781,-31.60399562932268
666,-1.3094037771224976,-75.02331010760781
667,-0.29245883226394653,-16.756656770048608
668,0.35242152214050293,20.192265828227114
669,-0.5470728278160095,-31.34496412014453
670,-1.4801712036132812,-84.80756292384024
671,-0.8632160425186157,-49.458636044302104
672,-0.7306491732597351,-41.86311393250567
673,-1.1073724031448364,-63.44776504945866
674,-0.7388129830360413,-42.33086577743565
675,-0.9272016286849976,-53.12474008130645
676,-0.3822721242904663,-21.902579347344158
677,-0.4995301067829132,-28.620966858380264
678,-0.424916535615921,-24.345924136112604
679,-0.34955474734306335,-20.028011731519356
680,-0.24667680263519287,-14.133539694778134
681,0.19331426918506622,11.076091743960198
682,-0.6077314019203186,-34.82044440760299
683,-0.6368545889854431,-36.489080112404615
684,-1.046366572380066,-59.952388420947955
685,-0.3408907949924469,-19.531603827926585
686,-1.050966739654541,-60.21595859082957
687,-0.6162946224212646,-35.3110808013471
688,0.4806421995162964,27.53876948816864
689,-0.5766435861587524,-33.03924377018497
690,-0.5643808245658875,-32.336639285738684
691,-0.6480373740196228,-37.12980649806517
692,-0.5918523073196411,-33.9106393044952
693,-0.9248777031898499,-52.99158895853163
694,-0.5856693387031555,-33.55638129790873
695,-0.5348758101463318,-30.64612648502551
696,-0.48662716150283813,-27.881682550543715
697,-0.7606741786003113,-43.58342001837844
698,-0.13739968836307526,-7.872422249616983
